"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2015","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2015","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2015","TenthTeeEarlyRound1ScoringAverage__2015","TenthTeeEarlyRound1ScoringAverage_AVG_2015","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2015","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"JB Holmes",NA,67,402,6,"TenthTeeEarlyRound1ScoringAverage",2015
2,2,"Jason Day",NA,67.44,607,9,"TenthTeeEarlyRound1ScoringAverage",2015
3,3,"Derek Ernst",NA,67.5,135,2,"TenthTeeEarlyRound1ScoringAverage",2015
4,4,"Will Wilcox",NA,67.67,203,3,"TenthTeeEarlyRound1ScoringAverage",2015
5,5,"Brian Harman",NA,67.8,339,5,"TenthTeeEarlyRound1ScoringAverage",2015
6,6,"Matt Jones",NA,68,204,3,"TenthTeeEarlyRound1ScoringAverage",2015
6,6,"Webb Simpson",NA,68,408,6,"TenthTeeEarlyRound1ScoringAverage",2015
6,6,"Henrik Stenson",NA,68,204,3,"TenthTeeEarlyRound1ScoringAverage",2015
6,6,"Steve Wheatcroft",NA,68,204,3,"TenthTeeEarlyRound1ScoringAverage",2015
10,10,"Brian Stuard",NA,68.33,410,6,"TenthTeeEarlyRound1ScoringAverage",2015
11,11,"Rory Sabbatini",NA,68.5,274,4,"TenthTeeEarlyRound1ScoringAverage",2015
12,12,"Brendan Steele",NA,68.57,480,7,"TenthTeeEarlyRound1ScoringAverage",2015
13,13,"Mark Wilson",NA,68.6,343,5,"TenthTeeEarlyRound1ScoringAverage",2015
14,14,"Robert Streb",NA,68.67,412,6,"TenthTeeEarlyRound1ScoringAverage",2015
15,15,"Erik Compton",NA,68.75,550,8,"TenthTeeEarlyRound1ScoringAverage",2015
15,15,"Boo Weekley",NA,68.75,275,4,"TenthTeeEarlyRound1ScoringAverage",2015
17,17,"Chris Kirk",NA,69,138,2,"TenthTeeEarlyRound1ScoringAverage",2015
17,17,"Sean OHair",NA,69,621,9,"TenthTeeEarlyRound1ScoringAverage",2015
17,17,"Greg Owen",NA,69,345,5,"TenthTeeEarlyRound1ScoringAverage",2015
17,17,"Michael Thompson",NA,69,276,4,"TenthTeeEarlyRound1ScoringAverage",2015
21,21,"Eric Axley",NA,69.13,553,8,"TenthTeeEarlyRound1ScoringAverage",2015
21,21,"Dustin Johnson",NA,69.13,553,8,"TenthTeeEarlyRound1ScoringAverage",2015
23,23,"Ben Martin",NA,69.25,277,4,"TenthTeeEarlyRound1ScoringAverage",2015
24,24,"Tony Finau",NA,69.29,485,7,"TenthTeeEarlyRound1ScoringAverage",2015
25,25,"Jim Herman",NA,69.33,416,6,"TenthTeeEarlyRound1ScoringAverage",2015
25,25,"Kevin Na",NA,69.33,416,6,"TenthTeeEarlyRound1ScoringAverage",2015
27,27,"Rickie Fowler",NA,69.36,763,11,"TenthTeeEarlyRound1ScoringAverage",2015
28,28,"Jon Curran",NA,69.43,486,7,"TenthTeeEarlyRound1ScoringAverage",2015
28,28,"Brooks Koepka",NA,69.43,486,7,"TenthTeeEarlyRound1ScoringAverage",2015
28,28,"Justin Thomas",NA,69.43,486,7,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"Paul Casey",NA,69.5,417,6,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"KJ Choi",NA,69.5,278,4,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"Colt Knost",NA,69.5,556,8,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"William McGirt",NA,69.5,695,10,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"Ryan Moore",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"Patrick Rodgers",NA,69.5,417,6,"TenthTeeEarlyRound1ScoringAverage",2015
31,31,"Shawn Stefani",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2015
38,38,"Matt Kuchar",NA,69.56,626,9,"TenthTeeEarlyRound1ScoringAverage",2015
39,39,"George McNeill",NA,69.6,348,5,"TenthTeeEarlyRound1ScoringAverage",2015
40,40,"Phil Mickelson",NA,69.63,557,8,"TenthTeeEarlyRound1ScoringAverage",2015
41,41,"Scott Langley",NA,69.67,418,6,"TenthTeeEarlyRound1ScoringAverage",2015
41,41,"John Peterson",NA,69.67,418,6,"TenthTeeEarlyRound1ScoringAverage",2015
41,41,"Michael Putnam",NA,69.67,209,3,"TenthTeeEarlyRound1ScoringAverage",2015
44,44,"Daniel Berger",NA,69.71,488,7,"TenthTeeEarlyRound1ScoringAverage",2015
44,44,"Chad Campbell",NA,69.71,488,7,"TenthTeeEarlyRound1ScoringAverage",2015
46,46,"Brendon Todd",NA,69.75,558,8,"TenthTeeEarlyRound1ScoringAverage",2015
47,47,"Greg Chalmers",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2015
48,48,"Justin Rose",NA,69.83,419,6,"TenthTeeEarlyRound1ScoringAverage",2015
49,49,"Zach Johnson",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2015
50,50,"Alex Cejka",NA,69.89,629,9,"TenthTeeEarlyRound1ScoringAverage",2015
50,50,"Martin Flores",NA,69.89,629,9,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Jason Dufner",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Ernie Els",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"David Hearn",NA,70,630,9,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Jason Kokrak",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"David Lingmerth",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Seung Yul Noh",NA,70,140,2,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Ian Poulter",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Brandt Snedeker",NA,70,700,10,"TenthTeeEarlyRound1ScoringAverage",2015
52,52,"Bubba Watson",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2015
61,61,"Patrick Reed",NA,70.09,771,11,"TenthTeeEarlyRound1ScoringAverage",2015
62,62,"Gonzalo Fdez Castano",NA,70.14,491,7,"TenthTeeEarlyRound1ScoringAverage",2015
63,63,"Hideki Matsuyama",NA,70.18,772,11,"TenthTeeEarlyRound1ScoringAverage",2015
64,64,"Sangmoon Bae",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2015
64,64,"Ryo Ishikawa",NA,70.2,702,10,"TenthTeeEarlyRound1ScoringAverage",2015
66,66,"Steven Alker",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2015
66,66,"Danny Lee",NA,70.25,562,8,"TenthTeeEarlyRound1ScoringAverage",2015
68,68,"Jonas Blixt",NA,70.29,492,7,"TenthTeeEarlyRound1ScoringAverage",2015
68,68,"Carlos Ortiz",NA,70.29,492,7,"TenthTeeEarlyRound1ScoringAverage",2015
70,70,"Kevin Kisner",NA,70.3,703,10,"TenthTeeEarlyRound1ScoringAverage",2015
71,71,"Charley Hoffman",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2015
71,71,"Alex Prugh",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2015
71,71,"Scott Stallings",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2015
74,74,"Hudson Swafford",NA,70.38,563,8,"TenthTeeEarlyRound1ScoringAverage",2015
75,75,"Andres Gonzales",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2015
75,75,"John Merrick",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2015
75,75,"Vijay Singh",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2015
75,75,"Byron Smith",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2015
79,79,"Mark Hubbard",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2015
80,80,"Ben Crane",NA,70.44,634,9,"TenthTeeEarlyRound1ScoringAverage",2015
81,81,"Jason Bohn",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2015
81,81,"Angel Cabrera",NA,70.5,141,2,"TenthTeeEarlyRound1ScoringAverage",2015
81,81,"Adam Scott",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2015
81,81,"Daniel Summerhays",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2015
