"Puttingfrom2025_RANKTHISWEEK_2015","Puttingfrom2025_RANKLASTWEEK_2015","Puttingfrom2025_PLAYERNAME_2015","Puttingfrom2025_ROUNDS_2015","Puttingfrom2025_PctMADE_2015","Puttingfrom2025_ATTEMPTS_2015","Puttingfrom2025_PUTTSMADE_2015","stat_name","year"
1,1,"Jordan Spieth",91,25.93,81,21,"Puttingfrom2025",2015
2,2,"Jamie Donaldson",50,25.58,43,11,"Puttingfrom2025",2015
3,3,"Roberto Castro",54,25,44,11,"Puttingfrom2025",2015
4,4,"Ernie Els",57,21.57,51,11,"Puttingfrom2025",2015
5,5,"Brooks Koepka",84,20.69,116,24,"Puttingfrom2025",2015
6,6,"Luke Donald",71,20.48,83,17,"Puttingfrom2025",2015
7,7,"Jason Day",75,19.75,81,16,"Puttingfrom2025",2015
8,8,"Russell Henley",87,19.54,87,17,"Puttingfrom2025",2015
9,9,"Lee Westwood",56,19.23,52,10,"Puttingfrom2025",2015
10,10,"Keegan Bradley",87,19.15,94,18,"Puttingfrom2025",2015
10,10,"Cameron Percy",72,19.15,94,18,"Puttingfrom2025",2015
12,12,"Scott Pinckney",88,18.87,106,20,"Puttingfrom2025",2015
13,13,"Patrick Reed",103,18.75,112,21,"Puttingfrom2025",2015
14,14,"Camilo Villegas",83,18.58,113,21,"Puttingfrom2025",2015
15,15,"Andres Romero",69,18.18,88,16,"Puttingfrom2025",2015
15,15,"Daniel Summerhays",101,18.18,121,22,"Puttingfrom2025",2015
15,15,"Cameron Tringale",96,18.18,110,20,"Puttingfrom2025",2015
18,18,"Ian Poulter",68,18.03,61,11,"Puttingfrom2025",2015
19,19,"Adam Scott",51,18,50,9,"Puttingfrom2025",2015
20,20,"Luke Guthrie",84,17.89,95,17,"Puttingfrom2025",2015
21,21,"Whee Kim",71,17.86,84,15,"Puttingfrom2025",2015
22,22,"James Hahn",94,17.6,125,22,"Puttingfrom2025",2015
23,23,"Jimmy Walker",89,17.05,88,15,"Puttingfrom2025",2015
24,24,"David Toms",62,16.87,83,14,"Puttingfrom2025",2015
25,25,"Steve Wheatcroft",87,16.81,119,20,"Puttingfrom2025",2015
26,26,"Jonathan Byrd",69,16.67,72,12,"Puttingfrom2025",2015
26,26,"Phil Mickelson",70,16.67,66,11,"Puttingfrom2025",2015
26,26,"Henrik Stenson",63,16.67,66,11,"Puttingfrom2025",2015
29,29,"Brandt Snedeker",98,16.51,109,18,"Puttingfrom2025",2015
30,30,"Louis Oosthuizen",68,16.44,73,12,"Puttingfrom2025",2015
31,31,"John Huh",102,16.43,140,23,"Puttingfrom2025",2015
32,32,"Kevin Na",98,16.35,104,17,"Puttingfrom2025",2015
33,33,"Colt Knost",90,16.15,130,21,"Puttingfrom2025",2015
34,34,"Zach Johnson",90,16,100,16,"Puttingfrom2025",2015
34,34,"Chez Reavie",56,16,75,12,"Puttingfrom2025",2015
36,36,"Matt Kuchar",97,15.96,94,15,"Puttingfrom2025",2015
37,37,"Jerry Kelly",79,15.63,96,15,"Puttingfrom2025",2015
38,38,"Brian Harman",90,15.52,116,18,"Puttingfrom2025",2015
38,38,"Bill Lunde",50,15.52,58,9,"Puttingfrom2025",2015
40,40,"Derek Fathauer",81,15.46,97,15,"Puttingfrom2025",2015
41,41,"Ryo Ishikawa",90,15.45,123,19,"Puttingfrom2025",2015
41,41,"Chris Stroud",84,15.45,110,17,"Puttingfrom2025",2015
43,43,"Harris English",105,15.32,124,19,"Puttingfrom2025",2015
44,44,"John Merrick",78,15.12,86,13,"Puttingfrom2025",2015
45,45,"Paul Casey",87,15,100,15,"Puttingfrom2025",2015
45,45,"Pat Perez",96,15,140,21,"Puttingfrom2025",2015
47,47,"Sean OHair",86,14.95,107,16,"Puttingfrom2025",2015
48,48,"Danny Lee",120,14.86,148,22,"Puttingfrom2025",2015
49,49,"Jonas Blixt",78,14.81,81,12,"Puttingfrom2025",2015
49,49,"Patrick Rodgers",57,14.81,81,12,"Puttingfrom2025",2015
49,49,"Tim Wilkinson",73,14.81,81,12,"Puttingfrom2025",2015
52,52,"Steven Bowditch",103,14.79,142,21,"Puttingfrom2025",2015
53,53,"Matt Jones",89,14.61,89,13,"Puttingfrom2025",2015
54,54,"Geoff Ogilvy",50,14.55,55,8,"Puttingfrom2025",2015
55,55,"Rory Sabbatini",81,14.44,90,13,"Puttingfrom2025",2015
56,56,"Jhonattan Vegas",90,14.42,104,15,"Puttingfrom2025",2015
57,57,"Boo Weekley",79,14.41,111,16,"Puttingfrom2025",2015
58,58,"Jason Dufner",76,14.29,63,9,"Puttingfrom2025",2015
58,58,"Andres Gonzales",90,14.29,126,18,"Puttingfrom2025",2015
58,58,"Tom Hoge",83,14.29,98,14,"Puttingfrom2025",2015
58,58,"Sam Saunders",83,14.29,84,12,"Puttingfrom2025",2015
58,58,"Hudson Swafford",97,14.29,119,17,"Puttingfrom2025",2015
63,63,"Sangmoon Bae",98,14.02,107,15,"Puttingfrom2025",2015
64,64,"Blayne Barber",76,13.95,86,12,"Puttingfrom2025",2015
65,65,"Andrew Putnam",68,13.75,80,11,"Puttingfrom2025",2015
66,66,"Greg Chalmers",58,13.73,51,7,"Puttingfrom2025",2015
67,67,"Nicholas Thompson",90,13.68,117,16,"Puttingfrom2025",2015
68,68,"Chris Kirk",76,13.64,88,12,"Puttingfrom2025",2015
68,68,"Heath Slocum",57,13.64,66,9,"Puttingfrom2025",2015
70,70,"Bo Van Pelt",81,13.59,103,14,"Puttingfrom2025",2015
71,71,"Billy Horschel",99,13.56,118,16,"Puttingfrom2025",2015
72,72,"Scott Piercy",90,13.53,133,18,"Puttingfrom2025",2015
73,73,"Ben Martin",93,13.51,111,15,"Puttingfrom2025",2015
74,74,"Martin Laird",77,13.46,104,14,"Puttingfrom2025",2015
75,75,"Jon Curran",83,13.33,90,12,"Puttingfrom2025",2015
75,75,"Nick Watney",91,13.33,135,18,"Puttingfrom2025",2015
77,77,"Ryan Palmer",80,13.16,76,10,"Puttingfrom2025",2015
78,78,"Russell Knox",96,13.07,176,23,"Puttingfrom2025",2015
79,79,"Jason Gore",76,13,100,13,"Puttingfrom2025",2015
80,80,"Charles Howell III",105,12.99,154,20,"Puttingfrom2025",2015
81,81,"Rickie Fowler",76,12.94,85,11,"Puttingfrom2025",2015
81,81,"Billy Hurley III",83,12.94,85,11,"Puttingfrom2025",2015
81,81,"Seung Yul Noh",65,12.94,85,11,"Puttingfrom2025",2015
81,81,"Johnson Wagner",68,12.94,85,11,"Puttingfrom2025",2015
85,85,"Scott Brown",97,12.9,124,16,"Puttingfrom2025",2015
86,86,"Kevin Chappell",86,12.73,110,14,"Puttingfrom2025",2015
87,87,"Hideki Matsuyama",95,12.71,118,15,"Puttingfrom2025",2015
88,88,"Jason Bohn",95,12.69,134,17,"Puttingfrom2025",2015
88,88,"George McNeill",93,12.69,134,17,"Puttingfrom2025",2015
90,90,"Scott Stallings",60,12.66,79,10,"Puttingfrom2025",2015
91,91,"Aaron Baddeley",76,12.5,88,11,"Puttingfrom2025",2015
91,91,"Chad Collins",79,12.5,88,11,"Puttingfrom2025",2015
91,91,"Kyle Reifers",96,12.5,120,15,"Puttingfrom2025",2015
91,91,"Tyrone Van Aswegen",58,12.5,56,7,"Puttingfrom2025",2015
95,95,"Nick Taylor",91,12.39,113,14,"Puttingfrom2025",2015
96,96,"Jonathan Randolph",72,12.36,89,11,"Puttingfrom2025",2015
97,97,"Marc Leishman",74,12.35,81,10,"Puttingfrom2025",2015
98,98,"Carl Pettersson",106,12.33,146,18,"Puttingfrom2025",2015
99,99,"Bryce Molder",91,12.28,114,14,"Puttingfrom2025",2015
100,100,"Erik Compton",86,12.26,106,13,"Puttingfrom2025",2015
101,101,"Ricky Barnes",82,12.22,90,11,"Puttingfrom2025",2015
102,102,"Hunter Mahan",88,12.09,91,11,"Puttingfrom2025",2015
103,103,"Dustin Johnson",75,12.05,83,10,"Puttingfrom2025",2015
104,104,"Matt Every",73,12,75,9,"Puttingfrom2025",2015
104,104,"Andrew Svoboda",80,12,100,12,"Puttingfrom2025",2015
106,106,"Brian Stuard",97,11.97,117,14,"Puttingfrom2025",2015
107,107,"David Lingmerth",90,11.88,101,12,"Puttingfrom2025",2015
