"GIRPuttingAvg2530_RANKTHISWEEK_2009","GIRPuttingAvg2530_RANKLASTWEEK_2009","GIRPuttingAvg2530_PLAYERNAME_2009","GIRPuttingAvg2530_ROUNDS_2009","GIRPuttingAvg2530_PctMADE_2009","GIRPuttingAvg2530_ATTEMPTS_2009","GIRPuttingAvg2530_PUTTSMADE_2009","stat_name","year"
51,51,"Tim Clark",81,1.06,47,5,"GIRPuttingAvg2530",2009
51,51,"Jimmy Walker",74,1.06,66,7,"GIRPuttingAvg2530",2009
53,53,"Brendon de Jonge",90,1.05,76,8,"GIRPuttingAvg2530",2009
54,54,"Michael Allen",73,1.04,67,7,"GIRPuttingAvg2530",2009
54,54,"Matt Kuchar",82,1.04,77,8,"GIRPuttingAvg2530",2009
56,56,"Robert Garrigus",83,1.03,87,9,"GIRPuttingAvg2530",2009
56,56,"Mathew Goggin",76,1.03,58,6,"GIRPuttingAvg2530",2009
58,58,"Fred Couples",54,1.02,59,6,"GIRPuttingAvg2530",2009
59,59,"Joe Durant",62,1.01,69,7,"GIRPuttingAvg2530",2009
59,59,"Jeff Klauk",97,1.01,109,11,"GIRPuttingAvg2530",2009
59,59,"Marc Turnesa",77,1.01,79,8,"GIRPuttingAvg2530",2009
62,62,"Padraig Harrington",66,1,40,4,"GIRPuttingAvg2530",2009
62,62,"Davis Love III",89,1,80,8,"GIRPuttingAvg2530",2009
64,64,"Bob Estes",78,0.99,71,7,"GIRPuttingAvg2530",2009
65,65,"Dustin Johnson",85,0.98,61,6,"GIRPuttingAvg2530",2009
65,65,"Marc Leishman",91,0.98,92,9,"GIRPuttingAvg2530",2009
65,65,"Kevin Stadler",65,0.98,51,5,"GIRPuttingAvg2530",2009
68,68,"Nathan Green",104,0.97,103,10,"GIRPuttingAvg2530",2009
69,69,"Jonathan Byrd",89,0.96,83,8,"GIRPuttingAvg2530",2009
69,69,"Tiger Woods",64,0.96,52,5,"GIRPuttingAvg2530",2009
71,71,"Todd Hamilton",83,0.95,63,6,"GIRPuttingAvg2530",2009
72,72,"Steve Elkington",70,0.94,64,6,"GIRPuttingAvg2530",2009
72,72,"Scott Piercy",85,0.94,85,8,"GIRPuttingAvg2530",2009
72,72,"Justin Rose",71,0.94,64,6,"GIRPuttingAvg2530",2009
72,72,"Kevin Sutherland",96,0.94,96,9,"GIRPuttingAvg2530",2009
76,76,"Ernie Els",70,0.91,66,6,"GIRPuttingAvg2530",2009
76,76,"Sean OHair",80,0.91,66,6,"GIRPuttingAvg2530",2009
78,78,"Lucas Glover",93,0.9,78,7,"GIRPuttingAvg2530",2009
78,78,"Hunter Mahan",94,0.9,67,6,"GIRPuttingAvg2530",2009
78,78,"James Nitties",86,0.9,78,7,"GIRPuttingAvg2530",2009
78,78,"Nick OHern",90,0.9,100,9,"GIRPuttingAvg2530",2009
82,82,"Bob Heintz",59,0.89,56,5,"GIRPuttingAvg2530",2009
82,82,"Anthony Kim",76,0.89,56,5,"GIRPuttingAvg2530",2009
82,82,"Troy Matteson",95,0.89,90,8,"GIRPuttingAvg2530",2009
82,82,"Brian Vranesh",51,0.89,45,4,"GIRPuttingAvg2530",2009
86,86,"JJ Henry",97,0.88,91,8,"GIRPuttingAvg2530",2009
86,86,"Kenny Perry",92,0.88,91,8,"GIRPuttingAvg2530",2009
88,88,"Steve Marino",98,0.86,93,8,"GIRPuttingAvg2530",2009
88,88,"Jeff Quinney",78,0.86,81,7,"GIRPuttingAvg2530",2009
88,88,"John Rollins",92,0.86,81,7,"GIRPuttingAvg2530",2009
91,91,"Corey Pavin",73,0.85,59,5,"GIRPuttingAvg2530",2009
91,91,"Rick Price",54,0.85,47,4,"GIRPuttingAvg2530",2009
93,93,"Justin Leonard",95,0.83,72,6,"GIRPuttingAvg2530",2009
94,94,"Greg Owen",97,0.82,97,8,"GIRPuttingAvg2530",2009
94,94,"Andres Romero",58,0.82,49,4,"GIRPuttingAvg2530",2009
96,96,"Tag Ridings",50,0.81,62,5,"GIRPuttingAvg2530",2009
97,97,"Jim Furyk",86,0.79,76,6,"GIRPuttingAvg2530",2009
97,97,"Chez Reavie",81,0.79,63,5,"GIRPuttingAvg2530",2009
97,97,"Chris Stroud",88,0.79,89,7,"GIRPuttingAvg2530",2009
100,100,"Bill Haas",91,0.78,90,7,"GIRPuttingAvg2530",2009
100,100,"Charley Hoffman",97,0.78,90,7,"GIRPuttingAvg2530",2009
100,100,"Freddie Jacobson",83,0.78,77,6,"GIRPuttingAvg2530",2009
100,100,"Bryce Molder",69,0.78,51,4,"GIRPuttingAvg2530",2009
100,100,"Carl Pettersson",86,0.78,77,6,"GIRPuttingAvg2530",2009
100,100,"Kevin Streelman",97,0.78,90,7,"GIRPuttingAvg2530",2009
100,100,"Boo Weekley",79,0.78,77,6,"GIRPuttingAvg2530",2009
107,107,"Paul Goydos",79,0.76,79,6,"GIRPuttingAvg2530",2009
107,107,"Kent Jones",73,0.76,66,5,"GIRPuttingAvg2530",2009
109,109,"Tom Lehman",55,0.75,53,4,"GIRPuttingAvg2530",2009
110,110,"Ken Duke",87,0.74,81,6,"GIRPuttingAvg2530",2009
110,110,"Scott McCarron",91,0.74,95,7,"GIRPuttingAvg2530",2009
112,112,"Chris DiMarco",97,0.73,82,6,"GIRPuttingAvg2530",2009
112,112,"Zach Johnson",94,0.73,82,6,"GIRPuttingAvg2530",2009
112,112,"Tim Petrovic",97,0.73,96,7,"GIRPuttingAvg2530",2009
115,115,"Brian Bateman",55,0.71,42,3,"GIRPuttingAvg2530",2009
115,115,"Cliff Kresge",78,0.71,84,6,"GIRPuttingAvg2530",2009
115,115,"Steve Lowery",83,0.71,70,5,"GIRPuttingAvg2530",2009
115,115,"Kevin Na",91,0.71,85,6,"GIRPuttingAvg2530",2009
115,115,"Gary Woodland",53,0.71,42,3,"GIRPuttingAvg2530",2009
120,120,"Bart Bryant",58,0.7,43,3,"GIRPuttingAvg2530",2009
120,120,"Nick Watney",86,0.7,86,6,"GIRPuttingAvg2530",2009
122,122,"Rich Beem",77,0.69,72,5,"GIRPuttingAvg2530",2009
122,122,"Alex Cejka",82,0.69,72,5,"GIRPuttingAvg2530",2009
122,122,"Glen Day",79,0.69,72,5,"GIRPuttingAvg2530",2009
122,122,"Brandt Snedeker",81,0.69,72,5,"GIRPuttingAvg2530",2009
126,126,"Angel Cabrera",55,0.68,44,3,"GIRPuttingAvg2530",2009
126,126,"Tim Herron",87,0.68,73,5,"GIRPuttingAvg2530",2009
126,126,"Charles Howell III",99,0.68,88,6,"GIRPuttingAvg2530",2009
126,126,"Matt Jones",56,0.68,44,3,"GIRPuttingAvg2530",2009
130,130,"Colt Knost",71,0.67,60,4,"GIRPuttingAvg2530",2009
130,130,"Scott Verplank",88,0.67,89,6,"GIRPuttingAvg2530",2009
132,132,"Tommy Armour III",58,0.66,61,4,"GIRPuttingAvg2530",2009
133,133,"Briny Baird",89,0.65,92,6,"GIRPuttingAvg2530",2009
133,133,"Bubba Watson",73,0.65,46,3,"GIRPuttingAvg2530",2009
135,135,"Woody Austin",84,0.63,96,6,"GIRPuttingAvg2530",2009
135,135,"Rocco Mediate",79,0.63,63,4,"GIRPuttingAvg2530",2009
135,135,"Casey Wittenberg",71,0.63,79,5,"GIRPuttingAvg2530",2009
138,138,"Eric Axley",71,0.62,65,4,"GIRPuttingAvg2530",2009
138,138,"Tom Pernice Jr",82,0.62,81,5,"GIRPuttingAvg2530",2009
138,138,"Aron Price",89,0.62,81,5,"GIRPuttingAvg2530",2009
138,138,"David Toms",98,0.62,97,6,"GIRPuttingAvg2530",2009
142,142,"Matt Bettencourt",98,0.61,82,5,"GIRPuttingAvg2530",2009
142,142,"Pat Perez",74,0.61,66,4,"GIRPuttingAvg2530",2009
142,142,"Peter Tomasulo",61,0.61,49,3,"GIRPuttingAvg2530",2009
145,145,"Stephen Ames",77,0.6,50,3,"GIRPuttingAvg2530",2009
145,145,"Jeff Maggert",79,0.6,67,4,"GIRPuttingAvg2530",2009
145,145,"Mike Weir",85,0.6,67,4,"GIRPuttingAvg2530",2009
148,148,"Ricky Barnes",67,0.59,51,3,"GIRPuttingAvg2530",2009
149,149,"John Mallinger",90,0.58,69,4,"GIRPuttingAvg2530",2009
149,149,"Phil Mickelson",66,0.58,52,3,"GIRPuttingAvg2530",2009
149,149,"Joe Ogilvie",85,0.58,69,4,"GIRPuttingAvg2530",2009
149,149,"Patrick Sheehan",51,0.58,52,3,"GIRPuttingAvg2530",2009
153,153,"Bill Lunde",83,0.56,71,4,"GIRPuttingAvg2530",2009
154,154,"Kris Blanks",60,0.54,56,3,"GIRPuttingAvg2530",2009
154,154,"Jason Gore",74,0.54,56,3,"GIRPuttingAvg2530",2009
154,154,"Billy Mayfair",83,0.54,92,5,"GIRPuttingAvg2530",2009
154,154,"Darron Stiles",52,0.54,56,3,"GIRPuttingAvg2530",2009
158,158,"Richard Johnson",85,0.53,76,4,"GIRPuttingAvg2530",2009
158,158,"Nicholas Thompson",96,0.53,75,4,"GIRPuttingAvg2530",2009
158,158,"DJ Trahan",96,0.53,94,5,"GIRPuttingAvg2530",2009
161,161,"JB Holmes",74,0.51,59,3,"GIRPuttingAvg2530",2009
162,162,"Brad Adamonis",70,0.5,60,3,"GIRPuttingAvg2530",2009
162,162,"Jay Williamson",69,0.5,60,3,"GIRPuttingAvg2530",2009
164,164,"Jerry Kelly",90,0.49,82,4,"GIRPuttingAvg2530",2009
164,164,"Bo Van Pelt",100,0.49,82,4,"GIRPuttingAvg2530",2009
166,166,"Vaughn Taylor",88,0.48,83,4,"GIRPuttingAvg2530",2009
167,167,"Brian Gay",96,0.47,86,4,"GIRPuttingAvg2530",2009
167,167,"Leif Olson",51,0.47,43,2,"GIRPuttingAvg2530",2009
169,169,"Camilo Villegas",76,0.43,47,2,"GIRPuttingAvg2530",2009
170,170,"Ryan Palmer",78,0.41,74,3,"GIRPuttingAvg2530",2009
170,170,"John Senden",100,0.41,98,4,"GIRPuttingAvg2530",2009
172,172,"Retief Goosen",74,0.38,53,2,"GIRPuttingAvg2530",2009
172,172,"Jarrod Lyle",65,0.38,53,2,"GIRPuttingAvg2530",2009
174,174,"Mark Calcavecchia",72,0.36,55,2,"GIRPuttingAvg2530",2009
175,175,"Brett Quigley",92,0.35,86,3,"GIRPuttingAvg2530",2009
175,175,"Johnson Wagner",81,0.35,86,3,"GIRPuttingAvg2530",2009
177,177,"Martin Laird",72,0.34,59,2,"GIRPuttingAvg2530",2009
178,178,"Chris Riley",77,0.31,64,2,"GIRPuttingAvg2530",2009
178,178,"Rory Sabbatini",81,0.31,64,2,"GIRPuttingAvg2530",2009
180,180,"Heath Slocum",95,0.23,86,2,"GIRPuttingAvg2530",2009
181,181,"Charles Warren",63,0.16,62,1,"GIRPuttingAvg2530",2009
182,182,"David Duval",56,0,35,NA,"GIRPuttingAvg2530",2009
182,182,"Greg Kraft",51,0,41,NA,"GIRPuttingAvg2530",2009
182,182,"Vijay Singh",71,0,43,NA,"GIRPuttingAvg2530",2009
