"ConsecutiveGIR_RANKTHISWEEK_2016","ConsecutiveGIR_RANKLASTWEEK_2016","ConsecutiveGIR_PLAYERNAME_2016","ConsecutiveGIR_EVENTS_2016","ConsecutiveGIR_STREAK_2016","ConsecutiveGIR_CURRENTSTREAK_2016","ConsecutiveGIR_ROUND_2016","ConsecutiveGIR_HOLE_2016","ConsecutiveGIR_YEARTOURN_2016","stat_name","year"
298,297,"Yoshio Yamamoto",1,8,8,2,2,2016060,"ConsecutiveGIR",2016
298,297,"Xinjun Zhang",1,8,NA,1,1,2016050,"ConsecutiveGIR",2016
318,318,"Blake Adams",4,7,NA,2,4,2016060,"ConsecutiveGIR",2016
318,318,"Max Alverio",1,7,1,1,6,2016210,"ConsecutiveGIR",2016
318,318,"Dean Burmester",1,7,1,1,17,2016210,"ConsecutiveGIR",2016
318,318,"Frankie Capan",1,7,2,1,9,2016210,"ConsecutiveGIR",2016
318,318,"Nick Cullen",1,7,4,1,1,2016050,"ConsecutiveGIR",2016
318,318,"Chris DiMarco",2,7,3,2,12,2016070,"ConsecutiveGIR",2016
318,318,"Zecheng Dou",1,7,4,2,18,2016050,"ConsecutiveGIR",2016
318,318,"Victor Dubuisson",3,7,NA,2,4,2016180,"ConsecutiveGIR",2016
318,318,"Nacho Elvira",1,7,6,1,3,2016060,"ConsecutiveGIR",2016
318,318,"Marcus Fraser",2,7,1,1,10,2016180,"ConsecutiveGIR",2016
318,318,"Brian Gay",8,7,4,1,6,2016110,"ConsecutiveGIR",2016
318,318,"Nathan Holman",1,7,NA,2,18,2016180,"ConsecutiveGIR",2016
318,318,"Paul McConnell",2,7,7,2,12,2016260,"ConsecutiveGIR",2016
318,318,"Brett Quigley",1,7,NA,2,5,2016120,"ConsecutiveGIR",2016
318,318,"Jason Schmuhl",1,7,2,3,10,2016150,"ConsecutiveGIR",2016
318,318,"Chad Sorensen",1,7,1,1,2,2016120,"ConsecutiveGIR",2016
318,318,"Tim Weinhart",1,7,NA,2,8,2016070,"ConsecutiveGIR",2016
318,318,"Zach Wright",1,7,NA,2,5,2016270,"ConsecutiveGIR",2016
318,318,"Jordan Zunic",1,7,NA,2,11,2016180,"ConsecutiveGIR",2016
337,337,"Mark Anderson",1,6,3,1,1,2016070,"ConsecutiveGIR",2016
337,337,"Connor Arendell",1,6,1,2,1,2016210,"ConsecutiveGIR",2016
337,337,"Wu Ashun",1,6,4,3,13,2016050,"ConsecutiveGIR",2016
337,337,"Arjun Atwal",1,6,1,2,10,2016040,"ConsecutiveGIR",2016
337,337,"Derek Bard",1,6,1,1,4,2016240,"ConsecutiveGIR",2016
337,337,"Matt Bettencourt",2,6,4,2,11,2016150,"ConsecutiveGIR",2016
337,337,"John Daly",1,6,5,2,1,2016210,"ConsecutiveGIR",2016
337,337,"Glen Day",2,6,2,1,1,2016040,"ConsecutiveGIR",2016
337,337,"Dennis Downs",1,6,NA,2,2,2016140,"ConsecutiveGIR",2016
337,337,"James Driscoll",1,6,1,1,4,2016060,"ConsecutiveGIR",2016
337,337,"David Duval",1,6,NA,3,14,2016150,"ConsecutiveGIR",2016
337,337,"Jacob Eggers",1,6,2,1,10,2016210,"ConsecutiveGIR",2016
337,337,"Ben Geyer",1,6,1,1,8,2016010,"ConsecutiveGIR",2016
337,337,"Tyrrell Hatton",1,6,NA,4,13,2016050,"ConsecutiveGIR",2016
337,337,"David Hronek",1,6,1,1,4,2016200,"ConsecutiveGIR",2016
337,337,"Steven Jeffress",1,6,NA,3,16,2016050,"ConsecutiveGIR",2016
337,337,"Jeff Karlsson",1,6,3,1,15,2016130,"ConsecutiveGIR",2016
337,337,"Romain Langasque",1,6,2,4,10,2016240,"ConsecutiveGIR",2016
337,337,"Brian Maurer",1,6,NA,1,10,2016040,"ConsecutiveGIR",2016
337,337,"Denny McCarthy",1,6,NA,1,12,2016020,"ConsecutiveGIR",2016
337,337,"Rod Perry",1,6,NA,2,7,2016190,"ConsecutiveGIR",2016
337,337,"Clayton Rask",1,6,2,1,13,2016140,"ConsecutiveGIR",2016
337,337,"Chris Riley",2,6,2,2,16,2016130,"ConsecutiveGIR",2016
337,337,"David Skinns",1,6,NA,1,12,2016140,"ConsecutiveGIR",2016
337,337,"Joel Stalter",1,6,NA,2,8,2016150,"ConsecutiveGIR",2016
337,337,"Marc Warren",1,6,5,2,3,2016050,"ConsecutiveGIR",2016
337,337,"Mike Weir",7,6,1,2,6,2016270,"ConsecutiveGIR",2016
337,337,"Scott Wolfes",1,6,3,1,10,2016070,"ConsecutiveGIR",2016
337,337,"Greg Yates",1,6,5,1,1,2016190,"ConsecutiveGIR",2016
366,366,"Chris Baker",1,5,2,2,15,2016170,"ConsecutiveGIR",2016
366,366,"David Bradshaw",1,5,1,1,14,2016010,"ConsecutiveGIR",2016
366,366,"Kristoffer Broberg",1,5,5,4,14,2016180,"ConsecutiveGIR",2016
366,366,"Julien Brun",2,5,2,2,14,2016260,"ConsecutiveGIR",2016
366,366,"Yi Cao",1,5,NA,1,6,2016050,"ConsecutiveGIR",2016
366,366,"Paul Chaplet",1,5,NA,1,14,2016240,"ConsecutiveGIR",2016
366,366,"SSP Chawrasia",2,5,NA,2,18,2016050,"ConsecutiveGIR",2016
366,366,"Case Cochran",1,5,1,2,12,2016230,"ConsecutiveGIR",2016
366,366,"Domenico Geminiani",1,5,NA,1,3,2016060,"ConsecutiveGIR",2016
366,366,"Eric Hallberg",1,5,NA,2,16,2016010,"ConsecutiveGIR",2016
366,366,"Bo Hoag",1,5,1,2,8,2016210,"ConsecutiveGIR",2016
366,NA,"Mackenzie Hughes",1,5,NA,2,7,2016280,"ConsecutiveGIR",2016
366,366,"Marty Jertson",1,5,NA,1,12,2016020,"ConsecutiveGIR",2016
366,366,"Nick Killpack",1,5,5,2,14,2016110,"ConsecutiveGIR",2016
366,366,"Davis Love IV",1,5,NA,1,11,2016070,"ConsecutiveGIR",2016
366,366,"Sandy Lyle",1,5,1,1,4,2016240,"ConsecutiveGIR",2016
366,366,"Matt Mabrey",1,5,3,2,13,2016270,"ConsecutiveGIR",2016
366,366,"Jack Maguire",2,5,2,1,18,2016210,"ConsecutiveGIR",2016
366,366,"Mardan Mamat",1,5,3,4,16,2016030,"ConsecutiveGIR",2016
366,366,"Byron Meth",1,5,1,2,12,2016110,"ConsecutiveGIR",2016
366,391,"Kelly Mitchum",2,5,NA,2,13,2016280,"ConsecutiveGIR",2016
366,366,"Alan Morin",2,5,5,2,5,2016210,"ConsecutiveGIR",2016
366,366,"Toshinori Muto",1,5,4,2,14,2016110,"ConsecutiveGIR",2016
366,366,"Renato Paratore",1,5,NA,1,12,2016210,"ConsecutiveGIR",2016
366,366,"Michael Schoolcraft",1,5,1,1,12,2016020,"ConsecutiveGIR",2016
366,366,"Omar Uresti",2,5,NA,1,6,2016230,"ConsecutiveGIR",2016
366,366,"Sebastian Vazquez",1,5,2,1,17,2016230,"ConsecutiveGIR",2016
393,391,"Craig Barlow",1,4,NA,1,9,2016040,"ConsecutiveGIR",2016
393,391,"Mark Brooks",1,4,NA,3,2,2016120,"ConsecutiveGIR",2016
393,391,"Darren Clarke",2,4,NA,2,2,2016240,"ConsecutiveGIR",2016
393,391,"Gavin Coles",1,4,NA,2,5,2016070,"ConsecutiveGIR",2016
393,391,"Fred Couples",1,4,1,1,13,2016160,"ConsecutiveGIR",2016
393,391,"Ben Curtis",2,4,2,2,1,2016260,"ConsecutiveGIR",2016
393,391,"Brad Dalke",1,4,NA,1,5,2016260,"ConsecutiveGIR",2016
393,NA,"Jim Furyk",1,4,NA,1,8,2016280,"ConsecutiveGIR",2016
393,391,"Kramer Hickok",1,4,NA,2,3,2016230,"ConsecutiveGIR",2016
393,391,"Vince India",1,4,NA,2,8,2016190,"ConsecutiveGIR",2016
393,391,"John Mallinger",1,4,NA,1,5,2016020,"ConsecutiveGIR",2016
393,391,"David Mathis",1,4,NA,1,5,2016260,"ConsecutiveGIR",2016
393,391,"Maverick McNealy",1,4,NA,2,10,2016200,"ConsecutiveGIR",2016
393,391,"Larry Mize",1,4,NA,4,1,2016240,"ConsecutiveGIR",2016
393,391,"Mark OMeara",1,4,NA,2,13,2016240,"ConsecutiveGIR",2016
393,391,"Jordan Payne",1,4,NA,1,10,2016270,"ConsecutiveGIR",2016
393,391,"Jonathan Randolph",1,4,NA,2,13,2016040,"ConsecutiveGIR",2016
393,391,"Cory Renfrew",1,4,1,1,8,2016010,"ConsecutiveGIR",2016
393,391,"Brian Smock",2,4,1,1,9,2016130,"ConsecutiveGIR",2016
393,391,"David Solomon",1,4,NA,1,16,2016010,"ConsecutiveGIR",2016
393,391,"Miguel Tabuena",1,4,1,2,7,2016110,"ConsecutiveGIR",2016
393,NA,"Ethan Tracy",1,4,NA,2,5,2016280,"ConsecutiveGIR",2016
393,391,"Dalton Ward",1,4,NA,2,13,2016270,"ConsecutiveGIR",2016
393,391,"Charlie Wi",1,4,4,1,6,2016040,"ConsecutiveGIR",2016
393,391,"Casey Wittenberg",1,4,NA,2,18,2016130,"ConsecutiveGIR",2016
393,391,"Ian Woosnam",1,4,NA,1,14,2016240,"ConsecutiveGIR",2016
419,416,"Mark Blakefield",1,3,NA,2,11,2016170,"ConsecutiveGIR",2016
419,416,"Cory Cooper",1,3,NA,1,1,2016040,"ConsecutiveGIR",2016
419,416,"Bob Estes",1,3,3,2,7,2016040,"ConsecutiveGIR",2016
419,416,"Robert Gamez",1,3,NA,2,3,2016200,"ConsecutiveGIR",2016
419,416,"Cheng Jin",1,3,1,1,8,2016240,"ConsecutiveGIR",2016
419,416,"Shawn Lu",1,3,1,1,12,2016110,"ConsecutiveGIR",2016
419,NA,"Corey Nagy",1,3,NA,1,9,2016280,"ConsecutiveGIR",2016
419,416,"Garrett Okamura",1,3,1,2,16,2016110,"ConsecutiveGIR",2016
419,NA,"Blake Olson",1,3,NA,2,11,2016280,"ConsecutiveGIR",2016
419,416,"SJ Park",1,3,1,1,10,2016040,"ConsecutiveGIR",2016
419,416,"Sammy Schmitz",1,3,NA,2,15,2016240,"ConsecutiveGIR",2016
419,416,"JJ Spaun",1,3,3,2,7,2016160,"ConsecutiveGIR",2016
419,416,"Miguel Suarez",1,3,NA,2,2,2016210,"ConsecutiveGIR",2016
419,416,"Tom Watson",1,3,1,2,6,2016240,"ConsecutiveGIR",2016
419,416,"Brett Wetterich",1,3,3,2,7,2016260,"ConsecutiveGIR",2016
434,429,"Jeff Maggert",1,2,NA,2,4,2016250,"ConsecutiveGIR",2016
