"TenthTeeLateRound2ScoringAverage_RANKTHISWEEK_2014","TenthTeeLateRound2ScoringAverage_RANKLASTWEEK_2014","TenthTeeLateRound2ScoringAverage_PLAYERNAME_2014","TenthTeeLateRound2ScoringAverage__2014","TenthTeeLateRound2ScoringAverage_AVG_2014","TenthTeeLateRound2ScoringAverage_TOTALSTROKES_2014","TenthTeeLateRound2ScoringAverage_TOTALROUNDS_2014","stat_name","year"
44,44,"Troy Merritt",NA,70,210,3,"TenthTeeLateRound2ScoringAverage",2014
44,44,"Ted Potter Jr",NA,70,420,6,"TenthTeeLateRound2ScoringAverage",2014
44,44,"Heath Slocum",NA,70,280,4,"TenthTeeLateRound2ScoringAverage",2014
44,44,"Josh Teater",NA,70,350,5,"TenthTeeLateRound2ScoringAverage",2014
44,44,"Boo Weekley",NA,70,420,6,"TenthTeeLateRound2ScoringAverage",2014
55,55,"JJ Henry",NA,70.14,491,7,"TenthTeeLateRound2ScoringAverage",2014
56,56,"Hunter Mahan",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2014
57,57,"Charles Howell III",NA,70.25,843,12,"TenthTeeLateRound2ScoringAverage",2014
57,57,"Martin Laird",NA,70.25,281,4,"TenthTeeLateRound2ScoringAverage",2014
57,57,"Ben Martin",NA,70.25,281,4,"TenthTeeLateRound2ScoringAverage",2014
60,60,"Retief Goosen",NA,70.29,492,7,"TenthTeeLateRound2ScoringAverage",2014
61,61,"Ricky Barnes",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2014
61,61,"Kyle Stanley",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2014
63,63,"Daniel Summerhays",NA,70.4,352,5,"TenthTeeLateRound2ScoringAverage",2014
64,64,"John Senden",NA,70.43,493,7,"TenthTeeLateRound2ScoringAverage",2014
65,65,"YE Yang",NA,70.45,775,11,"TenthTeeLateRound2ScoringAverage",2014
66,66,"Jonathan Byrd",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2014
66,66,"Billy Hurley III",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2014
66,66,"DH Lee",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2014
69,69,"Seung Yul Noh",NA,70.56,635,9,"TenthTeeLateRound2ScoringAverage",2014
69,69,"Jhonattan Vegas",NA,70.56,635,9,"TenthTeeLateRound2ScoringAverage",2014
71,71,"Freddie Jacobson",NA,70.57,494,7,"TenthTeeLateRound2ScoringAverage",2014
72,72,"Charley Hoffman",NA,70.6,353,5,"TenthTeeLateRound2ScoringAverage",2014
73,73,"Briny Baird",NA,70.67,212,3,"TenthTeeLateRound2ScoringAverage",2014
73,73,"Chad Campbell",NA,70.67,212,3,"TenthTeeLateRound2ScoringAverage",2014
73,73,"Tim Wilkinson",NA,70.67,424,6,"TenthTeeLateRound2ScoringAverage",2014
76,76,"Justin Hicks",NA,70.69,919,13,"TenthTeeLateRound2ScoringAverage",2014
77,77,"Kevin Chappell",NA,70.75,566,8,"TenthTeeLateRound2ScoringAverage",2014
77,77,"Luke Guthrie",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2014
77,77,"Marc Leishman",NA,70.75,566,8,"TenthTeeLateRound2ScoringAverage",2014
77,77,"Ryan Moore",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2014
77,77,"Webb Simpson",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2014
77,77,"David Toms",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2014
83,83,"Pat Perez",NA,70.78,637,9,"TenthTeeLateRound2ScoringAverage",2014
84,84,"John Huh",NA,70.8,708,10,"TenthTeeLateRound2ScoringAverage",2014
84,84,"Michael Putnam",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2014
84,84,"Chris Stroud",NA,70.8,354,5,"TenthTeeLateRound2ScoringAverage",2014
87,87,"John Merrick",NA,70.83,425,6,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Sergio Garcia",NA,71,71,1,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Brice Garnett",NA,71,639,9,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Kevin Kisner",NA,71,497,7,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Davis Love III",NA,71,284,4,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Andres Romero",NA,71,568,8,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Justin Rose",NA,71,71,1,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Camilo Villegas",NA,71,213,3,"TenthTeeLateRound2ScoringAverage",2014
88,88,"Charlie Wi",NA,71,355,5,"TenthTeeLateRound2ScoringAverage",2014
96,96,"Gary Woodland",NA,71.13,569,8,"TenthTeeLateRound2ScoringAverage",2014
97,97,"Jeff Overton",NA,71.14,498,7,"TenthTeeLateRound2ScoringAverage",2014
98,98,"Paul Casey",NA,71.17,427,6,"TenthTeeLateRound2ScoringAverage",2014
98,98,"Cameron Tringale",NA,71.17,427,6,"TenthTeeLateRound2ScoringAverage",2014
100,100,"Robert Allenby",NA,71.2,712,10,"TenthTeeLateRound2ScoringAverage",2014
101,101,"Martin Flores",NA,71.25,570,8,"TenthTeeLateRound2ScoringAverage",2014
101,101,"Andrew Loupe",NA,71.25,285,4,"TenthTeeLateRound2ScoringAverage",2014
101,101,"Sean OHair",NA,71.25,570,8,"TenthTeeLateRound2ScoringAverage",2014
101,101,"Carl Pettersson",NA,71.25,855,12,"TenthTeeLateRound2ScoringAverage",2014
105,105,"Woody Austin",NA,71.29,499,7,"TenthTeeLateRound2ScoringAverage",2014
106,106,"Bud Cauley",NA,71.33,428,6,"TenthTeeLateRound2ScoringAverage",2014
107,107,"Greg Chalmers",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2014
107,107,"Morgan Hoffmann",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2014
107,107,"Bronson La Cassie",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2014
107,107,"George McNeill",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2014
107,107,"Wes Roach",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2014
112,112,"John Peterson",NA,71.43,500,7,"TenthTeeLateRound2ScoringAverage",2014
113,113,"Stuart Appleby",NA,71.44,643,9,"TenthTeeLateRound2ScoringAverage",2014
114,114,"Ian Poulter",NA,71.5,143,2,"TenthTeeLateRound2ScoringAverage",2014
114,114,"Brian Stuard",NA,71.5,572,8,"TenthTeeLateRound2ScoringAverage",2014
116,116,"Jason Bohn",NA,71.67,430,6,"TenthTeeLateRound2ScoringAverage",2014
116,116,"James Hahn",NA,71.67,430,6,"TenthTeeLateRound2ScoringAverage",2014
116,116,"Richard Lee",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2014
116,116,"Graeme McDowell",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2014
116,116,"Louis Oosthuizen",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2014
116,116,"Rory Sabbatini",NA,71.67,645,9,"TenthTeeLateRound2ScoringAverage",2014
116,116,"Robert Streb",NA,71.67,430,6,"TenthTeeLateRound2ScoringAverage",2014
123,123,"Erik Compton",NA,71.75,287,4,"TenthTeeLateRound2ScoringAverage",2014
123,123,"Troy Matteson",NA,71.75,574,8,"TenthTeeLateRound2ScoringAverage",2014
125,125,"Nick Watney",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2014
126,126,"Aaron Baddeley",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2014
126,126,"Vijay Singh",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2014
128,128,"David Lingmerth",NA,71.88,575,8,"TenthTeeLateRound2ScoringAverage",2014
128,128,"Will Ma Kenzie",NA,71.88,575,8,"TenthTeeLateRound2ScoringAverage",2014
130,130,"James Driscoll",NA,71.89,647,9,"TenthTeeLateRound2ScoringAverage",2014
131,131,"Ken Duke",NA,72,504,7,"TenthTeeLateRound2ScoringAverage",2014
131,131,"Brooks Koepka",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2014
131,131,"Danny Lee",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2014
131,131,"Jeff Maggert",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2014
131,131,"William McGirt",NA,72,648,9,"TenthTeeLateRound2ScoringAverage",2014
131,131,"Brendan Steele",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2014
131,131,"Will Wilcox",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2014
138,138,"Brian Davis",NA,72.11,649,9,"TenthTeeLateRound2ScoringAverage",2014
139,139,"Bo Van Pelt",NA,72.13,577,8,"TenthTeeLateRound2ScoringAverage",2014
140,140,"Stewart Cink",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2014
140,140,"Tommy Gainey",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2014
140,140,"Jim Renner",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2014
143,143,"Brian Gay",NA,72.17,433,6,"TenthTeeLateRound2ScoringAverage",2014
144,144,"Russell Henley",NA,72.3,723,10,"TenthTeeLateRound2ScoringAverage",2014
145,145,"Ernie Els",NA,72.4,362,5,"TenthTeeLateRound2ScoringAverage",2014
145,145,"Mark Wilson",NA,72.4,362,5,"TenthTeeLateRound2ScoringAverage",2014
147,147,"Chad Collins",NA,72.43,507,7,"TenthTeeLateRound2ScoringAverage",2014
147,147,"Ben Curtis",NA,72.43,507,7,"TenthTeeLateRound2ScoringAverage",2014
149,149,"Sangmoon Bae",NA,72.5,580,8,"TenthTeeLateRound2ScoringAverage",2014
149,149,"Gonzalo Fdez Castano",NA,72.5,290,4,"TenthTeeLateRound2ScoringAverage",2014
149,149,"Lucas Glover",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2014
149,149,"Spencer Levin",NA,72.5,290,4,"TenthTeeLateRound2ScoringAverage",2014
149,149,"Mike Weir",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2014
154,154,"Scott Stallings",NA,72.57,508,7,"TenthTeeLateRound2ScoringAverage",2014
155,155,"Ben Crane",NA,72.6,363,5,"TenthTeeLateRound2ScoringAverage",2014
156,156,"David Hearn",NA,72.67,436,6,"TenthTeeLateRound2ScoringAverage",2014
157,157,"JB Holmes",NA,72.75,291,4,"TenthTeeLateRound2ScoringAverage",2014
157,157,"Lee Westwood",NA,72.75,291,4,"TenthTeeLateRound2ScoringAverage",2014
159,159,"Matt Jones",NA,72.78,655,9,"TenthTeeLateRound2ScoringAverage",2014
160,160,"Steven Bowditch",NA,72.9,729,10,"TenthTeeLateRound2ScoringAverage",2014
161,161,"Roberto Castro",NA,73,365,5,"TenthTeeLateRound2ScoringAverage",2014
161,161,"Chesson Hadley",NA,73,584,8,"TenthTeeLateRound2ScoringAverage",2014
161,161,"Dustin Johnson",NA,73,73,1,"TenthTeeLateRound2ScoringAverage",2014
161,161,"Nicholas Thompson",NA,73,292,4,"TenthTeeLateRound2ScoringAverage",2014
165,165,"DA Points",NA,73.5,441,6,"TenthTeeLateRound2ScoringAverage",2014
166,166,"Jonas Blixt",NA,73.67,221,3,"TenthTeeLateRound2ScoringAverage",2014
166,166,"Derek Ernst",NA,73.67,663,9,"TenthTeeLateRound2ScoringAverage",2014
168,168,"Kevin Streelman",NA,73.83,443,6,"TenthTeeLateRound2ScoringAverage",2014
169,169,"Phil Mickelson",NA,74,148,2,"TenthTeeLateRound2ScoringAverage",2014
169,169,"Michael Thompson",NA,74,444,6,"TenthTeeLateRound2ScoringAverage",2014
171,171,"Hudson Swafford",NA,74.38,595,8,"TenthTeeLateRound2ScoringAverage",2014
172,172,"Kevin Tway",NA,74.4,372,5,"TenthTeeLateRound2ScoringAverage",2014
173,173,"Charlie Beljan",NA,74.8,374,5,"TenthTeeLateRound2ScoringAverage",2014
174,174,"KJ Choi",NA,75,300,4,"TenthTeeLateRound2ScoringAverage",2014
175,175,"John Rollins",NA,76,532,7,"TenthTeeLateRound2ScoringAverage",2014
176,176,"Ryo Ishikawa",NA,78,78,1,"TenthTeeLateRound2ScoringAverage",2014
