"HangTime_RANKTHISWEEK_2015","HangTime_RANKLASTWEEK_2015","HangTime_PLAYERNAME_2015","HangTime_ROUNDS_2015","HangTime_AVG_2015","HangTime_TOTALACTUALHANGTIME_2015","HangTime_TOTALATTEMPTS_2015","HangTime_LONGESTACTHANGTIME_2015","HangTime_SHORTESTACTHANGTIME_2015","stat_name","year"
50,50,"Sergio Garcia",59,6.5,260.4,40,8.4,1.8,"HangTime",2015
50,50,"Max Homa",78,6.5,403.1,62,8.2,3.5,"HangTime",2015
50,50,"John Huh",102,6.5,709.9,110,7.8,4.9,"HangTime",2015
50,50,"Dustin Johnson",75,6.5,318.5,49,8.1,1,"HangTime",2015
50,50,"Matt Jones",89,6.5,445.8,69,8,4,"HangTime",2015
50,50,"Jason Kokrak",88,6.5,544,84,7.8,3.5,"HangTime",2015
50,50,"Danny Lee",120,6.5,713,109,7.6,3.5,"HangTime",2015
50,50,"Bill Lunde",50,6.5,247.9,38,7.3,5.3,"HangTime",2015
50,50,"Hideki Matsuyama",95,6.5,551.5,85,7.6,3.4,"HangTime",2015
50,50,"Sean OHair",86,6.5,469.1,72,8,2.4,"HangTime",2015
50,50,"Chez Reavie",56,6.5,382,59,7.6,4.7,"HangTime",2015
50,50,"Adam Scott",51,6.5,227.8,35,7.7,4.2,"HangTime",2015
50,50,"John Senden",80,6.5,391.2,60,7.5,4.1,"HangTime",2015
50,50,"Webb Simpson",81,6.5,450.4,69,7.4,4.8,"HangTime",2015
50,50,"Brandt Snedeker",98,6.5,601.1,93,7.5,4.6,"HangTime",2015
50,50,"Nick Taylor",91,6.5,563.3,87,7.7,4.5,"HangTime",2015
50,50,"Jimmy Walker",89,6.5,464,71,8,4.1,"HangTime",2015
50,50,"Steve Wheatcroft",87,6.5,576.5,89,7.5,3.5,"HangTime",2015
50,50,"Mark Wilson",89,6.5,531.6,82,7.4,3.9,"HangTime",2015
50,50,"Gary Woodland",81,6.5,386.1,59,7.8,5.1,"HangTime",2015
78,78,"Sangmoon Bae",98,6.4,611,96,7.6,4.2,"HangTime",2015
78,78,"Daniel Berger",97,6.4,438.2,68,7.7,4.8,"HangTime",2015
78,78,"Jonas Blixt",78,6.4,372.2,58,7.6,2.3,"HangTime",2015
78,78,"Steven Bowditch",103,6.4,634.7,99,8.1,4,"HangTime",2015
78,78,"Jonathan Byrd",69,6.4,359.6,56,7.6,4.4,"HangTime",2015
78,78,"Brendon de Jonge",106,6.4,649.2,102,8.1,3.4,"HangTime",2015
78,78,"Gonzalo Fdez Castano",81,6.4,410.6,64,7.3,4.6,"HangTime",2015
78,78,"Fabian Gomez",83,6.4,473.7,74,7.6,4.8,"HangTime",2015
78,78,"Retief Goosen",81,6.4,446.1,70,7.6,2,"HangTime",2015
78,78,"David Hearn",97,6.4,610.3,95,7.6,4.4,"HangTime",2015
78,78,"Tom Hoge",83,6.4,427.5,67,7.4,2.7,"HangTime",2015
78,78,"Billy Hurley III",83,6.4,447.8,70,8.3,3.9,"HangTime",2015
78,78,"Zach Johnson",90,6.4,554.6,86,7.7,4.6,"HangTime",2015
78,78,"Matt Kuchar",97,6.4,554.4,87,7.8,3.2,"HangTime",2015
78,78,"Martin Laird",77,6.4,428.1,67,7.6,3.2,"HangTime",2015
78,78,"Marc Leishman",74,6.4,401.7,63,7.6,2.2,"HangTime",2015
78,78,"Cameron Percy",72,6.4,419.8,66,7.6,1.9,"HangTime",2015
78,78,"John Peterson",84,6.4,591.3,92,7.8,4.6,"HangTime",2015
78,78,"Ian Poulter",68,6.4,339.8,53,7.5,2.8,"HangTime",2015
78,78,"Andrew Putnam",68,6.4,383.4,60,7.6,4.6,"HangTime",2015
78,78,"Jim Renner",68,6.4,372.7,58,7.4,2.8,"HangTime",2015
78,78,"Justin Rose",69,6.4,341.8,53,7.4,3.6,"HangTime",2015
78,78,"Rory Sabbatini",81,6.4,474.6,74,7.5,4.5,"HangTime",2015
78,78,"Charl Schwartzel",67,6.4,268,42,7.6,4.4,"HangTime",2015
78,78,"Vijay Singh",78,6.4,471.2,74,7.4,2.3,"HangTime",2015
78,78,"Scott Stallings",60,6.4,335.1,52,7.5,5.2,"HangTime",2015
78,78,"Shawn Stefani",94,6.4,579.5,90,8.2,3.9,"HangTime",2015
78,78,"Jhonattan Vegas",90,6.4,483.5,76,7.6,2.5,"HangTime",2015
106,106,"Steven Alker",62,6.3,370.7,59,7.1,4.9,"HangTime",2015
106,106,"Aaron Baddeley",76,6.3,246.8,39,7.4,0.9,"HangTime",2015
106,106,"Alex Cejka",94,6.3,522.3,83,7.3,2.1,"HangTime",2015
106,106,"KJ Choi",66,6.3,345.5,55,7.3,3.6,"HangTime",2015
106,106,"Jon Curran",83,6.3,450,71,7.6,2.8,"HangTime",2015
106,106,"Jamie Donaldson",50,6.3,282.9,45,7.3,4.2,"HangTime",2015
106,106,"Derek Ernst",75,6.3,438.2,70,7.5,4.1,"HangTime",2015
106,106,"Jim Furyk",71,6.3,326.6,52,7.5,3.5,"HangTime",2015
106,106,"Robert Garrigus",70,6.3,309.7,49,7.6,3,"HangTime",2015
106,106,"Lucas Glover",79,6.3,511.6,81,7.4,4.4,"HangTime",2015
106,106,"Andres Gonzales",90,6.3,551,87,7.5,1.3,"HangTime",2015
106,106,"Jim Herman",88,6.3,534.8,85,7.4,4.8,"HangTime",2015
106,106,"Charles Howell III",105,6.3,670.9,107,7.7,3.9,"HangTime",2015
106,106,"Ryo Ishikawa",90,6.3,555.3,88,7.8,2.2,"HangTime",2015
106,106,"Whee Kim",71,6.3,340.5,54,7.5,4.4,"HangTime",2015
106,106,"Kevin Kisner",104,6.3,691.9,110,7.6,0.9,"HangTime",2015
106,106,"Louis Oosthuizen",68,6.3,285.3,45,7.7,4.1,"HangTime",2015
106,106,"Greg Owen",58,6.3,314.3,50,8.2,4.7,"HangTime",2015
106,106,"Pat Perez",96,6.3,558.7,88,8.8,2.1,"HangTime",2015
106,106,"Scott Pinckney",88,6.3,510.7,81,7.6,2.2,"HangTime",2015
106,106,"Michael Putnam",87,6.3,450.6,72,7.4,2.6,"HangTime",2015
106,106,"Patrick Reed",103,6.3,524.1,83,7.8,3.5,"HangTime",2015
106,106,"Kyle Reifers",96,6.3,497.6,79,7.7,4.2,"HangTime",2015
106,106,"Heath Slocum",57,6.3,263.7,42,7.1,4.7,"HangTime",2015
106,106,"Chris Stroud",84,6.3,440.4,70,7.4,2.7,"HangTime",2015
106,106,"Brian Stuard",97,6.3,589.7,94,7.4,4.9,"HangTime",2015
106,106,"Andrew Svoboda",80,6.3,468.5,74,7.7,3.8,"HangTime",2015
106,106,"Brendon Todd",96,6.3,511.8,81,7.1,5.2,"HangTime",2015
106,106,"David Toms",62,6.3,384.4,61,7.1,5.2,"HangTime",2015
106,106,"Bo Van Pelt",81,6.3,460.1,73,7.4,3.9,"HangTime",2015
106,106,"Johnson Wagner",68,6.3,337.8,54,8,2.5,"HangTime",2015
106,106,"Tim Wilkinson",73,6.3,357.8,57,7.3,5.2,"HangTime",2015
138,138,"Eric Axley",57,6.2,292.2,47,7.4,4.6,"HangTime",2015
138,138,"Jason Bohn",95,6.2,614.5,99,7.4,4.6,"HangTime",2015
138,138,"Scott Brown",97,6.2,516.7,83,7.2,4.2,"HangTime",2015
138,138,"Ben Crane",62,6.2,317.1,51,7.2,2.9,"HangTime",2015
138,138,"Brice Garnett",81,6.2,435.4,70,7.6,3.7,"HangTime",2015
138,138,"Chesson Hadley",101,6.2,540.9,87,7.8,2.1,"HangTime",2015
138,138,"Chris Kirk",76,6.2,389.5,63,7.5,2.5,"HangTime",2015
138,138,"Ben Martin",93,6.2,561.2,90,7.7,1.9,"HangTime",2015
138,138,"William McGirt",103,6.2,684.2,110,7.8,3.7,"HangTime",2015
138,138,"Kevin Na",98,6.2,488.1,79,7.3,4.2,"HangTime",2015
138,138,"SJ Park",79,6.2,411.2,66,7.5,3.7,"HangTime",2015
138,138,"Carl Pettersson",106,6.2,643.3,104,7.8,2.3,"HangTime",2015
138,138,"DA Points",72,6.2,349.2,56,7.3,2.5,"HangTime",2015
138,138,"Lee Westwood",56,6.2,255.9,41,7.6,4,"HangTime",2015
152,152,"Robert Allenby",63,6.1,334.9,55,7.2,2.8,"HangTime",2015
152,152,"Chad Campbell",97,6.1,609.7,100,7.9,2.7,"HangTime",2015
152,152,"Greg Chalmers",58,6.1,263.1,43,7.7,2.7,"HangTime",2015
152,152,"Stewart Cink",77,6.1,400.9,66,7.7,2.6,"HangTime",2015
152,152,"Chad Collins",79,6.1,440.3,72,7.1,3.8,"HangTime",2015
152,152,"Erik Compton",86,6.1,490,80,7.1,3.7,"HangTime",2015
152,152,"Ernie Els",57,6.1,226.8,37,7.2,2.1,"HangTime",2015
152,152,"Brian Harman",90,6.1,508.3,83,7.2,2.7,"HangTime",2015
152,152,"Colt Knost",90,6.1,521.6,85,7,4,"HangTime",2015
152,152,"Scott Langley",94,6.1,467.4,77,7.9,1.6,"HangTime",2015
152,152,"Justin Leonard",61,6.1,367.2,60,7,4.8,"HangTime",2015
152,152,"George McNeill",93,6.1,515.1,84,7.7,3.5,"HangTime",2015
152,152,"Bryce Molder",91,6.1,504,83,7.2,2.5,"HangTime",2015
152,152,"Ryan Moore",81,6.1,411.9,67,7,3.6,"HangTime",2015
152,152,"Jeff Overton",94,6.1,522.4,85,7.6,2.7,"HangTime",2015
152,152,"Robert Streb",110,6.1,661.2,109,7.4,1.9,"HangTime",2015
152,152,"Tyrone Van Aswegen",58,6.1,207.5,34,7.6,4,"HangTime",2015
169,169,"Jason Dufner",76,6,336.4,56,8.7,3.5,"HangTime",2015
169,169,"Spencer Levin",99,6,581.9,97,7.2,3.6,"HangTime",2015
169,169,"Andres Romero",69,6,296.3,49,7.5,3.7,"HangTime",2015
169,169,"Henrik Stenson",63,6,174.5,29,7.6,1.2,"HangTime",2015
169,169,"Daniel Summerhays",101,6,485.9,81,7.2,3.7,"HangTime",2015
169,169,"Camilo Villegas",83,6,502,83,7.5,2.2,"HangTime",2015
169,169,"Will Wilcox",58,6,260.1,43,7.4,2.3,"HangTime",2015
176,176,"Derek Fathauer",81,5.9,402.2,68,7.2,2.5,"HangTime",2015
176,176,"Jerry Kelly",79,5.9,404,69,6.9,3.3,"HangTime",2015
176,176,"Russell Knox",96,5.9,588.6,99,6.9,4.5,"HangTime",2015
176,176,"John Merrick",78,5.9,360,61,7.2,2.5,"HangTime",2015
176,176,"Boo Weekley",79,5.9,373.2,63,7.3,2,"HangTime",2015
181,181,"Ken Duke",93,5.8,511.8,88,7.1,3.3,"HangTime",2015
181,181,"Jonathan Randolph",72,5.8,362.6,63,7.1,3.2,"HangTime",2015
183,183,"Byron Smith",59,5.7,230,40,6.9,3.8,"HangTime",2015
184,184,"Ricky Barnes",82,5.5,330.2,60,7.4,0.7,"HangTime",2015
