"Puttingfrom10_RANKTHISWEEK_2016","Puttingfrom10_RANKLASTWEEK_2016","Puttingfrom10_PLAYERNAME_2016","Puttingfrom10_ROUNDS_2016","Puttingfrom10_PctMADE_2016","Puttingfrom10_ATTEMPTS_2016","Puttingfrom10_PUTTSMADE_2016","stat_name","year"
1,2,"Phil Mickelson",37,73.68,19,14,"Puttingfrom10",2016
2,5,"Graeme McDowell",33,68.75,16,11,"Puttingfrom10",2016
3,1,"Hideki Matsuyama",40,68.42,19,13,"Puttingfrom10",2016
4,3,"Chad Collins",45,66.67,18,12,"Puttingfrom10",2016
4,4,"Danny Lee",53,66.67,15,10,"Puttingfrom10",2016
6,9,"Ernie Els",34,62.5,16,10,"Puttingfrom10",2016
7,8,"Marc Leishman",41,61.9,21,13,"Puttingfrom10",2016
7,13,"Webb Simpson",34,61.9,21,13,"Puttingfrom10",2016
9,9,"Adam Hadwin",53,61.36,44,27,"Puttingfrom10",2016
10,16,"Steven Bowditch",40,60,20,12,"Puttingfrom10",2016
10,26,"Graham DeLaet",50,60,25,15,"Puttingfrom10",2016
10,999,"Ian Poulter",37,60,10,6,"Puttingfrom10",2016
10,22,"Cameron Smith",45,60,15,9,"Puttingfrom10",2016
10,14,"Daniel Summerhays",55,60,30,18,"Puttingfrom10",2016
15,28,"Jason Bohn",37,58.82,17,10,"Puttingfrom10",2016
15,16,"Scott Piercy",45,58.82,17,10,"Puttingfrom10",2016
17,19,"Brooks Koepka",39,58.33,12,7,"Puttingfrom10",2016
18,12,"Charles Howell III",63,58.06,31,18,"Puttingfrom10",2016
19,21,"Aaron Baddeley",51,57.89,19,11,"Puttingfrom10",2016
19,29,"Luke Donald",49,57.89,19,11,"Puttingfrom10",2016
19,6,"Brian Stuard",24,57.89,19,11,"Puttingfrom10",2016
22,19,"Brendan Steele",48,57.69,26,15,"Puttingfrom10",2016
23,26,"Charley Hoffman",49,56.52,23,13,"Puttingfrom10",2016
23,43,"Kevin Kisner",49,56.52,23,13,"Puttingfrom10",2016
25,15,"Kevin Chappell",49,56,25,14,"Puttingfrom10",2016
26,29,"Seung Yul Noh",54,55.56,27,15,"Puttingfrom10",2016
26,6,"Mark Wilson",42,55.56,18,10,"Puttingfrom10",2016
28,11,"David Toms",38,55,20,11,"Puttingfrom10",2016
29,999,"Jamie Donaldson",28,54.55,11,6,"Puttingfrom10",2016
29,22,"JJ Henry",44,54.55,22,12,"Puttingfrom10",2016
31,45,"Brian Harman",60,54.17,24,13,"Puttingfrom10",2016
31,33,"Patton Kizzire",57,54.17,24,13,"Puttingfrom10",2016
31,38,"Patrick Rodgers",49,54.17,24,13,"Puttingfrom10",2016
34,39,"Branden Grace",31,53.85,13,7,"Puttingfrom10",2016
34,47,"Matt Jones",45,53.85,13,7,"Puttingfrom10",2016
36,29,"Hiroshi Iwata",51,53.57,28,15,"Puttingfrom10",2016
36,47,"Cameron Tringale",47,53.57,28,15,"Puttingfrom10",2016
38,40,"Chris Kirk",51,53.33,15,8,"Puttingfrom10",2016
38,22,"Steve Marino",40,53.33,15,8,"Puttingfrom10",2016
38,40,"Steve Stricker",25,53.33,15,8,"Puttingfrom10",2016
41,47,"Ben Martin",48,52.94,17,9,"Puttingfrom10",2016
41,42,"Hudson Swafford",52,52.94,17,9,"Puttingfrom10",2016
43,46,"Tyrone Van Aswegen",67,52.63,38,20,"Puttingfrom10",2016
44,43,"Jim Herman",55,52.38,21,11,"Puttingfrom10",2016
44,16,"Rob Oppenheim",37,52.38,21,11,"Puttingfrom10",2016
44,33,"Adam Scott",39,52.38,21,11,"Puttingfrom10",2016
47,35,"Chris Stroud",52,51.85,27,14,"Puttingfrom10",2016
48,47,"Miguel Angel Carballo",24,50,10,5,"Puttingfrom10",2016
48,47,"KJ Choi",47,50,24,12,"Puttingfrom10",2016
48,68,"Erik Compton",45,50,20,10,"Puttingfrom10",2016
48,47,"Emiliano Grillo",47,50,20,10,"Puttingfrom10",2016
48,47,"Luke Guthrie",31,50,14,7,"Puttingfrom10",2016
48,29,"Morgan Hoffmann",43,50,20,10,"Puttingfrom10",2016
48,47,"Freddie Jacobson",54,50,30,15,"Puttingfrom10",2016
48,64,"Jason Kokrak",52,50,26,13,"Puttingfrom10",2016
48,35,"Jamie Lovemark",57,50,36,18,"Puttingfrom10",2016
48,47,"Henrik Norlander",41,50,18,9,"Puttingfrom10",2016
48,47,"Carl Pettersson",31,50,18,9,"Puttingfrom10",2016
48,74,"Ollie Schniederjans",23,50,12,6,"Puttingfrom10",2016
48,47,"Charl Schwartzel",29,50,10,5,"Puttingfrom10",2016
48,47,"Jimmy Walker",43,50,20,10,"Puttingfrom10",2016
48,82,"Gary Woodland",45,50,24,12,"Puttingfrom10",2016
63,63,"Derek Fathauer",58,48.28,29,14,"Puttingfrom10",2016
63,95,"Steve Wheatcroft",53,48.28,29,14,"Puttingfrom10",2016
65,47,"Tyler Aldridge",53,48.15,27,13,"Puttingfrom10",2016
66,66,"Scott Brown",59,48,25,12,"Puttingfrom10",2016
66,64,"Brandt Snedeker",47,48,25,12,"Puttingfrom10",2016
68,67,"Chad Campbell",54,47.83,23,11,"Puttingfrom10",2016
68,47,"Ryan Moore",40,47.83,23,11,"Puttingfrom10",2016
70,47,"George McNeill",33,47.06,17,8,"Puttingfrom10",2016
71,71,"John Huh",51,46.67,30,14,"Puttingfrom10",2016
72,35,"Retief Goosen",37,46.15,13,6,"Puttingfrom10",2016
72,74,"Kelly Kraft",35,46.15,13,6,"Puttingfrom10",2016
74,74,"Jason Day",36,45.45,11,5,"Puttingfrom10",2016
74,82,"James Hahn",45,45.45,22,10,"Puttingfrom10",2016
74,70,"Mark Hubbard",73,45.45,33,15,"Puttingfrom10",2016
74,74,"Billy Hurley III",22,45.45,11,5,"Puttingfrom10",2016
74,74,"Zach Johnson",42,45.45,22,10,"Puttingfrom10",2016
79,86,"Johnson Wagner",44,45,20,9,"Puttingfrom10",2016
80,72,"Lucas Glover",53,44.74,38,17,"Puttingfrom10",2016
80,47,"Tom Hoge",47,44.74,38,17,"Puttingfrom10",2016
82,86,"Jon Curran",55,44.44,27,12,"Puttingfrom10",2016
82,86,"Ken Duke",26,44.44,18,8,"Puttingfrom10",2016
82,86,"David Hearn",55,44.44,27,12,"Puttingfrom10",2016
82,86,"Kevin Na",52,44.44,18,8,"Puttingfrom10",2016
86,93,"Kyle Stanley",57,44.12,34,15,"Puttingfrom10",2016
87,92,"Brendon de Jonge",55,44,25,11,"Puttingfrom10",2016
87,73,"Davis Love III",40,44,25,11,"Puttingfrom10",2016
89,93,"Thomas Aiken",42,43.75,16,7,"Puttingfrom10",2016
89,81,"Peter Malnati",53,43.75,32,14,"Puttingfrom10",2016
89,107,"Sean OHair",45,43.75,16,7,"Puttingfrom10",2016
92,95,"Russell Henley",42,43.48,23,10,"Puttingfrom10",2016
92,95,"Jerry Kelly",44,43.48,23,10,"Puttingfrom10",2016
94,85,"Jonas Blixt",46,43.33,30,13,"Puttingfrom10",2016
95,125,"Rickie Fowler",42,42.86,21,9,"Puttingfrom10",2016
95,99,"Brian Gay",22,42.86,14,6,"Puttingfrom10",2016
95,112,"Jason Gore",51,42.86,28,12,"Puttingfrom10",2016
95,99,"Justin Leonard",28,42.86,14,6,"Puttingfrom10",2016
95,99,"Troy Merritt",41,42.86,21,9,"Puttingfrom10",2016
100,116,"Harris English",51,42.11,19,8,"Puttingfrom10",2016
101,95,"Colt Knost",56,41.67,24,10,"Puttingfrom10",2016
101,74,"Hunter Mahan",43,41.67,24,10,"Puttingfrom10",2016
101,112,"Nick Taylor",57,41.67,24,10,"Puttingfrom10",2016
101,107,"Tim Wilkinson",40,41.67,12,5,"Puttingfrom10",2016
105,99,"Stuart Appleby",39,41.38,29,12,"Puttingfrom10",2016
