"GIRPutting2025_RANKTHISWEEK_2016","GIRPutting2025_RANKLASTWEEK_2016","GIRPutting2025_PLAYERNAME_2016","GIRPutting2025_ROUNDS_2016","GIRPutting2025_Pct_2016","GIRPutting2025_ATTEMPTS_2016","GIRPutting2025_PUTTSMADE_2016","stat_name","year"
66,71,"Ryan Palmer",46,13.24,68,9,"GIRPutting2025",2016
67,52,"Danny Lee",53,13.21,53,7,"GIRPutting2025",2016
68,74,"Shane Bertsch",30,13.04,23,3,"GIRPutting2025",2016
68,63,"David Lingmerth",54,13.04,46,6,"GIRPutting2025",2016
68,68,"Luke List",51,13.04,46,6,"GIRPutting2025",2016
68,63,"Will Wilcox",47,13.04,46,6,"GIRPutting2025",2016
72,80,"Johnson Wagner",44,12.96,54,7,"GIRPutting2025",2016
73,78,"Seung Yul Noh",54,12.9,62,8,"GIRPutting2025",2016
73,78,"Charl Schwartzel",29,12.9,31,4,"GIRPutting2025",2016
75,72,"Thomas Aiken",42,12.82,39,5,"GIRPutting2025",2016
75,66,"Vijay Singh",42,12.82,39,5,"GIRPutting2025",2016
77,74,"Rickie Fowler",42,12.77,47,6,"GIRPutting2025",2016
78,82,"Russell Henley",42,12.73,55,7,"GIRPutting2025",2016
79,100,"Patrick Rodgers",49,12.7,63,8,"GIRPutting2025",2016
80,84,"Brooks Koepka",39,12.5,32,4,"GIRPutting2025",2016
80,107,"Scott Langley",41,12.5,40,5,"GIRPutting2025",2016
80,47,"Francesco Molinari",36,12.5,40,5,"GIRPutting2025",2016
80,84,"Kevin Na",52,12.5,40,5,"GIRPutting2025",2016
80,119,"Geoff Ogilvy",37,12.5,40,5,"GIRPutting2025",2016
80,84,"Andres Romero",22,12.5,16,2,"GIRPutting2025",2016
86,77,"Patton Kizzire",57,12.28,57,7,"GIRPutting2025",2016
87,68,"Fabian Gomez",49,12.24,49,6,"GIRPutting2025",2016
87,90,"John Huh",51,12.24,49,6,"GIRPutting2025",2016
87,90,"Peter Malnati",53,12.24,49,6,"GIRPutting2025",2016
90,83,"Mark Hubbard",73,12.2,82,10,"GIRPutting2025",2016
90,101,"David Toms",38,12.2,41,5,"GIRPutting2025",2016
92,84,"Morgan Hoffmann",43,12.12,33,4,"GIRPutting2025",2016
92,116,"Phil Mickelson",37,12.12,33,4,"GIRPutting2025",2016
92,68,"Cameron Smith",45,12.12,33,4,"GIRPutting2025",2016
95,96,"Stewart Cink",45,12,50,6,"GIRPutting2025",2016
95,52,"Adam Hadwin",53,12,50,6,"GIRPutting2025",2016
95,96,"Adam Scott",39,12,25,3,"GIRPutting2025",2016
98,84,"Michael Thompson",46,11.9,42,5,"GIRPutting2025",2016
99,84,"David Hearn",55,11.86,59,7,"GIRPutting2025",2016
100,94,"Webb Simpson",34,11.76,34,4,"GIRPutting2025",2016
101,95,"Chad Campbell",54,11.48,61,7,"GIRPutting2025",2016
102,101,"Jimmy Walker",43,11.43,35,4,"GIRPutting2025",2016
103,104,"KJ Choi",47,11.32,53,6,"GIRPutting2025",2016
103,90,"Gary Woodland",45,11.32,53,6,"GIRPutting2025",2016
105,126,"Jeff Overton",51,11.29,62,7,"GIRPutting2025",2016
106,98,"Michael Kim",62,11.25,80,9,"GIRPutting2025",2016
107,104,"Ricky Barnes",57,11.11,54,6,"GIRPutting2025",2016
107,107,"Lucas Lee",22,11.11,18,2,"GIRPutting2025",2016
107,80,"Scott Pinckney",53,11.11,54,6,"GIRPutting2025",2016
107,104,"Justin Thomas",53,11.11,54,6,"GIRPutting2025",2016
111,126,"Camilo Villegas",50,10.91,55,6,"GIRPutting2025",2016
112,113,"Billy Horschel",45,10.87,46,5,"GIRPutting2025",2016
113,107,"Martin Piller",37,10.81,37,4,"GIRPutting2025",2016
114,116,"Rhein Gibson",36,10.71,28,3,"GIRPutting2025",2016
114,111,"Sung Kang",51,10.71,56,6,"GIRPutting2025",2016
116,126,"Boo Weekley",53,10.64,47,5,"GIRPutting2025",2016
117,119,"Brandt Snedeker",47,10.53,38,4,"GIRPutting2025",2016
118,103,"Luke Donald",49,10.42,48,5,"GIRPutting2025",2016
118,99,"Jason Gore",51,10.42,48,5,"GIRPutting2025",2016
118,149,"Ben Martin",48,10.42,48,5,"GIRPutting2025",2016
118,155,"Greg Owen",56,10.42,48,5,"GIRPutting2025",2016
122,122,"Steven Bowditch",40,10.34,29,3,"GIRPutting2025",2016
122,122,"Rory Sabbatini",40,10.34,29,3,"GIRPutting2025",2016
122,111,"Brett Stegmaier",57,10.34,58,6,"GIRPutting2025",2016
122,116,"Henrik Stenson",30,10.34,29,3,"GIRPutting2025",2016
126,115,"Bill Haas",42,10.26,39,4,"GIRPutting2025",2016
127,113,"Jason Bohn",37,10.2,49,5,"GIRPutting2025",2016
128,125,"Blayne Barber",44,10,50,5,"GIRPutting2025",2016
129,156,"Rob Oppenheim",37,9.76,41,4,"GIRPutting2025",2016
130,134,"Bryce Molder",50,9.68,62,6,"GIRPutting2025",2016
130,107,"Carlos Ortiz",47,9.68,31,3,"GIRPutting2025",2016
132,135,"Jon Curran",55,9.52,63,6,"GIRPutting2025",2016
132,135,"Carl Pettersson",31,9.52,21,2,"GIRPutting2025",2016
132,135,"Bernd Wiesberger",23,9.52,21,2,"GIRPutting2025",2016
135,139,"Justin Leonard",28,9.38,32,3,"GIRPutting2025",2016
136,124,"Ben Crane",48,9.3,43,4,"GIRPutting2025",2016
136,156,"Robert Streb",51,9.3,43,4,"GIRPutting2025",2016
138,141,"Branden Grace",31,9.09,22,2,"GIRPutting2025",2016
138,139,"Padraig Harrington",38,9.09,33,3,"GIRPutting2025",2016
138,126,"Martin Laird",46,9.09,33,3,"GIRPutting2025",2016
138,141,"Louis Oosthuizen",25,9.09,11,1,"GIRPutting2025",2016
142,148,"Smylie Kaufman",57,8.93,56,5,"GIRPutting2025",2016
143,141,"Derek Fathauer",58,8.89,45,4,"GIRPutting2025",2016
143,149,"Russell Knox",48,8.89,45,4,"GIRPutting2025",2016
143,132,"Jason Kokrak",52,8.89,45,4,"GIRPutting2025",2016
146,126,"Patrick Reed",53,8.82,34,3,"GIRPutting2025",2016
147,152,"Sergio Garcia",28,8.7,23,2,"GIRPutting2025",2016
147,141,"Scott Stallings",46,8.7,46,4,"GIRPutting2025",2016
149,154,"Tyrone Van Aswegen",67,8.57,70,6,"GIRPutting2025",2016
149,175,"Dawie van der Walt",48,8.57,35,3,"GIRPutting2025",2016
149,175,"Tim Wilkinson",40,8.57,35,3,"GIRPutting2025",2016
152,149,"Bronson Burgoon",53,8.51,47,4,"GIRPutting2025",2016
153,146,"Will Ma Kenzie",54,8.45,71,6,"GIRPutting2025",2016
154,141,"Erik Compton",45,8.33,48,4,"GIRPutting2025",2016
154,135,"Robert Garrigus",34,8.33,24,2,"GIRPutting2025",2016
154,146,"Lucas Glover",53,8.33,72,6,"GIRPutting2025",2016
154,156,"Luke Guthrie",31,8.33,24,2,"GIRPutting2025",2016
154,152,"Kelly Kraft",35,8.33,24,2,"GIRPutting2025",2016
154,126,"John Senden",48,8.33,48,4,"GIRPutting2025",2016
160,175,"Henrik Norlander",41,8.11,37,3,"GIRPutting2025",2016
161,160,"Chez Reavie",56,8.06,62,5,"GIRPutting2025",2016
162,162,"Matt Every",34,7.69,39,3,"GIRPutting2025",2016
162,164,"Ollie Schniederjans",23,7.69,26,2,"GIRPutting2025",2016
164,179,"Jim Herman",55,7.55,53,4,"GIRPutting2025",2016
165,164,"Steve Marino",40,7.41,27,2,"GIRPutting2025",2016
166,162,"James Hahn",45,7.32,41,3,"GIRPutting2025",2016
167,166,"Mark Wilson",42,7.27,55,4,"GIRPutting2025",2016
168,156,"Daniel Berger",52,7.14,42,3,"GIRPutting2025",2016
169,169,"Stuart Appleby",39,7.02,57,4,"GIRPutting2025",2016
169,169,"Brendon de Jonge",55,7.02,57,4,"GIRPutting2025",2016
171,171,"Scott Piercy",45,6.98,43,3,"GIRPutting2025",2016
172,161,"JB Holmes",39,6.9,29,2,"GIRPutting2025",2016
172,167,"Si Woo Kim",63,6.9,58,4,"GIRPutting2025",2016
172,168,"William McGirt",54,6.9,58,4,"GIRPutting2025",2016
175,172,"Jordan Spieth",34,6.67,15,1,"GIRPutting2025",2016
176,172,"Roberto Castro",55,6.45,62,4,"GIRPutting2025",2016
177,196,"Chad Collins",45,6.38,47,3,"GIRPutting2025",2016
177,174,"JJ Henry",44,6.38,47,3,"GIRPutting2025",2016
179,181,"Miguel Angel Carballo",24,6.25,16,1,"GIRPutting2025",2016
179,181,"Brice Garnett",29,6.25,16,1,"GIRPutting2025",2016
179,181,"Jerry Kelly",44,6.25,32,2,"GIRPutting2025",2016
179,179,"Whee Kim",54,6.25,48,3,"GIRPutting2025",2016
179,181,"Bubba Watson",30,6.25,32,2,"GIRPutting2025",2016
184,185,"Wes Roach",33,6.06,33,2,"GIRPutting2025",2016
185,175,"Emiliano Grillo",47,5.88,34,2,"GIRPutting2025",2016
185,187,"Vaughn Taylor",30,5.88,17,1,"GIRPutting2025",2016
187,189,"Graham DeLaet",50,5.56,54,3,"GIRPutting2025",2016
187,190,"Andy Sullivan",25,5.56,18,1,"GIRPutting2025",2016
189,191,"Shawn Stefani",45,5.36,56,3,"GIRPutting2025",2016
190,187,"Byeong Hun An",23,5.26,19,1,"GIRPutting2025",2016
190,192,"Billy Hurley III",22,5.26,19,1,"GIRPutting2025",2016
190,185,"Brendan Steele",48,5.26,38,2,"GIRPutting2025",2016
193,205,"DA Points",32,4.76,21,1,"GIRPutting2025",2016
194,194,"Tyler Aldridge",53,4.55,66,3,"GIRPutting2025",2016
194,196,"Dicky Pride",33,4.55,22,1,"GIRPutting2025",2016
194,193,"Steve Wheatcroft",53,4.55,44,2,"GIRPutting2025",2016
197,196,"Kevin Kisner",49,4.35,46,2,"GIRPutting2025",2016
198,200,"Justin Rose",35,3.7,27,1,"GIRPutting2025",2016
199,196,"Rory McIlroy",37,3.57,28,1,"GIRPutting2025",2016
200,201,"Darron Stiles",28,3.45,29,1,"GIRPutting2025",2016
201,195,"Hunter Mahan",43,3.33,30,1,"GIRPutting2025",2016
202,202,"DH Lee",35,3.13,32,1,"GIRPutting2025",2016
203,203,"Keegan Bradley",40,2.78,36,1,"GIRPutting2025",2016
204,204,"Hudson Swafford",52,1.92,52,1,"GIRPutting2025",2016
205,205,"Charlie Beljan",26,0,12,NA,"GIRPutting2025",2016
205,205,"Derek Ernst",36,0,19,NA,"GIRPutting2025",2016
205,205,"Cameron Percy",22,0,12,NA,"GIRPutting2025",2016
