"Approachesfrom200225yardsRgh_RANKTHISWEEK_2012","Approachesfrom200225yardsRgh_RANKLASTWEEK_2012","Approachesfrom200225yardsRgh_PLAYERNAME_2012","Approachesfrom200225yardsRgh_ROUNDS_2012","Approachesfrom200225yardsRgh_AVG_2012","Approachesfrom200225yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrom200225yardsRgh_OFATTEMPTS_2012","Approachesfrom200225yardsRgh_RELATIVETOPAR_2012","stat_name","year"
1,1,"Chris Couch",61,NA,267.167,8,-4,"Approachesfrom200225yardsRgh",2012
2,2,"Daniel Chopra",55,NA,497.917,12,-6,"Approachesfrom200225yardsRgh",2012
3,3,"Kevin Stadler",85,NA,846.25,20,-1,"Approachesfrom200225yardsRgh",2012
4,4,"Bo Van Pelt",84,NA,516.75,12,-4,"Approachesfrom200225yardsRgh",2012
5,5,"Charlie Beljan",61,NA,222.5,5,-5,"Approachesfrom200225yardsRgh",2012
6,6,"Graeme McDowell",55,NA,226.833,5,-1,"Approachesfrom200225yardsRgh",2012
7,7,"Robert Karlsson",54,NA,333.75,7,-2,"Approachesfrom200225yardsRgh",2012
8,8,"Davis Love III",64,NA,729.833,15,-5,"Approachesfrom200225yardsRgh",2012
9,9,"Luke Donald",63,NA,1029.75,21,-5,"Approachesfrom200225yardsRgh",2012
10,10,"Jonathan Byrd",69,NA,944,19,0,"Approachesfrom200225yardsRgh",2012
11,11,"Stephen Gangluff",57,NA,998.5,20,6,"Approachesfrom200225yardsRgh",2012
12,12,"Andres Romero",68,NA,561.25,11,0,"Approachesfrom200225yardsRgh",2012
13,13,"Justin Rose",69,NA,563.167,11,0,"Approachesfrom200225yardsRgh",2012
14,14,"Vijay Singh",99,NA,1186.167,23,2,"Approachesfrom200225yardsRgh",2012
15,15,"George McNeill",85,NA,1410.417,27,0,"Approachesfrom200225yardsRgh",2012
16,16,"Ben Crane",73,NA,1050.333,20,0,"Approachesfrom200225yardsRgh",2012
16,16,"Roland Thatcher",55,NA,577.417,11,1,"Approachesfrom200225yardsRgh",2012
18,18,"Dustin Johnson",70,NA,688.75,13,-3,"Approachesfrom200225yardsRgh",2012
19,19,"Gary Woodland",70,NA,1061.5,20,0,"Approachesfrom200225yardsRgh",2012
20,20,"Cameron Tringale",88,NA,743.917,14,0,"Approachesfrom200225yardsRgh",2012
21,21,"Kyle Stanley",86,NA,1384.917,26,1,"Approachesfrom200225yardsRgh",2012
22,22,"Matt Every",80,NA,1283.333,24,7,"Approachesfrom200225yardsRgh",2012
23,23,"David Hearn",95,NA,1231.583,23,7,"Approachesfrom200225yardsRgh",2012
23,23,"Troy Kelly",68,NA,857.583,16,0,"Approachesfrom200225yardsRgh",2012
25,25,"Jonas Blixt",72,NA,1182.833,22,4,"Approachesfrom200225yardsRgh",2012
26,26,"Angel Cabrera",54,NA,484.5,9,-3,"Approachesfrom200225yardsRgh",2012
27,27,"Gavin Coles",72,NA,1565.333,29,12,"Approachesfrom200225yardsRgh",2012
28,28,"Tim Clark",60,NA,815.833,15,4,"Approachesfrom200225yardsRgh",2012
29,29,"Kris Blanks",65,NA,982.5,18,3,"Approachesfrom200225yardsRgh",2012
30,30,"Ricky Barnes",92,NA,2137.25,39,11,"Approachesfrom200225yardsRgh",2012
31,31,"Chez Reavie",83,NA,1154.833,21,7,"Approachesfrom200225yardsRgh",2012
32,32,"Geoff Ogilvy",73,NA,826,15,4,"Approachesfrom200225yardsRgh",2012
33,33,"Bob Estes",78,NA,1107.417,20,5,"Approachesfrom200225yardsRgh",2012
33,33,"Ryo Ishikawa",54,NA,774.167,14,4,"Approachesfrom200225yardsRgh",2012
35,35,"Will Claxton",99,NA,1220.333,22,4,"Approachesfrom200225yardsRgh",2012
35,35,"Henrik Stenson",51,NA,721.5,13,4,"Approachesfrom200225yardsRgh",2012
37,37,"Billy Mayfair",90,NA,1444.25,26,-2,"Approachesfrom200225yardsRgh",2012
38,38,"John Huh",99,NA,727.833,13,1,"Approachesfrom200225yardsRgh",2012
39,39,"Louis Oosthuizen",65,NA,616.583,11,-6,"Approachesfrom200225yardsRgh",2012
39,39,"Vaughn Taylor",81,NA,1010.167,18,4,"Approachesfrom200225yardsRgh",2012
41,41,"Tim Herron",88,NA,842,15,-1,"Approachesfrom200225yardsRgh",2012
41,41,"Phil Mickelson",79,NA,1292.667,23,1,"Approachesfrom200225yardsRgh",2012
43,43,"Keegan Bradley",90,NA,844.75,15,0,"Approachesfrom200225yardsRgh",2012
44,44,"Jason Dufner",83,NA,1018.667,18,6,"Approachesfrom200225yardsRgh",2012
45,45,"Jeff Overton",101,NA,1133.5,20,0,"Approachesfrom200225yardsRgh",2012
46,46,"Bubba Watson",68,NA,851.833,15,-4,"Approachesfrom200225yardsRgh",2012
47,47,"John Mallinger",74,NA,1084.167,19,3,"Approachesfrom200225yardsRgh",2012
48,48,"Mark Anderson",75,NA,1376.167,24,4,"Approachesfrom200225yardsRgh",2012
