"Back9Par4ScoringAverage_RANKTHISWEEK_2016","Back9Par4ScoringAverage_RANKLASTWEEK_2016","Back9Par4ScoringAverage_PLAYERNAME_2016","Back9Par4ScoringAverage_ROUNDS_2016","Back9Par4ScoringAverage_AVG_2016","Back9Par4ScoringAverage_TOTALSTROKES_2016","Back9Par4ScoringAverage_TOTALHOLES_2016","stat_name","year"
17,21,"Hudson Swafford",52,3.97,1077,271,"Back9Par4ScoringAverage",2016
17,8,"Jhonattan Vegas",49,3.97,989,249,"Back9Par4ScoringAverage",2016
26,26,"Roberto Castro",55,3.98,1127,283,"Back9Par4ScoringAverage",2016
26,26,"Jason Day",36,3.98,605,152,"Back9Par4ScoringAverage",2016
26,26,"Sergio Garcia",28,3.98,514,129,"Back9Par4ScoringAverage",2016
26,26,"Kevin Na",52,3.98,987,248,"Back9Par4ScoringAverage",2016
26,26,"Patrick Rodgers",49,3.98,1004,252,"Back9Par4ScoringAverage",2016
31,26,"JB Holmes",39,3.99,731,183,"Back9Par4ScoringAverage",2016
31,35,"Hideki Matsuyama",40,3.99,742,186,"Back9Par4ScoringAverage",2016
31,26,"William McGirt",54,3.99,1120,281,"Back9Par4ScoringAverage",2016
31,26,"Ryan Moore",40,3.99,678,170,"Back9Par4ScoringAverage",2016
31,35,"Will Wilcox",47,3.99,974,244,"Back9Par4ScoringAverage",2016
36,43,"Thomas Aiken",42,4,857,214,"Back9Par4ScoringAverage",2016
36,26,"Alex Cejka",47,4,996,249,"Back9Par4ScoringAverage",2016
36,43,"Branden Grace",31,4,568,142,"Back9Par4ScoringAverage",2016
36,35,"David Hearn",55,4,1143,286,"Back9Par4ScoringAverage",2016
36,52,"Kevin Kisner",49,4,996,249,"Back9Par4ScoringAverage",2016
36,35,"Ben Martin",48,4,1003,251,"Back9Par4ScoringAverage",2016
36,43,"Scott Piercy",45,4,881,220,"Back9Par4ScoringAverage",2016
36,43,"Chez Reavie",56,4,1160,290,"Back9Par4ScoringAverage",2016
36,52,"Daniel Summerhays",55,4,1127,282,"Back9Par4ScoringAverage",2016
45,52,"Miguel Angel Carballo",24,4.01,497,124,"Back9Par4ScoringAverage",2016
45,35,"Kevin Chappell",49,4.01,990,247,"Back9Par4ScoringAverage",2016
45,35,"Luke Donald",49,4.01,1010,252,"Back9Par4ScoringAverage",2016
45,52,"Jason Dufner",53,4.01,1058,264,"Back9Par4ScoringAverage",2016
45,52,"Brice Garnett",29,4.01,601,150,"Back9Par4ScoringAverage",2016
45,52,"Jason Gore",51,4.01,1055,263,"Back9Par4ScoringAverage",2016
45,52,"Mark Hubbard",73,4.01,1513,377,"Back9Par4ScoringAverage",2016
45,52,"Dustin Johnson",37,4.01,653,163,"Back9Par4ScoringAverage",2016
45,52,"Russell Knox",48,4.01,955,238,"Back9Par4ScoringAverage",2016
45,43,"Jamie Lovemark",57,4.01,1178,294,"Back9Par4ScoringAverage",2016
45,43,"Ollie Schniederjans",23,4.01,469,117,"Back9Par4ScoringAverage",2016
56,68,"Chad Campbell",54,4.02,1139,283,"Back9Par4ScoringAverage",2016
56,43,"Fabian Gomez",49,4.02,993,247,"Back9Par4ScoringAverage",2016
56,35,"Padraig Harrington",38,4.02,791,197,"Back9Par4ScoringAverage",2016
56,68,"Smylie Kaufman",57,4.02,1146,285,"Back9Par4ScoringAverage",2016
56,68,"Si Woo Kim",63,4.02,1331,331,"Back9Par4ScoringAverage",2016
56,43,"Martin Laird",46,4.02,941,234,"Back9Par4ScoringAverage",2016
56,68,"Spencer Levin",62,4.02,1304,324,"Back9Par4ScoringAverage",2016
56,68,"Will Ma Kenzie",54,4.02,1125,280,"Back9Par4ScoringAverage",2016
56,68,"Phil Mickelson",37,4.02,695,173,"Back9Par4ScoringAverage",2016
56,68,"Wes Roach",33,4.02,687,171,"Back9Par4ScoringAverage",2016
56,52,"Webb Simpson",34,4.02,708,176,"Back9Par4ScoringAverage",2016
56,52,"Brett Stegmaier",57,4.02,1186,295,"Back9Par4ScoringAverage",2016
56,52,"Kevin Streelman",46,4.02,932,232,"Back9Par4ScoringAverage",2016
56,52,"Chris Stroud",52,4.02,1074,267,"Back9Par4ScoringAverage",2016
56,35,"Brian Stuard",24,4.02,491,122,"Back9Par4ScoringAverage",2016
56,68,"Jimmy Walker",43,4.02,849,211,"Back9Par4ScoringAverage",2016
72,79,"Ricky Barnes",57,4.03,1205,299,"Back9Par4ScoringAverage",2016
72,43,"Jonas Blixt",46,4.03,934,232,"Back9Par4ScoringAverage",2016
72,68,"Charles Howell III",63,4.03,1322,328,"Back9Par4ScoringAverage",2016
72,79,"Chris Kirk",51,4.03,972,241,"Back9Par4ScoringAverage",2016
72,91,"Patton Kizzire",57,4.03,1113,276,"Back9Par4ScoringAverage",2016
72,68,"Jason Kokrak",52,4.03,1079,268,"Back9Par4ScoringAverage",2016
72,79,"Justin Leonard",28,4.03,581,144,"Back9Par4ScoringAverage",2016
72,52,"Greg Owen",56,4.03,1181,293,"Back9Par4ScoringAverage",2016
72,79,"Martin Piller",37,4.03,758,188,"Back9Par4ScoringAverage",2016
72,79,"Charl Schwartzel",29,4.03,508,126,"Back9Par4ScoringAverage",2016
72,79,"Dawie van der Walt",48,4.03,1016,252,"Back9Par4ScoringAverage",2016
83,91,"Stewart Cink",45,4.04,958,237,"Back9Par4ScoringAverage",2016
83,79,"Bill Haas",42,4.04,791,196,"Back9Par4ScoringAverage",2016
83,91,"Freddie Jacobson",54,4.04,1122,278,"Back9Par4ScoringAverage",2016
83,91,"Zach Johnson",42,4.04,833,206,"Back9Par4ScoringAverage",2016
83,91,"Matt Kuchar",46,4.04,892,221,"Back9Par4ScoringAverage",2016
83,79,"Anirban Lahiri",44,4.04,837,207,"Back9Par4ScoringAverage",2016
83,68,"Davis Love III",40,4.04,877,217,"Back9Par4ScoringAverage",2016
83,91,"Graeme McDowell",33,4.04,674,167,"Back9Par4ScoringAverage",2016
83,79,"Henrik Norlander",41,4.04,852,211,"Back9Par4ScoringAverage",2016
83,79,"Jeff Overton",51,4.04,1091,270,"Back9Par4ScoringAverage",2016
83,91,"Cameron Percy",22,4.04,452,112,"Back9Par4ScoringAverage",2016
83,91,"DA Points",32,4.04,663,164,"Back9Par4ScoringAverage",2016
83,52,"Patrick Reed",53,4.04,993,246,"Back9Par4ScoringAverage",2016
83,91,"Andres Romero",22,4.04,453,112,"Back9Par4ScoringAverage",2016
83,91,"John Senden",48,4.04,1009,250,"Back9Par4ScoringAverage",2016
83,107,"Kyle Stanley",57,4.04,1201,297,"Back9Par4ScoringAverage",2016
83,91,"Brendan Steele",48,4.04,1003,248,"Back9Par4ScoringAverage",2016
83,52,"David Toms",38,4.04,771,191,"Back9Par4ScoringAverage",2016
83,91,"DJ Trahan",23,4.04,477,118,"Back9Par4ScoringAverage",2016
83,79,"Johnson Wagner",44,4.04,950,235,"Back9Par4ScoringAverage",2016
103,107,"Bronson Burgoon",53,4.05,1126,278,"Back9Par4ScoringAverage",2016
103,107,"Jon Curran",55,4.05,1155,285,"Back9Par4ScoringAverage",2016
103,107,"Harris English",51,4.05,1065,263,"Back9Par4ScoringAverage",2016
103,79,"Adam Hadwin",53,4.05,1114,275,"Back9Par4ScoringAverage",2016
103,107,"Jim Herman",55,4.05,1166,288,"Back9Par4ScoringAverage",2016
103,107,"John Huh",51,4.05,1068,264,"Back9Par4ScoringAverage",2016
103,91,"Sung Kang",51,4.05,1068,264,"Back9Par4ScoringAverage",2016
103,107,"Kelly Kraft",35,4.05,725,179,"Back9Par4ScoringAverage",2016
103,107,"Andrew Landry",24,4.05,494,122,"Back9Par4ScoringAverage",2016
103,107,"Danny Lee",53,4.05,1038,256,"Back9Par4ScoringAverage",2016
103,107,"Troy Merritt",41,4.05,843,208,"Back9Par4ScoringAverage",2016
103,107,"Vaughn Taylor",30,4.05,615,152,"Back9Par4ScoringAverage",2016
103,91,"Gary Woodland",45,4.05,928,229,"Back9Par4ScoringAverage",2016
116,107,"Tyler Aldridge",53,4.06,1108,273,"Back9Par4ScoringAverage",2016
116,123,"Tony Finau",49,4.06,1028,253,"Back9Par4ScoringAverage",2016
116,137,"James Hahn",45,4.06,942,232,"Back9Par4ScoringAverage",2016
116,123,"Tom Hoge",47,4.06,994,245,"Back9Par4ScoringAverage",2016
116,123,"Billy Horschel",45,4.06,885,218,"Back9Par4ScoringAverage",2016
116,91,"Luke List",51,4.06,1075,265,"Back9Par4ScoringAverage",2016
116,107,"Peter Malnati",53,4.06,1133,279,"Back9Par4ScoringAverage",2016
116,123,"Bryce Molder",50,4.06,1028,253,"Back9Par4ScoringAverage",2016
116,123,"Seung Yul Noh",54,4.06,1149,283,"Back9Par4ScoringAverage",2016
116,123,"Ryan Palmer",46,4.06,962,237,"Back9Par4ScoringAverage",2016
116,123,"Carl Pettersson",31,4.06,641,158,"Back9Par4ScoringAverage",2016
116,107,"Scott Stallings",46,4.06,963,237,"Back9Par4ScoringAverage",2016
116,137,"Cameron Tringale",47,4.06,955,235,"Back9Par4ScoringAverage",2016
116,123,"Camilo Villegas",50,4.06,1065,262,"Back9Par4ScoringAverage",2016
130,137,"Keegan Bradley",40,4.07,839,206,"Back9Par4ScoringAverage",2016
130,123,"Angel Cabrera",42,4.07,871,214,"Back9Par4ScoringAverage",2016
130,137,"KJ Choi",47,4.07,981,241,"Back9Par4ScoringAverage",2016
130,137,"Brendon de Jonge",55,4.07,1171,288,"Back9Par4ScoringAverage",2016
130,137,"Luke Guthrie",31,4.07,631,155,"Back9Par4ScoringAverage",2016
130,91,"JJ Henry",44,4.07,931,229,"Back9Par4ScoringAverage",2016
130,123,"Morgan Hoffmann",43,4.07,920,226,"Back9Par4ScoringAverage",2016
130,123,"Colt Knost",56,4.07,1188,292,"Back9Par4ScoringAverage",2016
130,147,"David Lingmerth",54,4.07,1112,273,"Back9Par4ScoringAverage",2016
130,107,"Hunter Mahan",43,4.07,854,210,"Back9Par4ScoringAverage",2016
130,123,"Rory McIlroy",37,4.07,619,152,"Back9Par4ScoringAverage",2016
130,107,"Rob Oppenheim",37,4.07,770,189,"Back9Par4ScoringAverage",2016
130,147,"Cameron Smith",45,4.07,908,223,"Back9Par4ScoringAverage",2016
130,137,"Brendon Todd",43,4.07,904,222,"Back9Par4ScoringAverage",2016
144,147,"Stuart Appleby",39,4.08,841,206,"Back9Par4ScoringAverage",2016
144,147,"Blayne Barber",44,4.08,921,226,"Back9Par4ScoringAverage",2016
144,147,"Ben Crane",48,4.08,1016,249,"Back9Par4ScoringAverage",2016
144,147,"Brian Harman",60,4.08,1268,311,"Back9Par4ScoringAverage",2016
144,147,"Jerry Kelly",44,4.08,934,229,"Back9Par4ScoringAverage",2016
144,137,"Whee Kim",54,4.08,1134,278,"Back9Par4ScoringAverage",2016
144,137,"Scott Langley",41,4.08,844,207,"Back9Par4ScoringAverage",2016
144,147,"Shane Lowry",35,4.08,665,163,"Back9Par4ScoringAverage",2016
144,147,"Louis Oosthuizen",25,4.08,351,86,"Back9Par4ScoringAverage",2016
144,137,"Kyle Reifers",63,4.08,1323,324,"Back9Par4ScoringAverage",2016
144,147,"Sam Saunders",40,4.08,849,208,"Back9Par4ScoringAverage",2016
144,147,"Justin Thomas",53,4.08,1072,263,"Back9Par4ScoringAverage",2016
144,164,"Tyrone Van Aswegen",67,4.08,1429,350,"Back9Par4ScoringAverage",2016
144,147,"Mark Wilson",42,4.08,902,221,"Back9Par4ScoringAverage",2016
158,164,"Abraham Ancer",26,4.09,540,132,"Back9Par4ScoringAverage",2016
158,147,"Erik Compton",45,4.09,961,235,"Back9Par4ScoringAverage",2016
158,164,"Brian Gay",22,4.09,454,111,"Back9Par4ScoringAverage",2016
158,147,"Michael Kim",62,4.09,1325,324,"Back9Par4ScoringAverage",2016
158,164,"Steve Marino",40,4.09,858,210,"Back9Par4ScoringAverage",2016
158,164,"Scott Pinckney",53,4.09,1120,274,"Back9Par4ScoringAverage",2016
158,123,"Justin Rose",35,4.09,650,159,"Back9Par4ScoringAverage",2016
158,164,"Harold Varner III",58,4.09,1247,305,"Back9Par4ScoringAverage",2016
166,171,"Scott Brown",59,4.1,1250,305,"Back9Par4ScoringAverage",2016
166,171,"Chad Collins",45,4.1,938,229,"Back9Par4ScoringAverage",2016
166,147,"Derek Fathauer",58,4.1,1250,305,"Back9Par4ScoringAverage",2016
166,171,"Matthew Fitzpatrick",23,4.1,426,104,"Back9Par4ScoringAverage",2016
166,171,"Andres Gonzales",46,4.1,972,237,"Back9Par4ScoringAverage",2016
166,147,"Retief Goosen",37,4.1,758,185,"Back9Par4ScoringAverage",2016
166,171,"Charley Hoffman",49,4.1,952,232,"Back9Par4ScoringAverage",2016
166,171,"Pat Perez",28,4.1,598,146,"Back9Par4ScoringAverage",2016
166,171,"Rory Sabbatini",40,4.1,840,205,"Back9Par4ScoringAverage",2016
175,123,"Byeong Hun An",23,4.11,390,95,"Back9Par4ScoringAverage",2016
175,171,"Zac Blair",56,4.11,1207,294,"Back9Par4ScoringAverage",2016
175,171,"George McNeill",33,4.11,703,171,"Back9Par4ScoringAverage",2016
175,164,"Michael Thompson",46,4.11,995,242,"Back9Par4ScoringAverage",2016
179,191,"Chesson Hadley",51,4.12,1058,257,"Back9Par4ScoringAverage",2016
179,182,"Hiroshi Iwata",51,4.12,1080,262,"Back9Par4ScoringAverage",2016
179,182,"Andrew Loupe",50,4.12,1046,254,"Back9Par4ScoringAverage",2016
179,182,"Dicky Pride",33,4.12,697,169,"Back9Par4ScoringAverage",2016
179,147,"Vijay Singh",42,4.12,907,220,"Back9Par4ScoringAverage",2016
179,181,"Shawn Stefani",45,4.12,964,234,"Back9Par4ScoringAverage",2016
179,171,"Robert Streb",51,4.12,1026,249,"Back9Par4ScoringAverage",2016
186,186,"Jamie Donaldson",28,4.13,533,129,"Back9Par4ScoringAverage",2016
186,186,"Billy Hurley III",22,4.13,446,108,"Back9Par4ScoringAverage",2016
186,195,"Francesco Molinari",36,4.13,785,190,"Back9Par4ScoringAverage",2016
186,186,"Boo Weekley",53,4.13,1149,278,"Back9Par4ScoringAverage",2016
190,186,"Ernie Els",34,4.14,729,176,"Back9Par4ScoringAverage",2016
190,191,"Rhein Gibson",36,4.14,762,184,"Back9Par4ScoringAverage",2016
190,182,"Geoff Ogilvy",37,4.14,787,190,"Back9Par4ScoringAverage",2016
193,186,"Robert Garrigus",34,4.15,730,176,"Back9Par4ScoringAverage",2016
193,191,"Matt Jones",45,4.15,885,213,"Back9Par4ScoringAverage",2016
193,195,"Carlos Ortiz",47,4.15,995,240,"Back9Par4ScoringAverage",2016
196,191,"Steve Wheatcroft",53,4.16,1143,275,"Back9Par4ScoringAverage",2016
197,198,"Derek Ernst",36,4.17,775,186,"Back9Par4ScoringAverage",2016
198,198,"DH Lee",35,4.19,758,181,"Back9Par4ScoringAverage",2016
198,201,"Lucas Lee",22,4.19,461,110,"Back9Par4ScoringAverage",2016
198,207,"Ian Poulter",37,4.19,788,188,"Back9Par4ScoringAverage",2016
201,201,"Robert Allenby",35,4.2,772,184,"Back9Par4ScoringAverage",2016
201,204,"Charlie Beljan",26,4.2,554,132,"Back9Par4ScoringAverage",2016
201,201,"Steven Bowditch",40,4.2,857,204,"Back9Par4ScoringAverage",2016
201,204,"Ken Duke",26,4.2,550,131,"Back9Par4ScoringAverage",2016
201,200,"Matt Every",34,4.2,723,172,"Back9Par4ScoringAverage",2016
206,204,"Justin Hicks",26,4.22,565,134,"Back9Par4ScoringAverage",2016
206,208,"Darron Stiles",28,4.22,616,146,"Back9Par4ScoringAverage",2016
