"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2006","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2006","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2006","FirstTeeEarlyRound4ScoringAverage__2006","FirstTeeEarlyRound4ScoringAverage_AVG_2006","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2006","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2006","stat_name","year"
47,47,"Mathew Goggin",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2006
47,47,"Brandt Jobe",NA,70.8,708,10,"FirstTeeEarlyRound4ScoringAverage",2006
47,47,"Shaun Micheel",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2006
50,50,"KJ Choi",NA,70.82,779,11,"FirstTeeEarlyRound4ScoringAverage",2006
51,51,"Geoff Ogilvy",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2006
52,52,"Dudley Hart",NA,70.86,496,7,"FirstTeeEarlyRound4ScoringAverage",2006
53,53,"JJ Henry",NA,70.88,567,8,"FirstTeeEarlyRound4ScoringAverage",2006
54,54,"Chad Campbell",NA,70.89,638,9,"FirstTeeEarlyRound4ScoringAverage",2006
55,55,"Jeff Overton",NA,70.91,780,11,"FirstTeeEarlyRound4ScoringAverage",2006
55,55,"Jeff Sluman",NA,70.91,780,11,"FirstTeeEarlyRound4ScoringAverage",2006
57,57,"Luke Donald",NA,71,213,3,"FirstTeeEarlyRound4ScoringAverage",2006
57,57,"Fred Funk",NA,71,568,8,"FirstTeeEarlyRound4ScoringAverage",2006
57,57,"Charley Hoffman",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2006
57,57,"Thomas Levet",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2006
57,57,"Tom Pernice Jr",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2006
62,62,"Duffy Waldorf",NA,71.11,640,9,"FirstTeeEarlyRound4ScoringAverage",2006
63,63,"DA Points",NA,71.13,569,8,"FirstTeeEarlyRound4ScoringAverage",2006
64,64,"Brian Davis",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2006
64,64,"Kenny Perry",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2006
66,66,"Billy Andrade",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2006
66,66,"Eric Axley",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2006
66,66,"Brent Geiberger",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2006
66,66,"Mike Weir",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2006
70,70,"Steve Flesch",NA,71.2,712,10,"FirstTeeEarlyRound4ScoringAverage",2006
70,70,"Corey Pavin",NA,71.2,356,5,"FirstTeeEarlyRound4ScoringAverage",2006
72,72,"Bo Van Pelt",NA,71.3,713,10,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"Mark Brooks",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"Skip Kendall",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"Shigeki Maruyama",NA,71.33,642,9,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"Ian Poulter",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"David Toms",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"Omar Uresti",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2006
73,73,"Bubba Watson",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2006
80,80,"Ben Curtis",NA,71.38,571,8,"FirstTeeEarlyRound4ScoringAverage",2006
80,80,"David Duval",NA,71.38,571,8,"FirstTeeEarlyRound4ScoringAverage",2006
80,80,"Bill Haas",NA,71.38,571,8,"FirstTeeEarlyRound4ScoringAverage",2006
83,83,"Tommy Armour III",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2006
83,83,"Ian Leggatt",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2006
83,83,"Bob May",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2006
86,86,"Craig Barlow",NA,71.43,500,7,"FirstTeeEarlyRound4ScoringAverage",2006
87,87,"Marco Dawson",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2006
87,87,"Joe Durant",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2006
87,87,"Richard Johnson",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2006
87,87,"Nicholas Thompson",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2006
91,91,"David Branshaw",NA,71.55,787,11,"FirstTeeEarlyRound4ScoringAverage",2006
92,92,"Rory Sabbatini",NA,71.56,644,9,"FirstTeeEarlyRound4ScoringAverage",2006
93,93,"Aaron Baddeley",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2006
93,93,"Vaughn Taylor",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2006
93,93,"Bob Tway",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2006
93,93,"Ron Whittaker",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2006
97,97,"Harrison Frazar",NA,71.63,573,8,"FirstTeeEarlyRound4ScoringAverage",2006
98,98,"Bart Bryant",NA,71.67,645,9,"FirstTeeEarlyRound4ScoringAverage",2006
98,98,"Greg Kraft",NA,71.67,215,3,"FirstTeeEarlyRound4ScoringAverage",2006
98,98,"Davis Love III",NA,71.67,645,9,"FirstTeeEarlyRound4ScoringAverage",2006
101,101,"Ryan Palmer",NA,71.7,717,10,"FirstTeeEarlyRound4ScoringAverage",2006
102,102,"Joey Sindelar",NA,71.71,502,7,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"Henrik Bjornstad",NA,71.75,574,8,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"Sergio Garcia",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"JL Lewis",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"Frank Lickliter II",NA,71.75,574,8,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"Tim Petrovic",NA,71.75,861,12,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"John Rollins",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"Adam Scott",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2006
103,103,"Scott Verplank",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2006
111,111,"Robert Gamez",NA,71.78,646,9,"FirstTeeEarlyRound4ScoringAverage",2006
111,111,"John Senden",NA,71.78,646,9,"FirstTeeEarlyRound4ScoringAverage",2006
113,113,"Robert Allenby",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2006
113,113,"Tim Clark",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2006
113,113,"DJ Trahan",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2006
116,116,"Michael Allen",NA,71.86,503,7,"FirstTeeEarlyRound4ScoringAverage",2006
116,116,"Justin Leonard",NA,71.86,503,7,"FirstTeeEarlyRound4ScoringAverage",2006
118,118,"Jose Maria Olazabal",NA,71.88,575,8,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Brian Bateman",NA,72,216,3,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Scott Gutschewski",NA,72,72,1,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"John Huston",NA,72,720,10,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Tom Lehman",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Troy Matteson",NA,72,432,6,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Larry Mize",NA,72,216,3,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Jason Schultz",NA,72,144,2,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Roger Tambellini",NA,72,72,1,"FirstTeeEarlyRound4ScoringAverage",2006
119,119,"Dean Wilson",NA,72,648,9,"FirstTeeEarlyRound4ScoringAverage",2006
128,128,"Jason Bohn",NA,72.13,577,8,"FirstTeeEarlyRound4ScoringAverage",2006
128,128,"Danny Ellis",NA,72.13,577,8,"FirstTeeEarlyRound4ScoringAverage",2006
130,130,"Daisuke Maruyama",NA,72.17,433,6,"FirstTeeEarlyRound4ScoringAverage",2006
130,130,"Patrick Sheehan",NA,72.17,433,6,"FirstTeeEarlyRound4ScoringAverage",2006
132,132,"Bernhard Langer",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2006
133,133,"Jonathan Kaye",NA,72.25,578,8,"FirstTeeEarlyRound4ScoringAverage",2006
133,133,"David McKenzie",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2006
135,135,"Todd Fischer",NA,72.29,506,7,"FirstTeeEarlyRound4ScoringAverage",2006
136,136,"Arjun Atwal",NA,72.33,217,3,"FirstTeeEarlyRound4ScoringAverage",2006
136,136,"Kris Cox",NA,72.33,434,6,"FirstTeeEarlyRound4ScoringAverage",2006
136,136,"Bob Estes",NA,72.33,434,6,"FirstTeeEarlyRound4ScoringAverage",2006
139,139,"Carl Pettersson",NA,72.38,579,8,"FirstTeeEarlyRound4ScoringAverage",2006
140,140,"Paul Goydos",NA,72.4,362,5,"FirstTeeEarlyRound4ScoringAverage",2006
140,140,"Steve Lowery",NA,72.4,724,10,"FirstTeeEarlyRound4ScoringAverage",2006
140,140,"Mike Sposa",NA,72.4,362,5,"FirstTeeEarlyRound4ScoringAverage",2006
140,140,"Charles Warren",NA,72.4,362,5,"FirstTeeEarlyRound4ScoringAverage",2006
144,144,"Lucas Glover",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2006
144,144,"Jerry Kelly",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2006
144,144,"Jon Mills",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2006
144,144,"Justin Rose",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2006
148,148,"Nathan Green",NA,72.56,653,9,"FirstTeeEarlyRound4ScoringAverage",2006
149,149,"Nick Watney",NA,72.57,508,7,"FirstTeeEarlyRound4ScoringAverage",2006
150,150,"Mark OMeara",NA,72.6,363,5,"FirstTeeEarlyRound4ScoringAverage",2006
151,151,"Mark Wilson",NA,72.63,581,8,"FirstTeeEarlyRound4ScoringAverage",2006
152,152,"Will Ma Kenzie",NA,72.67,436,6,"FirstTeeEarlyRound4ScoringAverage",2006
153,153,"Kevin Sutherland",NA,72.71,509,7,"FirstTeeEarlyRound4ScoringAverage",2006
154,154,"Olin Browne",NA,72.75,873,12,"FirstTeeEarlyRound4ScoringAverage",2006
155,155,"John Cook",NA,72.8,364,5,"FirstTeeEarlyRound4ScoringAverage",2006
155,155,"David Howell",NA,72.8,364,5,"FirstTeeEarlyRound4ScoringAverage",2006
157,157,"Zach Johnson",NA,72.83,437,6,"FirstTeeEarlyRound4ScoringAverage",2006
157,157,"Wes Short Jr",NA,72.83,437,6,"FirstTeeEarlyRound4ScoringAverage",2006
159,159,"Robert Damron",NA,72.86,510,7,"FirstTeeEarlyRound4ScoringAverage",2006
159,159,"JB Holmes",NA,72.86,510,7,"FirstTeeEarlyRound4ScoringAverage",2006
159,159,"Camilo Villegas",NA,72.86,510,7,"FirstTeeEarlyRound4ScoringAverage",2006
162,162,"Woody Austin",NA,72.88,583,8,"FirstTeeEarlyRound4ScoringAverage",2006
162,162,"Mark Calcavecchia",NA,72.88,583,8,"FirstTeeEarlyRound4ScoringAverage",2006
162,162,"Heath Slocum",NA,72.88,583,8,"FirstTeeEarlyRound4ScoringAverage",2006
165,165,"Doug Barron",NA,73,219,3,"FirstTeeEarlyRound4ScoringAverage",2006
165,165,"JP Hayes",NA,73,146,2,"FirstTeeEarlyRound4ScoringAverage",2006
165,165,"Freddie Jacobson",NA,73,73,1,"FirstTeeEarlyRound4ScoringAverage",2006
165,165,"Peter Lonard",NA,73,511,7,"FirstTeeEarlyRound4ScoringAverage",2006
165,165,"Tag Ridings",NA,73,511,7,"FirstTeeEarlyRound4ScoringAverage",2006
165,165,"Paul Stankowski",NA,73,584,8,"FirstTeeEarlyRound4ScoringAverage",2006
171,171,"Charles Howell III",NA,73.11,658,9,"FirstTeeEarlyRound4ScoringAverage",2006
172,172,"Jerry Smith",NA,73.13,585,8,"FirstTeeEarlyRound4ScoringAverage",2006
173,173,"Alex Aragon",NA,73.25,293,4,"FirstTeeEarlyRound4ScoringAverage",2006
174,174,"Carlos Franco",NA,73.33,440,6,"FirstTeeEarlyRound4ScoringAverage",2006
174,174,"Mathias Gronberg",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2006
174,174,"Ryan Moore",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2006
174,174,"Vance Veazey",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2006
178,178,"Robert Garrigus",NA,73.4,367,5,"FirstTeeEarlyRound4ScoringAverage",2006
179,179,"Lee Janzen",NA,73.43,514,7,"FirstTeeEarlyRound4ScoringAverage",2006
180,180,"Ben Crane",NA,73.5,735,10,"FirstTeeEarlyRound4ScoringAverage",2006
180,180,"James Driscoll",NA,73.5,441,6,"FirstTeeEarlyRound4ScoringAverage",2006
180,180,"Todd Hamilton",NA,73.5,441,6,"FirstTeeEarlyRound4ScoringAverage",2006
180,180,"Hidemichi Tanaka",NA,73.5,294,4,"FirstTeeEarlyRound4ScoringAverage",2006
184,184,"Steve Jones",NA,73.6,368,5,"FirstTeeEarlyRound4ScoringAverage",2006
185,185,"Sean OHair",NA,73.63,589,8,"FirstTeeEarlyRound4ScoringAverage",2006
186,186,"Ernie Els",NA,74,296,4,"FirstTeeEarlyRound4ScoringAverage",2006
186,186,"Jason Gore",NA,74,592,8,"FirstTeeEarlyRound4ScoringAverage",2006
188,188,"Fred Couples",NA,74.25,297,4,"FirstTeeEarlyRound4ScoringAverage",2006
189,189,"Alex Cejka",NA,74.33,223,3,"FirstTeeEarlyRound4ScoringAverage",2006
190,190,"Jeff Maggert",NA,74.75,299,4,"FirstTeeEarlyRound4ScoringAverage",2006
191,191,"Tim Herron",NA,75,300,4,"FirstTeeEarlyRound4ScoringAverage",2006
192,192,"Shane Bertsch",NA,75.22,677,9,"FirstTeeEarlyRound4ScoringAverage",2006
193,193,"John Daly",NA,75.4,377,5,"FirstTeeEarlyRound4ScoringAverage",2006
194,194,"John Engler Jr",NA,75.5,151,2,"FirstTeeEarlyRound4ScoringAverage",2006
194,194,"Kirk Triplett",NA,75.5,151,2,"FirstTeeEarlyRound4ScoringAverage",2006
