"Total1Putts510_RANKTHISWEEK_2007","Total1Putts510_RANKLASTWEEK_2007","Total1Putts510_PLAYERNAME_2007","Total1Putts510_ROUNDS_2007","Total1Putts510_TOTAL_2007","Total1Putts510_TOTALFORALLDISTANCES_2007","Total1Putts510_PCTOFALL1PUTTS_2007","stat_name","year"
1,1,"Tim Petrovic",106,193,716,27,"Total1Putts510",2007
1,1,"Bo Van Pelt",104,193,657,29.4,"Total1Putts510",2007
3,3,"Cliff Kresge",107,190,684,27.8,"Total1Putts510",2007
3,3,"Carl Pettersson",111,190,672,28.3,"Total1Putts510",2007
5,5,"Ryuji Imada",104,189,694,27.2,"Total1Putts510",2007
6,6,"Eric Axley",107,181,659,27.5,"Total1Putts510",2007
6,6,"Briny Baird",115,181,702,25.8,"Total1Putts510",2007
8,8,"Mathias Gronberg",95,180,628,28.7,"Total1Putts510",2007
9,9,"Craig Kanada",109,177,654,27.1,"Total1Putts510",2007
10,10,"Woody Austin",95,176,614,28.7,"Total1Putts510",2007
10,10,"Brandt Snedeker",105,176,629,28,"Total1Putts510",2007
12,12,"Daniel Chopra",106,174,692,25.1,"Total1Putts510",2007
12,12,"Brian Gay",107,174,740,23.5,"Total1Putts510",2007
14,14,"Frank Lickliter II",95,173,594,29.1,"Total1Putts510",2007
15,15,"Joe Ogilvie",102,171,641,26.7,"Total1Putts510",2007
16,16,"Brian Davis",101,170,606,28.1,"Total1Putts510",2007
16,16,"Steve Flesch",100,170,621,27.4,"Total1Putts510",2007
18,18,"Steve Marino",106,169,626,27,"Total1Putts510",2007
18,18,"Sean OHair",98,169,596,28.4,"Total1Putts510",2007
20,20,"Nathan Green",103,167,658,25.4,"Total1Putts510",2007
20,20,"John Rollins",102,167,603,27.7,"Total1Putts510",2007
22,22,"Jason Dufner",100,166,592,28,"Total1Putts510",2007
22,22,"John Mallinger",96,166,644,25.8,"Total1Putts510",2007
24,24,"Ken Duke",112,165,683,24.2,"Total1Putts510",2007
24,24,"Tom Pernice Jr",104,165,634,26,"Total1Putts510",2007
26,26,"Bob Estes",88,162,603,26.9,"Total1Putts510",2007
26,26,"Doug LaBelle II",104,162,612,26.5,"Total1Putts510",2007
26,26,"DJ Trahan",99,162,597,27.1,"Total1Putts510",2007
29,29,"Mathew Goggin",97,161,577,27.9,"Total1Putts510",2007
29,29,"Will Ma Kenzie",100,161,609,26.4,"Total1Putts510",2007
29,29,"Billy Mayfair",98,161,542,29.7,"Total1Putts510",2007
32,32,"Ryan Armour",107,159,633,25.1,"Total1Putts510",2007
32,32,"Bill Haas",93,159,552,28.8,"Total1Putts510",2007
34,34,"Jeff Gove",103,157,569,27.6,"Total1Putts510",2007
34,34,"Tripp Isenhour",86,157,517,30.4,"Total1Putts510",2007
34,34,"Kevin Na",84,157,617,25.4,"Total1Putts510",2007
37,37,"Kent Jones",97,156,602,25.9,"Total1Putts510",2007
38,38,"Cameron Beckman",96,155,560,27.7,"Total1Putts510",2007
38,38,"Tim Herron",98,155,557,27.8,"Total1Putts510",2007
38,38,"Charley Hoffman",97,155,599,25.9,"Total1Putts510",2007
41,41,"Lucas Glover",98,154,545,28.3,"Total1Putts510",2007
41,41,"Anthony Kim",93,154,555,27.7,"Total1Putts510",2007
41,41,"George McNeill",95,154,587,26.2,"Total1Putts510",2007
41,41,"Ryan Palmer",91,154,570,27,"Total1Putts510",2007
45,45,"Charles Warren",101,153,601,25.5,"Total1Putts510",2007
46,46,"Craig Bowden",78,152,486,31.3,"Total1Putts510",2007
46,46,"Stewart Cink",91,152,507,30,"Total1Putts510",2007
46,46,"Vijay Singh",102,152,592,25.7,"Total1Putts510",2007
46,46,"Heath Slocum",101,152,665,22.9,"Total1Putts510",2007
46,46,"Vaughn Taylor",91,152,527,28.8,"Total1Putts510",2007
51,51,"Mark Calcavecchia",93,150,550,27.3,"Total1Putts510",2007
51,51,"Jason Gore",86,150,551,27.2,"Total1Putts510",2007
51,51,"Mark Hensby",81,150,525,28.6,"Total1Putts510",2007
51,51,"Richard Johnson",93,150,548,27.4,"Total1Putts510",2007
51,51,"Charlie Wi",90,150,576,26,"Total1Putts510",2007
56,56,"Robert Garrigus",95,149,548,27.2,"Total1Putts510",2007
57,57,"Peter Lonard",85,147,510,28.8,"Total1Putts510",2007
57,57,"Shigeki Maruyama",84,147,605,24.3,"Total1Putts510",2007
59,59,"Gavin Coles",87,146,549,26.6,"Total1Putts510",2007
60,60,"Rich Barcelo",80,145,524,27.7,"Total1Putts510",2007
60,60,"John Senden",97,145,524,27.7,"Total1Putts510",2007
62,62,"Hunter Mahan",91,144,480,30,"Total1Putts510",2007
62,62,"Jeff Quinney",95,144,589,24.4,"Total1Putts510",2007
62,62,"Bob Tway",103,144,597,24.1,"Total1Putts510",2007
62,62,"Mark Wilson",87,144,486,29.6,"Total1Putts510",2007
66,66,"Steve Elkington",87,143,523,27.3,"Total1Putts510",2007
67,67,"Billy Andrade",88,142,527,26.9,"Total1Putts510",2007
67,67,"Jerry Kelly",101,142,531,26.7,"Total1Putts510",2007
67,67,"Kenny Perry",83,142,500,28.4,"Total1Putts510",2007
70,70,"Alex Cejka",80,141,503,28,"Total1Putts510",2007
70,70,"Johnson Wagner",97,141,552,25.5,"Total1Putts510",2007
72,72,"Stephen Leaney",82,140,483,29,"Total1Putts510",2007
72,72,"Justin Leonard",95,140,590,23.7,"Total1Putts510",2007
72,72,"Corey Pavin",81,140,510,27.5,"Total1Putts510",2007
75,75,"Bart Bryant",87,139,507,27.4,"Total1Putts510",2007
75,75,"David Toms",80,139,458,30.3,"Total1Putts510",2007
77,77,"Parker McLachlin",83,138,535,25.8,"Total1Putts510",2007
