"610FinalRoundPerformance_RANKTHISWEEK_2012","610FinalRoundPerformance_RANKLASTWEEK_2012","610FinalRoundPerformance_PLAYERNAME_2012","610FinalRoundPerformance_EVENTS_2012","610FinalRoundPerformance_PctTIMESIMPROVED_2012","610FinalRoundPerformance_OFTIMESIMPROVED_2012","stat_name","year"
1,1,"Ricky Barnes",28,100,1,"610FinalRoundPerformance",2012
1,1,"Bud Cauley",28,100,3,"610FinalRoundPerformance",2012
1,1,"Tim Clark",20,100,2,"610FinalRoundPerformance",2012
1,1,"Jason Day",17,100,1,"610FinalRoundPerformance",2012
1,1,"Luke Donald",17,100,4,"610FinalRoundPerformance",2012
1,1,"Ernie Els",22,100,1,"610FinalRoundPerformance",2012
1,1,"Harris English",27,100,1,"610FinalRoundPerformance",2012
1,1,"Martin Flores",30,100,1,"610FinalRoundPerformance",2012
1,1,"Rickie Fowler",23,100,3,"610FinalRoundPerformance",2012
1,1,"Harrison Frazar",20,100,2,"610FinalRoundPerformance",2012
1,1,"Jim Furyk",24,100,1,"610FinalRoundPerformance",2012
1,1,"Brian Gay",28,100,1,"610FinalRoundPerformance",2012
1,1,"Tom Gillis",23,100,1,"610FinalRoundPerformance",2012
1,1,"Ryuji Imada",28,100,1,"610FinalRoundPerformance",2012
1,1,"Dustin Johnson",19,100,1,"610FinalRoundPerformance",2012
1,1,"Chris Kirk",27,100,2,"610FinalRoundPerformance",2012
1,1,"Martin Laird",22,100,1,"610FinalRoundPerformance",2012
1,1,"Marc Leishman",23,100,1,"610FinalRoundPerformance",2012
1,1,"Troy Matteson",32,100,1,"610FinalRoundPerformance",2012
1,1,"Billy Mayfair",28,100,1,"610FinalRoundPerformance",2012
1,1,"Rory McIlroy",16,100,1,"610FinalRoundPerformance",2012
1,1,"Kevin Na",25,100,1,"610FinalRoundPerformance",2012
1,1,"Tom Pernice Jr",23,100,1,"610FinalRoundPerformance",2012
1,1,"Carl Pettersson",26,100,1,"610FinalRoundPerformance",2012
1,1,"Ian Poulter",15,100,1,"610FinalRoundPerformance",2012
1,1,"Dicky Pride",19,100,1,"610FinalRoundPerformance",2012
1,1,"John Rollins",26,100,1,"610FinalRoundPerformance",2012
