"Front9Round4ScoringAverage_RANKTHISWEEK_2009","Front9Round4ScoringAverage_RANKLASTWEEK_2009","Front9Round4ScoringAverage_PLAYERNAME_2009","Front9Round4ScoringAverage__2009","Front9Round4ScoringAverage_AVG_2009","Front9Round4ScoringAverage_TOTALSTROKES_2009","Front9Round4ScoringAverage_TOTALROUNDS_2009","stat_name","year"
72,72,"Rory Sabbatini",NA,35.19,563,16,"Front9Round4ScoringAverage",2009
73,73,"George McNeill",NA,35.2,528,15,"Front9Round4ScoringAverage",2009
73,73,"John Senden",NA,35.2,704,20,"Front9Round4ScoringAverage",2009
73,73,"Chris Stroud",NA,35.2,528,15,"Front9Round4ScoringAverage",2009
73,73,"Brian Vranesh",NA,35.2,176,5,"Front9Round4ScoringAverage",2009
77,77,"Chad Campbell",NA,35.21,669,19,"Front9Round4ScoringAverage",2009
78,78,"Bob Heintz",NA,35.22,317,9,"Front9Round4ScoringAverage",2009
79,79,"Steve Flesch",NA,35.23,458,13,"Front9Round4ScoringAverage",2009
79,79,"Lee Janzen",NA,35.23,458,13,"Front9Round4ScoringAverage",2009
79,79,"David Mathis",NA,35.23,458,13,"Front9Round4ScoringAverage",2009
79,79,"Kenny Perry",NA,35.23,775,22,"Front9Round4ScoringAverage",2009
83,83,"Rich Beem",NA,35.25,423,12,"Front9Round4ScoringAverage",2009
83,83,"Steve Elkington",NA,35.25,423,12,"Front9Round4ScoringAverage",2009
85,85,"Robert Allenby",NA,35.27,529,15,"Front9Round4ScoringAverage",2009
85,85,"Scott Piercy",NA,35.27,529,15,"Front9Round4ScoringAverage",2009
87,87,"Luke Donald",NA,35.28,635,18,"Front9Round4ScoringAverage",2009
88,88,"Woody Austin",NA,35.29,600,17,"Front9Round4ScoringAverage",2009
88,88,"Phil Mickelson",NA,35.29,494,14,"Front9Round4ScoringAverage",2009
88,88,"David Toms",NA,35.29,741,21,"Front9Round4ScoringAverage",2009
91,91,"Ted Purdy",NA,35.3,706,20,"Front9Round4ScoringAverage",2009
91,91,"Scott Verplank",NA,35.3,706,20,"Front9Round4ScoringAverage",2009
93,93,"Glen Day",NA,35.31,459,13,"Front9Round4ScoringAverage",2009
94,94,"Daniel Chopra",NA,35.35,601,17,"Front9Round4ScoringAverage",2009
94,94,"Charley Hoffman",NA,35.35,707,20,"Front9Round4ScoringAverage",2009
94,94,"Justin Leonard",NA,35.35,707,20,"Front9Round4ScoringAverage",2009
94,94,"Brett Quigley",NA,35.35,601,17,"Front9Round4ScoringAverage",2009
94,94,"Charlie Wi",NA,35.35,601,17,"Front9Round4ScoringAverage",2009
99,99,"Johnson Wagner",NA,35.36,495,14,"Front9Round4ScoringAverage",2009
100,100,"Greg Owen",NA,35.39,637,18,"Front9Round4ScoringAverage",2009
100,100,"Mike Weir",NA,35.39,637,18,"Front9Round4ScoringAverage",2009
102,102,"Peter Tomasulo",NA,35.4,177,5,"Front9Round4ScoringAverage",2009
103,103,"John Mallinger",NA,35.41,602,17,"Front9Round4ScoringAverage",2009
104,104,"Steve Marino",NA,35.42,673,19,"Front9Round4ScoringAverage",2009
105,105,"Kevin Na",NA,35.45,709,20,"Front9Round4ScoringAverage",2009
106,106,"Stuart Appleby",NA,35.47,532,15,"Front9Round4ScoringAverage",2009
106,106,"Ryuji Imada",NA,35.47,603,17,"Front9Round4ScoringAverage",2009
106,106,"Vaughn Taylor",NA,35.47,532,15,"Front9Round4ScoringAverage",2009
109,109,"Brad Adamonis",NA,35.5,355,10,"Front9Round4ScoringAverage",2009
109,109,"Briny Baird",NA,35.5,568,16,"Front9Round4ScoringAverage",2009
109,109,"KJ Choi",NA,35.5,355,10,"Front9Round4ScoringAverage",2009
109,109,"Greg Kraft",NA,35.5,142,4,"Front9Round4ScoringAverage",2009
113,113,"Ryan Moore",NA,35.53,604,17,"Front9Round4ScoringAverage",2009
114,114,"Tommy Armour III",NA,35.55,391,11,"Front9Round4ScoringAverage",2009
114,114,"DA Points",NA,35.55,711,20,"Front9Round4ScoringAverage",2009
116,116,"Richard Johnson",NA,35.56,569,16,"Front9Round4ScoringAverage",2009
116,116,"Troy Matteson",NA,35.56,569,16,"Front9Round4ScoringAverage",2009
116,116,"James Nitties",NA,35.56,569,16,"Front9Round4ScoringAverage",2009
116,116,"YE Yang",NA,35.56,640,18,"Front9Round4ScoringAverage",2009
120,120,"Ian Poulter",NA,35.58,427,12,"Front9Round4ScoringAverage",2009
121,121,"Stewart Cink",NA,35.6,534,15,"Front9Round4ScoringAverage",2009
121,121,"Rick Price",NA,35.6,178,5,"Front9Round4ScoringAverage",2009
121,121,"Andres Romero",NA,35.6,356,10,"Front9Round4ScoringAverage",2009
124,124,"Ken Duke",NA,35.62,463,13,"Front9Round4ScoringAverage",2009
124,124,"Chez Reavie",NA,35.62,463,13,"Front9Round4ScoringAverage",2009
126,126,"Jonathan Byrd",NA,35.63,677,19,"Front9Round4ScoringAverage",2009
127,127,"Ben Curtis",NA,35.64,499,14,"Front9Round4ScoringAverage",2009
128,128,"Brian Bateman",NA,35.67,107,3,"Front9Round4ScoringAverage",2009
128,128,"Brendon de Jonge",NA,35.67,535,15,"Front9Round4ScoringAverage",2009
128,128,"Brad Faxon",NA,35.67,214,6,"Front9Round4ScoringAverage",2009
128,128,"Nathan Green",NA,35.67,749,21,"Front9Round4ScoringAverage",2009
128,128,"Kent Jones",NA,35.67,428,12,"Front9Round4ScoringAverage",2009
128,128,"Darron Stiles",NA,35.67,214,6,"Front9Round4ScoringAverage",2009
134,134,"Sergio Garcia",NA,35.69,464,13,"Front9Round4ScoringAverage",2009
135,135,"Mark Brooks",NA,35.7,357,10,"Front9Round4ScoringAverage",2009
135,135,"Lucas Glover",NA,35.7,714,20,"Front9Round4ScoringAverage",2009
137,137,"Dustin Johnson",NA,35.71,607,17,"Front9Round4ScoringAverage",2009
137,137,"Boo Weekley",NA,35.71,607,17,"Front9Round4ScoringAverage",2009
139,139,"Jason Dufner",NA,35.72,643,18,"Front9Round4ScoringAverage",2009
140,140,"Webb Simpson",NA,35.75,572,16,"Front9Round4ScoringAverage",2009
141,141,"Aron Price",NA,35.76,608,17,"Front9Round4ScoringAverage",2009
142,142,"Michael Allen",NA,35.77,465,13,"Front9Round4ScoringAverage",2009
142,142,"Rod Pampling",NA,35.77,465,13,"Front9Round4ScoringAverage",2009
144,144,"Bill Lunde",NA,35.79,501,14,"Front9Round4ScoringAverage",2009
145,145,"Jason Gore",NA,35.85,466,13,"Front9Round4ScoringAverage",2009
146,146,"Marc Leishman",NA,35.88,610,17,"Front9Round4ScoringAverage",2009
147,147,"John Rollins",NA,35.89,682,19,"Front9Round4ScoringAverage",2009
147,147,"Kirk Triplett",NA,35.89,323,9,"Front9Round4ScoringAverage",2009
149,149,"Joe Durant",NA,35.9,359,10,"Front9Round4ScoringAverage",2009
149,149,"Colt Knost",NA,35.9,359,10,"Front9Round4ScoringAverage",2009
151,151,"Jarrod Lyle",NA,35.91,395,11,"Front9Round4ScoringAverage",2009
152,152,"Joe Ogilvie",NA,35.92,467,13,"Front9Round4ScoringAverage",2009
153,153,"Tom Pernice Jr",NA,35.93,503,14,"Front9Round4ScoringAverage",2009
154,154,"Rocco Mediate",NA,35.94,611,17,"Front9Round4ScoringAverage",2009
154,154,"John Merrick",NA,35.94,611,17,"Front9Round4ScoringAverage",2009
156,156,"Bart Bryant",NA,36,432,12,"Front9Round4ScoringAverage",2009
156,156,"Angel Cabrera",NA,36,396,11,"Front9Round4ScoringAverage",2009
156,156,"Jason Day",NA,36,468,13,"Front9Round4ScoringAverage",2009
156,156,"Michael Letzig",NA,36,720,20,"Front9Round4ScoringAverage",2009
156,156,"Leif Olson",NA,36,144,4,"Front9Round4ScoringAverage",2009
161,161,"Matt Bettencourt",NA,36.06,649,18,"Front9Round4ScoringAverage",2009
162,162,"Pat Perez",NA,36.07,505,14,"Front9Round4ScoringAverage",2009
163,163,"Ricky Barnes",NA,36.1,361,10,"Front9Round4ScoringAverage",2009
163,163,"Cliff Kresge",NA,36.1,361,10,"Front9Round4ScoringAverage",2009
165,165,"Padraig Harrington",NA,36.15,470,13,"Front9Round4ScoringAverage",2009
166,166,"Retief Goosen",NA,36.18,615,17,"Front9Round4ScoringAverage",2009
167,167,"Freddie Jacobson",NA,36.19,579,16,"Front9Round4ScoringAverage",2009
167,167,"Anthony Kim",NA,36.19,579,16,"Front9Round4ScoringAverage",2009
169,169,"Will Ma Kenzie",NA,36.2,362,10,"Front9Round4ScoringAverage",2009
170,170,"JB Holmes",NA,36.33,436,12,"Front9Round4ScoringAverage",2009
171,171,"Paul Goydos",NA,36.43,510,14,"Front9Round4ScoringAverage",2009
172,172,"Marc Turnesa",NA,36.44,328,9,"Front9Round4ScoringAverage",2009
173,173,"Geoff Ogilvy",NA,36.47,620,17,"Front9Round4ScoringAverage",2009
174,174,"Parker McLachlin",NA,36.5,365,10,"Front9Round4ScoringAverage",2009
175,175,"Tom Lehman",NA,36.55,402,11,"Front9Round4ScoringAverage",2009
176,176,"Jeff Overton",NA,36.56,658,18,"Front9Round4ScoringAverage",2009
177,177,"Camilo Villegas",NA,36.59,622,17,"Front9Round4ScoringAverage",2009
178,178,"Billy Mayfair",NA,36.62,476,13,"Front9Round4ScoringAverage",2009
179,179,"Charles Warren",NA,36.64,403,11,"Front9Round4ScoringAverage",2009
180,180,"Derek Fathauer",NA,36.67,220,6,"Front9Round4ScoringAverage",2009
181,181,"Brendon Todd",NA,36.8,184,5,"Front9Round4ScoringAverage",2009
182,182,"David Duval",NA,36.83,221,6,"Front9Round4ScoringAverage",2009
183,183,"Gary Woodland",NA,36.86,258,7,"Front9Round4ScoringAverage",2009
184,184,"Eric Axley",NA,37.33,224,6,"Front9Round4ScoringAverage",2009
