"ConsecutiveGIR_RANKTHISWEEK_2010","ConsecutiveGIR_RANKLASTWEEK_2010","ConsecutiveGIR_PLAYERNAME_2010","ConsecutiveGIR_EVENTS_2010","ConsecutiveGIR_STREAK_2010","ConsecutiveGIR_CURRENTSTREAK_2010","ConsecutiveGIR_ROUND_2010","ConsecutiveGIR_HOLE_2010","ConsecutiveGIR_YEARTOURN_2010","stat_name","year"
375,375,"Spike McRoy",4,7,1,1,15,2010300,"ConsecutiveGIR",2010
375,375,"Hennie Otto",1,7,NA,2,6,2010350,"ConsecutiveGIR",2010
375,375,"Jerry Richardson Jr",1,7,4,2,17,2010370,"ConsecutiveGIR",2010
375,375,"Jim Rutledge",1,7,NA,1,9,2010320,"ConsecutiveGIR",2010
375,375,"Zane Scotland",1,7,1,1,1,2010310,"ConsecutiveGIR",2010
375,375,"Sonny Skinner",1,7,NA,1,8,2010360,"ConsecutiveGIR",2010
375,375,"Craig Stadler",2,7,NA,2,9,2010160,"ConsecutiveGIR",2010
375,375,"Daniel Summerhays",1,7,1,2,1,2010260,"ConsecutiveGIR",2010
375,375,"Grant Waite",4,7,NA,2,11,2010300,"ConsecutiveGIR",2010
375,375,"Tom Whitehouse",1,7,2,1,7,2010310,"ConsecutiveGIR",2010
375,375,"Gunner Wiebe",1,7,7,2,12,2010040,"ConsecutiveGIR",2010
375,375,"Joshua Wooding",1,7,NA,1,8,2010050,"ConsecutiveGIR",2010
375,375,"Azuma Yano",1,7,1,2,18,2010260,"ConsecutiveGIR",2010
400,400,"Mark Anderson",1,6,1,2,10,2010170,"ConsecutiveGIR",2010
400,400,"Billy Andrade",1,6,6,2,4,2010270,"ConsecutiveGIR",2010
400,400,"Philip Archer",1,6,1,2,9,2010310,"ConsecutiveGIR",2010
400,400,"Eric Axley",6,6,NA,2,10,2010420,"ConsecutiveGIR",2010
400,400,"Paul Azinger",1,6,NA,3,8,2010320,"ConsecutiveGIR",2010
400,400,"Daniel Balin",1,6,NA,2,6,2010360,"ConsecutiveGIR",2010
400,400,"Kurt Barnes",1,6,1,1,8,2010310,"ConsecutiveGIR",2010
400,400,"Brian Bateman",4,6,NA,2,18,2010210,"ConsecutiveGIR",2010
400,400,"Ryan Benzel",1,6,1,2,12,2010360,"ConsecutiveGIR",2010
400,400,"John Bierkan",1,6,2,1,6,2010270,"ConsecutiveGIR",2010
400,400,"Eric Chun",1,6,NA,1,5,2010310,"ConsecutiveGIR",2010
400,400,"John Ellis",1,6,NA,3,12,2010450,"ConsecutiveGIR",2010
400,400,"Darren Fichardt",1,6,NA,1,5,2010310,"ConsecutiveGIR",2010
400,400,"Philip Francis",1,6,NA,1,8,2010090,"ConsecutiveGIR",2010
400,400,"David Frost",1,6,1,1,3,2010260,"ConsecutiveGIR",2010
400,400,"Derek Gillespie",1,6,6,2,4,2010270,"ConsecutiveGIR",2010
400,400,"Bret Guetz",1,6,NA,1,13,2010090,"ConsecutiveGIR",2010
400,400,"Mark Haastrup",1,6,NA,1,6,2010310,"ConsecutiveGIR",2010
400,400,"Russell Henley",1,6,1,2,4,2010260,"ConsecutiveGIR",2010
400,400,"Jim Herman",1,6,NA,2,2,2010260,"ConsecutiveGIR",2010
400,400,"Tetsuji Hiratsuka",1,6,NA,2,12,2010360,"ConsecutiveGIR",2010
400,400,"Steve Holmes",1,6,NA,1,6,2010460,"ConsecutiveGIR",2010
400,400,"Jean Hugo",1,6,1,2,9,2010310,"ConsecutiveGIR",2010
400,400,"David Hutsell",1,6,2,1,5,2010360,"ConsecutiveGIR",2010
400,400,"Raphael Jacquelin",1,6,NA,2,10,2010360,"ConsecutiveGIR",2010
400,400,"Marty Jertson",1,6,6,2,4,2010460,"ConsecutiveGIR",2010
400,400,"Shiv Kapur",1,6,1,2,1,2010300,"ConsecutiveGIR",2010
400,400,"Danny Lee",2,6,NA,2,1,2010140,"ConsecutiveGIR",2010
400,400,"Lucas Lee",1,6,2,1,9,2010320,"ConsecutiveGIR",2010
400,400,"Gregory Main",1,6,NA,2,15,2010140,"ConsecutiveGIR",2010
400,400,"Matteo Manassero",1,6,1,4,10,2010160,"ConsecutiveGIR",2010
400,400,"Braxton Marquez",1,6,NA,3,13,2010090,"ConsecutiveGIR",2010
400,400,"Ben Martin",2,6,1,2,5,2010160,"ConsecutiveGIR",2010
400,400,"Dick Mast",2,6,1,2,14,2010330,"ConsecutiveGIR",2010
400,400,"Robert McClellan",1,6,NA,2,12,2010360,"ConsecutiveGIR",2010
400,400,"Jim McGovern",3,6,1,2,12,2010210,"ConsecutiveGIR",2010
400,400,"Daniel Miernicki",1,6,NA,1,16,2010300,"ConsecutiveGIR",2010
400,400,"Daniel Mitchell",1,6,NA,1,3,2010420,"ConsecutiveGIR",2010
400,400,"David Morland IV",2,6,3,2,18,2010330,"ConsecutiveGIR",2010
400,400,"Perry Moss",1,6,NA,2,10,2010100,"ConsecutiveGIR",2010
400,400,"Koumei Oda",2,6,1,1,9,2010310,"ConsecutiveGIR",2010
400,400,"Jaebum Park",1,6,1,1,18,2010310,"ConsecutiveGIR",2010
400,400,"Jordan Payne",1,6,NA,1,2,2010420,"ConsecutiveGIR",2010
400,400,"Rod Perry",2,6,NA,2,10,2010490,"ConsecutiveGIR",2010
400,400,"Ewan Porter",1,6,4,1,3,2010310,"ConsecutiveGIR",2010
400,400,"Michael Putnam",1,6,4,4,3,2010040,"ConsecutiveGIR",2010
400,400,"Tom Scherrer",1,6,NA,2,17,2010300,"ConsecutiveGIR",2010
400,400,"Phil Schmitt",2,6,1,1,18,2010180,"ConsecutiveGIR",2010
400,400,"Jason Schmuhl",2,6,NA,2,15,2010450,"ConsecutiveGIR",2010
400,400,"Mike Standly",1,6,NA,1,12,2010210,"ConsecutiveGIR",2010
400,400,"Rich Steinmetz",1,6,NA,2,5,2010360,"ConsecutiveGIR",2010
400,400,"Paul Streeter",1,6,1,1,1,2010310,"ConsecutiveGIR",2010
400,400,"Phil Tataurangi",4,6,NA,1,4,2010250,"ConsecutiveGIR",2010
400,400,"Nick Taylor",2,6,6,2,3,2010320,"ConsecutiveGIR",2010
400,400,"Nathan Tyler",1,6,2,1,13,2010040,"ConsecutiveGIR",2010
400,400,"Tim Weinhart",1,6,NA,2,4,2010440,"ConsecutiveGIR",2010
400,400,"Will Wilcox",1,6,NA,1,2,2010320,"ConsecutiveGIR",2010
400,400,"Eugene Wong",1,6,NA,1,2,2010320,"ConsecutiveGIR",2010
400,400,"Chris Wood",5,6,2,2,5,2010150,"ConsecutiveGIR",2010
459,459,"Dave Bunker",1,5,NA,2,14,2010320,"ConsecutiveGIR",2010
459,459,"Bob Burns",1,5,NA,2,1,2010300,"ConsecutiveGIR",2010
459,459,"Jeff Burns",1,5,NA,3,3,2010210,"ConsecutiveGIR",2010
459,459,"Laurie Canter",1,5,NA,2,1,2010310,"ConsecutiveGIR",2010
459,459,"Keith Clearwater",1,5,NA,1,3,2010300,"ConsecutiveGIR",2010
459,459,"Rocky Cleland",1,5,3,2,9,2010420,"ConsecutiveGIR",2010
459,459,"Jay Delsing",4,5,1,1,9,2010250,"ConsecutiveGIR",2010
459,459,"Rafael Echenique",1,5,NA,2,15,2010260,"ConsecutiveGIR",2010
459,459,"Kyle Flinton",1,5,NA,1,10,2010360,"ConsecutiveGIR",2010
459,459,"Dustin Garza",1,5,2,2,2,2010270,"ConsecutiveGIR",2010
459,459,"Brendan Gielow",1,5,2,1,1,2010370,"ConsecutiveGIR",2010
459,459,"Barrett Jarosch",1,5,4,1,15,2010320,"ConsecutiveGIR",2010
459,459,"Shingo Katayama",1,5,1,1,12,2010160,"ConsecutiveGIR",2010
459,459,"Jonathan Kaye",6,5,NA,3,2,2010300,"ConsecutiveGIR",2010
459,459,"Colt Knost",1,5,3,1,15,2010220,"ConsecutiveGIR",2010
459,459,"Bernhard Langer",1,5,NA,2,12,2010160,"ConsecutiveGIR",2010
459,459,"Blaine McCallister",1,5,2,1,15,2010300,"ConsecutiveGIR",2010
459,459,"Dan McCarthy",1,5,NA,2,3,2010260,"ConsecutiveGIR",2010
459,459,"Scott Moran",1,5,1,2,8,2010250,"ConsecutiveGIR",2010
459,459,"John Morse",5,5,NA,1,14,2010340,"ConsecutiveGIR",2010
459,459,"Keith Ohr",1,5,NA,1,10,2010360,"ConsecutiveGIR",2010
459,459,"Deane Pappas",2,5,NA,2,3,2010260,"ConsecutiveGIR",2010
459,459,"Troy Pare",1,5,NA,2,4,2010360,"ConsecutiveGIR",2010
459,459,"Steve Pate",1,5,1,1,15,2010300,"ConsecutiveGIR",2010
459,459,"Jeff Puska",1,5,4,2,10,2010320,"ConsecutiveGIR",2010
459,459,"Matthew Richardson",1,5,1,1,4,2010260,"ConsecutiveGIR",2010
459,459,"Willis Ring",2,5,3,1,14,2010330,"ConsecutiveGIR",2010
459,459,"Alexandre Rocha",1,5,1,4,11,2010100,"ConsecutiveGIR",2010
459,459,"Christopher Ross",1,5,1,2,17,2010320,"ConsecutiveGIR",2010
459,459,"Brian Rowell",1,5,3,2,11,2010180,"ConsecutiveGIR",2010
459,459,"Eric Shriver",1,5,NA,2,6,2010370,"ConsecutiveGIR",2010
459,459,"Jerry Smith",1,5,1,2,11,2010260,"ConsecutiveGIR",2010
459,459,"Bruce Smith",1,5,5,2,5,2010360,"ConsecutiveGIR",2010
459,459,"Nathan Smith",1,5,2,2,1,2010160,"ConsecutiveGIR",2010
459,459,"Brett Stegmaier",1,5,NA,2,10,2010270,"ConsecutiveGIR",2010
459,459,"Hudson Swafford",1,5,1,2,3,2010260,"ConsecutiveGIR",2010
459,459,"Ty Tryon",1,5,NA,3,10,2010260,"ConsecutiveGIR",2010
459,459,"Dean Vomacka",1,5,NA,1,13,2010090,"ConsecutiveGIR",2010
459,459,"Isaac Weintraub",1,5,4,1,10,2010450,"ConsecutiveGIR",2010
459,459,"Casey Wittenberg",1,5,1,1,15,2010250,"ConsecutiveGIR",2010
459,459,"Kaname Yokoo",2,5,1,1,5,2010260,"ConsecutiveGIR",2010
500,500,"Ben Boudreau",1,4,NA,1,13,2010320,"ConsecutiveGIR",2010
500,500,"Ted Brown",1,4,NA,1,8,2010320,"ConsecutiveGIR",2010
500,500,"Christopher Brown",1,4,3,1,10,2010220,"ConsecutiveGIR",2010
500,500,"Bud Cauley",1,4,NA,2,4,2010170,"ConsecutiveGIR",2010
500,500,"Ben Crenshaw",1,4,NA,1,15,2010160,"ConsecutiveGIR",2010
500,500,"Josh Cunliffe",1,4,1,1,18,2010310,"ConsecutiveGIR",2010
500,500,"Jon Curran",1,4,NA,1,4,2010260,"ConsecutiveGIR",2010
500,500,"Matt Fast",1,4,3,2,2,2010180,"ConsecutiveGIR",2010
500,500,"Marcus Fraser",1,4,NA,4,4,2010350,"ConsecutiveGIR",2010
500,500,"Robin Freeman",4,4,1,3,17,2010300,"ConsecutiveGIR",2010
500,500,"Tom Gleeton",1,4,NA,1,6,2010270,"ConsecutiveGIR",2010
500,500,"Ernie Gonzalez",2,4,NA,2,6,2010460,"ConsecutiveGIR",2010
500,500,"Travis Hampshire",1,4,NA,2,9,2010260,"ConsecutiveGIR",2010
500,500,"Changwon Han",1,4,NA,1,13,2010160,"ConsecutiveGIR",2010
500,500,"Ty Harris",1,4,3,2,15,2010130,"ConsecutiveGIR",2010
500,500,"Tyrrell Hatton",1,4,1,1,8,2010310,"ConsecutiveGIR",2010
500,500,"Kevin Hayashi",1,4,1,3,7,2010020,"ConsecutiveGIR",2010
500,500,"Nolan Henke",1,4,1,1,1,2010300,"ConsecutiveGIR",2010
500,500,"Morgan Hoffmann",1,4,NA,1,1,2010260,"ConsecutiveGIR",2010
500,500,"Rikard Karlberg",1,4,NA,1,4,2010260,"ConsecutiveGIR",2010
500,500,"Kenny Kim",2,4,NA,1,8,2010300,"ConsecutiveGIR",2010
500,500,"Hugo Leon",1,4,1,1,3,2010260,"ConsecutiveGIR",2010
500,500,"Luke List",1,4,1,1,1,2010270,"ConsecutiveGIR",2010
500,500,"Cortland Lowe",1,4,NA,1,12,2010190,"ConsecutiveGIR",2010
500,500,"Chris Marin",1,4,1,2,12,2010450,"ConsecutiveGIR",2010
500,500,"Pablo Martin Benavides",2,4,NA,3,4,2010260,"ConsecutiveGIR",2010
500,500,"Daisuke Maruyama",1,4,3,1,5,2010020,"ConsecutiveGIR",2010
500,500,"Scott Medlin",1,4,NA,1,5,2010170,"ConsecutiveGIR",2010
500,500,"Larry Mize",1,4,NA,1,13,2010160,"ConsecutiveGIR",2010
500,500,"Rob Moss",1,4,NA,1,10,2010360,"ConsecutiveGIR",2010
500,500,"Eddie Olson",1,4,3,1,13,2010460,"ConsecutiveGIR",2010
500,500,"Curt Sanders",1,4,1,1,7,2010370,"ConsecutiveGIR",2010
500,500,"Chip Sullivan",1,4,2,1,11,2010360,"ConsecutiveGIR",2010
500,500,"Brennan Webb",1,4,1,2,10,2010180,"ConsecutiveGIR",2010
500,500,"Danny Willett",1,4,NA,1,16,2010360,"ConsecutiveGIR",2010
500,500,"Gene Williams",1,4,4,2,6,2010210,"ConsecutiveGIR",2010
500,500,"Willie Wood",2,4,1,2,12,2010420,"ConsecutiveGIR",2010
537,537,"Ryan Baca",1,3,2,2,13,2010210,"ConsecutiveGIR",2010
537,537,"Ben Bates",1,3,3,2,7,2010130,"ConsecutiveGIR",2010
537,537,"Bennett Blakeman",1,3,1,1,14,2010260,"ConsecutiveGIR",2010
537,537,"Gary Boyd",1,3,2,1,10,2010260,"ConsecutiveGIR",2010
537,537,"Michael Campbell",3,3,NA,2,3,2010260,"ConsecutiveGIR",2010
537,537,"John Chin",1,3,1,1,15,2010300,"ConsecutiveGIR",2010
537,537,"Carlos Concha",1,3,1,2,14,2010300,"ConsecutiveGIR",2010
537,537,"Simon Edwards",1,3,NA,1,8,2010310,"ConsecutiveGIR",2010
537,537,"Kent Eger",1,3,NA,2,6,2010260,"ConsecutiveGIR",2010
537,537,"Tadd Fujikawa",1,3,2,1,8,2010020,"ConsecutiveGIR",2010
537,537,"Scott Hebert",1,3,1,1,18,2010360,"ConsecutiveGIR",2010
537,537,"Mike Heinen",1,3,NA,2,8,2010300,"ConsecutiveGIR",2010
537,537,"Mikko Ilonen",1,3,NA,1,2,2010260,"ConsecutiveGIR",2010
537,537,"Michael Jonzon",1,3,3,4,16,2010350,"ConsecutiveGIR",2010
537,537,"Thomas Kearney",1,3,NA,2,5,2010210,"ConsecutiveGIR",2010
537,537,"Mike Keymont",1,3,1,1,15,2010140,"ConsecutiveGIR",2010
537,537,"TJ Kua",1,3,1,2,3,2010020,"ConsecutiveGIR",2010
537,537,"Jose Manuel Lara",1,3,2,2,13,2010310,"ConsecutiveGIR",2010
537,537,"Grant Leaver",1,3,NA,2,1,2010250,"ConsecutiveGIR",2010
537,537,"Brett Lederer",1,3,NA,2,14,2010050,"ConsecutiveGIR",2010
537,537,"John Little II",1,3,NA,2,2,2010210,"ConsecutiveGIR",2010
537,537,"James Morrison",1,3,1,2,6,2010260,"ConsecutiveGIR",2010
537,537,"Tim Parun",1,3,1,1,5,2010040,"ConsecutiveGIR",2010
537,537,"Jeff Peck",1,3,1,2,3,2010190,"ConsecutiveGIR",2010
537,537,"Blaine Peffley",1,3,NA,2,18,2010260,"ConsecutiveGIR",2010
537,537,"Mike Perez",1,3,NA,1,16,2010490,"ConsecutiveGIR",2010
537,537,"Kevin Phelan",1,3,1,2,1,2010260,"ConsecutiveGIR",2010
537,537,"Terry Pilkadaris",1,3,1,2,3,2010260,"ConsecutiveGIR",2010
537,537,"Jason Preeo",1,3,NA,2,11,2010260,"ConsecutiveGIR",2010
537,537,"Andrew Putnam",1,3,1,2,18,2010260,"ConsecutiveGIR",2010
537,537,"Paul Sheehan",1,3,NA,2,5,2010260,"ConsecutiveGIR",2010
537,537,"Mark Sheftic",1,3,2,2,1,2010360,"ConsecutiveGIR",2010
537,537,"Tyson Shinaut",1,3,1,1,16,2010180,"ConsecutiveGIR",2010
537,537,"Mark Silvers",1,3,NA,2,3,2010260,"ConsecutiveGIR",2010
537,537,"Ron Skayhan",1,3,NA,3,6,2010030,"ConsecutiveGIR",2010
537,537,"Ron Streck",1,3,1,2,4,2010300,"ConsecutiveGIR",2010
537,537,"Jeff Templeton",1,3,NA,1,15,2010050,"ConsecutiveGIR",2010
537,537,"Derek Tolan",1,3,NA,2,9,2010210,"ConsecutiveGIR",2010
537,537,"Manuel Villegas",2,3,NA,2,2,2010250,"ConsecutiveGIR",2010
576,576,"Ryan Garrity",2,2,1,2,3,2010100,"ConsecutiveGIR",2010
576,576,"Alex Martin",1,2,NA,2,6,2010260,"ConsecutiveGIR",2010
576,576,"Andy Matthews",2,2,1,1,7,2010100,"ConsecutiveGIR",2010
576,576,"David Schultz",1,2,NA,1,2,2010250,"ConsecutiveGIR",2010
576,576,"Ian Woosnam",1,2,NA,2,12,2010160,"ConsecutiveGIR",2010
581,581,"David Ogrin",1,1,NA,2,17,2010300,"ConsecutiveGIR",2010
