"Approachesfrom175200yards_RANKTHISWEEK_2011","Approachesfrom175200yards_RANKLASTWEEK_2011","Approachesfrom175200yards_PLAYERNAME_2011","Approachesfrom175200yards_ROUNDS_2011","Approachesfrom175200yards_AVG_2011","Approachesfrom175200yards_TOTALDISTANCEFEET_2011","Approachesfrom175200yards_OFATTEMPTS_2011","Approachesfrom175200yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Ryan Moore",79,NA,4381.25,153,-8,"Approachesfrom175200yards",2011
2,2,"Alex Cejka",59,NA,3887.417,134,4,"Approachesfrom175200yards",2011
3,3,"Sung Kang",63,NA,3308.333,113,-7,"Approachesfrom175200yards",2011
3,3,"Chris Kirk",87,NA,5057.5,173,4,"Approachesfrom175200yards",2011
5,5,"Tom Gillis",55,NA,3357.333,114,-6,"Approachesfrom175200yards",2011
5,5,"Gary Woodland",93,NA,4677.583,159,-9,"Approachesfrom175200yards",2011
7,7,"Geoff Ogilvy",69,NA,3812.833,129,-12,"Approachesfrom175200yards",2011
8,8,"Chad Campbell",99,NA,6600,220,8,"Approachesfrom175200yards",2011
8,8,"KJ Choi",77,NA,3993.25,133,4,"Approachesfrom175200yards",2011
10,10,"John Senden",94,NA,6257.083,208,-18,"Approachesfrom175200yards",2011
11,11,"Dustin Johnson",72,NA,3374.667,112,-16,"Approachesfrom175200yards",2011
12,12,"David Toms",78,NA,4926.833,162,-8,"Approachesfrom175200yards",2011
13,13,"Robert Allenby",84,NA,5118.833,168,1,"Approachesfrom175200yards",2011
14,14,"Ernie Els",71,NA,4109,134,-3,"Approachesfrom175200yards",2011
15,15,"Zach Johnson",79,NA,5503.917,179,-5,"Approachesfrom175200yards",2011
16,16,"Garrett Willis",71,NA,5112.583,166,5,"Approachesfrom175200yards",2011
17,17,"Jason Bohn",74,NA,5459.583,176,-4,"Approachesfrom175200yards",2011
17,17,"Jonathan Byrd",83,NA,5301.833,171,-11,"Approachesfrom175200yards",2011
19,19,"Michael Thompson",79,NA,5102,164,7,"Approachesfrom175200yards",2011
20,20,"Scott Gutschewski",67,NA,3741.333,120,6,"Approachesfrom175200yards",2011
20,20,"David Hearn",88,NA,5582.833,179,-5,"Approachesfrom175200yards",2011
20,20,"Charley Hoffman",93,NA,4674.25,150,3,"Approachesfrom175200yards",2011
20,20,"Kevin Stadler",88,NA,5482.917,176,12,"Approachesfrom175200yards",2011
24,24,"Chris DiMarco",93,NA,7433.917,238,0,"Approachesfrom175200yards",2011
24,24,"Chez Reavie",92,NA,6183.75,198,-2,"Approachesfrom175200yards",2011
24,24,"Paul Stankowski",78,NA,4873.75,156,0,"Approachesfrom175200yards",2011
24,24,"Bo Van Pelt",92,NA,4629.917,148,-5,"Approachesfrom175200yards",2011
24,24,"Nick Watney",80,NA,4156,133,-7,"Approachesfrom175200yards",2011
29,29,"Rory Sabbatini",85,NA,4134.25,132,5,"Approachesfrom175200yards",2011
30,30,"Ricky Barnes",78,NA,4709.833,150,5,"Approachesfrom175200yards",2011
30,30,"Spencer Levin",113,NA,7266.5,231,-2,"Approachesfrom175200yards",2011
30,30,"Heath Slocum",89,NA,6434.75,205,10,"Approachesfrom175200yards",2011
33,33,"Joe Durant",71,NA,5928,188,9,"Approachesfrom175200yards",2011
33,33,"Kyle Stanley",98,NA,5825.667,185,-1,"Approachesfrom175200yards",2011
35,35,"Woody Austin",59,NA,3664.417,116,7,"Approachesfrom175200yards",2011
35,35,"Troy Matteson",91,NA,5054.667,160,1,"Approachesfrom175200yards",2011
37,37,"Stewart Cink",72,NA,4301.25,136,3,"Approachesfrom175200yards",2011
37,37,"Jason Day",76,NA,4243.5,134,-14,"Approachesfrom175200yards",2011
37,37,"John Merrick",71,NA,4628.5,146,-8,"Approachesfrom175200yards",2011
40,40,"Tommy Gainey",104,NA,6168.75,194,7,"Approachesfrom175200yards",2011
40,40,"Sergio Garcia",61,NA,3122.833,98,-1,"Approachesfrom175200yards",2011
40,40,"Scott Piercy",78,NA,4487,141,-1,"Approachesfrom175200yards",2011
40,40,"Justin Rose",79,NA,4992.333,157,-7,"Approachesfrom175200yards",2011
44,44,"Kris Blanks",92,NA,6644.333,208,1,"Approachesfrom175200yards",2011
45,45,"Jim Furyk",87,NA,6374.167,199,0,"Approachesfrom175200yards",2011
46,46,"Matt Kuchar",94,NA,5966.583,186,-5,"Approachesfrom175200yards",2011
46,46,"Jeff Overton",92,NA,5453.667,170,3,"Approachesfrom175200yards",2011
46,46,"Chris Stroud",88,NA,5835,182,14,"Approachesfrom175200yards",2011
46,46,"Boo Weekley",66,NA,4141.5,129,14,"Approachesfrom175200yards",2011
50,50,"Padraig Harrington",60,NA,3220,100,0,"Approachesfrom175200yards",2011
50,50,"Tag Ridings",87,NA,5018.167,156,-3,"Approachesfrom175200yards",2011
50,50,"Alexandre Rocha",65,NA,3800.5,118,5,"Approachesfrom175200yards",2011
50,50,"Brendan Steele",89,NA,6014.75,187,10,"Approachesfrom175200yards",2011
50,50,"Steve Stricker",70,NA,4054.333,126,-8,"Approachesfrom175200yards",2011
50,50,"Jimmy Walker",79,NA,6234.333,194,0,"Approachesfrom175200yards",2011
56,56,"Briny Baird",60,NA,3646.833,113,0,"Approachesfrom175200yards",2011
56,56,"Billy Mayfair",94,NA,7873.25,244,10,"Approachesfrom175200yards",2011
58,58,"Harrison Frazar",58,NA,3072.75,95,5,"Approachesfrom175200yards",2011
58,58,"Ben Martin",74,NA,4880.5,151,-3,"Approachesfrom175200yards",2011
58,58,"Phil Mickelson",79,NA,3848.5,119,0,"Approachesfrom175200yards",2011
61,61,"Robert Garrigus",83,NA,4088.25,126,1,"Approachesfrom175200yards",2011
61,61,"Marc Leishman",87,NA,6387,197,-6,"Approachesfrom175200yards",2011
61,61,"Matt McQuillan",59,NA,3823.5,118,1,"Approachesfrom175200yards",2011
61,61,"Webb Simpson",98,NA,6230.583,192,-18,"Approachesfrom175200yards",2011
65,65,"Ben Curtis",66,NA,5946.667,183,7,"Approachesfrom175200yards",2011
65,65,"Retief Goosen",50,NA,3052.833,94,1,"Approachesfrom175200yards",2011
65,65,"Tim Herron",85,NA,5847.167,180,-5,"Approachesfrom175200yards",2011
65,65,"Brandt Jobe",100,NA,6634.833,204,1,"Approachesfrom175200yards",2011
65,65,"Josh Teater",104,NA,6539.5,201,8,"Approachesfrom175200yards",2011
70,70,"Rod Pampling",72,NA,4600,141,5,"Approachesfrom175200yards",2011
70,70,"Vaughn Taylor",89,NA,5796.917,178,10,"Approachesfrom175200yards",2011
70,70,"Jhonattan Vegas",84,NA,4822.25,148,-9,"Approachesfrom175200yards",2011
73,73,"Jerry Kelly",85,NA,7161.417,219,5,"Approachesfrom175200yards",2011
74,74,"Davis Love III",70,NA,4031.083,123,2,"Approachesfrom175200yards",2011
74,74,"David Mathis",83,NA,6416.667,196,3,"Approachesfrom175200yards",2011
76,76,"Shane Bertsch",62,NA,4337.5,132,17,"Approachesfrom175200yards",2011
76,76,"Andres Gonzales",60,NA,3346.667,102,-1,"Approachesfrom175200yards",2011
76,76,"Kent Jones",76,NA,5982.25,182,15,"Approachesfrom175200yards",2011
79,79,"Jim Herman",69,NA,4047.083,123,-2,"Approachesfrom175200yards",2011
79,79,"Alex Prugh",82,NA,4939.583,150,4,"Approachesfrom175200yards",2011
81,81,"Derek Lamely",65,NA,3858.5,117,3,"Approachesfrom175200yards",2011
81,81,"John Rollins",85,NA,5011.917,152,7,"Approachesfrom175200yards",2011
81,81,"Vijay Singh",79,NA,5844.583,177,0,"Approachesfrom175200yards",2011
81,81,"Roland Thatcher",67,NA,4911,149,6,"Approachesfrom175200yards",2011
81,81,"DJ Trahan",91,NA,6107,185,8,"Approachesfrom175200yards",2011
81,81,"Camilo Villegas",69,NA,4583,139,-2,"Approachesfrom175200yards",2011
87,87,"Luke Donald",73,NA,4890.5,148,-2,"Approachesfrom175200yards",2011
87,87,"Adam Scott",60,NA,3175.667,96,-3,"Approachesfrom175200yards",2011
87,87,"Scott Stallings",84,NA,5001.833,151,9,"Approachesfrom175200yards",2011
90,90,"Lucas Glover",74,NA,5012.417,151,9,"Approachesfrom175200yards",2011
90,90,"Andres Romero",77,NA,4710.25,142,9,"Approachesfrom175200yards",2011
92,92,"Richard Johnson",64,NA,5058.5,152,0,"Approachesfrom175200yards",2011
93,93,"Rickie Fowler",84,NA,4769.167,143,1,"Approachesfrom175200yards",2011
93,93,"JJ Henry",96,NA,5932.5,178,9,"Approachesfrom175200yards",2011
93,93,"Aron Price",58,NA,4096.25,123,5,"Approachesfrom175200yards",2011
96,96,"Jason Dufner",78,NA,5877.083,176,16,"Approachesfrom175200yards",2011
96,96,"Fabian Gomez",84,NA,5151.917,154,11,"Approachesfrom175200yards",2011
96,96,"Paul Goydos",81,NA,6717.833,201,33,"Approachesfrom175200yards",2011
96,96,"Bill Lunde",92,NA,5312.917,159,8,"Approachesfrom175200yards",2011
100,100,"Stephen Ames",69,NA,5189.5,155,11,"Approachesfrom175200yards",2011
100,100,"Michael Connell",76,NA,6394.5,191,5,"Approachesfrom175200yards",2011
100,100,"Martin Laird",77,NA,4292,128,-3,"Approachesfrom175200yards",2011
100,100,"Charl Schwartzel",58,NA,3018.5,90,-9,"Approachesfrom175200yards",2011
104,104,"Nathan Green",81,NA,5913.333,176,9,"Approachesfrom175200yards",2011
104,104,"Ian Poulter",52,NA,3426.833,102,4,"Approachesfrom175200yards",2011
106,106,"Brendon de Jonge",105,NA,7843.25,233,13,"Approachesfrom175200yards",2011
