"Total3Putts25_RANKTHISWEEK_2006","Total3Putts25_RANKLASTWEEK_2006","Total3Putts25_PLAYERNAME_2006","Total3Putts25_ROUNDS_2006","Total3Putts25_TOTAL3PUTTS25_2006","Total3Putts25_TOTAL3PUTTS_2006","stat_name","year"
57,57,"Greg Owen",79,34,45,"Total3Putts25",2006
63,63,"Doug Barron",74,33,47,"Total3Putts25",2006
63,63,"Shane Bertsch",104,33,47,"Total3Putts25",2006
63,63,"Trevor Immelman",86,33,36,"Total3Putts25",2006
63,63,"Steve Jones",83,33,41,"Total3Putts25",2006
63,63,"Billy Mayfair",94,33,41,"Total3Putts25",2006
63,63,"Jason Schultz",77,33,36,"Total3Putts25",2006
63,63,"Paul Stankowski",70,33,40,"Total3Putts25",2006
63,63,"Bubba Watson",83,33,45,"Total3Putts25",2006
63,63,"Dean Wilson",115,33,45,"Total3Putts25",2006
72,72,"Bart Bryant",87,32,39,"Total3Putts25",2006
72,72,"KJ Choi",93,32,36,"Total3Putts25",2006
72,72,"Bill Haas",99,32,41,"Total3Putts25",2006
72,72,"Ryuji Imada",105,32,38,"Total3Putts25",2006
72,72,"Daisuke Maruyama",83,32,41,"Total3Putts25",2006
72,72,"Justin Rose",98,32,40,"Total3Putts25",2006
72,72,"Camilo Villegas",95,32,48,"Total3Putts25",2006
79,79,"Paul Goydos",72,31,41,"Total3Putts25",2006
79,79,"Tim Petrovic",95,31,44,"Total3Putts25",2006
79,79,"Roger Tambellini",64,31,45,"Total3Putts25",2006
79,79,"Ron Whittaker",81,31,38,"Total3Putts25",2006
83,83,"Arjun Atwal",97,30,44,"Total3Putts25",2006
83,83,"Craig Barlow",77,30,36,"Total3Putts25",2006
83,83,"Brian Bateman",69,30,37,"Total3Putts25",2006
83,83,"Kris Cox",83,30,45,"Total3Putts25",2006
83,83,"Dudley Hart",83,30,48,"Total3Putts25",2006
83,83,"Joe Ogilvie",95,30,39,"Total3Putts25",2006
83,83,"DA Points",82,30,33,"Total3Putts25",2006
83,83,"Chris Riley",86,30,36,"Total3Putts25",2006
83,83,"Jeff Sluman",101,30,37,"Total3Putts25",2006
83,83,"Brett Wetterich",82,30,38,"Total3Putts25",2006
93,93,"John Cook",67,29,34,"Total3Putts25",2006
93,93,"John Daly",51,29,37,"Total3Putts25",2006
93,93,"Thomas Levet",53,29,42,"Total3Putts25",2006
93,93,"Frank Lickliter II",99,29,44,"Total3Putts25",2006
93,93,"David McKenzie",82,29,42,"Total3Putts25",2006
93,93,"Ryan Palmer",101,29,43,"Total3Putts25",2006
93,93,"Kenny Perry",73,29,36,"Total3Putts25",2006
93,93,"John Rollins",93,29,38,"Total3Putts25",2006
101,101,"Billy Andrade",78,28,39,"Total3Putts25",2006
101,101,"Briny Baird",81,28,39,"Total3Putts25",2006
101,101,"Rich Beem",85,28,39,"Total3Putts25",2006
101,101,"JP Hayes",55,28,40,"Total3Putts25",2006
101,101,"Ian Leggatt",80,28,33,"Total3Putts25",2006
101,101,"Jeff Maggert",81,28,37,"Total3Putts25",2006
101,101,"Rory Sabbatini",84,28,39,"Total3Putts25",2006
101,101,"DJ Trahan",92,28,47,"Total3Putts25",2006
101,101,"Bob Tway",81,28,36,"Total3Putts25",2006
110,110,"Eric Axley",91,27,30,"Total3Putts25",2006
110,110,"Mark Brooks",90,27,33,"Total3Putts25",2006
110,110,"Marco Dawson",87,27,32,"Total3Putts25",2006
110,110,"Chris DiMarco",83,27,32,"Total3Putts25",2006
110,110,"John Engler Jr",69,27,34,"Total3Putts25",2006
110,110,"Todd Fischer",101,27,35,"Total3Putts25",2006
110,110,"Sergio Garcia",59,27,31,"Total3Putts25",2006
110,110,"Lucas Glover",105,27,39,"Total3Putts25",2006
110,110,"JJ Henry",96,27,33,"Total3Putts25",2006
110,110,"Zach Johnson",98,27,30,"Total3Putts25",2006
110,110,"Bernhard Langer",77,27,32,"Total3Putts25",2006
110,110,"Len Mattiace",59,27,32,"Total3Putts25",2006
110,110,"Mark Wilson",79,27,39,"Total3Putts25",2006
123,123,"Stuart Appleby",83,26,28,"Total3Putts25",2006
123,123,"Alex Aragon",63,26,38,"Total3Putts25",2006
123,123,"Paul Azinger",87,26,31,"Total3Putts25",2006
123,123,"Bob Estes",85,26,35,"Total3Putts25",2006
123,123,"Charley Hoffman",100,26,45,"Total3Putts25",2006
123,123,"Lee Janzen",79,26,47,"Total3Putts25",2006
123,123,"Omar Uresti",61,26,35,"Total3Putts25",2006
123,123,"Tjaart van der Walt",60,26,37,"Total3Putts25",2006
131,131,"Jonathan Byrd",66,25,31,"Total3Putts25",2006
131,131,"Chad Campbell",91,25,36,"Total3Putts25",2006
131,131,"Alex Cejka",93,25,41,"Total3Putts25",2006
131,131,"Daniel Chopra",110,25,31,"Total3Putts25",2006
131,131,"David Duval",71,25,34,"Total3Putts25",2006
131,131,"Tim Herron",82,25,34,"Total3Putts25",2006
131,131,"Brandt Jobe",91,25,32,"Total3Putts25",2006
131,131,"Geoff Ogilvy",76,25,28,"Total3Putts25",2006
131,131,"David Toms",76,25,37,"Total3Putts25",2006
140,140,"Michael Connell",51,24,32,"Total3Putts25",2006
140,140,"Steve Elkington",52,24,37,"Total3Putts25",2006
140,140,"Brad Faxon",78,24,30,"Total3Putts25",2006
140,140,"Greg Kraft",79,24,30,"Total3Putts25",2006
140,140,"Tom Lehman",70,24,28,"Total3Putts25",2006
140,140,"Bob May",65,24,28,"Total3Putts25",2006
140,140,"Jon Mills",68,24,30,"Total3Putts25",2006
140,140,"Adam Scott",70,24,34,"Total3Putts25",2006
140,140,"Scott Verplank",88,24,27,"Total3Putts25",2006
149,149,"Stewart Cink",93,23,27,"Total3Putts25",2006
149,149,"Harrison Frazar",95,23,32,"Total3Putts25",2006
149,149,"Stephen Leaney",84,23,32,"Total3Putts25",2006
149,149,"Shaun Micheel",96,23,31,"Total3Putts25",2006
153,153,"Greg Chalmers",71,22,31,"Total3Putts25",2006
153,153,"Fred Couples",52,22,31,"Total3Putts25",2006
153,153,"Mike Weir",88,22,36,"Total3Putts25",2006
156,156,"Robert Allenby",79,21,27,"Total3Putts25",2006
156,156,"Tommy Armour III",65,21,28,"Total3Putts25",2006
156,156,"Todd Hamilton",72,21,29,"Total3Putts25",2006
156,156,"Ryan Hietala",61,21,26,"Total3Putts25",2006
156,156,"Corey Pavin",74,21,25,"Total3Putts25",2006
156,156,"Hidemichi Tanaka",74,21,33,"Total3Putts25",2006
162,162,"Michael Allen",84,20,26,"Total3Putts25",2006
162,162,"Tim Clark",80,20,38,"Total3Putts25",2006
162,162,"Ben Curtis",86,20,33,"Total3Putts25",2006
162,162,"Luke Donald",66,20,22,"Total3Putts25",2006
162,162,"Freddie Jacobson",56,20,25,"Total3Putts25",2006
162,162,"Richard Johnson",94,20,28,"Total3Putts25",2006
162,162,"Skip Kendall",72,20,25,"Total3Putts25",2006
162,162,"Rod Pampling",89,20,28,"Total3Putts25",2006
162,162,"Pat Perez",50,20,29,"Total3Putts25",2006
171,171,"Stephen Ames",63,19,23,"Total3Putts25",2006
171,171,"JL Lewis",57,19,30,"Total3Putts25",2006
171,171,"Davis Love III",85,19,26,"Total3Putts25",2006
174,174,"Justin Leonard",83,18,25,"Total3Putts25",2006
174,174,"Ryan Moore",68,18,23,"Total3Putts25",2006
174,174,"Jimmy Walker",60,18,23,"Total3Putts25",2006
177,177,"Brian Gay",107,17,25,"Total3Putts25",2006
177,177,"Ian Poulter",53,17,23,"Total3Putts25",2006
179,179,"Ben Crane",85,16,24,"Total3Putts25",2006
179,179,"Danny Ellis",68,16,26,"Total3Putts25",2006
179,179,"Jim Furyk",89,16,20,"Total3Putts25",2006
179,179,"Tiger Woods",55,16,18,"Total3Putts25",2006
183,183,"Ernie Els",69,15,20,"Total3Putts25",2006
183,183,"Retief Goosen",68,15,16,"Total3Putts25",2006
183,183,"Phil Mickelson",74,15,20,"Total3Putts25",2006
183,183,"Jose Maria Olazabal",62,15,16,"Total3Putts25",2006
187,187,"Scott Gutschewski",53,14,20,"Total3Putts25",2006
187,187,"Padraig Harrington",54,14,19,"Total3Putts25",2006
187,187,"Kirk Triplett",58,14,26,"Total3Putts25",2006
187,187,"Vance Veazey",59,14,18,"Total3Putts25",2006
191,191,"Aaron Baddeley",78,13,20,"Total3Putts25",2006
191,191,"Mark OMeara",52,13,17,"Total3Putts25",2006
193,193,"Larry Mize",53,12,17,"Total3Putts25",2006
194,194,"David Howell",52,11,15,"Total3Putts25",2006
195,195,"Jesper Parnevik",84,10,17,"Total3Putts25",2006
196,196,"Steve Stricker",64,9,11,"Total3Putts25",2006
