"Approachesfrom5075yards_RANKTHISWEEK_2013","Approachesfrom5075yards_RANKLASTWEEK_2013","Approachesfrom5075yards_PLAYERNAME_2013","Approachesfrom5075yards_ROUNDS_2013","Approachesfrom5075yards_AVG_2013","Approachesfrom5075yards_TOTALDISTANCEFEET_2013","Approachesfrom5075yards_OFATTEMPTS_2013","Approachesfrom5075yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Brandt Snedeker",79,NA,89,10,0,"Approachesfrom5075yards",2013
2,2,"Vijay Singh",61,NA,110.417,12,1,"Approachesfrom5075yards",2013
3,3,"Greg Owen",73,NA,193.583,20,-3,"Approachesfrom5075yards",2013
4,4,"Bob Estes",66,NA,223.833,23,-8,"Approachesfrom5075yards",2013
5,5,"Charlie Beljan",62,NA,172.417,17,-2,"Approachesfrom5075yards",2013
6,6,"Keegan Bradley",88,NA,204.25,20,-2,"Approachesfrom5075yards",2013
7,7,"Dustin Johnson",71,NA,124.167,12,-3,"Approachesfrom5075yards",2013
8,8,"Kevin Stadler",83,NA,262.417,25,-3,"Approachesfrom5075yards",2013
9,9,"Zach Johnson",84,NA,212.167,20,-5,"Approachesfrom5075yards",2013
10,10,"Alistair Presnell",59,NA,170.583,16,-7,"Approachesfrom5075yards",2013
10,10,"Henrik Stenson",65,NA,139.167,13,-2,"Approachesfrom5075yards",2013
10,10,"Michael Thompson",66,NA,74.75,7,-1,"Approachesfrom5075yards",2013
13,13,"David Lingmerth",68,NA,152.667,14,-3,"Approachesfrom5075yards",2013
14,14,"Tiger Woods",61,NA,66.917,6,0,"Approachesfrom5075yards",2013
15,15,"Greg Chalmers",77,NA,305.083,27,-6,"Approachesfrom5075yards",2013
15,15,"Luke Guthrie",82,NA,227,20,-5,"Approachesfrom5075yards",2013
17,17,"Jason Dufner",78,NA,216.167,19,-2,"Approachesfrom5075yards",2013
17,17,"Phil Mickelson",78,NA,217,19,0,"Approachesfrom5075yards",2013
19,19,"Charley Hoffman",84,NA,241.75,21,-1,"Approachesfrom5075yards",2013
20,20,"Lee Williams",62,NA,150.5,13,-6,"Approachesfrom5075yards",2013
21,21,"Fabian Gomez",65,NA,116.75,10,2,"Approachesfrom5075yards",2013
22,22,"Freddie Jacobson",63,NA,247,21,-9,"Approachesfrom5075yards",2013
23,23,"Doug LaBelle II",72,NA,178.083,15,-2,"Approachesfrom5075yards",2013
23,23,"Bo Van Pelt",72,NA,225.083,19,-6,"Approachesfrom5075yards",2013
23,23,"Camilo Villegas",79,NA,213.333,18,-5,"Approachesfrom5075yards",2013
26,26,"Trevor Immelman",73,NA,321.583,27,-3,"Approachesfrom5075yards",2013
27,27,"Matt Kuchar",93,NA,348.75,29,-8,"Approachesfrom5075yards",2013
27,27,"Pat Perez",69,NA,288.083,24,-1,"Approachesfrom5075yards",2013
29,29,"Mike Weir",60,NA,254,21,-2,"Approachesfrom5075yards",2013
30,30,"Chad Campbell",78,NA,231.917,19,3,"Approachesfrom5075yards",2013
30,30,"DJ Trahan",48,NA,109.75,9,2,"Approachesfrom5075yards",2013
32,32,"Stephen Ames",49,NA,110.417,9,-1,"Approachesfrom5075yards",2013
32,32,"David Hearn",88,NA,147,12,-2,"Approachesfrom5075yards",2013
32,32,"Martin Laird",68,NA,196.25,16,-5,"Approachesfrom5075yards",2013
32,32,"Casey Wittenberg",72,NA,232.167,19,-3,"Approachesfrom5075yards",2013
36,36,"Ben Curtis",59,NA,136.917,11,-6,"Approachesfrom5075yards",2013
36,36,"Scott Gardiner",61,NA,86.833,7,1,"Approachesfrom5075yards",2013
38,38,"Tim Clark",64,NA,214.667,17,-3,"Approachesfrom5075yards",2013
38,38,"Ernie Els",63,NA,202.5,16,2,"Approachesfrom5075yards",2013
38,38,"Andrew Svoboda",46,NA,63.25,5,1,"Approachesfrom5075yards",2013
41,41,"Brad Fritsch",81,NA,103.5,8,-1,"Approachesfrom5075yards",2013
41,41,"Dicky Pride",71,NA,232.333,18,-7,"Approachesfrom5075yards",2013
41,41,"Adam Scott",61,NA,116.417,9,2,"Approachesfrom5075yards",2013
44,44,"Padraig Harrington",52,NA,181.583,14,2,"Approachesfrom5075yards",2013
44,44,"Luke List",65,NA,130,10,3,"Approachesfrom5075yards",2013
46,46,"David Toms",49,NA,212.333,16,-2,"Approachesfrom5075yards",2013
47,47,"Erik Compton",74,NA,306.917,23,1,"Approachesfrom5075yards",2013
47,47,"Morgan Hoffmann",64,NA,280.583,21,-1,"Approachesfrom5075yards",2013
47,47,"Matt Jones",83,NA,133.25,10,-2,"Approachesfrom5075yards",2013
47,47,"YE Yang",56,NA,146.667,11,0,"Approachesfrom5075yards",2013
51,51,"Daniel Summerhays",83,NA,348.917,26,-3,"Approachesfrom5075yards",2013
52,52,"Ian Poulter",59,NA,188.417,14,-3,"Approachesfrom5075yards",2013
52,52,"Vaughn Taylor",50,NA,107.917,8,-3,"Approachesfrom5075yards",2013
54,54,"Stewart Cink",71,NA,67.75,5,-1,"Approachesfrom5075yards",2013
