"Puttingfrom1015_RANKTHISWEEK_2011","Puttingfrom1015_RANKLASTWEEK_2011","Puttingfrom1015_PLAYERNAME_2011","Puttingfrom1015_ROUNDS_2011","Puttingfrom1015_PctMADE_2011","Puttingfrom1015_ATTEMPTS_2011","Puttingfrom1015_PUTTSMADE_2011","stat_name","year"
1,1,"Ian Poulter",52,39.18,97,38,"Puttingfrom1015",2011
2,2,"Steve Stricker",70,38.3,141,54,"Puttingfrom1015",2011
3,3,"Geoff Ogilvy",69,38.26,149,57,"Puttingfrom1015",2011
4,4,"Brandt Snedeker",85,38.2,178,68,"Puttingfrom1015",2011
5,5,"Michael Thompson",79,36.67,180,66,"Puttingfrom1015",2011
6,6,"Chris Couch",73,36.65,191,70,"Puttingfrom1015",2011
7,7,"Kevin Na",84,36.36,176,64,"Puttingfrom1015",2011
8,8,"Andres Romero",77,36.22,185,67,"Puttingfrom1015",2011
9,9,"Matt Bettencourt",84,36,250,90,"Puttingfrom1015",2011
10,10,"Charlie Wi",83,35.89,209,75,"Puttingfrom1015",2011
11,11,"David Toms",78,35.8,176,63,"Puttingfrom1015",2011
12,12,"Tom Gillis",55,35.71,126,45,"Puttingfrom1015",2011
13,13,"Mark Wilson",89,35.64,188,67,"Puttingfrom1015",2011
14,14,"Brian Davis",105,35.5,262,93,"Puttingfrom1015",2011
15,15,"Steve Elkington",50,35.29,102,36,"Puttingfrom1015",2011
16,16,"Lucas Glover",74,35.08,191,67,"Puttingfrom1015",2011
17,17,"KJ Choi",77,35.03,177,62,"Puttingfrom1015",2011
18,18,"Bio Kim",71,34.97,143,50,"Puttingfrom1015",2011
19,19,"Sergio Garcia",61,34.38,128,44,"Puttingfrom1015",2011
20,20,"Jason Day",76,34.15,164,56,"Puttingfrom1015",2011
21,21,"Angel Cabrera",50,34.07,91,31,"Puttingfrom1015",2011
22,22,"Rickie Fowler",84,34.03,191,65,"Puttingfrom1015",2011
23,23,"Alexandre Rocha",65,33.87,124,42,"Puttingfrom1015",2011
24,24,"Freddie Jacobson",92,33.85,195,66,"Puttingfrom1015",2011
25,25,"Kent Jones",76,33.82,204,69,"Puttingfrom1015",2011
26,26,"Kevin Streelman",90,33.8,213,72,"Puttingfrom1015",2011
27,27,"Joe Ogilvie",75,33.51,188,63,"Puttingfrom1015",2011
28,28,"Brian Gay",90,33.5,200,67,"Puttingfrom1015",2011
29,29,"Brendon de Jonge",105,33.45,275,92,"Puttingfrom1015",2011
30,30,"Ben Curtis",66,33.33,171,57,"Puttingfrom1015",2011
30,30,"Hunter Haas",96,33.33,240,80,"Puttingfrom1015",2011
30,30,"Zach Johnson",79,33.33,174,58,"Puttingfrom1015",2011
30,30,"Michael Putnam",67,33.33,132,44,"Puttingfrom1015",2011
34,34,"Blake Adams",116,33.21,274,91,"Puttingfrom1015",2011
35,35,"Lee Janzen",62,33.1,145,48,"Puttingfrom1015",2011
36,36,"Retief Goosen",50,33.07,127,42,"Puttingfrom1015",2011
37,37,"David Mathis",83,33.02,215,71,"Puttingfrom1015",2011
38,38,"Nick Watney",80,32.93,167,55,"Puttingfrom1015",2011
39,39,"JP Hayes",56,32.92,161,53,"Puttingfrom1015",2011
40,40,"Steve Marino",76,32.74,168,55,"Puttingfrom1015",2011
41,41,"Robert Karlsson",61,32.65,98,32,"Puttingfrom1015",2011
41,41,"Hunter Mahan",92,32.65,196,64,"Puttingfrom1015",2011
43,43,"Bobby Gates",82,32.6,181,59,"Puttingfrom1015",2011
44,44,"Chris Stroud",88,32.58,221,72,"Puttingfrom1015",2011
45,45,"Ryan Moore",79,32.56,172,56,"Puttingfrom1015",2011
46,46,"Bryce Molder",82,32.52,206,67,"Puttingfrom1015",2011
47,47,"Greg Chalmers",88,32.5,200,65,"Puttingfrom1015",2011
48,48,"Josh Teater",104,32.45,265,86,"Puttingfrom1015",2011
49,49,"Will Strickler",51,32.43,111,36,"Puttingfrom1015",2011
50,50,"Roland Thatcher",67,32.39,176,57,"Puttingfrom1015",2011
51,51,"Ben Crane",76,32.12,165,53,"Puttingfrom1015",2011
52,52,"Jim Renner",65,32.05,156,50,"Puttingfrom1015",2011
53,53,"Brandt Jobe",100,32,225,72,"Puttingfrom1015",2011
54,54,"Matt McQuillan",59,31.88,138,44,"Puttingfrom1015",2011
55,55,"Zack Miller",86,31.72,186,59,"Puttingfrom1015",2011
56,56,"Sung Kang",63,31.65,158,50,"Puttingfrom1015",2011
57,57,"Anthony Kim",72,31.61,155,49,"Puttingfrom1015",2011
58,58,"Rod Pampling",72,31.58,171,54,"Puttingfrom1015",2011
59,59,"Pat Perez",76,31.53,203,64,"Puttingfrom1015",2011
60,60,"Scott McCarron",65,31.5,127,40,"Puttingfrom1015",2011
61,61,"Nathan Green",81,31.43,175,55,"Puttingfrom1015",2011
62,62,"Jimmy Walker",79,31.38,188,59,"Puttingfrom1015",2011
63,63,"Boo Weekley",66,31.33,150,47,"Puttingfrom1015",2011
64,64,"John Merrick",71,31.29,163,51,"Puttingfrom1015",2011
65,65,"Webb Simpson",98,31.25,208,65,"Puttingfrom1015",2011
66,66,"Jim Furyk",87,31.19,202,63,"Puttingfrom1015",2011
66,66,"David Hearn",88,31.19,218,68,"Puttingfrom1015",2011
68,68,"DJ Brigman",67,31.13,151,47,"Puttingfrom1015",2011
69,69,"Martin Piller",63,31.07,177,55,"Puttingfrom1015",2011
70,70,"Jason Dufner",78,31.06,161,50,"Puttingfrom1015",2011
71,71,"Dean Wilson",62,30.87,149,46,"Puttingfrom1015",2011
72,72,"Charles Howell III",108,30.86,256,79,"Puttingfrom1015",2011
72,72,"Trevor Immelman",84,30.86,162,50,"Puttingfrom1015",2011
72,72,"Scott Piercy",78,30.86,162,50,"Puttingfrom1015",2011
75,75,"Aaron Baddeley",77,30.73,179,55,"Puttingfrom1015",2011
76,76,"Robert Allenby",84,30.57,193,59,"Puttingfrom1015",2011
76,76,"Martin Laird",77,30.57,157,48,"Puttingfrom1015",2011
78,78,"Keegan Bradley",91,30.54,239,73,"Puttingfrom1015",2011
79,79,"Bill Haas",93,30.21,192,58,"Puttingfrom1015",2011
80,80,"Marc Turnesa",54,30.2,149,45,"Puttingfrom1015",2011
81,81,"Justin Leonard",82,30.18,222,67,"Puttingfrom1015",2011
82,82,"Bill Lunde",92,30.15,199,60,"Puttingfrom1015",2011
