"GIRPercentage125150yards_RANKTHISWEEK_2012","GIRPercentage125150yards_RANKLASTWEEK_2012","GIRPercentage125150yards_PLAYERNAME_2012","GIRPercentage125150yards_ROUNDS_2012","GIRPercentage125150yards_Pct_2012","GIRPercentage125150yards_GREENSHIT_2012","GIRPercentage125150yards_TOTALHOLES_2012","GIRPercentage125150yards_RELATIVETOPAR_2012","stat_name","year"
1,1,"Graeme McDowell",55,82.52,85,103,-0.25,"GIRPercentage125150yards",2012
2,2,"Lee Westwood",60,81.97,100,122,-0.25,"GIRPercentage125150yards",2012
3,3,"Ben Curtis",62,81.88,113,138,-0.27,"GIRPercentage125150yards",2012
4,4,"Jim Furyk",85,81.32,148,182,-0.3,"GIRPercentage125150yards",2012
5,5,"JJ Henry",93,81.04,171,211,-0.2,"GIRPercentage125150yards",2012
6,6,"Nick OHern",78,80.45,144,179,-0.22,"GIRPercentage125150yards",2012
7,7,"Justin Rose",69,79.62,125,157,-0.16,"GIRPercentage125150yards",2012
8,8,"Camilo Villegas",79,79.13,182,230,-0.21,"GIRPercentage125150yards",2012
9,9,"Alexandre Rocha",62,78.79,130,165,-0.18,"GIRPercentage125150yards",2012
10,10,"Steve Stricker",73,78.74,137,174,-0.3,"GIRPercentage125150yards",2012
11,11,"Richard Lee",71,78.26,144,184,-0.26,"GIRPercentage125150yards",2012
12,12,"Heath Slocum",93,77.59,180,232,-0.21,"GIRPercentage125150yards",2012
13,13,"Michael Thompson",80,77.55,152,196,-0.19,"GIRPercentage125150yards",2012
14,14,"Kyle Thompson",51,77.52,100,129,-0.3,"GIRPercentage125150yards",2012
15,15,"Brendon de Jonge",115,77.5,248,320,-0.21,"GIRPercentage125150yards",2012
16,16,"Davis Love III",64,77.11,128,166,-0.26,"GIRPercentage125150yards",2012
17,17,"Hunter Mahan",88,76.88,133,173,-0.26,"GIRPercentage125150yards",2012
18,18,"Robert Allenby",76,76.41,149,195,-0.17,"GIRPercentage125150yards",2012
19,19,"Zach Johnson",95,76.29,148,194,-0.23,"GIRPercentage125150yards",2012
20,20,"Bryce Molder",83,76.26,151,198,-0.24,"GIRPercentage125150yards",2012
21,21,"Luke Donald",63,76.22,109,143,-0.21,"GIRPercentage125150yards",2012
22,22,"Bud Cauley",99,76.12,204,268,-0.19,"GIRPercentage125150yards",2012
23,23,"Steve Wheatcroft",56,75.94,101,133,-0.18,"GIRPercentage125150yards",2012
24,24,"Adam Scott",59,75.76,100,132,-0.2,"GIRPercentage125150yards",2012
25,25,"Michael Bradley",63,75.66,115,152,-0.17,"GIRPercentage125150yards",2012
26,26,"Vaughn Taylor",81,75.24,155,206,-0.21,"GIRPercentage125150yards",2012
27,27,"Freddie Jacobson",61,75.21,91,121,-0.22,"GIRPercentage125150yards",2012
28,28,"Graham DeLaet",79,75,159,212,-0.2,"GIRPercentage125150yards",2012
28,28,"Sergio Garcia",57,75,102,136,-0.23,"GIRPercentage125150yards",2012
30,30,"Ryuji Imada",78,74.89,164,219,-0.23,"GIRPercentage125150yards",2012
31,31,"Stuart Appleby",75,74.87,143,191,-0.13,"GIRPercentage125150yards",2012
32,32,"Tim Clark",60,74.6,94,126,-0.26,"GIRPercentage125150yards",2012
33,33,"Boo Weekley",74,74.5,149,200,-0.23,"GIRPercentage125150yards",2012
34,34,"Scott Dunlap",57,74.47,105,141,-0.3,"GIRPercentage125150yards",2012
35,35,"William McGirt",96,74.26,176,237,-0.15,"GIRPercentage125150yards",2012
36,36,"Will Claxton",99,74.06,197,266,-0.18,"GIRPercentage125150yards",2012
37,37,"Russell Knox",72,74.05,137,185,-0.17,"GIRPercentage125150yards",2012
38,38,"Gavin Coles",72,74,111,150,-0.31,"GIRPercentage125150yards",2012
39,39,"Jason Dufner",83,73.85,161,218,-0.2,"GIRPercentage125150yards",2012
40,40,"Mark Wilson",84,73.81,124,168,-0.23,"GIRPercentage125150yards",2012
41,41,"Ricky Barnes",92,73.72,202,274,-0.23,"GIRPercentage125150yards",2012
42,42,"DA Points",88,73.71,171,232,-0.26,"GIRPercentage125150yards",2012
42,42,"Vijay Singh",99,73.71,171,232,-0.19,"GIRPercentage125150yards",2012
44,44,"David Hearn",95,73.7,213,289,-0.15,"GIRPercentage125150yards",2012
45,45,"Sangmoon Bae",81,73.66,137,186,-0.24,"GIRPercentage125150yards",2012
46,46,"Blake Adams",107,73.61,198,269,-0.16,"GIRPercentage125150yards",2012
46,46,"Rory McIlroy",60,73.61,106,144,-0.37,"GIRPercentage125150yards",2012
48,48,"David Toms",60,73.6,92,125,-0.26,"GIRPercentage125150yards",2012
49,49,"Ken Duke",104,73.59,209,284,-0.33,"GIRPercentage125150yards",2012
50,50,"Roberto Castro",92,73.58,156,212,-0.26,"GIRPercentage125150yards",2012
51,51,"John Merrick",83,73.57,167,227,-0.21,"GIRPercentage125150yards",2012
52,52,"Dicky Pride",62,73.53,100,136,-0.19,"GIRPercentage125150yards",2012
53,53,"Charles Howell III",98,73.33,176,240,-0.15,"GIRPercentage125150yards",2012
54,54,"Matt Kuchar",86,73.3,140,191,-0.2,"GIRPercentage125150yards",2012
55,55,"Brandt Jobe",57,73.28,85,116,-0.16,"GIRPercentage125150yards",2012
56,56,"Bob Estes",78,73.23,145,198,-0.26,"GIRPercentage125150yards",2012
57,57,"David Mathis",83,73.12,136,186,-0.21,"GIRPercentage125150yards",2012
58,58,"Webb Simpson",77,73.06,141,193,-0.25,"GIRPercentage125150yards",2012
59,59,"Martin Laird",77,73.01,119,163,-0.17,"GIRPercentage125150yards",2012
60,60,"Jason Bohn",81,72.99,154,211,-0.21,"GIRPercentage125150yards",2012
61,61,"Kris Blanks",65,72.94,124,170,-0.19,"GIRPercentage125150yards",2012
62,62,"Ernie Els",80,72.91,148,203,-0.18,"GIRPercentage125150yards",2012
63,63,"Jerry Kelly",84,72.81,166,228,-0.21,"GIRPercentage125150yards",2012
64,64,"Rocco Mediate",70,72.78,115,158,-0.22,"GIRPercentage125150yards",2012
65,65,"Robert Garrigus",89,72.76,187,257,-0.26,"GIRPercentage125150yards",2012
66,66,"Tim Herron",88,72.73,184,253,-0.18,"GIRPercentage125150yards",2012
67,67,"Pat Perez",81,72.68,149,205,-0.21,"GIRPercentage125150yards",2012
68,68,"Brian Gay",91,72.65,170,234,-0.31,"GIRPercentage125150yards",2012
69,69,"Greg Owen",90,72.61,175,241,-0.17,"GIRPercentage125150yards",2012
70,70,"Louis Oosthuizen",65,72.53,132,182,-0.14,"GIRPercentage125150yards",2012
71,71,"Arjun Atwal",79,72.51,153,211,-0.22,"GIRPercentage125150yards",2012
72,72,"Marc Leishman",84,72.4,160,221,-0.18,"GIRPercentage125150yards",2012
73,73,"Martin Flores",95,72.37,186,257,-0.17,"GIRPercentage125150yards",2012
73,73,"Bubba Watson",68,72.37,110,152,-0.2,"GIRPercentage125150yards",2012
75,75,"Ted Potter Jr",77,72.35,123,170,-0.23,"GIRPercentage125150yards",2012
76,76,"Sean OHair",84,72.32,162,224,-0.15,"GIRPercentage125150yards",2012
77,77,"Rod Pampling",88,72.25,151,209,-0.18,"GIRPercentage125150yards",2012
77,77,"Chez Reavie",83,72.25,138,191,-0.25,"GIRPercentage125150yards",2012
79,79,"Nick Watney",97,72.2,174,241,-0.23,"GIRPercentage125150yards",2012
80,80,"Gary Christian",91,72.12,163,226,-0.26,"GIRPercentage125150yards",2012
81,81,"Padraig Harrington",67,72.09,93,129,-0.15,"GIRPercentage125150yards",2012
82,82,"Danny Lee",74,72.04,134,186,-0.16,"GIRPercentage125150yards",2012
83,83,"Chris Kirk",93,72.03,188,261,-0.17,"GIRPercentage125150yards",2012
84,84,"Derek Lamely",64,72.02,121,168,-0.21,"GIRPercentage125150yards",2012
84,84,"Rory Sabbatini",84,72.02,157,218,-0.21,"GIRPercentage125150yards",2012
86,86,"Kyle Stanley",86,71.97,172,239,-0.22,"GIRPercentage125150yards",2012
87,87,"Johnson Wagner",88,71.82,158,220,-0.17,"GIRPercentage125150yards",2012
88,88,"Erik Compton",81,71.74,132,184,-0.27,"GIRPercentage125150yards",2012
89,89,"Colt Knost",79,71.71,147,205,-0.22,"GIRPercentage125150yards",2012
90,90,"Mathew Goggin",65,71.67,129,180,-0.08,"GIRPercentage125150yards",2012
91,91,"Tom Pernice Jr",62,71.64,96,134,-0.2,"GIRPercentage125150yards",2012
92,92,"Scott Piercy",95,71.58,199,278,-0.25,"GIRPercentage125150yards",2012
93,93,"Billy Horschel",63,71.43,120,168,-0.18,"GIRPercentage125150yards",2012
94,94,"Chris Stroud",86,71.37,162,227,-0.23,"GIRPercentage125150yards",2012
95,95,"Harrison Frazar",56,71.34,117,164,-0.17,"GIRPercentage125150yards",2012
96,96,"Kevin Streelman",89,71.02,174,245,-0.24,"GIRPercentage125150yards",2012
97,97,"John Huh",99,71,191,269,-0.2,"GIRPercentage125150yards",2012
98,98,"Cameron Beckman",81,70.95,149,210,-0.2,"GIRPercentage125150yards",2012
99,99,"Chad Campbell",84,70.94,166,234,-0.19,"GIRPercentage125150yards",2012
100,100,"Garth Mulroy",59,70.92,100,141,-0.22,"GIRPercentage125150yards",2012
101,101,"Rickie Fowler",84,70.77,138,195,-0.21,"GIRPercentage125150yards",2012
102,102,"John Senden",81,70.74,133,188,-0.23,"GIRPercentage125150yards",2012
103,103,"Brian Davis",91,70.69,164,232,-0.22,"GIRPercentage125150yards",2012
104,104,"Jason Day",57,70.63,113,160,-0.24,"GIRPercentage125150yards",2012
105,105,"Jeff Overton",101,70.52,177,251,-0.22,"GIRPercentage125150yards",2012
106,106,"Ryan Palmer",81,70.51,165,234,-0.21,"GIRPercentage125150yards",2012
107,107,"KJ Choi",71,70.19,113,161,-0.23,"GIRPercentage125150yards",2012
108,108,"Josh Teater",97,70.12,169,241,-0.12,"GIRPercentage125150yards",2012
109,109,"Jonas Blixt",72,70.11,129,184,-0.28,"GIRPercentage125150yards",2012
109,109,"Bill Haas",79,70.11,129,184,-0.18,"GIRPercentage125150yards",2012
111,111,"Daniel Chopra",55,70.07,96,137,-0.28,"GIRPercentage125150yards",2012
112,112,"Ryan Moore",89,70,175,250,-0.28,"GIRPercentage125150yards",2012
112,112,"Brandt Snedeker",81,70,140,200,-0.19,"GIRPercentage125150yards",2012
114,114,"Daniel Summerhays",81,69.95,142,203,-0.14,"GIRPercentage125150yards",2012
115,115,"Roland Thatcher",55,69.93,100,143,-0.18,"GIRPercentage125150yards",2012
116,116,"Brian Harman",101,69.92,179,256,-0.22,"GIRPercentage125150yards",2012
116,116,"Seung Yul Noh",105,69.92,186,266,-0.23,"GIRPercentage125150yards",2012
118,118,"Keegan Bradley",90,69.88,174,249,-0.25,"GIRPercentage125150yards",2012
119,119,"Miguel Angel Carballo",73,69.87,109,156,-0.29,"GIRPercentage125150yards",2012
120,120,"Chris DiMarco",83,69.86,146,209,-0.21,"GIRPercentage125150yards",2012
121,121,"Harris English",98,69.85,190,272,-0.22,"GIRPercentage125150yards",2012
122,122,"Bo Van Pelt",84,69.81,148,212,-0.31,"GIRPercentage125150yards",2012
123,123,"Matt Jones",53,69.63,94,135,-0.19,"GIRPercentage125150yards",2012
