"Scrambling2030ydsRTPScore_RANKTHISWEEK_2016","Scrambling2030ydsRTPScore_RANKLASTWEEK_2016","Scrambling2030ydsRTPScore_PLAYERNAME_2016","Scrambling2030ydsRTPScore_ROUNDS_2016","Scrambling2030ydsRTPScore_AVGRTP_2016","Scrambling2030ydsRTPScore_TOTALHOLES_2016","Scrambling2030ydsRTPScore_TOTALRTP_2016","stat_name","year"
122,125,"Zach Johnson",42,0.513,39,20,"Scrambling2030ydsRTPScore",2016
123,128,"Brian Gay",22,0.514,37,19,"Scrambling2030ydsRTPScore",2016
123,128,"Hudson Swafford",52,0.514,37,19,"Scrambling2030ydsRTPScore",2016
125,133,"Scott Piercy",45,0.519,27,14,"Scrambling2030ydsRTPScore",2016
125,139,"Scott Stallings",46,0.519,54,28,"Scrambling2030ydsRTPScore",2016
125,97,"Chris Stroud",52,0.519,54,28,"Scrambling2030ydsRTPScore",2016
128,124,"John Senden",48,0.52,50,26,"Scrambling2030ydsRTPScore",2016
129,137,"Scott Brown",59,0.521,71,37,"Scrambling2030ydsRTPScore",2016
130,140,"Derek Fathauer",58,0.524,42,22,"Scrambling2030ydsRTPScore",2016
130,146,"Boo Weekley",53,0.524,42,22,"Scrambling2030ydsRTPScore",2016
132,105,"Stuart Appleby",39,0.525,59,31,"Scrambling2030ydsRTPScore",2016
133,132,"Zac Blair",56,0.526,57,30,"Scrambling2030ydsRTPScore",2016
133,79,"William McGirt",54,0.526,57,30,"Scrambling2030ydsRTPScore",2016
135,136,"Darron Stiles",28,0.529,17,9,"Scrambling2030ydsRTPScore",2016
135,148,"Kevin Streelman",46,0.529,34,18,"Scrambling2030ydsRTPScore",2016
137,108,"Patrick Rodgers",49,0.531,32,17,"Scrambling2030ydsRTPScore",2016
138,108,"Daniel Berger",52,0.535,43,23,"Scrambling2030ydsRTPScore",2016
138,134,"Kevin Chappell",49,0.535,43,23,"Scrambling2030ydsRTPScore",2016
140,142,"Branden Grace",31,0.542,24,13,"Scrambling2030ydsRTPScore",2016
141,143,"Ryan Moore",40,0.543,35,19,"Scrambling2030ydsRTPScore",2016
141,169,"Harold Varner III",58,0.543,46,25,"Scrambling2030ydsRTPScore",2016
143,154,"Ben Martin",48,0.544,57,31,"Scrambling2030ydsRTPScore",2016
144,151,"Ben Crane",48,0.545,55,30,"Scrambling2030ydsRTPScore",2016
144,144,"Vijay Singh",42,0.545,44,24,"Scrambling2030ydsRTPScore",2016
146,164,"Robert Streb",51,0.55,40,22,"Scrambling2030ydsRTPScore",2016
147,167,"Kelly Kraft",35,0.552,29,16,"Scrambling2030ydsRTPScore",2016
148,153,"Angel Cabrera",42,0.556,36,20,"Scrambling2030ydsRTPScore",2016
148,148,"Andy Sullivan",25,0.556,18,10,"Scrambling2030ydsRTPScore",2016
150,144,"Bronson Burgoon",53,0.558,43,24,"Scrambling2030ydsRTPScore",2016
150,161,"Jim Herman",55,0.558,52,29,"Scrambling2030ydsRTPScore",2016
152,159,"Rob Oppenheim",37,0.559,34,19,"Scrambling2030ydsRTPScore",2016
152,108,"Michael Thompson",46,0.559,34,19,"Scrambling2030ydsRTPScore",2016
154,156,"Andrew Landry",24,0.563,16,9,"Scrambling2030ydsRTPScore",2016
154,156,"Bubba Watson",30,0.563,16,9,"Scrambling2030ydsRTPScore",2016
156,108,"Justin Rose",35,0.565,23,13,"Scrambling2030ydsRTPScore",2016
157,158,"Adam Hadwin",53,0.569,58,33,"Scrambling2030ydsRTPScore",2016
157,146,"Will Wilcox",47,0.569,51,29,"Scrambling2030ydsRTPScore",2016
159,159,"Miguel Angel Carballo",24,0.571,21,12,"Scrambling2030ydsRTPScore",2016
160,161,"Billy Horschel",45,0.574,47,27,"Scrambling2030ydsRTPScore",2016
161,167,"Robert Allenby",35,0.575,40,23,"Scrambling2030ydsRTPScore",2016
161,163,"Jimmy Walker",43,0.575,40,23,"Scrambling2030ydsRTPScore",2016
163,108,"Henrik Stenson",30,0.577,26,15,"Scrambling2030ydsRTPScore",2016
164,151,"Lucas Glover",53,0.578,45,26,"Scrambling2030ydsRTPScore",2016
165,178,"Tony Finau",49,0.579,38,22,"Scrambling2030ydsRTPScore",2016
166,165,"Stewart Cink",45,0.581,43,25,"Scrambling2030ydsRTPScore",2016
167,148,"Paul Casey",39,0.586,29,17,"Scrambling2030ydsRTPScore",2016
168,171,"Pat Perez",28,0.591,22,13,"Scrambling2030ydsRTPScore",2016
168,183,"Scott Pinckney",53,0.591,44,26,"Scrambling2030ydsRTPScore",2016
170,173,"Ricky Barnes",57,0.592,49,29,"Scrambling2030ydsRTPScore",2016
171,172,"Matt Jones",45,0.594,32,19,"Scrambling2030ydsRTPScore",2016
172,183,"Andres Gonzales",46,0.595,37,22,"Scrambling2030ydsRTPScore",2016
172,170,"Steve Marino",40,0.595,37,22,"Scrambling2030ydsRTPScore",2016
174,176,"Kyle Reifers",63,0.597,62,37,"Scrambling2030ydsRTPScore",2016
175,178,"Jason Gore",51,0.6,35,21,"Scrambling2030ydsRTPScore",2016
175,181,"David Hearn",55,0.6,40,24,"Scrambling2030ydsRTPScore",2016
177,174,"Chris Kirk",51,0.605,43,26,"Scrambling2030ydsRTPScore",2016
177,174,"Carl Pettersson",31,0.605,43,26,"Scrambling2030ydsRTPScore",2016
179,165,"Chad Collins",45,0.609,46,28,"Scrambling2030ydsRTPScore",2016
180,191,"Jason Kokrak",52,0.611,54,33,"Scrambling2030ydsRTPScore",2016
181,182,"Hideki Matsuyama",40,0.613,31,19,"Scrambling2030ydsRTPScore",2016
182,177,"Charley Hoffman",49,0.619,42,26,"Scrambling2030ydsRTPScore",2016
183,183,"Andrew Loupe",50,0.622,37,23,"Scrambling2030ydsRTPScore",2016
184,178,"Brooks Koepka",39,0.625,24,15,"Scrambling2030ydsRTPScore",2016
185,188,"Steven Bowditch",40,0.632,38,24,"Scrambling2030ydsRTPScore",2016
186,190,"Ollie Schniederjans",23,0.636,33,21,"Scrambling2030ydsRTPScore",2016
187,154,"Martin Piller",37,0.645,31,20,"Scrambling2030ydsRTPScore",2016
188,192,"Francesco Molinari",36,0.65,40,26,"Scrambling2030ydsRTPScore",2016
189,186,"Luke Guthrie",31,0.652,23,15,"Scrambling2030ydsRTPScore",2016
190,200,"Justin Thomas",53,0.654,52,34,"Scrambling2030ydsRTPScore",2016
191,187,"Ken Duke",26,0.655,29,19,"Scrambling2030ydsRTPScore",2016
192,189,"David Lingmerth",54,0.661,56,37,"Scrambling2030ydsRTPScore",2016
193,192,"George McNeill",33,0.667,42,28,"Scrambling2030ydsRTPScore",2016
194,194,"Rory Sabbatini",40,0.679,28,19,"Scrambling2030ydsRTPScore",2016
195,196,"Byeong Hun An",23,0.688,16,11,"Scrambling2030ydsRTPScore",2016
196,195,"DA Points",32,0.692,26,18,"Scrambling2030ydsRTPScore",2016
196,199,"Dawie van der Walt",48,0.692,39,27,"Scrambling2030ydsRTPScore",2016
198,197,"Charlie Beljan",26,0.706,17,12,"Scrambling2030ydsRTPScore",2016
199,204,"Emiliano Grillo",47,0.718,39,28,"Scrambling2030ydsRTPScore",2016
200,202,"Greg Owen",56,0.725,40,29,"Scrambling2030ydsRTPScore",2016
201,201,"Abraham Ancer",26,0.727,22,16,"Scrambling2030ydsRTPScore",2016
202,203,"Henrik Norlander",41,0.739,23,17,"Scrambling2030ydsRTPScore",2016
202,197,"Vaughn Taylor",30,0.739,23,17,"Scrambling2030ydsRTPScore",2016
204,205,"Wes Roach",33,0.765,17,13,"Scrambling2030ydsRTPScore",2016
205,206,"Bernd Wiesberger",23,0.818,11,9,"Scrambling2030ydsRTPScore",2016
206,207,"Morgan Hoffmann",43,0.829,41,34,"Scrambling2030ydsRTPScore",2016
207,208,"Sergio Garcia",28,0.867,15,13,"Scrambling2030ydsRTPScore",2016
