"Front9LowestRound_RANKTHISWEEK_2013","Front9LowestRound_RANKLASTWEEK_2013","Front9LowestRound_PLAYERNAME_2013","Front9LowestRound__2013","Front9LowestRound_LOWRND_2013","stat_name","year"
19,19,"Bob Estes",NA,30,"Front9LowestRound",2013
19,19,"Matt Every",NA,30,"Front9LowestRound",2013
19,19,"Ross Fisher",NA,30,"Front9LowestRound",2013
19,19,"Jim Furyk",NA,30,"Front9LowestRound",2013
19,19,"Tommy Gainey",NA,30,"Front9LowestRound",2013
19,19,"Brian Gay",NA,30,"Front9LowestRound",2013
19,19,"Lucas Glover",NA,30,"Front9LowestRound",2013
19,19,"Fabian Gomez",NA,30,"Front9LowestRound",2013
19,19,"James Hahn",NA,30,"Front9LowestRound",2013
19,19,"Padraig Harrington",NA,30,"Front9LowestRound",2013
19,19,"David Hearn",NA,30,"Front9LowestRound",2013
19,19,"Justin Hicks",NA,30,"Front9LowestRound",2013
19,19,"John Huh",NA,30,"Front9LowestRound",2013
19,19,"Trevor Immelman",NA,30,"Front9LowestRound",2013
19,19,"Brandt Jobe",NA,30,"Front9LowestRound",2013
19,19,"Shiv Kapur",NA,30,"Front9LowestRound",2013
19,19,"Michael Kim",NA,30,"Front9LowestRound",2013
19,19,"Chris Kirk",NA,30,"Front9LowestRound",2013
19,19,"Ben Kohles",NA,30,"Front9LowestRound",2013
19,19,"Matt Kuchar",NA,30,"Front9LowestRound",2013
19,19,"Scott Langley",NA,30,"Front9LowestRound",2013
19,19,"DH Lee",NA,30,"Front9LowestRound",2013
19,19,"Richard Lee",NA,30,"Front9LowestRound",2013
19,19,"Michael Letzig",NA,30,"Front9LowestRound",2013
19,19,"David Lingmerth",NA,30,"Front9LowestRound",2013
19,19,"Jeff Maggert",NA,30,"Front9LowestRound",2013
19,19,"Hunter Mahan",NA,30,"Front9LowestRound",2013
19,19,"David Mathis",NA,30,"Front9LowestRound",2013
19,19,"George McNeill",NA,30,"Front9LowestRound",2013
19,19,"Geoff Ogilvy",NA,30,"Front9LowestRound",2013
19,19,"Ryan Palmer",NA,30,"Front9LowestRound",2013
19,19,"Cameron Percy",NA,30,"Front9LowestRound",2013
19,19,"Pat Perez",NA,30,"Front9LowestRound",2013
19,19,"John Peterson",NA,30,"Front9LowestRound",2013
19,19,"Alistair Presnell",NA,30,"Front9LowestRound",2013
19,19,"Patrick Rodgers",NA,30,"Front9LowestRound",2013
19,19,"Andres Romero",NA,30,"Front9LowestRound",2013
19,19,"Sam Saunders",NA,30,"Front9LowestRound",2013
19,19,"Adam Scott",NA,30,"Front9LowestRound",2013
19,19,"Webb Simpson",NA,30,"Front9LowestRound",2013
19,19,"Joey Snyder III",NA,30,"Front9LowestRound",2013
19,19,"Kevin Stadler",NA,30,"Front9LowestRound",2013
19,19,"Kyle Stanley",NA,30,"Front9LowestRound",2013
19,19,"Henrik Stenson",NA,30,"Front9LowestRound",2013
19,19,"Robert Streb",NA,30,"Front9LowestRound",2013
19,19,"Kevin Streelman",NA,30,"Front9LowestRound",2013
19,19,"Brian Stuard",NA,30,"Front9LowestRound",2013
19,19,"Daniel Summerhays",NA,30,"Front9LowestRound",2013
19,19,"Andrew Svoboda",NA,30,"Front9LowestRound",2013
19,19,"Peter Tomasulo",NA,30,"Front9LowestRound",2013
19,19,"Camilo Villegas",NA,30,"Front9LowestRound",2013
19,19,"Mike Weir",NA,30,"Front9LowestRound",2013
19,19,"Gary Woodland",NA,30,"Front9LowestRound",2013
19,19,"Tiger Woods",NA,30,"Front9LowestRound",2013
84,84,"Stephen Ames",NA,31,"Front9LowestRound",2013
84,84,"Billy Andrade",NA,31,"Front9LowestRound",2013
84,84,"Stuart Appleby",NA,31,"Front9LowestRound",2013
84,84,"Woody Austin",NA,31,"Front9LowestRound",2013
84,84,"Aaron Baddeley",NA,31,"Front9LowestRound",2013
84,84,"Sangmoon Bae",NA,31,"Front9LowestRound",2013
84,84,"Blayne Barber",NA,31,"Front9LowestRound",2013
84,84,"Charlie Beljan",NA,31,"Front9LowestRound",2013
84,84,"Jonas Blixt",NA,31,"Front9LowestRound",2013
84,84,"Jason Bohn",NA,31,"Front9LowestRound",2013
84,84,"Justin Bolli",NA,31,"Front9LowestRound",2013
84,84,"Angel Cabrera",NA,31,"Front9LowestRound",2013
84,84,"Chad Campbell",NA,31,"Front9LowestRound",2013
84,84,"Patrick Cantlay",NA,31,"Front9LowestRound",2013
84,84,"Paul Casey",NA,31,"Front9LowestRound",2013
84,84,"Bud Cauley",NA,31,"Front9LowestRound",2013
84,84,"Stewart Cink",NA,31,"Front9LowestRound",2013
84,84,"Will Claxton",NA,31,"Front9LowestRound",2013
84,84,"Russ Cochran",NA,31,"Front9LowestRound",2013
84,84,"Erik Compton",NA,31,"Front9LowestRound",2013
84,84,"Franklin Corpening",NA,31,"Front9LowestRound",2013
84,84,"Ben Crane",NA,31,"Front9LowestRound",2013
84,84,"Brian Davis",NA,31,"Front9LowestRound",2013
84,84,"Jason Day",NA,31,"Front9LowestRound",2013
84,84,"Brendon de Jonge",NA,31,"Front9LowestRound",2013
84,84,"Luke Donald",NA,31,"Front9LowestRound",2013
84,84,"James Driscoll",NA,31,"Front9LowestRound",2013
84,84,"Jason Dufner",NA,31,"Front9LowestRound",2013
84,84,"Ken Duke",NA,31,"Front9LowestRound",2013
84,84,"David Duval",NA,31,"Front9LowestRound",2013
84,84,"Martin Flores",NA,31,"Front9LowestRound",2013
84,84,"Brad Fritsch",NA,31,"Front9LowestRound",2013
84,84,"Sergio Garcia",NA,31,"Front9LowestRound",2013
84,84,"Robert Garrigus",NA,31,"Front9LowestRound",2013
84,84,"Bobby Gates",NA,31,"Front9LowestRound",2013
84,84,"Tom Gillis",NA,31,"Front9LowestRound",2013
84,84,"Andres Gonzales",NA,31,"Front9LowestRound",2013
84,84,"Retief Goosen",NA,31,"Front9LowestRound",2013
84,84,"Jason Gore",NA,31,"Front9LowestRound",2013
84,84,"Branden Grace",NA,31,"Front9LowestRound",2013
84,84,"Luke Guthrie",NA,31,"Front9LowestRound",2013
84,84,"Bill Haas",NA,31,"Front9LowestRound",2013
84,84,"Brian Harman",NA,31,"Front9LowestRound",2013
84,84,"Russell Henley",NA,31,"Front9LowestRound",2013
84,84,"Jim Herman",NA,31,"Front9LowestRound",2013
84,84,"Tim Herron",NA,31,"Front9LowestRound",2013
84,84,"Billy Horschel",NA,31,"Front9LowestRound",2013
84,84,"Charles Howell III",NA,31,"Front9LowestRound",2013
84,84,"Ryuji Imada",NA,31,"Front9LowestRound",2013
84,84,"Ryo Ishikawa",NA,31,"Front9LowestRound",2013
84,84,"Freddie Jacobson",NA,31,"Front9LowestRound",2013
84,84,"Miguel Angel Jimenez",NA,31,"Front9LowestRound",2013
84,84,"Zach Johnson",NA,31,"Front9LowestRound",2013
84,84,"Dustin Johnson",NA,31,"Front9LowestRound",2013
84,84,"Matt Jones",NA,31,"Front9LowestRound",2013
84,84,"Robert Karlsson",NA,31,"Front9LowestRound",2013
84,84,"Jerry Kelly",NA,31,"Front9LowestRound",2013
84,84,"Kevin Kisner",NA,31,"Front9LowestRound",2013
84,84,"Russell Knox",NA,31,"Front9LowestRound",2013
84,84,"Doug LaBelle II",NA,31,"Front9LowestRound",2013
84,84,"Martin Laird",NA,31,"Front9LowestRound",2013
84,84,"Neal Lancaster",NA,31,"Front9LowestRound",2013
84,84,"Steve LeBrun",NA,31,"Front9LowestRound",2013
84,84,"Marc Leishman",NA,31,"Front9LowestRound",2013
84,84,"Davis Love III",NA,31,"Front9LowestRound",2013
84,84,"Bill Lunde",NA,31,"Front9LowestRound",2013
84,84,"John Mallinger",NA,31,"Front9LowestRound",2013
84,84,"Hideki Matsuyama",NA,31,"Front9LowestRound",2013
84,84,"Troy Matteson",NA,31,"Front9LowestRound",2013
84,84,"Billy Mayfair",NA,31,"Front9LowestRound",2013
84,84,"Rory McIlroy",NA,31,"Front9LowestRound",2013
84,84,"Eric Meierdierks",NA,31,"Front9LowestRound",2013
84,84,"John Merrick",NA,31,"Front9LowestRound",2013
84,84,"Phil Mickelson",NA,31,"Front9LowestRound",2013
84,84,"Bryce Molder",NA,31,"Front9LowestRound",2013
84,84,"Francesco Molinari",NA,31,"Front9LowestRound",2013
84,84,"Ryan Moore",NA,31,"Front9LowestRound",2013
84,84,"Henrik Norlander",NA,31,"Front9LowestRound",2013
84,84,"Nick OHern",NA,31,"Front9LowestRound",2013
84,84,"Mark OMeara",NA,31,"Front9LowestRound",2013
84,84,"Thorbjorn Olesen",NA,31,"Front9LowestRound",2013
84,84,"Jeff Overton",NA,31,"Front9LowestRound",2013
84,84,"Greg Owen",NA,31,"Front9LowestRound",2013
84,84,"Jin Park",NA,31,"Front9LowestRound",2013
84,84,"Carl Pettersson",NA,31,"Front9LowestRound",2013
84,84,"Scott Piercy",NA,31,"Front9LowestRound",2013
84,84,"Ian Poulter",NA,31,"Front9LowestRound",2013
84,84,"Dicky Pride",NA,31,"Front9LowestRound",2013
84,84,"Patrick Reed",NA,31,"Front9LowestRound",2013
84,84,"Tag Ridings",NA,31,"Front9LowestRound",2013
84,84,"John Rollins",NA,31,"Front9LowestRound",2013
84,84,"Charl Schwartzel",NA,31,"Front9LowestRound",2013
84,84,"Wes Short Jr",NA,31,"Front9LowestRound",2013
84,84,"Jordan Spieth",NA,31,"Front9LowestRound",2013
84,84,"Brendan Steele",NA,31,"Front9LowestRound",2013
84,84,"Shawn Stefani",NA,31,"Front9LowestRound",2013
84,84,"Steve Stricker",NA,31,"Front9LowestRound",2013
84,84,"Chris Stroud",NA,31,"Front9LowestRound",2013
84,84,"Kevin Sutherland",NA,31,"Front9LowestRound",2013
84,84,"Josh Teater",NA,31,"Front9LowestRound",2013
84,84,"Nicholas Thompson",NA,31,"Front9LowestRound",2013
84,84,"DJ Trahan",NA,31,"Front9LowestRound",2013
84,84,"Cameron Tringale",NA,31,"Front9LowestRound",2013
84,84,"Peter Uihlein",NA,31,"Front9LowestRound",2013
84,84,"Duffy Waldorf",NA,31,"Front9LowestRound",2013
84,84,"Nick Watney",NA,31,"Front9LowestRound",2013
84,84,"Bubba Watson",NA,31,"Front9LowestRound",2013
84,84,"Boo Weekley",NA,31,"Front9LowestRound",2013
84,84,"Lee Westwood",NA,31,"Front9LowestRound",2013
84,84,"Lee Williams",NA,31,"Front9LowestRound",2013
84,84,"Mark Wilson",NA,31,"Front9LowestRound",2013
84,84,"Chris Wood",NA,31,"Front9LowestRound",2013
196,196,"Joe Affrunti",NA,32,"Front9LowestRound",2013
196,196,"Robert Allenby",NA,32,"Front9LowestRound",2013
196,196,"Cameron Beckman",NA,32,"Front9LowestRound",2013
196,196,"Michael Bradley",NA,32,"Front9LowestRound",2013
196,196,"Jonathan Byrd",NA,32,"Front9LowestRound",2013
196,196,"Rafa Cabrera Bello",NA,32,"Front9LowestRound",2013
196,196,"Rafael Campos",NA,32,"Front9LowestRound",2013
196,196,"Alex Cejka",NA,32,"Front9LowestRound",2013
196,196,"Greg Chalmers",NA,32,"Front9LowestRound",2013
196,196,"KJ Choi",NA,32,"Front9LowestRound",2013
196,196,"George Coetzee",NA,32,"Front9LowestRound",2013
196,196,"Nicolas Colsaerts",NA,32,"Front9LowestRound",2013
196,196,"Ben Curtis",NA,32,"Front9LowestRound",2013
196,196,"Chris DiMarco",NA,32,"Front9LowestRound",2013
196,196,"Joe Durant",NA,32,"Front9LowestRound",2013
196,196,"Ernie Els",NA,32,"Front9LowestRound",2013
196,196,"Steve Flesch",NA,32,"Front9LowestRound",2013
196,196,"David Frost",NA,32,"Front9LowestRound",2013
196,196,"Jeff Gove",NA,32,"Front9LowestRound",2013
196,196,"Hunter Haas",NA,32,"Front9LowestRound",2013
196,196,"Peter Hanson",NA,32,"Front9LowestRound",2013
196,196,"Mike Hendry",NA,32,"Front9LowestRound",2013
196,196,"JJ Henry",NA,32,"Front9LowestRound",2013
196,196,"Kohki Idoki",NA,32,"Front9LowestRound",2013
196,196,"Kent Jones",NA,32,"Front9LowestRound",2013
196,196,"Troy Kelly",NA,32,"Front9LowestRound",2013
196,196,"Brooks Koepka",NA,32,"Front9LowestRound",2013
196,196,"Jason Kokrak",NA,32,"Front9LowestRound",2013
196,196,"Kelly Kraft",NA,32,"Front9LowestRound",2013
196,196,"Hank Kuehne",NA,32,"Front9LowestRound",2013
196,196,"Danny Lee",NA,32,"Front9LowestRound",2013
196,196,"Justin Leonard",NA,32,"Front9LowestRound",2013
196,196,"Luke List",NA,32,"Front9LowestRound",2013
196,196,"David Lynn",NA,32,"Front9LowestRound",2013
196,196,"Matteo Manassero",NA,32,"Front9LowestRound",2013
196,196,"Steve Marino",NA,32,"Front9LowestRound",2013
196,196,"Scott McCarron",NA,32,"Front9LowestRound",2013
196,196,"Graeme McDowell",NA,32,"Front9LowestRound",2013
196,196,"William McGirt",NA,32,"Front9LowestRound",2013
196,196,"Kevin Na",NA,32,"Front9LowestRound",2013
196,196,"Seung Yul Noh",NA,32,"Front9LowestRound",2013
196,196,"Sean OHair",NA,32,"Front9LowestRound",2013
196,196,"Louis Oosthuizen",NA,32,"Front9LowestRound",2013
196,196,"Rod Pampling",NA,32,"Front9LowestRound",2013
196,196,"Jesper Parnevik",NA,32,"Front9LowestRound",2013
196,196,"Tim Petrovic",NA,32,"Front9LowestRound",2013
196,196,"DA Points",NA,32,"Front9LowestRound",2013
196,196,"Jonathan Randolph",NA,32,"Front9LowestRound",2013
196,196,"Kyle Reifers",NA,32,"Front9LowestRound",2013
196,196,"Rory Sabbatini",NA,32,"Front9LowestRound",2013
196,196,"John Senden",NA,32,"Front9LowestRound",2013
196,196,"Heath Slocum",NA,32,"Front9LowestRound",2013
196,196,"Nate Smith",NA,32,"Front9LowestRound",2013
196,196,"Richard Sterne",NA,32,"Front9LowestRound",2013
196,196,"Darron Stiles",NA,32,"Front9LowestRound",2013
196,196,"Vaughn Taylor",NA,32,"Front9LowestRound",2013
196,196,"Michael Thompson",NA,32,"Front9LowestRound",2013
196,196,"Brendon Todd",NA,32,"Front9LowestRound",2013
196,196,"Marc Turnesa",NA,32,"Front9LowestRound",2013
196,196,"Bo Van Pelt",NA,32,"Front9LowestRound",2013
196,196,"Sebastian Vazquez",NA,32,"Front9LowestRound",2013
196,196,"Jhonattan Vegas",NA,32,"Front9LowestRound",2013
196,196,"Aaron Watkins",NA,32,"Front9LowestRound",2013
196,196,"Tom Watson",NA,32,"Front9LowestRound",2013
196,196,"Steve Wheatcroft",NA,32,"Front9LowestRound",2013
196,196,"Casey Wittenberg",NA,32,"Front9LowestRound",2013
196,196,"YE Yang",NA,32,"Front9LowestRound",2013
263,263,"Kiradech Aphibarnrat",NA,33,"Front9LowestRound",2013
263,263,"Arjun Atwal",NA,33,"Front9LowestRound",2013
263,263,"Craig Barlow",NA,33,"Front9LowestRound",2013
263,263,"Rich Beem",NA,33,"Front9LowestRound",2013
263,263,"Shane Bertsch",NA,33,"Front9LowestRound",2013
263,263,"Michael Block",NA,33,"Front9LowestRound",2013
263,263,"David Branshaw",NA,33,"Front9LowestRound",2013
263,263,"Mark Brown",NA,33,"Front9LowestRound",2013
263,263,"Bart Bryant",NA,33,"Front9LowestRound",2013
263,263,"Kevin Carll",NA,33,"Front9LowestRound",2013
263,263,"Jon Curran",NA,33,"Front9LowestRound",2013
263,263,"John Daly",NA,33,"Front9LowestRound",2013
263,263,"Glen Day",NA,33,"Front9LowestRound",2013
263,263,"Jamie Donaldson",NA,33,"Front9LowestRound",2013
263,263,"Derek Ernst",NA,33,"Front9LowestRound",2013
263,263,"Gonzalo Fdez Castano",NA,33,"Front9LowestRound",2013
263,263,"Zack Fischer",NA,33,"Front9LowestRound",2013
263,263,"Oliver Fisher",NA,33,"Front9LowestRound",2013
263,263,"Jorge Garcia",NA,33,"Front9LowestRound",2013
263,263,"Andrew Georgiou",NA,33,"Front9LowestRound",2013
263,263,"Nathan Green",NA,33,"Front9LowestRound",2013
263,263,"Paul Haley II",NA,33,"Front9LowestRound",2013
263,263,"John Hurley",NA,33,"Front9LowestRound",2013
263,263,"Scott Jamieson",NA,33,"Front9LowestRound",2013
263,263,"Lee Janzen",NA,33,"Front9LowestRound",2013
263,263,"Andrew Johnson",NA,33,"Front9LowestRound",2013
263,263,"Steve Jones",NA,33,"Front9LowestRound",2013
263,263,"Martin Kaymer",NA,33,"Front9LowestRound",2013
263,263,"Si Woo Kim",NA,33,"Front9LowestRound",2013
263,263,"John Kimbell",NA,33,"Front9LowestRound",2013
263,263,"Jeff Klauk",NA,33,"Front9LowestRound",2013
263,263,"Frank Lickliter II",NA,33,"Front9LowestRound",2013
263,263,"Edward Loar",NA,33,"Front9LowestRound",2013
263,263,"Ken Looper",NA,33,"Front9LowestRound",2013
263,263,"Shane Lowry",NA,33,"Front9LowestRound",2013
263,263,"Parker McLachlin",NA,33,"Front9LowestRound",2013
263,263,"Andrew McLardy",NA,33,"Front9LowestRound",2013
263,263,"Shaun Micheel",NA,33,"Front9LowestRound",2013
263,263,"Joe Ogilvie",NA,33,"Front9LowestRound",2013
263,263,"Corey Pavin",NA,33,"Front9LowestRound",2013
263,263,"Brett Quigley",NA,33,"Front9LowestRound",2013
263,263,"Chris Riley",NA,33,"Front9LowestRound",2013
263,263,"Alexandre Rocha",NA,33,"Front9LowestRound",2013
263,263,"Marcel Siem",NA,33,"Front9LowestRound",2013
263,263,"Mark Silvers",NA,33,"Front9LowestRound",2013
263,263,"Chris Starkjohann",NA,33,"Front9LowestRound",2013
263,263,"Andre Stolz",NA,33,"Front9LowestRound",2013
263,263,"Hideto Tanihara",NA,33,"Front9LowestRound",2013
263,263,"Justin Thomas",NA,33,"Front9LowestRound",2013
263,263,"Scott Verplank",NA,33,"Front9LowestRound",2013
263,263,"Marc Warren",NA,33,"Front9LowestRound",2013
263,263,"Chris Williams",NA,33,"Front9LowestRound",2013
263,263,"Dean Wilson",NA,33,"Front9LowestRound",2013
316,316,"Eric Axley",NA,34,"Front9LowestRound",2013
316,316,"Eric Banks",NA,34,"Front9LowestRound",2013
316,316,"Thomas Bjorn",NA,34,"Front9LowestRound",2013
316,316,"Ryan Blaum",NA,34,"Front9LowestRound",2013
316,316,"Matt Bova",NA,34,"Front9LowestRound",2013
316,316,"Mark Brooks",NA,34,"Front9LowestRound",2013
316,316,"Tom Byrum",NA,34,"Front9LowestRound",2013
316,316,"Darren Clarke",NA,34,"Front9LowestRound",2013
316,316,"Fred Couples",NA,34,"Front9LowestRound",2013
316,316,"Robert Damron",NA,34,"Front9LowestRound",2013
316,316,"Marco Dawson",NA,34,"Front9LowestRound",2013
316,316,"Chip Deason",NA,34,"Front9LowestRound",2013
316,316,"Matthew Fitzpatrick",NA,34,"Front9LowestRound",2013
316,316,"Steven Fox",NA,34,"Front9LowestRound",2013
316,316,"Marcus Fraser",NA,34,"Front9LowestRound",2013
316,316,"Fred Funk",NA,34,"Front9LowestRound",2013
316,316,"Stephen Gallacher",NA,34,"Front9LowestRound",2013
316,316,"Cody Gribble",NA,34,"Front9LowestRound",2013
316,316,"Glen Griffith",NA,34,"Front9LowestRound",2013
316,316,"Mathias Gronberg",NA,34,"Front9LowestRound",2013
316,316,"Chesson Hadley",NA,34,"Front9LowestRound",2013
316,316,"Adam Hadwin",NA,34,"Front9LowestRound",2013
316,316,"Todd Hamilton",NA,34,"Front9LowestRound",2013
316,316,"Mark Hensby",NA,34,"Front9LowestRound",2013
316,316,"JB Holmes",NA,34,"Front9LowestRound",2013
316,316,"Shingo Katayama",NA,34,"Front9LowestRound",2013
316,316,"Skip Kendall",NA,34,"Front9LowestRound",2013
316,316,"Paul Lawrie",NA,34,"Front9LowestRound",2013
316,316,"Peter Lonard",NA,34,"Front9LowestRound",2013
316,316,"Joost Luiten",NA,34,"Front9LowestRound",2013
316,316,"Jimmy Mullen",NA,34,"Front9LowestRound",2013
316,316,"Chris Naegel",NA,34,"Front9LowestRound",2013
316,316,"Cheng Tsung Pan",NA,34,"Front9LowestRound",2013
316,316,"Justin Peters",NA,34,"Front9LowestRound",2013
316,316,"Ted Purdy",NA,34,"Front9LowestRound",2013
316,316,"Roger Sloan",NA,34,"Front9LowestRound",2013
316,316,"Guan Tian Liang",NA,34,"Front9LowestRound",2013
316,316,"Steven Tiley",NA,34,"Front9LowestRound",2013
316,316,"TJ Vogel",NA,34,"Front9LowestRound",2013
316,316,"Bernd Wiesberger",NA,34,"Front9LowestRound",2013
316,316,"Garrett Willis",NA,34,"Front9LowestRound",2013
316,316,"Thaworn Wiratchant",NA,34,"Front9LowestRound",2013
316,316,"Jeremiah Wooding",NA,34,"Front9LowestRound",2013
359,359,"Brad Adamonis",NA,35,"Front9LowestRound",2013
359,359,"Blake Adams",NA,35,"Front9LowestRound",2013
359,359,"Thomas Aiken",NA,35,"Front9LowestRound",2013
359,359,"Steven Alker",NA,35,"Front9LowestRound",2013
359,359,"Connor Arendell",NA,35,"Front9LowestRound",2013
359,359,"Todd Baek",NA,35,"Front9LowestRound",2013
359,359,"Kris Blanks",NA,35,"Front9LowestRound",2013
359,359,"Gregory Bourdy",NA,35,"Front9LowestRound",2013
359,359,"Angel Cabrera Jr",NA,35,"Front9LowestRound",2013
359,359,"Corey Conners",NA,35,"Front9LowestRound",2013
359,359,"Carl Cooper",NA,35,"Front9LowestRound",2013
359,359,"Jeff Curl",NA,35,"Front9LowestRound",2013
359,359,"Eduardo De La Riva",NA,35,"Front9LowestRound",2013
359,359,"Brad Faxon",NA,35,"Front9LowestRound",2013
359,359,"Edward Figueroa",NA,35,"Front9LowestRound",2013
359,359,"Robin Freeman",NA,35,"Front9LowestRound",2013
359,359,"Hiroyuki Fujita",NA,35,"Front9LowestRound",2013
359,359,"Robert Gamez",NA,35,"Front9LowestRound",2013
359,359,"Stephen Gangluff",NA,35,"Front9LowestRound",2013
359,359,"Mathew Goggin",NA,35,"Front9LowestRound",2013
359,359,"Scott Harrington",NA,35,"Front9LowestRound",2013
359,359,"Charlie Holland",NA,35,"Front9LowestRound",2013
359,359,"Mackenzie Hughes",NA,35,"Front9LowestRound",2013
359,359,"Steven Ihm",NA,35,"Front9LowestRound",2013
359,359,"Mikko Ilonen",NA,35,"Front9LowestRound",2013
359,359,"Stephan Jaeger",NA,35,"Front9LowestRound",2013
359,359,"Thongchai Jaidee",NA,35,"Front9LowestRound",2013
359,359,"KT Kim",NA,35,"Front9LowestRound",2013
359,359,"Hyung Sung Kim",NA,35,"Front9LowestRound",2013
359,359,"Satoshi Kodaira",NA,35,"Front9LowestRound",2013
359,359,"Bernhard Langer",NA,35,"Front9LowestRound",2013
359,359,"Tom Lehman",NA,35,"Front9LowestRound",2013
359,359,"Sandy Lyle",NA,35,"Front9LowestRound",2013
359,359,"Michael McCabe",NA,35,"Front9LowestRound",2013
359,359,"Jay McLuen",NA,35,"Front9LowestRound",2013
359,359,"Matthew NeSmith",NA,35,"Front9LowestRound",2013
359,359,"Alexander Noren",NA,35,"Front9LowestRound",2013
359,359,"Bret Nutt",NA,35,"Front9LowestRound",2013
359,359,"Dan Obremski",NA,35,"Front9LowestRound",2013
359,359,"Jose Maria Olazabal",NA,35,"Front9LowestRound",2013
359,359,"Garrett Osborn",NA,35,"Front9LowestRound",2013
359,359,"John Parry",NA,35,"Front9LowestRound",2013
359,359,"David Peoples",NA,35,"Front9LowestRound",2013
359,359,"Rod Perry",NA,35,"Front9LowestRound",2013
359,359,"Josh Persons",NA,35,"Front9LowestRound",2013
359,359,"Fran Quinn",NA,35,"Front9LowestRound",2013
359,359,"Alvaro Quiros",NA,35,"Front9LowestRound",2013
359,359,"Richie Ramsay",NA,35,"Front9LowestRound",2013
359,359,"Brett Rumford",NA,35,"Front9LowestRound",2013
359,359,"Paul Scaletta",NA,35,"Front9LowestRound",2013
359,359,"Chase Seiffert",NA,35,"Front9LowestRound",2013
359,359,"Jesse Smith",NA,35,"Front9LowestRound",2013
359,359,"Bob Sowards",NA,35,"Front9LowestRound",2013
359,359,"Paul Stankowski",NA,35,"Front9LowestRound",2013
359,359,"Adam Svensson",NA,35,"Front9LowestRound",2013
359,359,"Toru Taniguchi",NA,35,"Front9LowestRound",2013
359,359,"Jaco Van Zyl",NA,35,"Front9LowestRound",2013
359,359,"Danny Willett",NA,35,"Front9LowestRound",2013
418,418,"Max Alverio",NA,36,"Front9LowestRound",2013
418,418,"Wu Ashun",NA,36,"Front9LowestRound",2013
418,418,"Mark Baker",NA,36,"Front9LowestRound",2013
418,418,"Michael Campbell",NA,36,"Front9LowestRound",2013
418,418,"Jim Carter",NA,36,"Front9LowestRound",2013
418,418,"Pat Carter",NA,36,"Front9LowestRound",2013
418,418,"Vince Covello",NA,36,"Front9LowestRound",2013
418,418,"Steve Dartnall",NA,36,"Front9LowestRound",2013
418,418,"Jack Fields",NA,36,"Front9LowestRound",2013
418,418,"Oscar Floren",NA,36,"Front9LowestRound",2013
418,418,"Bob Gaus",NA,36,"Front9LowestRound",2013
418,418,"Tano Goya",NA,36,"Front9LowestRound",2013
418,418,"Paul Goydos",NA,36,"Front9LowestRound",2013
418,418,"Richard Hattori",NA,36,"Front9LowestRound",2013
418,418,"David Howell",NA,36,"Front9LowestRound",2013
418,418,"Yuta Ikeda",NA,36,"Front9LowestRound",2013
418,418,"Makoto Inoue",NA,36,"Front9LowestRound",2013
418,418,"Bio Kim",NA,36,"Front9LowestRound",2013
418,418,"Chad Kurmel",NA,36,"Front9LowestRound",2013
418,418,"Peter Laws",NA,36,"Front9LowestRound",2013
418,418,"Darryn Lloyd",NA,36,"Front9LowestRound",2013
418,418,"Morten Orum Madsen",NA,36,"Front9LowestRound",2013
418,418,"Sean McCarty",NA,36,"Front9LowestRound",2013
418,418,"Richard McEvoy",NA,36,"Front9LowestRound",2013
