"Approachesfrom275yards_RANKTHISWEEK_2011","Approachesfrom275yards_RANKLASTWEEK_2011","Approachesfrom275yards_PLAYERNAME_2011","Approachesfrom275yards_ROUNDS_2011","Approachesfrom275yards_AVG_2011","Approachesfrom275yards_TOTALDISTANCEFEET_2011","Approachesfrom275yards_OFATTEMPTS_2011","Approachesfrom275yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Angel Cabrera",50,NA,491.5,8,-5,"Approachesfrom275yards",2011
2,2,"Bo Van Pelt",92,NA,1080.5,17,-10,"Approachesfrom275yards",2011
3,3,"Ian Poulter",52,NA,194,3,-1,"Approachesfrom275yards",2011
4,4,"Kevin Chappell",78,NA,1061.75,16,-11,"Approachesfrom275yards",2011
5,5,"George McNeill",69,NA,952.083,14,-7,"Approachesfrom275yards",2011
5,5,"Matt McQuillan",59,NA,612.25,9,-5,"Approachesfrom275yards",2011
7,7,"Kyle Stanley",98,NA,886.583,13,-7,"Approachesfrom275yards",2011
8,8,"DJ Trahan",91,NA,979.583,14,-7,"Approachesfrom275yards",2011
9,9,"Troy Matteson",91,NA,1331.5,19,-7,"Approachesfrom275yards",2011
10,10,"Chris Couch",73,NA,777,11,-6,"Approachesfrom275yards",2011
11,11,"Martin Piller",63,NA,566,8,-6,"Approachesfrom275yards",2011
12,12,"Steve Marino",76,NA,1301.583,18,-12,"Approachesfrom275yards",2011
13,13,"Zack Miller",86,NA,1596.917,22,-6,"Approachesfrom275yards",2011
14,14,"Dean Wilson",62,NA,804.167,11,-6,"Approachesfrom275yards",2011
15,15,"Joe Ogilvie",75,NA,1025.417,14,-9,"Approachesfrom275yards",2011
16,16,"Davis Love III",70,NA,661.667,9,-8,"Approachesfrom275yards",2011
17,17,"Scott Piercy",78,NA,1105,15,-8,"Approachesfrom275yards",2011
18,18,"Josh Teater",104,NA,1346.5,18,-9,"Approachesfrom275yards",2011
19,19,"Chris Kirk",87,NA,1198.25,16,-8,"Approachesfrom275yards",2011
20,20,"Harrison Frazar",58,NA,826.333,11,-3,"Approachesfrom275yards",2011
21,21,"Alex Cejka",59,NA,531.833,7,-5,"Approachesfrom275yards",2011
22,22,"Tag Ridings",87,NA,1066.5,14,-6,"Approachesfrom275yards",2011
22,22,"Nick Watney",80,NA,685.75,9,-6,"Approachesfrom275yards",2011
24,24,"Marc Leishman",87,NA,1380.75,18,-5,"Approachesfrom275yards",2011
25,25,"John Merrick",71,NA,1385,18,-9,"Approachesfrom275yards",2011
26,26,"David Duval",67,NA,1002,13,-2,"Approachesfrom275yards",2011
27,27,"Kevin Streelman",90,NA,1629.833,21,-8,"Approachesfrom275yards",2011
28,28,"Jim Renner",65,NA,1563.917,20,-12,"Approachesfrom275yards",2011
29,29,"Martin Laird",77,NA,1252.25,16,-8,"Approachesfrom275yards",2011
30,30,"YE Yang",63,NA,707.333,9,-6,"Approachesfrom275yards",2011
31,31,"Tommy Gainey",104,NA,1338.417,17,-10,"Approachesfrom275yards",2011
32,32,"Geoff Ogilvy",69,NA,1026.833,13,-7,"Approachesfrom275yards",2011
33,33,"Sung Kang",63,NA,1107.083,14,-8,"Approachesfrom275yards",2011
33,33,"Sean OHair",71,NA,791.167,10,-3,"Approachesfrom275yards",2011
35,35,"Keegan Bradley",91,NA,1913.083,24,-17,"Approachesfrom275yards",2011
36,36,"KJ Choi",77,NA,639.583,8,-4,"Approachesfrom275yards",2011
37,37,"Vijay Singh",79,NA,805.083,10,-5,"Approachesfrom275yards",2011
38,38,"Alex Prugh",82,NA,726,9,-2,"Approachesfrom275yards",2011
39,39,"Robert Garrigus",83,NA,652,8,0,"Approachesfrom275yards",2011
39,39,"Hunter Haas",96,NA,1466.917,18,-13,"Approachesfrom275yards",2011
41,41,"Jimmy Walker",79,NA,1799.083,22,-8,"Approachesfrom275yards",2011
42,42,"Nathan Green",81,NA,819.167,10,-5,"Approachesfrom275yards",2011
42,42,"John Senden",94,NA,2458,30,-12,"Approachesfrom275yards",2011
42,42,"Heath Slocum",89,NA,573.167,7,-5,"Approachesfrom275yards",2011
45,45,"Ben Martin",74,NA,1313.333,16,-6,"Approachesfrom275yards",2011
46,46,"Ryuji Imada",83,NA,1728.75,21,-8,"Approachesfrom275yards",2011
