"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2008","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2008","TotalMoneyOfficialandUnofficial_PLAYERNAME_2008","TotalMoneyOfficialandUnofficial_EVENTS_2008","TotalMoneyOfficialandUnofficial_MONEY_2008","stat_name","year"
243,243,"Jim McGovern",26,136088,"TotalMoneyOfficialandUnofficial",2008
244,244,"David Lutterus",23,129886,"TotalMoneyOfficialandUnofficial",2008
245,245,"Craig Barlow",15,129732,"TotalMoneyOfficialandUnofficial",2008
246,246,"DA Points",3,126918,"TotalMoneyOfficialandUnofficial",2008
247,247,"Soren Kjeldsen",3,125000,"TotalMoneyOfficialandUnofficial",2008
248,248,"Brett Wetterich",11,121675,"TotalMoneyOfficialandUnofficial",2008
249,249,"Paul Azinger",10,120090,"TotalMoneyOfficialandUnofficial",2008
250,250,"Peter Hanson",4,117784,"TotalMoneyOfficialandUnofficial",2008
251,251,"Nick Price",3,116900,"TotalMoneyOfficialandUnofficial",2008
252,252,"Paul Claxton",23,116678,"TotalMoneyOfficialandUnofficial",2008
253,253,"Matthew Achatz",1,115000,"TotalMoneyOfficialandUnofficial",2008
254,254,"David Duval",20,114974,"TotalMoneyOfficialandUnofficial",2008
255,255,"Bob May",5,114085,"TotalMoneyOfficialandUnofficial",2008
256,256,"Bradley Dredge",2,113000,"TotalMoneyOfficialandUnofficial",2008
257,257,"Esteban Toledo",3,111305,"TotalMoneyOfficialandUnofficial",2008
258,258,"Mark OMeara",6,110920,"TotalMoneyOfficialandUnofficial",2008
259,259,"Jeff Sluman",3,105000,"TotalMoneyOfficialandUnofficial",2008
260,260,"Jason Allred",23,100596,"TotalMoneyOfficialandUnofficial",2008
261,261,"John Cook",1,1e+05,"TotalMoneyOfficialandUnofficial",2008
262,262,"Mark Brooks",18,99582,"TotalMoneyOfficialandUnofficial",2008
263,263,"Daisuke Maruyama",4,98596,"TotalMoneyOfficialandUnofficial",2008
264,264,"Oliver Wilson",5,95709,"TotalMoneyOfficialandUnofficial",2008
265,265,"Robert Damron",9,94612,"TotalMoneyOfficialandUnofficial",2008
266,266,"Paul McGinley",2,92000,"TotalMoneyOfficialandUnofficial",2008
267,267,"Tom Byrum",12,87782,"TotalMoneyOfficialandUnofficial",2008
268,268,"James Kingston",5,84250,"TotalMoneyOfficialandUnofficial",2008
269,269,"Gregory Bourdy",2,81600,"TotalMoneyOfficialandUnofficial",2008
270,270,"Thongchai Jaidee",1,77500,"TotalMoneyOfficialandUnofficial",2008
270,270,"Joe LaCava",1,77500,"TotalMoneyOfficialandUnofficial",2008
272,272,"Shingo Katayama",5,76375,"TotalMoneyOfficialandUnofficial",2008
273,273,"Alexander Noren",1,75485,"TotalMoneyOfficialandUnofficial",2008
273,273,"Jean Van de Velde",1,75485,"TotalMoneyOfficialandUnofficial",2008
273,273,"Simon Wakefield",1,75485,"TotalMoneyOfficialandUnofficial",2008
273,273,"Paul Waring",1,75485,"TotalMoneyOfficialandUnofficial",2008
277,277,"Neal Lancaster",10,75138,"TotalMoneyOfficialandUnofficial",2008
278,278,"Richard Finch",2,73284,"TotalMoneyOfficialandUnofficial",2008
279,279,"Brad Faxon",5,72500,"TotalMoneyOfficialandUnofficial",2008
280,280,"Cody Freeman",26,68673,"TotalMoneyOfficialandUnofficial",2008
281,281,"Webb Simpson",7,63460,"TotalMoneyOfficialandUnofficial",2008
282,282,"Mike Cowan",1,62500,"TotalMoneyOfficialandUnofficial",2008
282,282,"Peter Jacobsen",3,62500,"TotalMoneyOfficialandUnofficial",2008
284,284,"Ian Leggatt",5,62481,"TotalMoneyOfficialandUnofficial",2008
285,285,"Jose Maria Olazabal",4,60200,"TotalMoneyOfficialandUnofficial",2008
286,286,"Pablo Martin Benavides",3,60143,"TotalMoneyOfficialandUnofficial",2008
287,287,"Ron Whittaker",22,59977,"TotalMoneyOfficialandUnofficial",2008
288,288,"John Daly",17,56017,"TotalMoneyOfficialandUnofficial",2008
289,289,"Ryan Blaum",1,54250,"TotalMoneyOfficialandUnofficial",2008
290,290,"Notah Begay III",10,52872,"TotalMoneyOfficialandUnofficial",2008
291,291,"Louis Oosthuizen",3,51325,"TotalMoneyOfficialandUnofficial",2008
292,292,"Anton Haig",2,49780,"TotalMoneyOfficialandUnofficial",2008
293,293,"Felipe Aguilar",1,48333,"TotalMoneyOfficialandUnofficial",2008
293,293,"Marc Pucay",1,48333,"TotalMoneyOfficialandUnofficial",2008
293,293,"Angelo Que",2,48333,"TotalMoneyOfficialandUnofficial",2008
293,293,"Mark Tullo",1,48333,"TotalMoneyOfficialandUnofficial",2008
297,297,"Michael Campbell",6,48054,"TotalMoneyOfficialandUnofficial",2008
298,298,"Jay Delsing",9,48000,"TotalMoneyOfficialandUnofficial",2008
298,298,"Rob Grube",1,48000,"TotalMoneyOfficialandUnofficial",2008
300,300,"Andrew McLardy",2,47000,"TotalMoneyOfficialandUnofficial",2008
301,301,"Chip Sullivan",7,45559,"TotalMoneyOfficialandUnofficial",2008
302,302,"Alvaro Quiros",2,45066,"TotalMoneyOfficialandUnofficial",2008
303,303,"SSP Chawrasia",1,44750,"TotalMoneyOfficialandUnofficial",2008
304,304,"Hidemasa Hoshino",1,44250,"TotalMoneyOfficialandUnofficial",2008
305,305,"Jonathan Kaye",8,41375,"TotalMoneyOfficialandUnofficial",2008
306,306,"Chapchai Nirat",1,40250,"TotalMoneyOfficialandUnofficial",2008
306,306,"Paul Sheehan",1,40250,"TotalMoneyOfficialandUnofficial",2008
308,308,"Tom Gillis",4,38915,"TotalMoneyOfficialandUnofficial",2008
309,309,"Steve Webster",3,38250,"TotalMoneyOfficialandUnofficial",2008
310,310,"Chris Kirk",3,37724,"TotalMoneyOfficialandUnofficial",2008
311,311,"Derek Fathauer",2,37500,"TotalMoneyOfficialandUnofficial",2008
311,311,"James Nitties",1,37500,"TotalMoneyOfficialandUnofficial",2008
313,313,"Scott Strange",3,37000,"TotalMoneyOfficialandUnofficial",2008
314,314,"Travis Perkins",23,36583,"TotalMoneyOfficialandUnofficial",2008
315,315,"Guy Boros",7,36565,"TotalMoneyOfficialandUnofficial",2008
316,316,"Robert Dinwiddie",1,35709,"TotalMoneyOfficialandUnofficial",2008
317,317,"Len Mattiace",11,35333,"TotalMoneyOfficialandUnofficial",2008
318,318,"Tiago Cruz",1,35167,"TotalMoneyOfficialandUnofficial",2008
318,318,"Graham DeLaet",1,35167,"TotalMoneyOfficialandUnofficial",2008
318,318,"Wes Heffernan",2,35167,"TotalMoneyOfficialandUnofficial",2008
318,318,"Ricardo Santos",1,35167,"TotalMoneyOfficialandUnofficial",2008
322,322,"Joey Sindelar",5,34351,"TotalMoneyOfficialandUnofficial",2008
323,323,"JL Lewis",16,34003,"TotalMoneyOfficialandUnofficial",2008
324,324,"Thomas Aiken",1,33267,"TotalMoneyOfficialandUnofficial",2008
324,324,"Ariel Canete",1,33267,"TotalMoneyOfficialandUnofficial",2008
324,324,"Simon Khan",1,33267,"TotalMoneyOfficialandUnofficial",2008
327,327,"Kirk Triplett",9,32794,"TotalMoneyOfficialandUnofficial",2008
328,328,"Michael Thompson",4,32625,"TotalMoneyOfficialandUnofficial",2008
329,329,"Jyoti Randhawa",2,30500,"TotalMoneyOfficialandUnofficial",2008
329,329,"Lian Wei Zhang",1,30500,"TotalMoneyOfficialandUnofficial",2008
331,331,"Edoardo Molinari",1,28500,"TotalMoneyOfficialandUnofficial",2008
331,331,"Francesco Molinari",1,28500,"TotalMoneyOfficialandUnofficial",2008
333,333,"Chris Smith",6,27775,"TotalMoneyOfficialandUnofficial",2008
333,333,"Diego Vanegas",2,27775,"TotalMoneyOfficialandUnofficial",2008
335,335,"Roope Kakko",1,27000,"TotalMoneyOfficialandUnofficial",2008
335,335,"Mikko Korhonen",1,27000,"TotalMoneyOfficialandUnofficial",2008
337,337,"Ian Woosnam",1,26250,"TotalMoneyOfficialandUnofficial",2008
338,338,"John Morse",7,25705,"TotalMoneyOfficialandUnofficial",2008
339,339,"Pablo Acuna",1,25500,"TotalMoneyOfficialandUnofficial",2008
339,339,"David Smail",2,25500,"TotalMoneyOfficialandUnofficial",2008
339,339,"Alejandro Villavicencio",1,25500,"TotalMoneyOfficialandUnofficial",2008
342,342,"Stephen Poole",1,25143,"TotalMoneyOfficialandUnofficial",2008
343,343,"Tyler Aldridge",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"David Berganio Jr",2,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Matthew Borchert",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Wil Collins",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Troy Kelly",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"James Oh",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Leif Olson",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Brian Vranesh",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Aaron Watkins",1,25000,"TotalMoneyOfficialandUnofficial",2008
343,343,"Gary Woodland",1,25000,"TotalMoneyOfficialandUnofficial",2008
353,353,"Sandy Lyle",2,24750,"TotalMoneyOfficialandUnofficial",2008
354,354,"Wen Tang Lin",1,24000,"TotalMoneyOfficialandUnofficial",2008
354,354,"Wen Teh Lu",1,24000,"TotalMoneyOfficialandUnofficial",2008
356,356,"Jarrod Lyle",1,23985,"TotalMoneyOfficialandUnofficial",2008
357,357,"David Frost",3,23554,"TotalMoneyOfficialandUnofficial",2008
357,357,"Anthony Wall",1,23554,"TotalMoneyOfficialandUnofficial",2008
359,359,"Sangmoon Bae",2,22000,"TotalMoneyOfficialandUnofficial",2008
359,359,"Hyung Tae Kim",1,22000,"TotalMoneyOfficialandUnofficial",2008
361,361,"Daniel DeLeon",1,21000,"TotalMoneyOfficialandUnofficial",2008
361,361,"Oscar Serna",1,21000,"TotalMoneyOfficialandUnofficial",2008
363,363,"Yusaku Miyazato",1,20670,"TotalMoneyOfficialandUnofficial",2008
364,364,"Spencer Levin",2,20518,"TotalMoneyOfficialandUnofficial",2008
365,365,"Jonathan Lomas",1,20385,"TotalMoneyOfficialandUnofficial",2008
366,366,"Miguel Martinez",1,20000,"TotalMoneyOfficialandUnofficial",2008
366,366,"Raul Sanz",1,20000,"TotalMoneyOfficialandUnofficial",2008
368,368,"Jhonattan Vegas",2,19828,"TotalMoneyOfficialandUnofficial",2008
369,369,"Jean Baptiste Gonnet",1,19785,"TotalMoneyOfficialandUnofficial",2008
369,369,"David Horsey",1,19785,"TotalMoneyOfficialandUnofficial",2008
371,371,"Jose Filipe Lima",1,18686,"TotalMoneyOfficialandUnofficial",2008
371,371,"Martin Wiegele",1,18686,"TotalMoneyOfficialandUnofficial",2008
373,373,"Bubba Dickerson",2,18640,"TotalMoneyOfficialandUnofficial",2008
374,374,"Philip Archer",2,17187,"TotalMoneyOfficialandUnofficial",2008
375,375,"Chih Bing Lam",1,16787,"TotalMoneyOfficialandUnofficial",2008
376,376,"Charl Schwartzel",1,16250,"TotalMoneyOfficialandUnofficial",2008
