"3PuttAvoidanceInside5_RANKTHISWEEK_2014","3PuttAvoidanceInside5_RANKLASTWEEK_2014","3PuttAvoidanceInside5_PLAYERNAME_2014","3PuttAvoidanceInside5_ROUNDS_2014","3PuttAvoidanceInside5_Pct_2014","3PuttAvoidanceInside5_TOTAL3PUTTS_2014","3PuttAvoidanceInside5_ATTEMPTS_2014","3PuttAvoidanceInside5_2PUTTORBETTERPct_2014","stat_name","year"
1,1,"Robert Allenby",83,0,NA,231,100,"3PuttAvoidanceInside5",2014
1,1,"Woody Austin",63,0,NA,215,100,"3PuttAvoidanceInside5",2014
1,1,"Sangmoon Bae",76,0,NA,257,100,"3PuttAvoidanceInside5",2014
1,1,"Briny Baird",50,0,NA,179,100,"3PuttAvoidanceInside5",2014
1,1,"Ricky Barnes",92,0,NA,317,100,"3PuttAvoidanceInside5",2014
1,1,"Steven Bowditch",93,0,NA,340,100,"3PuttAvoidanceInside5",2014
1,1,"Scott Brown",100,0,NA,332,100,"3PuttAvoidanceInside5",2014
1,1,"Jonathan Byrd",76,0,NA,275,100,"3PuttAvoidanceInside5",2014
1,1,"Chad Campbell",57,0,NA,151,100,"3PuttAvoidanceInside5",2014
1,1,"Paul Casey",56,0,NA,179,100,"3PuttAvoidanceInside5",2014
1,1,"Greg Chalmers",85,0,NA,303,100,"3PuttAvoidanceInside5",2014
1,1,"Kevin Chappell",100,0,NA,356,100,"3PuttAvoidanceInside5",2014
1,1,"KJ Choi",80,0,NA,279,100,"3PuttAvoidanceInside5",2014
1,1,"Stewart Cink",91,0,NA,280,100,"3PuttAvoidanceInside5",2014
1,1,"Chad Collins",78,0,NA,244,100,"3PuttAvoidanceInside5",2014
1,1,"Erik Compton",88,0,NA,291,100,"3PuttAvoidanceInside5",2014
1,1,"Ben Crane",81,0,NA,294,100,"3PuttAvoidanceInside5",2014
1,1,"Ben Curtis",77,0,NA,237,100,"3PuttAvoidanceInside5",2014
1,1,"Jason Day",54,0,NA,139,100,"3PuttAvoidanceInside5",2014
1,1,"Graham DeLaet",80,0,NA,222,100,"3PuttAvoidanceInside5",2014
1,1,"Luke Donald",57,0,NA,179,100,"3PuttAvoidanceInside5",2014
1,1,"James Driscoll",71,0,NA,228,100,"3PuttAvoidanceInside5",2014
1,1,"Ken Duke",80,0,NA,256,100,"3PuttAvoidanceInside5",2014
1,1,"Ernie Els",85,0,NA,285,100,"3PuttAvoidanceInside5",2014
1,1,"Derek Ernst",80,0,NA,237,100,"3PuttAvoidanceInside5",2014
1,1,"Gonzalo Fdez Castano",83,0,NA,306,100,"3PuttAvoidanceInside5",2014
1,1,"Martin Flores",85,0,NA,257,100,"3PuttAvoidanceInside5",2014
1,1,"Brad Fritsch",50,0,NA,160,100,"3PuttAvoidanceInside5",2014
1,1,"Tommy Gainey",73,0,NA,226,100,"3PuttAvoidanceInside5",2014
1,1,"Sergio Garcia",61,0,NA,156,100,"3PuttAvoidanceInside5",2014
1,1,"Robert Garrigus",80,0,NA,270,100,"3PuttAvoidanceInside5",2014
1,1,"Brian Gay",81,0,NA,296,100,"3PuttAvoidanceInside5",2014
1,1,"Luke Guthrie",85,0,NA,315,100,"3PuttAvoidanceInside5",2014
1,1,"Chesson Hadley",84,0,NA,293,100,"3PuttAvoidanceInside5",2014
1,1,"James Hahn",82,0,NA,292,100,"3PuttAvoidanceInside5",2014
1,1,"Brian Harman",111,0,NA,377,100,"3PuttAvoidanceInside5",2014
1,1,"Russell Henley",92,0,NA,259,100,"3PuttAvoidanceInside5",2014
1,1,"JJ Henry",91,0,NA,244,100,"3PuttAvoidanceInside5",2014
1,1,"Jim Herman",62,0,NA,172,100,"3PuttAvoidanceInside5",2014
1,1,"Justin Hicks",103,0,NA,284,100,"3PuttAvoidanceInside5",2014
1,1,"Morgan Hoffmann",103,0,NA,341,100,"3PuttAvoidanceInside5",2014
1,1,"JB Holmes",86,0,NA,363,100,"3PuttAvoidanceInside5",2014
1,1,"Charles Howell III",106,0,NA,366,100,"3PuttAvoidanceInside5",2014
1,1,"Trevor Immelman",84,0,NA,264,100,"3PuttAvoidanceInside5",2014
1,1,"Ryo Ishikawa",75,0,NA,255,100,"3PuttAvoidanceInside5",2014
1,1,"Freddie Jacobson",91,0,NA,315,100,"3PuttAvoidanceInside5",2014
1,1,"Zach Johnson",97,0,NA,342,100,"3PuttAvoidanceInside5",2014
1,1,"Dustin Johnson",58,0,NA,164,100,"3PuttAvoidanceInside5",2014
1,1,"Chris Kirk",105,0,NA,350,100,"3PuttAvoidanceInside5",2014
1,1,"Kevin Kisner",85,0,NA,266,100,"3PuttAvoidanceInside5",2014
1,1,"Russell Knox",92,0,NA,315,100,"3PuttAvoidanceInside5",2014
1,1,"Brooks Koepka",56,0,NA,161,100,"3PuttAvoidanceInside5",2014
1,1,"Jason Kokrak",65,0,NA,227,100,"3PuttAvoidanceInside5",2014
1,1,"DH Lee",54,0,NA,187,100,"3PuttAvoidanceInside5",2014
1,1,"Justin Leonard",75,0,NA,273,100,"3PuttAvoidanceInside5",2014
1,1,"Spencer Levin",59,0,NA,195,100,"3PuttAvoidanceInside5",2014
1,1,"David Lingmerth",80,0,NA,265,100,"3PuttAvoidanceInside5",2014
