"Approach150175yardsRTPScore_RANKTHISWEEK_2010","Approach150175yardsRTPScore_RANKLASTWEEK_2010","Approach150175yardsRTPScore_PLAYERNAME_2010","Approach150175yardsRTPScore_ROUNDS_2010","Approach150175yardsRTPScore_AVGRTP_2010","stat_name","year"
1,1,"Geoff Ogilvy",62,-0.164,"Approach150175yardsRTPScore",2010
2,2,"Luke Donald",71,-0.157,"Approach150175yardsRTPScore",2010
3,3,"Jeff Quinney",91,-0.142,"Approach150175yardsRTPScore",2010
4,4,"Charlie Wi",95,-0.135,"Approach150175yardsRTPScore",2010
5,5,"Dustin Johnson",83,-0.128,"Approach150175yardsRTPScore",2010
6,6,"Paul Casey",64,-0.126,"Approach150175yardsRTPScore",2010
6,6,"Spencer Levin",110,-0.126,"Approach150175yardsRTPScore",2010
8,8,"Ryan Palmer",84,-0.124,"Approach150175yardsRTPScore",2010
9,9,"Ben Curtis",78,-0.116,"Approach150175yardsRTPScore",2010
9,9,"Ryuji Imada",90,-0.116,"Approach150175yardsRTPScore",2010
9,9,"Kevin Na",94,-0.116,"Approach150175yardsRTPScore",2010
9,9,"Pat Perez",90,-0.116,"Approach150175yardsRTPScore",2010
13,13,"Robert Allenby",76,-0.114,"Approach150175yardsRTPScore",2010
14,14,"Carl Pettersson",99,-0.113,"Approach150175yardsRTPScore",2010
15,15,"Hunter Mahan",85,-0.108,"Approach150175yardsRTPScore",2010
16,16,"Freddie Jacobson",83,-0.107,"Approach150175yardsRTPScore",2010
17,17,"KJ Choi",82,-0.103,"Approach150175yardsRTPScore",2010
17,17,"Chris Riley",73,-0.103,"Approach150175yardsRTPScore",2010
19,19,"Shaun Micheel",70,-0.101,"Approach150175yardsRTPScore",2010
20,20,"Matt Kuchar",97,-0.1,"Approach150175yardsRTPScore",2010
21,21,"Jim Furyk",76,-0.099,"Approach150175yardsRTPScore",2010
22,22,"Stephen Ames",75,-0.098,"Approach150175yardsRTPScore",2010
23,23,"Zach Johnson",93,-0.096,"Approach150175yardsRTPScore",2010
23,23,"Andres Romero",73,-0.096,"Approach150175yardsRTPScore",2010
23,23,"Cameron Tringale",55,-0.096,"Approach150175yardsRTPScore",2010
26,26,"Rocco Mediate",71,-0.095,"Approach150175yardsRTPScore",2010
27,27,"Greg Chalmers",93,-0.093,"Approach150175yardsRTPScore",2010
28,28,"Jeff Overton",89,-0.092,"Approach150175yardsRTPScore",2010
29,29,"Ricky Barnes",103,-0.091,"Approach150175yardsRTPScore",2010
30,30,"Steve Marino",81,-0.09,"Approach150175yardsRTPScore",2010
31,31,"Ben Crane",85,-0.087,"Approach150175yardsRTPScore",2010
32,32,"Tim Clark",88,-0.083,"Approach150175yardsRTPScore",2010
33,33,"Tim Herron",79,-0.08,"Approach150175yardsRTPScore",2010
34,34,"Brett Quigley",96,-0.079,"Approach150175yardsRTPScore",2010
35,35,"Joe Durant",67,-0.077,"Approach150175yardsRTPScore",2010
36,36,"James Driscoll",78,-0.076,"Approach150175yardsRTPScore",2010
37,37,"Padraig Harrington",57,-0.074,"Approach150175yardsRTPScore",2010
37,37,"Marc Leishman",87,-0.074,"Approach150175yardsRTPScore",2010
37,37,"Jimmy Walker",82,-0.074,"Approach150175yardsRTPScore",2010
40,40,"Bryce Molder",84,-0.072,"Approach150175yardsRTPScore",2010
40,40,"Michael Sim",64,-0.072,"Approach150175yardsRTPScore",2010
42,42,"Steve Stricker",73,-0.071,"Approach150175yardsRTPScore",2010
42,42,"Dean Wilson",54,-0.071,"Approach150175yardsRTPScore",2010
44,44,"Kenny Perry",69,-0.07,"Approach150175yardsRTPScore",2010
45,45,"Sean OHair",84,-0.069,"Approach150175yardsRTPScore",2010
45,45,"Ian Poulter",55,-0.069,"Approach150175yardsRTPScore",2010
47,47,"Alex Prugh",88,-0.064,"Approach150175yardsRTPScore",2010
48,48,"Steve Elkington",74,-0.063,"Approach150175yardsRTPScore",2010
48,48,"Rickie Fowler",98,-0.063,"Approach150175yardsRTPScore",2010
48,48,"Retief Goosen",75,-0.063,"Approach150175yardsRTPScore",2010
48,48,"Paul Goydos",78,-0.063,"Approach150175yardsRTPScore",2010
48,48,"Brenden Pappas",66,-0.063,"Approach150175yardsRTPScore",2010
53,53,"Michael Letzig",84,-0.062,"Approach150175yardsRTPScore",2010
54,54,"John Rollins",81,-0.059,"Approach150175yardsRTPScore",2010
55,55,"Trevor Immelman",55,-0.058,"Approach150175yardsRTPScore",2010
56,56,"Nathan Green",86,-0.057,"Approach150175yardsRTPScore",2010
56,56,"Skip Kendall",58,-0.057,"Approach150175yardsRTPScore",2010
56,56,"Tom Pernice Jr",74,-0.057,"Approach150175yardsRTPScore",2010
56,56,"Aron Price",70,-0.057,"Approach150175yardsRTPScore",2010
56,56,"Webb Simpson",98,-0.057,"Approach150175yardsRTPScore",2010
61,61,"Ernie Els",72,-0.056,"Approach150175yardsRTPScore",2010
62,62,"Adam Scott",70,-0.053,"Approach150175yardsRTPScore",2010
63,63,"Heath Slocum",97,-0.051,"Approach150175yardsRTPScore",2010
64,64,"Camilo Villegas",78,-0.05,"Approach150175yardsRTPScore",2010
65,65,"Tom Gillis",97,-0.049,"Approach150175yardsRTPScore",2010
66,66,"Lucas Glover",75,-0.048,"Approach150175yardsRTPScore",2010
67,67,"Ryan Moore",80,-0.047,"Approach150175yardsRTPScore",2010
67,67,"John Senden",103,-0.047,"Approach150175yardsRTPScore",2010
69,69,"Chad Collins",87,-0.046,"Approach150175yardsRTPScore",2010
70,70,"Johnson Wagner",85,-0.045,"Approach150175yardsRTPScore",2010
71,71,"Will Ma Kenzie",72,-0.041,"Approach150175yardsRTPScore",2010
71,71,"YE Yang",72,-0.041,"Approach150175yardsRTPScore",2010
73,73,"Jeev Milkha Singh",59,-0.04,"Approach150175yardsRTPScore",2010
73,73,"Kevin Streelman",90,-0.04,"Approach150175yardsRTPScore",2010
73,73,"Vaughn Taylor",87,-0.04,"Approach150175yardsRTPScore",2010
73,73,"Mike Weir",59,-0.04,"Approach150175yardsRTPScore",2010
77,77,"Craig Bowden",56,-0.039,"Approach150175yardsRTPScore",2010
78,78,"Brendon de Jonge",114,-0.038,"Approach150175yardsRTPScore",2010
78,78,"David Duval",71,-0.038,"Approach150175yardsRTPScore",2010
78,78,"Charley Hoffman",85,-0.038,"Approach150175yardsRTPScore",2010
78,78,"Cameron Percy",73,-0.038,"Approach150175yardsRTPScore",2010
78,78,"DJ Trahan",92,-0.038,"Approach150175yardsRTPScore",2010
83,83,"Michael Connell",89,-0.037,"Approach150175yardsRTPScore",2010
83,83,"Mathias Gronberg",61,-0.037,"Approach150175yardsRTPScore",2010
83,83,"Scott McCarron",90,-0.037,"Approach150175yardsRTPScore",2010
86,86,"Briny Baird",87,-0.036,"Approach150175yardsRTPScore",2010
86,86,"Jerry Kelly",99,-0.036,"Approach150175yardsRTPScore",2010
88,88,"Graham DeLaet",88,-0.035,"Approach150175yardsRTPScore",2010
88,88,"Kevin Stadler",86,-0.035,"Approach150175yardsRTPScore",2010
90,90,"Phil Mickelson",76,-0.032,"Approach150175yardsRTPScore",2010
91,91,"DA Points",90,-0.031,"Approach150175yardsRTPScore",2010
91,91,"Chris Stroud",90,-0.031,"Approach150175yardsRTPScore",2010
91,91,"Kevin Sutherland",86,-0.031,"Approach150175yardsRTPScore",2010
91,91,"Jay Williamson",76,-0.031,"Approach150175yardsRTPScore",2010
95,95,"Jason Day",82,-0.03,"Approach150175yardsRTPScore",2010
