"GIRPutting2025_RANKTHISWEEK_2015","GIRPutting2025_RANKLASTWEEK_2015","GIRPutting2025_PLAYERNAME_2015","GIRPutting2025_ROUNDS_2015","GIRPutting2025_Pct_2015","GIRPutting2025_ATTEMPTS_2015","GIRPutting2025_PUTTSMADE_2015","stat_name","year"
39,39,"Matt Kuchar",97,15.73,89,14,"GIRPutting2025",2015
40,40,"Louis Oosthuizen",68,15.71,70,11,"GIRPutting2025",2015
41,41,"Nicholas Thompson",90,15.69,102,16,"GIRPutting2025",2015
42,42,"Matt Jones",89,15.66,83,13,"GIRPutting2025",2015
43,43,"John Merrick",78,15.58,77,12,"GIRPutting2025",2015
44,44,"Sam Saunders",83,15.49,71,11,"GIRPutting2025",2015
45,45,"Zach Johnson",90,15.38,91,14,"GIRPutting2025",2015
45,45,"Adam Scott",51,15.38,39,6,"GIRPutting2025",2015
47,47,"Steven Bowditch",103,15.32,124,19,"GIRPutting2025",2015
48,48,"Jonas Blixt",78,15.15,66,10,"GIRPutting2025",2015
49,49,"Henrik Stenson",63,15,60,9,"GIRPutting2025",2015
50,50,"Ryo Ishikawa",90,14.81,108,16,"GIRPutting2025",2015
50,50,"Michael Thompson",83,14.81,108,16,"GIRPutting2025",2015
52,52,"Pat Perez",96,14.73,129,19,"GIRPutting2025",2015
53,53,"Jonathan Byrd",69,14.71,68,10,"GIRPutting2025",2015
54,54,"Rory Sabbatini",81,14.63,82,12,"GIRPutting2025",2015
55,55,"Luke Guthrie",84,14.61,89,13,"GIRPutting2025",2015
56,56,"Martin Laird",77,14.58,96,14,"GIRPutting2025",2015
57,57,"Scott Brown",97,14.55,110,16,"GIRPutting2025",2015
58,58,"Nick Watney",91,14.52,124,18,"GIRPutting2025",2015
59,59,"Kevin Chappell",86,14.43,97,14,"GIRPutting2025",2015
59,59,"Ben Martin",93,14.43,97,14,"GIRPutting2025",2015
61,61,"Tim Wilkinson",73,14.29,70,10,"GIRPutting2025",2015
62,62,"Russell Knox",96,14.19,155,22,"GIRPutting2025",2015
63,63,"Billy Horschel",99,14.15,106,15,"GIRPutting2025",2015
64,64,"Jason Dufner",76,14.04,57,8,"GIRPutting2025",2015
65,65,"Tom Hoge",83,13.95,86,12,"GIRPutting2025",2015
66,66,"Scott Stallings",60,13.89,72,10,"GIRPutting2025",2015
67,67,"Charles Howell III",105,13.74,131,18,"GIRPutting2025",2015
68,68,"Rickie Fowler",76,13.7,73,10,"GIRPutting2025",2015
68,68,"Seung Yul Noh",65,13.7,73,10,"GIRPutting2025",2015
68,68,"Johnson Wagner",68,13.7,73,10,"GIRPutting2025",2015
71,71,"Jhonattan Vegas",90,13.68,95,13,"GIRPutting2025",2015
72,72,"Dustin Johnson",75,13.64,66,9,"GIRPutting2025",2015
72,72,"Jerry Kelly",79,13.64,88,12,"GIRPutting2025",2015
74,74,"Jon Curran",83,13.58,81,11,"GIRPutting2025",2015
75,75,"Andres Gonzales",90,13.51,111,15,"GIRPutting2025",2015
75,75,"Marc Leishman",74,13.51,74,10,"GIRPutting2025",2015
77,77,"Jason Bohn",95,13.49,126,17,"GIRPutting2025",2015
78,78,"Boo Weekley",79,13.27,98,13,"GIRPutting2025",2015
79,79,"Bill Lunde",50,13.21,53,7,"GIRPutting2025",2015
80,80,"Webb Simpson",81,13.16,76,10,"GIRPutting2025",2015
81,81,"Derek Fathauer",81,13.1,84,11,"GIRPutting2025",2015
81,81,"David Lingmerth",90,13.1,84,11,"GIRPutting2025",2015
83,83,"Hideki Matsuyama",95,13.08,107,14,"GIRPutting2025",2015
84,84,"Hunter Mahan",88,12.99,77,10,"GIRPutting2025",2015
85,85,"George McNeill",93,12.82,117,15,"GIRPutting2025",2015
85,85,"Jonathan Randolph",72,12.82,78,10,"GIRPutting2025",2015
87,87,"Bo Van Pelt",81,12.77,94,12,"GIRPutting2025",2015
88,88,"Hudson Swafford",97,12.73,110,14,"GIRPutting2025",2015
89,89,"Chris Kirk",76,12.66,79,10,"GIRPutting2025",2015
90,90,"Kevin Na",98,12.64,87,11,"GIRPutting2025",2015
91,91,"Jason Gore",76,12.5,88,11,"GIRPutting2025",2015
91,91,"Carlos Ortiz",100,12.5,104,13,"GIRPutting2025",2015
91,91,"Heath Slocum",57,12.5,56,7,"GIRPutting2025",2015
94,94,"Chesson Hadley",101,12.38,105,13,"GIRPutting2025",2015
95,95,"Charl Schwartzel",67,12.24,49,6,"GIRPutting2025",2015
96,96,"Carl Pettersson",106,12.21,131,16,"GIRPutting2025",2015
97,97,"Sangmoon Bae",98,12.12,99,12,"GIRPutting2025",2015
97,97,"Andrew Putnam",68,12.12,66,8,"GIRPutting2025",2015
99,99,"Tyrone Van Aswegen",58,12,50,6,"GIRPutting2025",2015
100,100,"Vijay Singh",78,11.9,84,10,"GIRPutting2025",2015
100,100,"Andrew Svoboda",80,11.9,84,10,"GIRPutting2025",2015
102,102,"Blayne Barber",76,11.84,76,9,"GIRPutting2025",2015
103,103,"Ben Crane",62,11.76,51,6,"GIRPutting2025",2015
104,104,"Kevin Kisner",104,11.72,128,15,"GIRPutting2025",2015
104,104,"William McGirt",103,11.72,145,17,"GIRPutting2025",2015
106,106,"David Hearn",97,11.61,112,13,"GIRPutting2025",2015
107,107,"Brendon Todd",96,11.4,114,13,"GIRPutting2025",2015
108,108,"Martin Flores",95,11.38,123,14,"GIRPutting2025",2015
109,109,"Chad Collins",79,11.25,80,9,"GIRPutting2025",2015
110,110,"Erik Compton",86,11.22,98,11,"GIRPutting2025",2015
111,111,"Kevin Streelman",95,11.21,116,13,"GIRPutting2025",2015
112,112,"Aaron Baddeley",76,11.11,81,9,"GIRPutting2025",2015
112,112,"Ricky Barnes",82,11.11,81,9,"GIRPutting2025",2015
112,112,"Bryce Molder",91,11.11,108,12,"GIRPutting2025",2015
112,112,"Justin Rose",69,11.11,45,5,"GIRPutting2025",2015
112,112,"Brian Stuard",97,11.11,108,12,"GIRPutting2025",2015
117,117,"Ryan Palmer",80,10.94,64,7,"GIRPutting2025",2015
118,118,"Brendon de Jonge",106,10.81,111,12,"GIRPutting2025",2015
119,119,"Gary Woodland",81,10.77,65,7,"GIRPutting2025",2015
120,120,"Max Homa",78,10.71,84,9,"GIRPutting2025",2015
121,121,"Adam Hadwin",95,10.66,122,13,"GIRPutting2025",2015
122,122,"Robert Allenby",63,10.53,76,8,"GIRPutting2025",2015
123,123,"Kyle Reifers",96,10.48,105,11,"GIRPutting2025",2015
124,124,"Oscar Fraustro",58,10.42,48,5,"GIRPutting2025",2015
125,125,"Tony Finau",106,10.4,125,13,"GIRPutting2025",2015
126,126,"Chad Campbell",97,10.34,116,12,"GIRPutting2025",2015
126,126,"Roger Sloan",56,10.34,58,6,"GIRPutting2025",2015
128,128,"Nick Taylor",91,10.31,97,10,"GIRPutting2025",2015
129,129,"JB Holmes",89,10.29,68,7,"GIRPutting2025",2015
130,130,"Stewart Cink",77,10.19,108,11,"GIRPutting2025",2015
131,131,"KJ Choi",66,10.17,59,6,"GIRPutting2025",2015
131,131,"Ryan Moore",81,10.17,59,6,"GIRPutting2025",2015
133,133,"Derek Ernst",75,10.11,89,9,"GIRPutting2025",2015
134,134,"Mark Wilson",89,9.92,121,12,"GIRPutting2025",2015
135,135,"Brendan Steele",88,9.71,103,10,"GIRPutting2025",2015
136,136,"Sergio Garcia",59,9.62,52,5,"GIRPutting2025",2015
137,137,"Byron Smith",59,9.43,53,5,"GIRPutting2025",2015
138,138,"Daniel Berger",97,9.4,117,11,"GIRPutting2025",2015
139,139,"Will Wilcox",58,9.38,64,6,"GIRPutting2025",2015
140,140,"Shawn Stefani",94,9.32,118,11,"GIRPutting2025",2015
141,141,"Ken Duke",93,9.2,87,8,"GIRPutting2025",2015
142,142,"Troy Merritt",91,9.16,131,12,"GIRPutting2025",2015
143,143,"Eric Axley",57,9.09,44,4,"GIRPutting2025",2015
143,143,"Alex Cejka",94,9.09,110,10,"GIRPutting2025",2015
143,143,"Jim Herman",88,9.09,110,10,"GIRPutting2025",2015
146,146,"John Senden",80,8.96,67,6,"GIRPutting2025",2015
147,147,"Brice Garnett",81,8.91,101,9,"GIRPutting2025",2015
148,148,"Bill Haas",89,8.89,90,8,"GIRPutting2025",2015
149,149,"Robert Streb",110,8.82,136,12,"GIRPutting2025",2015
150,150,"Padraig Harrington",60,8.62,58,5,"GIRPutting2025",2015
151,151,"Michael Putnam",87,8.57,105,9,"GIRPutting2025",2015
152,152,"Billy Hurley III",83,8.45,71,6,"GIRPutting2025",2015
153,153,"Gonzalo Fdez Castano",81,8.43,83,7,"GIRPutting2025",2015
154,154,"Zac Blair",108,8.4,119,10,"GIRPutting2025",2015
155,155,"Brian Davis",86,8.33,96,8,"GIRPutting2025",2015
155,155,"Matt Every",73,8.33,60,5,"GIRPutting2025",2015
155,155,"Jeff Overton",94,8.33,96,8,"GIRPutting2025",2015
155,155,"DA Points",72,8.33,72,6,"GIRPutting2025",2015
159,159,"Greg Owen",58,8.2,61,5,"GIRPutting2025",2015
160,160,"Mark Hubbard",79,8.05,87,7,"GIRPutting2025",2015
161,161,"Spencer Levin",99,8.04,112,9,"GIRPutting2025",2015
162,162,"Justin Leonard",61,8,50,4,"GIRPutting2025",2015
163,163,"Graham DeLaet",65,7.94,63,5,"GIRPutting2025",2015
164,164,"Lucas Glover",79,7.83,115,9,"GIRPutting2025",2015
165,165,"Fabian Gomez",83,7.59,79,6,"GIRPutting2025",2015
166,166,"Morgan Hoffmann",85,7.5,80,6,"GIRPutting2025",2015
167,167,"Davis Love III",51,7.41,54,4,"GIRPutting2025",2015
168,168,"Jason Kokrak",88,7.38,122,9,"GIRPutting2025",2015
169,169,"Alex Prugh",84,7.21,111,8,"GIRPutting2025",2015
169,169,"Justin Thomas",106,7.21,111,8,"GIRPutting2025",2015
171,171,"Jim Furyk",71,7.14,70,5,"GIRPutting2025",2015
172,172,"Scott Langley",94,7.08,113,8,"GIRPutting2025",2015
173,173,"Angel Cabrera",53,7.02,57,4,"GIRPutting2025",2015
174,174,"Retief Goosen",81,6.94,72,5,"GIRPutting2025",2015
175,175,"Francesco Molinari",56,6.58,76,5,"GIRPutting2025",2015
176,176,"Steven Alker",62,6.56,61,4,"GIRPutting2025",2015
177,177,"Charlie Beljan",76,5.33,75,4,"GIRPutting2025",2015
177,177,"Robert Garrigus",70,5.33,75,4,"GIRPutting2025",2015
179,179,"Bubba Watson",71,4.84,62,3,"GIRPutting2025",2015
180,180,"Charley Hoffman",97,4.81,104,5,"GIRPutting2025",2015
181,181,"John Peterson",84,4.72,106,5,"GIRPutting2025",2015
182,182,"Jim Renner",68,4.62,65,3,"GIRPutting2025",2015
183,183,"SJ Park",79,4.11,73,3,"GIRPutting2025",2015
184,184,"JJ Henry",94,3.97,126,5,"GIRPutting2025",2015
