"DrivingPct280300Measured_RANKTHISWEEK_2014","DrivingPct280300Measured_RANKLASTWEEK_2014","DrivingPct280300Measured_PLAYERNAME_2014","DrivingPct280300Measured_ROUNDS_2014","DrivingPct280300Measured_Pct_2014","DrivingPct280300Measured_TOTALDRIVESFOR280300_2014","DrivingPct280300Measured_TOTALDRVSOVERALL_2014","DrivingPct280300Measured_RELATIVETOPAR_2014","stat_name","year"
1,1,"Brendon de Jonge",109,52.63,100,190,-0.11,"DrivingPct280300Measured",2014
2,2,"Ian Poulter",57,50,42,84,-0.05,"DrivingPct280300Measured",2014
2,2,"Nicholas Thompson",85,50,77,154,0.01,"DrivingPct280300Measured",2014
4,4,"John Rollins",84,49.34,75,152,-0.07,"DrivingPct280300Measured",2014
5,5,"Matt Jones",83,49.3,70,142,0.01,"DrivingPct280300Measured",2014
6,6,"Jordan Spieth",102,48.78,80,164,-0.08,"DrivingPct280300Measured",2014
6,6,"Chris Stroud",88,48.78,80,164,-0.25,"DrivingPct280300Measured",2014
8,8,"Henrik Stenson",56,48.68,37,76,-0.32,"DrivingPct280300Measured",2014
9,9,"Scott Brown",100,47.92,92,192,-0.18,"DrivingPct280300Measured",2014
10,10,"Lee Westwood",57,47.73,42,88,-0.07,"DrivingPct280300Measured",2014
11,11,"Jonathan Byrd",76,47.22,68,144,-0.22,"DrivingPct280300Measured",2014
12,12,"Brandt Snedeker",89,47.18,67,142,-0.07,"DrivingPct280300Measured",2014
13,13,"Chad Campbell",57,47.17,50,106,-0.18,"DrivingPct280300Measured",2014
14,14,"Hunter Mahan",88,46.67,70,150,-0.11,"DrivingPct280300Measured",2014
14,14,"John Peterson",62,46.67,56,120,-0.14,"DrivingPct280300Measured",2014
16,16,"Boo Weekley",73,46.43,52,112,-0.13,"DrivingPct280300Measured",2014
17,17,"Luke Guthrie",85,46.39,77,166,-0.17,"DrivingPct280300Measured",2014
18,18,"Danny Lee",84,46.25,74,160,-0.09,"DrivingPct280300Measured",2014
19,19,"Josh Teater",90,45.83,77,168,-0.12,"DrivingPct280300Measured",2014
20,20,"Will Ma Kenzie",82,45.73,75,164,-0.03,"DrivingPct280300Measured",2014
21,21,"Sangmoon Bae",76,45.71,64,140,-0.23,"DrivingPct280300Measured",2014
22,22,"Jim Renner",61,45.61,52,114,-0.04,"DrivingPct280300Measured",2014
23,23,"Ben Martin",80,45.39,69,152,-0.1,"DrivingPct280300Measured",2014
24,24,"Jeff Overton",80,44.44,64,144,-0.14,"DrivingPct280300Measured",2014
25,25,"George McNeill",79,44.16,68,154,-0.09,"DrivingPct280300Measured",2014
26,26,"Sergio Garcia",61,43.75,35,80,-0.09,"DrivingPct280300Measured",2014
27,27,"Ernie Els",85,43.65,55,126,-0.11,"DrivingPct280300Measured",2014
28,28,"Trevor Immelman",84,43.59,68,156,-0.28,"DrivingPct280300Measured",2014
29,29,"Ryan Moore",86,43.18,57,132,-0.25,"DrivingPct280300Measured",2014
30,30,"James Hahn",82,43.13,69,160,-0.03,"DrivingPct280300Measured",2014
31,31,"Johnson Wagner",69,43.08,56,130,0.11,"DrivingPct280300Measured",2014
32,32,"Brian Harman",111,42.99,92,214,-0.1,"DrivingPct280300Measured",2014
33,33,"Bill Haas",107,42.94,73,170,-0.18,"DrivingPct280300Measured",2014
34,34,"Billy Horschel",92,42.36,61,144,-0.03,"DrivingPct280300Measured",2014
35,35,"Russell Henley",92,42.31,66,156,0.06,"DrivingPct280300Measured",2014
36,36,"Roberto Castro",76,42.19,54,128,-0.26,"DrivingPct280300Measured",2014
37,37,"Matt Kuchar",91,42.11,64,152,-0.23,"DrivingPct280300Measured",2014
38,38,"Erik Compton",88,42.07,69,164,-0.04,"DrivingPct280300Measured",2014
39,39,"Chris Kirk",105,42.05,74,176,-0.22,"DrivingPct280300Measured",2014
40,40,"David Lingmerth",80,41.67,60,144,-0.07,"DrivingPct280300Measured",2014
41,41,"Rickie Fowler",91,41.54,54,130,-0.19,"DrivingPct280300Measured",2014
42,42,"Bronson La Cassie",51,41.49,39,94,-0.18,"DrivingPct280300Measured",2014
43,43,"Tim Wilkinson",86,41.46,68,164,-0.15,"DrivingPct280300Measured",2014
44,44,"Keegan Bradley",89,41.43,58,140,-0.12,"DrivingPct280300Measured",2014
45,45,"Shawn Stefani",60,41.38,48,116,-0.06,"DrivingPct280300Measured",2014
46,46,"Stewart Cink",91,41.33,62,150,-0.02,"DrivingPct280300Measured",2014
47,47,"Jonas Blixt",64,41.3,38,92,-0.24,"DrivingPct280300Measured",2014
48,48,"Zach Johnson",97,41.28,71,172,-0.18,"DrivingPct280300Measured",2014
49,49,"DA Points",75,41.23,47,114,-0.19,"DrivingPct280300Measured",2014
50,50,"Geoff Ogilvy",84,41.03,64,156,-0.09,"DrivingPct280300Measured",2014
51,51,"Briny Baird",50,41,41,100,-0.07,"DrivingPct280300Measured",2014
52,52,"Davis Love III",74,40.97,59,144,-0.03,"DrivingPct280300Measured",2014
53,53,"Russell Knox",92,40.76,75,184,-0.21,"DrivingPct280300Measured",2014
54,54,"Vijay Singh",83,40.51,64,158,0.03,"DrivingPct280300Measured",2014
55,55,"Jason Dufner",57,40.48,34,84,-0.21,"DrivingPct280300Measured",2014
56,56,"Chesson Hadley",84,40.24,66,164,-0.03,"DrivingPct280300Measured",2014
57,57,"JJ Henry",91,40.23,70,174,-0.23,"DrivingPct280300Measured",2014
58,58,"Kevin Tway",64,40.18,45,112,-0.02,"DrivingPct280300Measured",2014
59,59,"James Driscoll",71,40.14,57,142,-0.25,"DrivingPct280300Measured",2014
60,60,"Louis Oosthuizen",50,40,24,60,-0.13,"DrivingPct280300Measured",2014
60,60,"Kevin Streelman",79,40,48,120,0,"DrivingPct280300Measured",2014
60,60,"Cameron Tringale",111,40,84,210,-0.1,"DrivingPct280300Measured",2014
63,63,"John Senden",99,39.89,71,178,-0.28,"DrivingPct280300Measured",2014
64,64,"Tommy Gainey",73,39.86,55,138,-0.05,"DrivingPct280300Measured",2014
64,64,"Richard Lee",80,39.86,59,148,-0.15,"DrivingPct280300Measured",2014
66,66,"Andres Romero",81,39.61,61,154,0,"DrivingPct280300Measured",2014
66,66,"Andrew Svoboda",77,39.61,61,154,-0.25,"DrivingPct280300Measured",2014
68,68,"Greg Chalmers",85,39.51,64,162,-0.16,"DrivingPct280300Measured",2014
69,69,"Daniel Summerhays",98,39.36,74,188,-0.16,"DrivingPct280300Measured",2014
70,70,"Freddie Jacobson",91,39.33,70,178,-0.16,"DrivingPct280300Measured",2014
71,71,"Ricky Barnes",92,39.2,69,176,-0.06,"DrivingPct280300Measured",2014
71,71,"Brice Garnett",92,39.2,69,176,-0.22,"DrivingPct280300Measured",2014
73,73,"Matt Every",85,39.04,57,146,-0.14,"DrivingPct280300Measured",2014
74,74,"Scott Stallings",77,38.97,53,136,0.02,"DrivingPct280300Measured",2014
75,75,"Justin Hicks",103,38.89,77,198,-0.16,"DrivingPct280300Measured",2014
75,75,"Mark Wilson",69,38.89,49,126,-0.12,"DrivingPct280300Measured",2014
