"Front9Par4ScoringAverage_RANKTHISWEEK_2012","Front9Par4ScoringAverage_RANKLASTWEEK_2012","Front9Par4ScoringAverage_PLAYERNAME_2012","Front9Par4ScoringAverage_ROUNDS_2012","Front9Par4ScoringAverage_AVG_2012","Front9Par4ScoringAverage_TOTALSTROKES_2012","Front9Par4ScoringAverage_TOTALHOLES_2012","stat_name","year"
38,38,"Jason Day",57,4.02,1218,303,"Front9Par4ScoringAverage",2012
38,38,"Brendon de Jonge",115,4.02,2514,625,"Front9Par4ScoringAverage",2012
38,38,"Luke Donald",63,4.02,1311,326,"Front9Par4ScoringAverage",2012
38,38,"Tommy Gainey",98,4.02,2166,539,"Front9Par4ScoringAverage",2012
38,38,"David Hearn",95,4.02,2104,523,"Front9Par4ScoringAverage",2012
38,38,"Chris Kirk",93,4.02,1954,486,"Front9Par4ScoringAverage",2012
38,38,"Hunter Mahan",88,4.02,1775,442,"Front9Par4ScoringAverage",2012
38,38,"Ryan Palmer",81,4.02,1772,441,"Front9Par4ScoringAverage",2012
38,38,"Pat Perez",81,4.02,1706,424,"Front9Par4ScoringAverage",2012
38,38,"John Rollins",81,4.02,1698,422,"Front9Par4ScoringAverage",2012
38,38,"Heath Slocum",93,4.02,1978,492,"Front9Par4ScoringAverage",2012
38,38,"Lee Westwood",60,4.02,1166,290,"Front9Par4ScoringAverage",2012
38,38,"Charlie Wi",86,4.02,1890,470,"Front9Par4ScoringAverage",2012
52,52,"Ricky Barnes",92,4.03,1968,488,"Front9Par4ScoringAverage",2012
52,52,"Graham DeLaet",79,4.03,1754,435,"Front9Par4ScoringAverage",2012
52,52,"Robert Garrigus",89,4.03,1932,480,"Front9Par4ScoringAverage",2012
52,52,"Hunter Haas",69,4.03,1451,360,"Front9Par4ScoringAverage",2012
52,52,"Dustin Johnson",70,4.03,1480,367,"Front9Par4ScoringAverage",2012
52,52,"William McGirt",96,4.03,2069,514,"Front9Par4ScoringAverage",2012
52,52,"Seung Yul Noh",105,4.03,2212,549,"Front9Par4ScoringAverage",2012
52,52,"Charl Schwartzel",56,4.03,1185,294,"Front9Par4ScoringAverage",2012
60,60,"Charlie Beljan",61,4.04,1289,319,"Front9Par4ScoringAverage",2012
60,60,"Roberto Castro",92,4.04,2003,496,"Front9Par4ScoringAverage",2012
60,60,"Greg Chalmers",88,4.04,1877,465,"Front9Par4ScoringAverage",2012
60,60,"Ben Crane",73,4.04,1559,386,"Front9Par4ScoringAverage",2012
60,60,"Harris English",98,4.04,2133,528,"Front9Par4ScoringAverage",2012
60,60,"Martin Flores",95,4.04,2128,527,"Front9Par4ScoringAverage",2012
60,60,"Tom Gillis",75,4.04,1606,398,"Front9Par4ScoringAverage",2012
60,60,"Brian Harman",101,4.04,2219,549,"Front9Par4ScoringAverage",2012
60,60,"Charles Howell III",98,4.04,2166,536,"Front9Par4ScoringAverage",2012
60,60,"Kevin Kisner",69,4.04,1460,361,"Front9Par4ScoringAverage",2012
60,60,"Russell Knox",72,4.04,1528,378,"Front9Par4ScoringAverage",2012
60,60,"Spencer Levin",81,4.04,1756,435,"Front9Par4ScoringAverage",2012
60,60,"Bill Lunde",83,4.04,1772,439,"Front9Par4ScoringAverage",2012
60,60,"John Mallinger",74,4.04,1558,386,"Front9Par4ScoringAverage",2012
60,60,"David Mathis",83,4.04,1817,450,"Front9Par4ScoringAverage",2012
60,60,"Rocco Mediate",70,4.04,1511,374,"Front9Par4ScoringAverage",2012
60,60,"Phil Mickelson",79,4.04,1723,427,"Front9Par4ScoringAverage",2012
60,60,"Dicky Pride",62,4.04,1259,312,"Front9Par4ScoringAverage",2012
60,60,"Kyle Reifers",86,4.04,1889,468,"Front9Par4ScoringAverage",2012
60,60,"Justin Rose",69,4.04,1472,364,"Front9Par4ScoringAverage",2012
60,60,"Adam Scott",59,4.04,1260,312,"Front9Par4ScoringAverage",2012
60,60,"Josh Teater",97,4.04,2039,505,"Front9Par4ScoringAverage",2012
60,60,"David Toms",60,4.04,1270,314,"Front9Par4ScoringAverage",2012
83,83,"Michael Bradley",63,4.05,1382,341,"Front9Par4ScoringAverage",2012
83,83,"Chris Couch",61,4.05,1319,326,"Front9Par4ScoringAverage",2012
83,83,"Scott Dunlap",57,4.05,1208,298,"Front9Par4ScoringAverage",2012
83,83,"Bobby Gates",87,4.05,1911,472,"Front9Par4ScoringAverage",2012
83,83,"Brian Gay",91,4.05,1930,476,"Front9Par4ScoringAverage",2012
83,83,"JJ Henry",93,4.05,1931,477,"Front9Par4ScoringAverage",2012
83,83,"Garth Mulroy",59,4.05,1283,317,"Front9Par4ScoringAverage",2012
83,83,"Greg Owen",90,4.05,1986,490,"Front9Par4ScoringAverage",2012
83,83,"John Senden",81,4.05,1709,422,"Front9Par4ScoringAverage",2012
83,83,"Kevin Stadler",85,4.05,1771,437,"Front9Par4ScoringAverage",2012
83,83,"Henrik Stenson",51,4.05,1093,270,"Front9Par4ScoringAverage",2012
83,83,"Vaughn Taylor",81,4.05,1754,433,"Front9Par4ScoringAverage",2012
83,83,"Cameron Tringale",88,4.05,1921,474,"Front9Par4ScoringAverage",2012
83,83,"Jimmy Walker",101,4.05,2213,547,"Front9Par4ScoringAverage",2012
83,83,"Nick Watney",97,4.05,2051,506,"Front9Par4ScoringAverage",2012
98,98,"Mark Anderson",75,4.06,1612,397,"Front9Par4ScoringAverage",2012
98,98,"Keegan Bradley",90,4.06,1983,488,"Front9Par4ScoringAverage",2012
98,98,"Miguel Angel Carballo",73,4.06,1535,378,"Front9Par4ScoringAverage",2012
98,98,"Gary Christian",91,4.06,1951,480,"Front9Par4ScoringAverage",2012
98,98,"Erik Compton",81,4.06,1729,426,"Front9Par4ScoringAverage",2012
98,98,"Padraig Harrington",67,4.06,1394,343,"Front9Par4ScoringAverage",2012
98,98,"Jerry Kelly",84,4.06,1897,467,"Front9Par4ScoringAverage",2012
98,98,"JJ Killeen",101,4.06,2174,536,"Front9Par4ScoringAverage",2012
98,98,"Jeff Maggert",83,4.06,1886,465,"Front9Par4ScoringAverage",2012
98,98,"Ted Potter Jr",77,4.06,1727,425,"Front9Par4ScoringAverage",2012
98,98,"Chez Reavie",83,4.06,1832,451,"Front9Par4ScoringAverage",2012
98,98,"Kyle Stanley",86,4.06,1866,460,"Front9Par4ScoringAverage",2012
98,98,"Brendan Steele",77,4.06,1605,395,"Front9Par4ScoringAverage",2012
98,98,"Brendon Todd",78,4.06,1670,411,"Front9Par4ScoringAverage",2012
98,98,"Jhonattan Vegas",77,4.06,1727,425,"Front9Par4ScoringAverage",2012
113,113,"Blake Adams",107,4.07,2406,591,"Front9Par4ScoringAverage",2012
113,113,"Stuart Appleby",75,4.07,1600,393,"Front9Par4ScoringAverage",2012
113,113,"Jonathan Byrd",69,4.07,1531,376,"Front9Par4ScoringAverage",2012
113,113,"Chad Campbell",84,4.07,1884,463,"Front9Par4ScoringAverage",2012
113,113,"Bob Estes",78,4.07,1751,430,"Front9Par4ScoringAverage",2012
113,113,"Nathan Green",73,4.07,1561,384,"Front9Par4ScoringAverage",2012
113,113,"Charley Hoffman",88,4.07,1935,475,"Front9Par4ScoringAverage",2012
113,113,"John Huh",99,4.07,2187,538,"Front9Par4ScoringAverage",2012
113,113,"Ryuji Imada",78,4.07,1709,420,"Front9Par4ScoringAverage",2012
113,113,"Freddie Jacobson",61,4.07,1342,330,"Front9Par4ScoringAverage",2012
113,113,"Brandt Jobe",57,4.07,1241,305,"Front9Par4ScoringAverage",2012
113,113,"Martin Laird",77,4.07,1558,383,"Front9Par4ScoringAverage",2012
113,113,"Justin Leonard",79,4.07,1675,412,"Front9Par4ScoringAverage",2012
113,113,"Edward Loar",59,4.07,1314,323,"Front9Par4ScoringAverage",2012
113,113,"Bryce Molder",83,4.07,1724,424,"Front9Par4ScoringAverage",2012
113,113,"Scott Stallings",78,4.07,1727,424,"Front9Par4ScoringAverage",2012
113,113,"Mark Wilson",84,4.07,1718,422,"Front9Par4ScoringAverage",2012
130,130,"Aaron Baddeley",73,4.08,1575,386,"Front9Par4ScoringAverage",2012
130,130,"Jason Bohn",81,4.08,1771,434,"Front9Par4ScoringAverage",2012
130,130,"Kevin Chappell",91,4.08,1976,484,"Front9Par4ScoringAverage",2012
130,130,"KJ Choi",71,4.08,1558,382,"Front9Par4ScoringAverage",2012
130,130,"Marco Dawson",60,4.08,1285,315,"Front9Par4ScoringAverage",2012
130,130,"Sergio Garcia",57,4.08,1256,308,"Front9Par4ScoringAverage",2012
130,130,"Tim Herron",88,4.08,2001,490,"Front9Par4ScoringAverage",2012
130,130,"JB Holmes",90,4.08,1928,472,"Front9Par4ScoringAverage",2012
130,130,"Trevor Immelman",76,4.08,1674,410,"Front9Par4ScoringAverage",2012
130,130,"Matt Jones",53,4.08,1196,293,"Front9Par4ScoringAverage",2012
130,130,"George McNeill",85,4.08,1865,457,"Front9Par4ScoringAverage",2012
130,130,"Sean OHair",84,4.08,1879,460,"Front9Par4ScoringAverage",2012
130,130,"Rod Pampling",88,4.08,1908,468,"Front9Par4ScoringAverage",2012
130,130,"Rory Sabbatini",84,4.08,1881,461,"Front9Par4ScoringAverage",2012
130,130,"Kevin Streelman",89,4.08,2030,497,"Front9Par4ScoringAverage",2012
130,130,"Roland Thatcher",55,4.08,1213,297,"Front9Par4ScoringAverage",2012
130,130,"DJ Trahan",73,4.08,1575,386,"Front9Par4ScoringAverage",2012
130,130,"Boo Weekley",74,4.08,1550,380,"Front9Par4ScoringAverage",2012
148,148,"Daniel Chopra",55,4.09,1214,297,"Front9Par4ScoringAverage",2012
148,148,"Gavin Coles",72,4.09,1594,390,"Front9Par4ScoringAverage",2012
148,148,"James Driscoll",83,4.09,1836,449,"Front9Par4ScoringAverage",2012
148,148,"Rickie Fowler",84,4.09,1829,447,"Front9Par4ScoringAverage",2012
148,148,"Mathew Goggin",65,4.09,1430,350,"Front9Par4ScoringAverage",2012
148,148,"Derek Lamely",64,4.09,1465,358,"Front9Par4ScoringAverage",2012
148,148,"Richard Lee",71,4.09,1547,378,"Front9Par4ScoringAverage",2012
148,148,"Marc Leishman",84,4.09,1857,454,"Front9Par4ScoringAverage",2012
148,148,"Billy Mayfair",90,4.09,1966,481,"Front9Par4ScoringAverage",2012
148,148,"Johnson Wagner",88,4.09,1945,476,"Front9Par4ScoringAverage",2012
158,158,"Arjun Atwal",79,4.1,1716,419,"Front9Par4ScoringAverage",2012
158,158,"Kris Blanks",65,4.1,1460,356,"Front9Par4ScoringAverage",2012
158,158,"Scott Brown",65,4.1,1447,353,"Front9Par4ScoringAverage",2012
158,158,"Troy Kelly",68,4.1,1452,354,"Front9Par4ScoringAverage",2012
158,158,"Jason Kokrak",79,4.1,1717,419,"Front9Par4ScoringAverage",2012
158,158,"Davis Love III",64,4.1,1499,366,"Front9Par4ScoringAverage",2012
158,158,"Troy Matteson",100,4.1,2189,534,"Front9Par4ScoringAverage",2012
158,158,"Tom Pernice Jr",62,4.1,1300,317,"Front9Par4ScoringAverage",2012
158,158,"Alexandre Rocha",62,4.1,1327,324,"Front9Par4ScoringAverage",2012
158,158,"Patrick Sheehan",58,4.1,1267,309,"Front9Par4ScoringAverage",2012
158,158,"Steve Wheatcroft",56,4.1,1198,292,"Front9Par4ScoringAverage",2012
169,169,"Robert Allenby",76,4.11,1706,415,"Front9Par4ScoringAverage",2012
169,169,"John Daly",50,4.11,1078,262,"Front9Par4ScoringAverage",2012
169,169,"Robert Karlsson",54,4.11,1193,290,"Front9Par4ScoringAverage",2012
169,169,"Geoff Ogilvy",73,4.11,1538,374,"Front9Par4ScoringAverage",2012
169,169,"Kyle Thompson",51,4.11,1129,275,"Front9Par4ScoringAverage",2012
169,169,"Gary Woodland",70,4.11,1545,376,"Front9Par4ScoringAverage",2012
169,169,"YE Yang",64,4.11,1430,348,"Front9Par4ScoringAverage",2012
176,176,"Stephen Ames",54,4.12,1244,302,"Front9Par4ScoringAverage",2012
176,176,"Sangmoon Bae",81,4.12,1715,416,"Front9Par4ScoringAverage",2012
176,176,"Matt Bettencourt",80,4.12,1727,419,"Front9Par4ScoringAverage",2012
176,176,"Michael Thompson",80,4.12,1812,440,"Front9Par4ScoringAverage",2012
180,180,"Angel Cabrera",54,4.13,1240,300,"Front9Par4ScoringAverage",2012
180,180,"Ryo Ishikawa",54,4.13,1188,288,"Front9Par4ScoringAverage",2012
180,180,"Sung Kang",75,4.13,1657,401,"Front9Par4ScoringAverage",2012
183,183,"Stewart Cink",71,4.14,1498,362,"Front9Par4ScoringAverage",2012
183,183,"Chris DiMarco",83,4.14,1839,444,"Front9Par4ScoringAverage",2012
183,183,"Billy Hurley III",70,4.14,1560,377,"Front9Par4ScoringAverage",2012
183,183,"Colt Knost",79,4.14,1751,423,"Front9Par4ScoringAverage",2012
187,187,"Cameron Beckman",81,4.15,1762,425,"Front9Par4ScoringAverage",2012
188,188,"Tommy Biershenk",74,4.16,1655,398,"Front9Par4ScoringAverage",2012
188,188,"Stephen Gangluff",57,4.16,1286,309,"Front9Par4ScoringAverage",2012
190,190,"Harrison Frazar",56,4.17,1255,301,"Front9Par4ScoringAverage",2012
191,191,"Andres Romero",68,4.18,1445,346,"Front9Par4ScoringAverage",2012
