"DrivingPct300320Measured_RANKTHISWEEK_2007","DrivingPct300320Measured_RANKLASTWEEK_2007","DrivingPct300320Measured_PLAYERNAME_2007","DrivingPct300320Measured_ROUNDS_2007","DrivingPct300320Measured_Pct_2007","DrivingPct300320Measured_TOTALDRIVESFOR300320_2007","DrivingPct300320Measured_TOTALDRVSOVERALL_2007","DrivingPct300320Measured_RELATIVETOPAR_2007","stat_name","year"
1,1,"Robert Garrigus",95,36.84,70,190,3.71,"DrivingPct300320Measured",2007
2,2,"Anthony Kim",93,36.47,62,170,3.81,"DrivingPct300320Measured",2007
3,3,"Bill Haas",93,35.96,64,178,3.75,"DrivingPct300320Measured",2007
4,4,"Jason Gore",86,35.47,61,172,3.77,"DrivingPct300320Measured",2007
5,5,"Adam Scott",69,35.19,38,108,3.89,"DrivingPct300320Measured",2007
6,6,"Pat Perez",84,35,49,140,3.8,"DrivingPct300320Measured",2007
7,7,"Charles Howell III",89,34.72,50,144,3.72,"DrivingPct300320Measured",2007
8,8,"Mathias Gronberg",95,33.68,64,190,3.63,"DrivingPct300320Measured",2007
9,9,"Nick Watney",87,32.91,52,158,3.75,"DrivingPct300320Measured",2007
10,10,"Harrison Frazar",88,32.32,53,164,3.72,"DrivingPct300320Measured",2007
11,11,"Henrik Stenson",52,31.94,23,72,4.39,"DrivingPct300320Measured",2007
12,12,"Jeff Overton",60,31.9,37,116,3.81,"DrivingPct300320Measured",2007
13,13,"Mathew Goggin",97,31.72,59,186,3.73,"DrivingPct300320Measured",2007
14,14,"Brett Wetterich",88,31.33,47,150,3.3,"DrivingPct300320Measured",2007
15,15,"Matt Hendrix",63,31.15,38,122,3.89,"DrivingPct300320Measured",2007
16,16,"John Daly",59,31.13,33,106,3.39,"DrivingPct300320Measured",2007
17,17,"Bubba Watson",80,31.08,46,148,3.57,"DrivingPct300320Measured",2007
18,18,"George McNeill",95,31.03,54,174,3.85,"DrivingPct300320Measured",2007
19,19,"Retief Goosen",50,30.88,21,68,4.14,"DrivingPct300320Measured",2007
20,20,"Bubba Dickerson",51,30.85,29,94,3.9,"DrivingPct300320Measured",2007
21,21,"Craig Barlow",52,30.77,32,104,3.5,"DrivingPct300320Measured",2007
21,21,"Charley Hoffman",97,30.77,56,182,3.84,"DrivingPct300320Measured",2007
23,23,"Lucas Glover",98,30.72,51,166,3.73,"DrivingPct300320Measured",2007
24,24,"Sergio Garcia",68,30.36,34,112,4.03,"DrivingPct300320Measured",2007
25,25,"Charles Warren",101,30.2,61,202,3.52,"DrivingPct300320Measured",2007
26,26,"Phil Mickelson",73,29.66,35,118,3.89,"DrivingPct300320Measured",2007
27,27,"Sean OHair",98,29.55,52,176,3.37,"DrivingPct300320Measured",2007
27,27,"Tiger Woods",63,29.55,26,88,3.85,"DrivingPct300320Measured",2007
29,29,"Paul Stankowski",52,29.17,28,96,3.68,"DrivingPct300320Measured",2007
30,30,"Vijay Singh",102,29.07,50,172,3.54,"DrivingPct300320Measured",2007
31,31,"Jay Williamson",50,29,29,100,3.9,"DrivingPct300320Measured",2007
32,32,"Jason Schultz",63,28.81,34,118,3.5,"DrivingPct300320Measured",2007
33,33,"Scott Gutschewski",67,28.57,36,126,3.81,"DrivingPct300320Measured",2007
34,34,"Hunter Mahan",91,28.48,45,158,3.44,"DrivingPct300320Measured",2007
35,35,"JB Holmes",71,28.26,39,138,3.41,"DrivingPct300320Measured",2007
36,36,"Tag Ridings",52,28,28,100,4.14,"DrivingPct300320Measured",2007
37,37,"Kenny Perry",83,27.85,44,158,3.41,"DrivingPct300320Measured",2007
38,38,"Troy Matteson",87,27.78,45,162,3.73,"DrivingPct300320Measured",2007
39,39,"Chris Couch",76,27.63,42,152,3.36,"DrivingPct300320Measured",2007
40,40,"Ryan Palmer",91,27.53,49,178,3.65,"DrivingPct300320Measured",2007
41,41,"Andrew Buckle",77,27.4,40,146,3.45,"DrivingPct300320Measured",2007
42,42,"Camilo Villegas",82,27.08,39,144,3.79,"DrivingPct300320Measured",2007
43,43,"Chris Stroud",66,26.61,33,124,3.64,"DrivingPct300320Measured",2007
44,44,"Brian Bateman",55,26.6,25,94,3.16,"DrivingPct300320Measured",2007
45,45,"Bo Van Pelt",104,26.47,54,204,3.83,"DrivingPct300320Measured",2007
46,46,"Michael Putnam",96,26.16,45,172,3.42,"DrivingPct300320Measured",2007
47,47,"Kyle Reifers",71,26.09,36,138,3.5,"DrivingPct300320Measured",2007
48,48,"Brett Quigley",79,25.76,34,132,3.41,"DrivingPct300320Measured",2007
49,49,"Stewart Cink",91,25.68,38,148,3.79,"DrivingPct300320Measured",2007
50,50,"Daniel Chopra",106,25.48,53,208,3.57,"DrivingPct300320Measured",2007
51,51,"Peter Lonard",85,25.47,41,161,3.44,"DrivingPct300320Measured",2007
52,52,"Jarrod Lyle",77,25.34,37,146,3.49,"DrivingPct300320Measured",2007
53,53,"Robert Allenby",90,25.31,41,162,3.29,"DrivingPct300320Measured",2007
54,54,"John Senden",97,25.28,45,178,3.33,"DrivingPct300320Measured",2007
55,55,"Aaron Baddeley",83,25,34,136,3.82,"DrivingPct300320Measured",2007
55,55,"Ernie Els",59,25,22,88,3.45,"DrivingPct300320Measured",2007
57,57,"Marco Dawson",73,24.65,35,142,3.6,"DrivingPct300320Measured",2007
58,58,"Steve Allan",63,24.58,29,118,3.41,"DrivingPct300320Measured",2007
59,59,"Jeff Brehaut",59,24.53,26,106,3.46,"DrivingPct300320Measured",2007
60,60,"Steve Marino",106,24.5,49,200,3.2,"DrivingPct300320Measured",2007
61,61,"John Merrick",92,24.43,43,176,3.26,"DrivingPct300320Measured",2007
62,62,"Rich Barcelo",80,24.36,38,156,3.39,"DrivingPct300320Measured",2007
63,63,"DJ Trahan",99,24.23,47,194,3.15,"DrivingPct300320Measured",2007
64,64,"Mark Hensby",81,24.05,38,158,3.89,"DrivingPct300320Measured",2007
64,64,"Greg Owen",81,24.05,38,158,3.13,"DrivingPct300320Measured",2007
66,66,"Kevin Sutherland",85,24.03,37,154,3.68,"DrivingPct300320Measured",2007
67,67,"Alex Cejka",80,23.72,37,156,3.57,"DrivingPct300320Measured",2007
68,68,"Brendon de Jonge",76,23.61,34,144,3.5,"DrivingPct300320Measured",2007
69,69,"Michael Allen",74,23.57,33,140,3.58,"DrivingPct300320Measured",2007
70,70,"Ryan Moore",92,23.21,39,168,3.49,"DrivingPct300320Measured",2007
71,71,"Steve Wheatcroft",73,23.19,32,138,3.31,"DrivingPct300320Measured",2007
72,72,"Bryce Molder",56,23.15,25,108,3.72,"DrivingPct300320Measured",2007
73,73,"Padraig Harrington",64,22.92,22,96,3.41,"DrivingPct300320Measured",2007
