"Total3Putts1015_RANKTHISWEEK_2012","Total3Putts1015_RANKLASTWEEK_2012","Total3Putts1015_PLAYERNAME_2012","Total3Putts1015_ROUNDS_2012","Total3Putts1015_TOTAL3PUTTS1015_2012","Total3Putts1015_TOTAL3PUTTS_2012","stat_name","year"
45,45,"Scott Piercy",95,2,46,"Total3Putts1015",2012
45,45,"Chez Reavie",83,2,42,"Total3Putts1015",2012
45,45,"Vijay Singh",99,2,47,"Total3Putts1015",2012
45,45,"Brandt Snedeker",81,2,30,"Total3Putts1015",2012
45,45,"Josh Teater",97,2,62,"Total3Putts1015",2012
45,45,"Michael Thompson",80,2,38,"Total3Putts1015",2012
45,45,"David Toms",60,2,24,"Total3Putts1015",2012
45,45,"DJ Trahan",73,2,44,"Total3Putts1015",2012
45,45,"Nick Watney",97,2,52,"Total3Putts1015",2012
45,45,"Boo Weekley",74,2,39,"Total3Putts1015",2012
45,45,"Lee Westwood",60,2,23,"Total3Putts1015",2012
45,45,"Gary Woodland",70,2,48,"Total3Putts1015",2012
45,45,"Tiger Woods",69,2,25,"Total3Putts1015",2012
92,92,"Blake Adams",107,1,51,"Total3Putts1015",2012
92,92,"Stephen Ames",54,1,30,"Total3Putts1015",2012
92,92,"Mark Anderson",75,1,49,"Total3Putts1015",2012
92,92,"Arjun Atwal",79,1,34,"Total3Putts1015",2012
92,92,"Aaron Baddeley",73,1,24,"Total3Putts1015",2012
92,92,"Sangmoon Bae",81,1,33,"Total3Putts1015",2012
92,92,"Charlie Beljan",61,1,28,"Total3Putts1015",2012
92,92,"Jonas Blixt",72,1,21,"Total3Putts1015",2012
92,92,"Jason Bohn",81,1,31,"Total3Putts1015",2012
92,92,"Keegan Bradley",90,1,47,"Total3Putts1015",2012
92,92,"Daniel Chopra",55,1,18,"Total3Putts1015",2012
92,92,"Gavin Coles",72,1,34,"Total3Putts1015",2012
92,92,"Ben Crane",73,1,31,"Total3Putts1015",2012
92,92,"Ben Curtis",62,1,16,"Total3Putts1015",2012
92,92,"John Daly",50,1,20,"Total3Putts1015",2012
92,92,"Luke Donald",63,1,15,"Total3Putts1015",2012
92,92,"Ernie Els",80,1,31,"Total3Putts1015",2012
92,92,"Bob Estes",78,1,26,"Total3Putts1015",2012
92,92,"Matt Every",80,1,34,"Total3Putts1015",2012
92,92,"Martin Flores",95,1,32,"Total3Putts1015",2012
92,92,"Stephen Gangluff",57,1,28,"Total3Putts1015",2012
92,92,"Brian Gay",91,1,20,"Total3Putts1015",2012
92,92,"Tom Gillis",75,1,42,"Total3Putts1015",2012
92,92,"Bill Haas",79,1,35,"Total3Putts1015",2012
92,92,"Padraig Harrington",67,1,23,"Total3Putts1015",2012
92,92,"Tim Herron",88,1,36,"Total3Putts1015",2012
92,92,"Trevor Immelman",76,1,40,"Total3Putts1015",2012
92,92,"Zach Johnson",95,1,31,"Total3Putts1015",2012
92,92,"Troy Kelly",68,1,30,"Total3Putts1015",2012
92,92,"Chris Kirk",93,1,56,"Total3Putts1015",2012
92,92,"Russell Knox",72,1,25,"Total3Putts1015",2012
92,92,"Martin Laird",77,1,37,"Total3Putts1015",2012
92,92,"Edward Loar",59,1,18,"Total3Putts1015",2012
92,92,"Hunter Mahan",88,1,30,"Total3Putts1015",2012
92,92,"David Mathis",83,1,26,"Total3Putts1015",2012
92,92,"Troy Matteson",100,1,53,"Total3Putts1015",2012
92,92,"Graeme McDowell",55,1,18,"Total3Putts1015",2012
92,92,"William McGirt",96,1,35,"Total3Putts1015",2012
92,92,"Geoff Ogilvy",73,1,28,"Total3Putts1015",2012
92,92,"Carl Pettersson",92,1,30,"Total3Putts1015",2012
92,92,"DA Points",88,1,51,"Total3Putts1015",2012
92,92,"Dicky Pride",62,1,21,"Total3Putts1015",2012
92,92,"Alexandre Rocha",62,1,32,"Total3Putts1015",2012
92,92,"John Rollins",81,1,40,"Total3Putts1015",2012
92,92,"Adam Scott",59,1,27,"Total3Putts1015",2012
92,92,"Heath Slocum",93,1,47,"Total3Putts1015",2012
92,92,"Kevin Stadler",85,1,37,"Total3Putts1015",2012
92,92,"Chris Stroud",86,1,29,"Total3Putts1015",2012
92,92,"Vaughn Taylor",81,1,34,"Total3Putts1015",2012
92,92,"Roland Thatcher",55,1,31,"Total3Putts1015",2012
92,92,"Kyle Thompson",51,1,29,"Total3Putts1015",2012
92,92,"Bo Van Pelt",84,1,29,"Total3Putts1015",2012
92,92,"Camilo Villegas",79,1,43,"Total3Putts1015",2012
92,92,"Johnson Wagner",88,1,48,"Total3Putts1015",2012
92,92,"Jimmy Walker",101,1,40,"Total3Putts1015",2012
92,92,"Mark Wilson",84,1,37,"Total3Putts1015",2012
