"Last15EventsPutting_RANKTHISWEEK_2009","Last15EventsPutting_RANKLASTWEEK_2009","Last15EventsPutting_PLAYERNAME_2009","Last15EventsPutting_EVENTS_2009","Last15EventsPutting_RATING_2009","stat_name","year"
1,1,"Todd Fischer",1,9.4,"Last15EventsPutting",2009
2,2,"Wen Tang Lin",1,8.9,"Last15EventsPutting",2009
2,2,"Martin Piller",1,8.9,"Last15EventsPutting",2009
4,4,"Nick Dougherty",2,8.8,"Last15EventsPutting",2009
5,5,"Ronnie Black",2,8.7,"Last15EventsPutting",2009
5,5,"Richard Finch",1,8.7,"Last15EventsPutting",2009
5,5,"Greg Kraft",2,8.7,"Last15EventsPutting",2009
5,5,"Loren Roberts",2,8.7,"Last15EventsPutting",2009
9,9,"Paul Azinger",2,8.6,"Last15EventsPutting",2009
9,9,"David Mathis",4,8.6,"Last15EventsPutting",2009
11,11,"Thomas Aiken",1,8.5,"Last15EventsPutting",2009
11,11,"Aaron Baddeley",6,8.5,"Last15EventsPutting",2009
11,11,"Michael Sim",1,8.5,"Last15EventsPutting",2009
14,14,"Eric Axley",1,8.4,"Last15EventsPutting",2009
14,14,"Daniel Chopra",10,8.4,"Last15EventsPutting",2009
14,14,"Stewart Cink",6,8.4,"Last15EventsPutting",2009
14,14,"Jose Coceres",3,8.4,"Last15EventsPutting",2009
14,14,"Brent Geiberger",1,8.4,"Last15EventsPutting",2009
14,14,"Bob Heintz",9,8.4,"Last15EventsPutting",2009
14,14,"Jamie Lovemark",2,8.4,"Last15EventsPutting",2009
14,14,"Shigeki Maruyama",3,8.4,"Last15EventsPutting",2009
14,14,"George McNeill",8,8.4,"Last15EventsPutting",2009
14,14,"Jose Maria Olazabal",4,8.4,"Last15EventsPutting",2009
14,14,"Jeff Overton",7,8.4,"Last15EventsPutting",2009
14,14,"Jeff Quinney",9,8.4,"Last15EventsPutting",2009
14,14,"Brandt Snedeker",11,8.4,"Last15EventsPutting",2009
14,14,"Dean Wilson",6,8.4,"Last15EventsPutting",2009
14,14,"Azuma Yano",2,8.4,"Last15EventsPutting",2009
29,29,"Steve Allan",1,8.3,"Last15EventsPutting",2009
29,29,"Guy Boros",3,8.3,"Last15EventsPutting",2009
29,29,"Christian Cevaer",1,8.3,"Last15EventsPutting",2009
