"Approachesfrom100125yardsRgh_RANKTHISWEEK_2016","Approachesfrom100125yardsRgh_RANKLASTWEEK_2016","Approachesfrom100125yardsRgh_PLAYERNAME_2016","Approachesfrom100125yardsRgh_ROUNDS_2016","Approachesfrom100125yardsRgh_AVG_2016","Approachesfrom100125yardsRgh_TOTALDISTANCEFEET_2016","Approachesfrom100125yardsRgh_OFATTEMPTS_2016","Approachesfrom100125yardsRgh_RELATIVETOPAR_2016","stat_name","year"
1,1,"Pat Perez",28,NA,44.667,4,-1,"Approachesfrom100125yardsRgh",2016
2,2,"Charl Schwartzel",29,NA,186.583,14,-3,"Approachesfrom100125yardsRgh",2016
3,3,"Andrew Landry",24,NA,84.333,6,-2,"Approachesfrom100125yardsRgh",2016
4,5,"Bernd Wiesberger",23,NA,43.917,3,0,"Approachesfrom100125yardsRgh",2016
5,6,"Keegan Bradley",40,NA,96.833,6,-1,"Approachesfrom100125yardsRgh",2016
5,6,"John Huh",51,NA,112.917,7,-1,"Approachesfrom100125yardsRgh",2016
7,8,"Andy Sullivan",25,NA,71.917,4,-1,"Approachesfrom100125yardsRgh",2016
8,9,"Steve Stricker",25,NA,110,6,-2,"Approachesfrom100125yardsRgh",2016
9,13,"Jason Gore",51,NA,303.333,16,-3,"Approachesfrom100125yardsRgh",2016
10,14,"Bubba Watson",30,NA,58.083,3,-1,"Approachesfrom100125yardsRgh",2016
11,15,"DJ Trahan",23,NA,58.583,3,-1,"Approachesfrom100125yardsRgh",2016
12,16,"Ken Duke",26,NA,156.667,8,-1,"Approachesfrom100125yardsRgh",2016
13,17,"Billy Hurley III",22,NA,59,3,0,"Approachesfrom100125yardsRgh",2016
13,4,"Tim Wilkinson",40,NA,275.5,14,3,"Approachesfrom100125yardsRgh",2016
15,19,"Dicky Pride",33,NA,242.917,12,2,"Approachesfrom100125yardsRgh",2016
16,20,"Jon Curran",55,NA,304.583,15,2,"Approachesfrom100125yardsRgh",2016
16,20,"Justin Leonard",28,NA,142.333,7,-1,"Approachesfrom100125yardsRgh",2016
16,20,"Andres Romero",22,NA,142.167,7,-1,"Approachesfrom100125yardsRgh",2016
19,23,"Martin Piller",37,NA,286.167,14,-5,"Approachesfrom100125yardsRgh",2016
20,10,"Webb Simpson",34,NA,165.5,8,-1,"Approachesfrom100125yardsRgh",2016
21,23,"Greg Owen",56,NA,269.417,13,1,"Approachesfrom100125yardsRgh",2016
22,25,"Brian Gay",22,NA,125.167,6,0,"Approachesfrom100125yardsRgh",2016
23,11,"Adam Scott",39,NA,147.917,7,0,"Approachesfrom100125yardsRgh",2016
24,29,"Francesco Molinari",36,NA,127.667,6,-1,"Approachesfrom100125yardsRgh",2016
25,30,"Carlos Ortiz",47,NA,298.5,14,-1,"Approachesfrom100125yardsRgh",2016
26,26,"Rory McIlroy",37,NA,299.75,14,-2,"Approachesfrom100125yardsRgh",2016
27,27,"Billy Horschel",45,NA,236.833,11,-4,"Approachesfrom100125yardsRgh",2016
28,28,"Wes Roach",33,NA,222.167,10,1,"Approachesfrom100125yardsRgh",2016
28,12,"Vaughn Taylor",30,NA,377.583,17,-2,"Approachesfrom100125yardsRgh",2016
30,31,"Seung Yul Noh",54,NA,458.417,20,-1,"Approachesfrom100125yardsRgh",2016
30,18,"David Toms",38,NA,412.833,18,-2,"Approachesfrom100125yardsRgh",2016
32,38,"Brian Stuard",24,NA,279.083,12,-3,"Approachesfrom100125yardsRgh",2016
33,32,"Lucas Lee",22,NA,234.333,10,1,"Approachesfrom100125yardsRgh",2016
34,36,"Rickie Fowler",42,NA,328.667,14,-1,"Approachesfrom100125yardsRgh",2016
35,42,"Steve Marino",40,NA,426.083,18,-2,"Approachesfrom100125yardsRgh",2016
36,34,"Peter Malnati",53,NA,526.583,22,2,"Approachesfrom100125yardsRgh",2016
37,45,"Jhonattan Vegas",49,NA,480.5,20,-2,"Approachesfrom100125yardsRgh",2016
38,36,"Geoff Ogilvy",37,NA,361.833,15,-1,"Approachesfrom100125yardsRgh",2016
39,138,"Brendon Todd",43,NA,194.333,8,1,"Approachesfrom100125yardsRgh",2016
40,39,"Jason Dufner",53,NA,394,16,-3,"Approachesfrom100125yardsRgh",2016
40,39,"Matthew Fitzpatrick",23,NA,98.5,4,0,"Approachesfrom100125yardsRgh",2016
42,51,"Kelly Kraft",35,NA,222.417,9,0,"Approachesfrom100125yardsRgh",2016
43,33,"Jonas Blixt",46,NA,398.667,16,-1,"Approachesfrom100125yardsRgh",2016
44,55,"Ben Crane",48,NA,325.25,13,-2,"Approachesfrom100125yardsRgh",2016
44,44,"Scott Langley",41,NA,524.25,21,1,"Approachesfrom100125yardsRgh",2016
46,45,"David Hearn",55,NA,552.333,22,2,"Approachesfrom100125yardsRgh",2016
46,45,"Zach Johnson",42,NA,225.75,9,3,"Approachesfrom100125yardsRgh",2016
46,45,"Chez Reavie",56,NA,251.083,10,-2,"Approachesfrom100125yardsRgh",2016
49,94,"Henrik Stenson",30,NA,150.833,6,0,"Approachesfrom100125yardsRgh",2016
50,50,"Smylie Kaufman",57,NA,959.833,38,1,"Approachesfrom100125yardsRgh",2016
51,55,"Lucas Glover",53,NA,486.25,19,-1,"Approachesfrom100125yardsRgh",2016
51,53,"Vijay Singh",42,NA,332.833,13,0,"Approachesfrom100125yardsRgh",2016
53,54,"Bronson Burgoon",53,NA,590.417,23,0,"Approachesfrom100125yardsRgh",2016
54,59,"Harris English",51,NA,360.083,14,1,"Approachesfrom100125yardsRgh",2016
55,61,"Jason Bohn",37,NA,182.083,7,1,"Approachesfrom100125yardsRgh",2016
55,101,"Ernie Els",34,NA,363.75,14,5,"Approachesfrom100125yardsRgh",2016
57,57,"Jimmy Walker",43,NA,287,11,0,"Approachesfrom100125yardsRgh",2016
58,58,"Ryan Palmer",46,NA,471.75,18,-3,"Approachesfrom100125yardsRgh",2016
59,59,"Carl Pettersson",31,NA,315.75,12,0,"Approachesfrom100125yardsRgh",2016
60,63,"Kevin Na",52,NA,212.167,8,0,"Approachesfrom100125yardsRgh",2016
60,63,"Cameron Percy",22,NA,238.75,9,2,"Approachesfrom100125yardsRgh",2016
62,39,"Tyrone Van Aswegen",67,NA,424.917,16,1,"Approachesfrom100125yardsRgh",2016
63,85,"Scott Pinckney",53,NA,640.75,24,-3,"Approachesfrom100125yardsRgh",2016
63,120,"DA Points",32,NA,240.083,9,0,"Approachesfrom100125yardsRgh",2016
65,35,"Jeff Overton",51,NA,535.417,20,0,"Approachesfrom100125yardsRgh",2016
66,66,"Sergio Garcia",28,NA,161.167,6,0,"Approachesfrom100125yardsRgh",2016
66,67,"Andrew Loupe",50,NA,725,27,-5,"Approachesfrom100125yardsRgh",2016
68,67,"Graham DeLaet",50,NA,510.667,19,-2,"Approachesfrom100125yardsRgh",2016
69,76,"Paul Casey",39,NA,216.083,8,0,"Approachesfrom100125yardsRgh",2016
70,61,"Dawie van der Walt",48,NA,488.333,18,5,"Approachesfrom100125yardsRgh",2016
71,45,"Steve Wheatcroft",53,NA,546.083,20,-1,"Approachesfrom100125yardsRgh",2016
