"LatePar4ScoringAverage_RANKTHISWEEK_2015","LatePar4ScoringAverage_RANKLASTWEEK_2015","LatePar4ScoringAverage_PLAYERNAME_2015","LatePar4ScoringAverage_ROUNDS_2015","LatePar4ScoringAverage_AVG_2015","LatePar4ScoringAverage_TOTALSTROKES_2015","LatePar4ScoringAverage_TOTALHOLES_2015","stat_name","year"
1,1,"Jordan Spieth",91,3.93,2576,655,"LatePar4ScoringAverage",2015
2,2,"Jason Day",75,3.95,1958,496,"LatePar4ScoringAverage",2015
2,2,"Hideki Matsuyama",95,3.95,2207,559,"LatePar4ScoringAverage",2015
4,4,"Louis Oosthuizen",68,3.96,1517,383,"LatePar4ScoringAverage",2015
5,5,"Jason Bohn",95,3.97,2165,545,"LatePar4ScoringAverage",2015
5,5,"Jim Furyk",71,3.97,1621,408,"LatePar4ScoringAverage",2015
5,5,"Zach Johnson",90,3.97,2316,583,"LatePar4ScoringAverage",2015
5,5,"Bryce Molder",91,3.97,1824,459,"LatePar4ScoringAverage",2015
9,9,"Sergio Garcia",59,3.98,1499,377,"LatePar4ScoringAverage",2015
9,9,"Russell Knox",96,3.98,2164,544,"LatePar4ScoringAverage",2015
9,9,"Brooks Koepka",84,3.98,1951,490,"LatePar4ScoringAverage",2015
9,9,"Matt Kuchar",97,3.98,2266,569,"LatePar4ScoringAverage",2015
9,9,"John Peterson",84,3.98,1483,373,"LatePar4ScoringAverage",2015
9,9,"Patrick Reed",103,3.98,2363,593,"LatePar4ScoringAverage",2015
9,9,"Robert Streb",110,3.98,2498,627,"LatePar4ScoringAverage",2015
9,9,"Bubba Watson",71,3.98,1984,498,"LatePar4ScoringAverage",2015
9,9,"Will Wilcox",58,3.98,1103,277,"LatePar4ScoringAverage",2015
18,18,"Paul Casey",87,3.99,1899,476,"LatePar4ScoringAverage",2015
18,18,"Harris English",105,3.99,2083,522,"LatePar4ScoringAverage",2015
20,20,"Greg Chalmers",58,4,1053,263,"LatePar4ScoringAverage",2015
20,20,"Chad Collins",79,4,1525,381,"LatePar4ScoringAverage",2015
20,20,"Bill Haas",89,4,1814,454,"LatePar4ScoringAverage",2015
20,20,"David Hearn",97,4,1963,491,"LatePar4ScoringAverage",2015
20,20,"Whee Kim",71,4,1459,365,"LatePar4ScoringAverage",2015
20,20,"Jason Kokrak",88,4,1752,438,"LatePar4ScoringAverage",2015
20,20,"Ryan Palmer",80,4,1715,429,"LatePar4ScoringAverage",2015
20,20,"Justin Rose",69,4,1807,452,"LatePar4ScoringAverage",2015
20,20,"Rory Sabbatini",81,4,1898,474,"LatePar4ScoringAverage",2015
20,20,"Henrik Stenson",63,4,1651,413,"LatePar4ScoringAverage",2015
20,20,"Justin Thomas",106,4,2666,667,"LatePar4ScoringAverage",2015
31,31,"Daniel Berger",97,4.01,2331,582,"LatePar4ScoringAverage",2015
31,31,"Zac Blair",108,4.01,2127,530,"LatePar4ScoringAverage",2015
31,31,"Steven Bowditch",103,4.01,2150,536,"LatePar4ScoringAverage",2015
31,31,"Scott Brown",97,4.01,2178,543,"LatePar4ScoringAverage",2015
31,31,"Jonathan Byrd",69,4.01,1425,355,"LatePar4ScoringAverage",2015
31,31,"Stewart Cink",77,4.01,1732,432,"LatePar4ScoringAverage",2015
31,31,"Brendon de Jonge",106,4.01,2264,565,"LatePar4ScoringAverage",2015
31,31,"Ryo Ishikawa",90,4.01,1684,420,"LatePar4ScoringAverage",2015
31,31,"Chris Kirk",76,4.01,1601,399,"LatePar4ScoringAverage",2015
31,31,"Colt Knost",90,4.01,1734,432,"LatePar4ScoringAverage",2015
31,31,"William McGirt",103,4.01,1916,478,"LatePar4ScoringAverage",2015
31,31,"Sean OHair",86,4.01,1927,481,"LatePar4ScoringAverage",2015
31,31,"Carl Pettersson",106,4.01,2153,537,"LatePar4ScoringAverage",2015
31,31,"Scott Piercy",90,4.01,1918,478,"LatePar4ScoringAverage",2015
31,31,"Ian Poulter",68,4.01,1653,412,"LatePar4ScoringAverage",2015
31,31,"Brendan Steele",88,4.01,1640,409,"LatePar4ScoringAverage",2015
31,31,"Daniel Summerhays",101,4.01,2156,537,"LatePar4ScoringAverage",2015
31,31,"David Toms",62,4.01,1256,313,"LatePar4ScoringAverage",2015
31,31,"Johnson Wagner",68,4.01,1447,361,"LatePar4ScoringAverage",2015
50,50,"Blayne Barber",76,4.02,1579,393,"LatePar4ScoringAverage",2015
50,50,"Keegan Bradley",87,4.02,1742,433,"LatePar4ScoringAverage",2015
50,50,"Jon Curran",83,4.02,1785,444,"LatePar4ScoringAverage",2015
50,50,"Jason Gore",76,4.02,1558,388,"LatePar4ScoringAverage",2015
50,50,"Luke Guthrie",84,4.02,1648,410,"LatePar4ScoringAverage",2015
50,50,"Tom Hoge",83,4.02,1556,387,"LatePar4ScoringAverage",2015
50,50,"Jerry Kelly",79,4.02,1743,434,"LatePar4ScoringAverage",2015
50,50,"Martin Laird",77,4.02,1537,382,"LatePar4ScoringAverage",2015
50,50,"Danny Lee",120,4.02,2726,678,"LatePar4ScoringAverage",2015
50,50,"Spencer Levin",99,4.02,2226,554,"LatePar4ScoringAverage",2015
50,50,"Greg Owen",58,4.02,1291,321,"LatePar4ScoringAverage",2015
50,50,"Pat Perez",96,4.02,1882,468,"LatePar4ScoringAverage",2015
50,50,"DA Points",72,4.02,1281,319,"LatePar4ScoringAverage",2015
50,50,"Bo Van Pelt",81,4.02,1584,394,"LatePar4ScoringAverage",2015
50,50,"Jimmy Walker",89,4.02,1765,439,"LatePar4ScoringAverage",2015
65,65,"Alex Cejka",94,4.03,1915,475,"LatePar4ScoringAverage",2015
65,65,"KJ Choi",66,4.03,1097,272,"LatePar4ScoringAverage",2015
65,65,"Rickie Fowler",76,4.03,1770,439,"LatePar4ScoringAverage",2015
65,65,"Adam Hadwin",95,4.03,1888,469,"LatePar4ScoringAverage",2015
65,65,"Brian Harman",90,4.03,2155,535,"LatePar4ScoringAverage",2015
65,65,"Russell Henley",87,4.03,1795,445,"LatePar4ScoringAverage",2015
65,65,"Billy Horschel",99,4.03,1998,496,"LatePar4ScoringAverage",2015
65,65,"John Huh",102,4.03,1616,401,"LatePar4ScoringAverage",2015
65,65,"Hunter Mahan",88,4.03,1519,377,"LatePar4ScoringAverage",2015
65,65,"George McNeill",93,4.03,2174,539,"LatePar4ScoringAverage",2015
65,65,"Troy Merritt",91,4.03,2073,515,"LatePar4ScoringAverage",2015
65,65,"Kevin Na",98,4.03,2280,566,"LatePar4ScoringAverage",2015
65,65,"Scott Pinckney",88,4.03,1875,465,"LatePar4ScoringAverage",2015
65,65,"Kyle Reifers",96,4.03,1642,407,"LatePar4ScoringAverage",2015
65,65,"Vijay Singh",78,4.03,1559,387,"LatePar4ScoringAverage",2015
65,65,"Brandt Snedeker",98,4.03,2120,526,"LatePar4ScoringAverage",2015
65,65,"Shawn Stefani",94,4.03,2001,497,"LatePar4ScoringAverage",2015
65,65,"Kevin Streelman",95,4.03,1743,433,"LatePar4ScoringAverage",2015
65,65,"Chris Stroud",84,4.03,1692,420,"LatePar4ScoringAverage",2015
65,65,"Brendon Todd",96,4.03,2076,515,"LatePar4ScoringAverage",2015
65,65,"Nick Watney",91,4.03,2021,502,"LatePar4ScoringAverage",2015
86,86,"Sangmoon Bae",98,4.04,1923,476,"LatePar4ScoringAverage",2015
86,86,"Luke Donald",71,4.04,1516,375,"LatePar4ScoringAverage",2015
86,86,"Ken Duke",93,4.04,1608,398,"LatePar4ScoringAverage",2015
86,86,"Tony Finau",106,4.04,2407,596,"LatePar4ScoringAverage",2015
86,86,"Oscar Fraustro",58,4.04,1126,279,"LatePar4ScoringAverage",2015
86,86,"Chesson Hadley",101,4.04,1688,418,"LatePar4ScoringAverage",2015
86,86,"Jim Herman",88,4.04,1884,466,"LatePar4ScoringAverage",2015
86,86,"Charley Hoffman",97,4.04,2095,518,"LatePar4ScoringAverage",2015
86,86,"JB Holmes",89,4.04,1953,483,"LatePar4ScoringAverage",2015
86,86,"Dustin Johnson",75,4.04,1881,466,"LatePar4ScoringAverage",2015
86,86,"Matt Jones",89,4.04,2004,496,"LatePar4ScoringAverage",2015
86,86,"Kevin Kisner",104,4.04,2309,572,"LatePar4ScoringAverage",2015
86,86,"Justin Leonard",61,4.04,1386,343,"LatePar4ScoringAverage",2015
86,86,"David Lingmerth",90,4.04,2330,577,"LatePar4ScoringAverage",2015
86,86,"Francesco Molinari",56,4.04,1047,259,"LatePar4ScoringAverage",2015
86,86,"Ryan Moore",81,4.04,1893,468,"LatePar4ScoringAverage",2015
86,86,"Webb Simpson",81,4.04,1715,424,"LatePar4ScoringAverage",2015
86,86,"Brian Stuard",97,4.04,1787,442,"LatePar4ScoringAverage",2015
86,86,"Hudson Swafford",97,4.04,2219,549,"LatePar4ScoringAverage",2015
86,86,"Boo Weekley",79,4.04,1901,471,"LatePar4ScoringAverage",2015
86,86,"Mark Wilson",89,4.04,1647,408,"LatePar4ScoringAverage",2015
107,107,"Steven Alker",62,4.05,1228,303,"LatePar4ScoringAverage",2015
107,107,"Chad Campbell",97,4.05,2268,560,"LatePar4ScoringAverage",2015
107,107,"Kevin Chappell",86,4.05,1780,440,"LatePar4ScoringAverage",2015
107,107,"Erik Compton",86,4.05,1800,444,"LatePar4ScoringAverage",2015
107,107,"James Hahn",94,4.05,1857,459,"LatePar4ScoringAverage",2015
107,107,"Billy Hurley III",83,4.05,1477,365,"LatePar4ScoringAverage",2015
107,107,"Marc Leishman",74,4.05,1475,364,"LatePar4ScoringAverage",2015
107,107,"Byron Smith",59,4.05,1122,277,"LatePar4ScoringAverage",2015
107,107,"Nicholas Thompson",90,4.05,1824,450,"LatePar4ScoringAverage",2015
107,107,"Cameron Tringale",96,4.05,2238,552,"LatePar4ScoringAverage",2015
107,107,"Camilo Villegas",83,4.05,1660,410,"LatePar4ScoringAverage",2015
107,107,"Steve Wheatcroft",87,4.05,1875,463,"LatePar4ScoringAverage",2015
119,119,"Robert Allenby",63,4.06,1103,272,"LatePar4ScoringAverage",2015
119,119,"Eric Axley",57,4.06,1068,263,"LatePar4ScoringAverage",2015
119,119,"Jason Dufner",76,4.06,1569,386,"LatePar4ScoringAverage",2015
119,119,"Derek Fathauer",81,4.06,1768,435,"LatePar4ScoringAverage",2015
119,119,"Martin Flores",95,4.06,1914,471,"LatePar4ScoringAverage",2015
119,119,"Fabian Gomez",83,4.06,1618,399,"LatePar4ScoringAverage",2015
119,119,"JJ Henry",94,4.06,1869,460,"LatePar4ScoringAverage",2015
119,119,"Morgan Hoffmann",85,4.06,1722,424,"LatePar4ScoringAverage",2015
119,119,"Ben Martin",93,4.06,2136,526,"LatePar4ScoringAverage",2015
119,119,"John Merrick",78,4.06,1653,407,"LatePar4ScoringAverage",2015
119,119,"Cameron Percy",72,4.06,1620,399,"LatePar4ScoringAverage",2015
119,119,"Alex Prugh",84,4.06,1565,385,"LatePar4ScoringAverage",2015
119,119,"Patrick Rodgers",57,4.06,1271,313,"LatePar4ScoringAverage",2015
119,119,"Heath Slocum",57,4.06,950,234,"LatePar4ScoringAverage",2015
119,119,"Scott Stallings",60,4.06,1217,300,"LatePar4ScoringAverage",2015
119,119,"Jhonattan Vegas",90,4.06,1759,433,"LatePar4ScoringAverage",2015
