"Par4ScoringAverage_RANKTHISWEEK_2016","Par4ScoringAverage_RANKLASTWEEK_2016","Par4ScoringAverage_PLAYERNAME_2016","Par4ScoringAverage_ROUNDS_2016","Par4ScoringAverage_AVG_2016","Par4ScoringAverage_TOTALSTROKES_2016","Par4ScoringAverage_TOTALHOLES_2016","stat_name","year"
15,11,"William McGirt",54,3.99,2279,571,"Par4ScoringAverage",2016
15,21,"Charl Schwartzel",29,3.99,1038,260,"Par4ScoringAverage",2016
26,11,"Alex Cejka",47,4,1997,499,"Par4ScoringAverage",2016
26,21,"Luke Donald",49,4,2036,509,"Par4ScoringAverage",2016
26,33,"Jason Dufner",53,4,2132,533,"Par4ScoringAverage",2016
26,33,"Russell Knox",48,4,1890,473,"Par4ScoringAverage",2016
26,21,"Rory McIlroy",37,4,1233,308,"Par4ScoringAverage",2016
26,21,"Patrick Rodgers",49,4,2046,512,"Par4ScoringAverage",2016
26,5,"Brian Stuard",24,4,980,245,"Par4ScoringAverage",2016
26,33,"Nick Taylor",57,4,2362,590,"Par4ScoringAverage",2016
26,33,"Bubba Watson",30,4,1123,281,"Par4ScoringAverage",2016
26,33,"Will Wilcox",47,4,1974,493,"Par4ScoringAverage",2016
36,42,"Ricky Barnes",57,4.01,2421,603,"Par4ScoringAverage",2016
36,33,"Paul Casey",39,4.01,1500,374,"Par4ScoringAverage",2016
36,21,"Kevin Chappell",49,4.01,2026,505,"Par4ScoringAverage",2016
36,42,"Sergio Garcia",28,4.01,1043,260,"Par4ScoringAverage",2016
36,42,"Brice Garnett",29,4.01,1192,297,"Par4ScoringAverage",2016
36,42,"Jason Gore",51,4.01,2111,526,"Par4ScoringAverage",2016
36,33,"JB Holmes",39,4.01,1488,371,"Par4ScoringAverage",2016
36,42,"Billy Horschel",45,4.01,1765,440,"Par4ScoringAverage",2016
36,42,"Smylie Kaufman",57,4.01,2286,570,"Par4ScoringAverage",2016
36,42,"Chez Reavie",56,4.01,2351,587,"Par4ScoringAverage",2016
36,33,"Adam Scott",39,4.01,1522,380,"Par4ScoringAverage",2016
36,11,"David Toms",38,4.01,1550,387,"Par4ScoringAverage",2016
36,42,"Bernd Wiesberger",23,4.01,826,206,"Par4ScoringAverage",2016
49,54,"Tony Finau",49,4.02,2057,512,"Par4ScoringAverage",2016
49,42,"Emiliano Grillo",47,4.02,1874,466,"Par4ScoringAverage",2016
49,33,"Padraig Harrington",38,4.02,1612,401,"Par4ScoringAverage",2016
49,54,"David Hearn",55,4.02,2319,577,"Par4ScoringAverage",2016
49,54,"Mark Hubbard",73,4.02,3079,765,"Par4ScoringAverage",2016
49,54,"Freddie Jacobson",54,4.02,2258,561,"Par4ScoringAverage",2016
49,54,"Matt Kuchar",46,4.02,1775,442,"Par4ScoringAverage",2016
49,54,"Anirban Lahiri",44,4.02,1698,422,"Par4ScoringAverage",2016
49,54,"Phil Mickelson",37,4.02,1412,351,"Par4ScoringAverage",2016
49,54,"Scott Piercy",45,4.02,1787,444,"Par4ScoringAverage",2016
49,54,"Webb Simpson",34,4.02,1439,358,"Par4ScoringAverage",2016
49,42,"Brendan Steele",48,4.02,2016,502,"Par4ScoringAverage",2016
49,54,"Steve Stricker",25,4.02,1041,259,"Par4ScoringAverage",2016
49,42,"Jhonattan Vegas",49,4.02,2014,501,"Par4ScoringAverage",2016
49,54,"Jimmy Walker",43,4.02,1710,425,"Par4ScoringAverage",2016
64,92,"Thomas Aiken",42,4.03,1745,433,"Par4ScoringAverage",2016
64,76,"KJ Choi",47,4.03,1979,491,"Par4ScoringAverage",2016
64,92,"Harris English",51,4.03,2149,533,"Par4ScoringAverage",2016
64,54,"Bill Haas",42,4.03,1574,391,"Par4ScoringAverage",2016
64,54,"Adam Hadwin",53,4.03,2242,556,"Par4ScoringAverage",2016
64,76,"Brian Harman",60,4.03,2542,630,"Par4ScoringAverage",2016
64,76,"Zach Johnson",42,4.03,1644,408,"Par4ScoringAverage",2016
64,76,"Sung Kang",51,4.03,2142,531,"Par4ScoringAverage",2016
64,54,"Si Woo Kim",63,4.03,2685,667,"Par4ScoringAverage",2016
64,54,"Patton Kizzire",57,4.03,2254,560,"Par4ScoringAverage",2016
64,54,"Martin Laird",46,4.03,1927,478,"Par4ScoringAverage",2016
64,76,"Danny Lee",53,4.03,2082,516,"Par4ScoringAverage",2016
64,76,"Luke List",51,4.03,2150,533,"Par4ScoringAverage",2016
64,54,"Ben Martin",48,4.03,2052,509,"Par4ScoringAverage",2016
64,54,"Ryan Moore",40,4.03,1438,357,"Par4ScoringAverage",2016
64,54,"Jeff Overton",51,4.03,2194,545,"Par4ScoringAverage",2016
64,76,"Cameron Percy",22,4.03,907,225,"Par4ScoringAverage",2016
64,42,"Patrick Reed",53,4.03,1986,493,"Par4ScoringAverage",2016
64,54,"Justin Rose",35,4.03,1302,323,"Par4ScoringAverage",2016
64,76,"John Senden",48,4.03,2041,506,"Par4ScoringAverage",2016
64,54,"Henrik Stenson",30,4.03,1192,296,"Par4ScoringAverage",2016
64,76,"Kevin Streelman",46,4.03,1892,469,"Par4ScoringAverage",2016
64,76,"Hudson Swafford",52,4.03,2201,546,"Par4ScoringAverage",2016
87,92,"Stuart Appleby",39,4.04,1681,416,"Par4ScoringAverage",2016
87,128,"James Hahn",45,4.04,1887,467,"Par4ScoringAverage",2016
87,92,"Charley Hoffman",49,4.04,1907,472,"Par4ScoringAverage",2016
87,92,"Chris Kirk",51,4.04,1957,484,"Par4ScoringAverage",2016
87,76,"Colt Knost",56,4.04,2365,586,"Par4ScoringAverage",2016
87,92,"Justin Leonard",28,4.04,1173,290,"Par4ScoringAverage",2016
87,76,"Spencer Levin",62,4.04,2635,653,"Par4ScoringAverage",2016
87,92,"David Lingmerth",54,4.04,2185,541,"Par4ScoringAverage",2016
87,92,"Bryce Molder",50,4.04,2066,511,"Par4ScoringAverage",2016
87,76,"Kyle Reifers",63,4.04,2646,655,"Par4ScoringAverage",2016
87,76,"Brett Stegmaier",57,4.04,2422,599,"Par4ScoringAverage",2016
87,92,"Daniel Summerhays",55,4.04,2321,575,"Par4ScoringAverage",2016
87,92,"Johnson Wagner",44,4.04,1876,464,"Par4ScoringAverage",2016
87,54,"Gary Woodland",45,4.04,1897,470,"Par4ScoringAverage",2016
101,106,"Zac Blair",56,4.05,2396,591,"Par4ScoringAverage",2016
101,92,"Ben Crane",48,4.05,2031,502,"Par4ScoringAverage",2016
101,106,"Jon Curran",55,4.05,2338,577,"Par4ScoringAverage",2016
101,106,"Fabian Gomez",49,4.05,2011,496,"Par4ScoringAverage",2016
101,106,"Tom Hoge",47,4.05,1996,493,"Par4ScoringAverage",2016
101,106,"Jerry Kelly",44,4.05,1842,455,"Par4ScoringAverage",2016
101,106,"Scott Langley",41,4.05,1699,419,"Par4ScoringAverage",2016
101,92,"Will Ma Kenzie",54,4.05,2278,563,"Par4ScoringAverage",2016
101,92,"Hunter Mahan",43,4.05,1746,431,"Par4ScoringAverage",2016
101,92,"Peter Malnati",53,4.05,2265,559,"Par4ScoringAverage",2016
101,106,"Seung Yul Noh",54,4.05,2316,572,"Par4ScoringAverage",2016
101,106,"Henrik Norlander",41,4.05,1707,421,"Par4ScoringAverage",2016
101,106,"Greg Owen",56,4.05,2398,592,"Par4ScoringAverage",2016
101,106,"Ryan Palmer",46,4.05,1954,483,"Par4ScoringAverage",2016
101,106,"Andres Romero",22,4.05,903,223,"Par4ScoringAverage",2016
101,76,"Scott Stallings",46,4.05,1950,482,"Par4ScoringAverage",2016
101,106,"Kyle Stanley",57,4.05,2433,601,"Par4ScoringAverage",2016
101,106,"Andy Sullivan",25,4.05,940,232,"Par4ScoringAverage",2016
101,106,"DJ Trahan",23,4.05,943,233,"Par4ScoringAverage",2016
101,106,"Cameron Tringale",47,4.05,1953,482,"Par4ScoringAverage",2016
121,106,"Tyler Aldridge",53,4.06,2244,553,"Par4ScoringAverage",2016
121,128,"Scott Brown",59,4.06,2500,616,"Par4ScoringAverage",2016
121,106,"Chad Campbell",54,4.06,2323,572,"Par4ScoringAverage",2016
121,128,"Miguel Angel Carballo",24,4.06,1003,247,"Par4ScoringAverage",2016
121,128,"Stewart Cink",45,4.06,1951,481,"Par4ScoringAverage",2016
121,128,"Retief Goosen",37,4.06,1552,382,"Par4ScoringAverage",2016
121,106,"Jim Herman",55,4.06,2333,575,"Par4ScoringAverage",2016
121,128,"John Huh",51,4.06,2186,538,"Par4ScoringAverage",2016
121,128,"Michael Kim",62,4.06,2654,653,"Par4ScoringAverage",2016
121,128,"Kelly Kraft",35,4.06,1450,357,"Par4ScoringAverage",2016
121,128,"Andrew Landry",24,4.06,987,243,"Par4ScoringAverage",2016
121,106,"Davis Love III",40,4.06,1747,430,"Par4ScoringAverage",2016
121,128,"Graeme McDowell",33,4.06,1323,326,"Par4ScoringAverage",2016
121,128,"Troy Merritt",41,4.06,1719,423,"Par4ScoringAverage",2016
121,106,"Martin Piller",37,4.06,1538,379,"Par4ScoringAverage",2016
121,128,"DA Points",32,4.06,1327,327,"Par4ScoringAverage",2016
121,106,"Cameron Smith",45,4.06,1862,459,"Par4ScoringAverage",2016
121,128,"Chris Stroud",52,4.06,2200,542,"Par4ScoringAverage",2016
121,128,"Justin Thomas",53,4.06,2144,528,"Par4ScoringAverage",2016
121,128,"Tyrone Van Aswegen",67,4.06,2871,707,"Par4ScoringAverage",2016
121,106,"Dawie van der Walt",48,4.06,2052,505,"Par4ScoringAverage",2016
142,76,"Byeong Hun An",23,4.07,773,190,"Par4ScoringAverage",2016
142,128,"Jonas Blixt",46,4.07,1915,471,"Par4ScoringAverage",2016
142,148,"Keegan Bradley",40,4.07,1702,418,"Par4ScoringAverage",2016
142,148,"Brendon de Jonge",55,4.07,2371,582,"Par4ScoringAverage",2016
142,148,"Matthew Fitzpatrick",23,4.07,839,206,"Par4ScoringAverage",2016
142,148,"Billy Hurley III",22,4.07,892,219,"Par4ScoringAverage",2016
142,128,"Jason Kokrak",52,4.07,2201,541,"Par4ScoringAverage",2016
142,158,"Francesco Molinari",36,4.07,1556,382,"Par4ScoringAverage",2016
142,148,"Scott Pinckney",53,4.07,2263,556,"Par4ScoringAverage",2016
142,148,"Wes Roach",33,4.07,1387,341,"Par4ScoringAverage",2016
142,148,"Vaughn Taylor",30,4.07,1241,305,"Par4ScoringAverage",2016
142,128,"Mark Wilson",42,4.07,1824,448,"Par4ScoringAverage",2016
154,158,"Blayne Barber",44,4.08,1879,460,"Par4ScoringAverage",2016
154,148,"Bronson Burgoon",53,4.08,2262,555,"Par4ScoringAverage",2016
154,128,"Derek Fathauer",58,4.08,2492,611,"Par4ScoringAverage",2016
154,158,"Luke Guthrie",31,4.08,1277,313,"Par4ScoringAverage",2016
154,158,"Morgan Hoffmann",43,4.08,1879,460,"Par4ScoringAverage",2016
154,148,"Steve Marino",40,4.08,1708,419,"Par4ScoringAverage",2016
154,128,"Rob Oppenheim",37,4.08,1546,379,"Par4ScoringAverage",2016
154,148,"Ollie Schniederjans",23,4.08,970,238,"Par4ScoringAverage",2016
154,158,"Harold Varner III",58,4.08,2500,612,"Par4ScoringAverage",2016
154,158,"Camilo Villegas",50,4.08,2164,530,"Par4ScoringAverage",2016
164,169,"Brian Gay",22,4.09,928,227,"Par4ScoringAverage",2016
164,169,"Rhein Gibson",36,4.09,1527,373,"Par4ScoringAverage",2016
164,158,"Whee Kim",54,4.09,2300,562,"Par4ScoringAverage",2016
164,178,"Andrew Loupe",50,4.09,2106,515,"Par4ScoringAverage",2016
164,169,"Carl Pettersson",31,4.09,1317,322,"Par4ScoringAverage",2016
164,158,"Sam Saunders",40,4.09,1707,417,"Par4ScoringAverage",2016
164,169,"Robert Streb",51,4.09,2055,502,"Par4ScoringAverage",2016
164,158,"Michael Thompson",46,4.09,1984,485,"Par4ScoringAverage",2016
164,169,"Brendon Todd",43,4.09,1845,451,"Par4ScoringAverage",2016
164,158,"Boo Weekley",53,4.09,2272,556,"Par4ScoringAverage",2016
174,178,"Chad Collins",45,4.1,1925,469,"Par4ScoringAverage",2016
174,169,"Derek Ernst",36,4.1,1520,371,"Par4ScoringAverage",2016
174,185,"Chesson Hadley",51,4.1,2155,525,"Par4ScoringAverage",2016
174,158,"JJ Henry",44,4.1,1896,463,"Par4ScoringAverage",2016
174,169,"Matt Jones",45,4.1,1767,431,"Par4ScoringAverage",2016
174,178,"Carlos Ortiz",47,4.1,1994,486,"Par4ScoringAverage",2016
174,169,"Vijay Singh",42,4.1,1834,447,"Par4ScoringAverage",2016
174,169,"Steve Wheatcroft",53,4.1,2282,557,"Par4ScoringAverage",2016
182,185,"Angel Cabrera",42,4.11,1784,434,"Par4ScoringAverage",2016
182,178,"Robert Garrigus",34,4.11,1441,351,"Par4ScoringAverage",2016
182,185,"Shane Lowry",35,4.11,1359,331,"Par4ScoringAverage",2016
182,178,"George McNeill",33,4.11,1415,344,"Par4ScoringAverage",2016
182,178,"Geoff Ogilvy",37,4.11,1575,383,"Par4ScoringAverage",2016
182,185,"Louis Oosthuizen",25,4.11,724,176,"Par4ScoringAverage",2016
182,185,"Pat Perez",28,4.11,1220,297,"Par4ScoringAverage",2016
182,185,"Rory Sabbatini",40,4.11,1696,413,"Par4ScoringAverage",2016
182,178,"Shawn Stefani",45,4.11,1939,472,"Par4ScoringAverage",2016
191,193,"Erik Compton",45,4.12,1942,471,"Par4ScoringAverage",2016
191,185,"Jamie Donaldson",28,4.12,1080,262,"Par4ScoringAverage",2016
191,185,"Hiroshi Iwata",51,4.12,2178,529,"Par4ScoringAverage",2016
194,195,"Lucas Lee",22,4.13,921,223,"Par4ScoringAverage",2016
195,196,"Abraham Ancer",26,4.14,1096,265,"Par4ScoringAverage",2016
195,193,"Ernie Els",34,4.14,1466,354,"Par4ScoringAverage",2016
195,196,"Andres Gonzales",46,4.14,1969,476,"Par4ScoringAverage",2016
195,196,"Dicky Pride",33,4.14,1402,339,"Par4ScoringAverage",2016
199,200,"Ken Duke",26,4.15,1116,269,"Par4ScoringAverage",2016
199,200,"Ian Poulter",37,4.15,1573,379,"Par4ScoringAverage",2016
201,200,"Justin Hicks",26,4.16,1122,270,"Par4ScoringAverage",2016
202,203,"Robert Allenby",35,4.17,1534,368,"Par4ScoringAverage",2016
202,203,"Matt Every",34,4.17,1460,350,"Par4ScoringAverage",2016
202,205,"Darron Stiles",28,4.17,1214,291,"Par4ScoringAverage",2016
205,205,"DH Lee",35,4.18,1519,363,"Par4ScoringAverage",2016
206,207,"Charlie Beljan",26,4.19,1130,270,"Par4ScoringAverage",2016
207,208,"Steven Bowditch",40,4.24,1755,414,"Par4ScoringAverage",2016
