"BestYTDStreakwoa3Putt_RANKTHISWEEK_2011","BestYTDStreakwoa3Putt_RANKLASTWEEK_2011","BestYTDStreakwoa3Putt_PLAYERNAME_2011","BestYTDStreakwoa3Putt_EVENTS_2011","BestYTDStreakwoa3Putt_BESTSTREAK_2011","BestYTDStreakwoa3Putt_CURRENTSTREAK_2011","stat_name","year"
160,160,"Steven Bowditch",28,111,6,"BestYTDStreakwoa3Putt",2011
160,160,"Chris Kirk",28,111,32,"BestYTDStreakwoa3Putt",2011
160,160,"Scott Stallings",28,111,17,"BestYTDStreakwoa3Putt",2011
163,163,"Aaron Baddeley",22,110,7,"BestYTDStreakwoa3Putt",2011
163,163,"Billy Horschel",25,110,18,"BestYTDStreakwoa3Putt",2011
165,165,"Rickie Fowler",24,109,NA,"BestYTDStreakwoa3Putt",2011
165,165,"Jim Herman",22,109,NA,"BestYTDStreakwoa3Putt",2011
165,165,"Duffy Waldorf",14,109,37,"BestYTDStreakwoa3Putt",2011
168,168,"Bio Kim",25,108,14,"BestYTDStreakwoa3Putt",2011
168,168,"Shigeki Maruyama",2,108,108,"BestYTDStreakwoa3Putt",2011
170,170,"David Hearn",26,107,13,"BestYTDStreakwoa3Putt",2011
170,170,"Michael Letzig",13,107,7,"BestYTDStreakwoa3Putt",2011
170,170,"Rod Pampling",21,107,8,"BestYTDStreakwoa3Putt",2011
173,173,"Ernie Els",21,106,26,"BestYTDStreakwoa3Putt",2011
173,173,"Sung Kang",21,106,9,"BestYTDStreakwoa3Putt",2011
173,173,"Paul Stankowski",24,106,106,"BestYTDStreakwoa3Putt",2011
173,173,"Gary Woodland",25,106,39,"BestYTDStreakwoa3Putt",2011
177,177,"Jeff Maggert",18,105,11,"BestYTDStreakwoa3Putt",2011
178,178,"Alex Cejka",21,104,NA,"BestYTDStreakwoa3Putt",2011
179,179,"KJ Choi",22,103,30,"BestYTDStreakwoa3Putt",2011
179,179,"Pablo Larrazabal",3,103,28,"BestYTDStreakwoa3Putt",2011
179,179,"Jesper Parnevik",10,103,36,"BestYTDStreakwoa3Putt",2011
182,182,"Ben Curtis",23,102,19,"BestYTDStreakwoa3Putt",2011
182,182,"Martin Kaymer",10,102,11,"BestYTDStreakwoa3Putt",2011
182,182,"Steve Marino",23,102,12,"BestYTDStreakwoa3Putt",2011
182,182,"Michael Putnam",21,102,1,"BestYTDStreakwoa3Putt",2011
186,186,"Keegan Bradley",28,101,18,"BestYTDStreakwoa3Putt",2011
186,186,"Padraig Harrington",18,101,61,"BestYTDStreakwoa3Putt",2011
186,186,"Jarrod Lyle",29,101,1,"BestYTDStreakwoa3Putt",2011
186,186,"Alvaro Quiros",8,101,1,"BestYTDStreakwoa3Putt",2011
186,186,"Kirk Triplett",8,101,NA,"BestYTDStreakwoa3Putt",2011
191,191,"Robert Garrigus",26,100,47,"BestYTDStreakwoa3Putt",2011
191,191,"William McGirt",32,100,35,"BestYTDStreakwoa3Putt",2011
191,191,"Alexandre Rocha",22,100,17,"BestYTDStreakwoa3Putt",2011
194,194,"Ross Fisher",8,99,18,"BestYTDStreakwoa3Putt",2011
194,194,"Scott McCarron",22,99,18,"BestYTDStreakwoa3Putt",2011
194,194,"Louis Oosthuizen",15,99,66,"BestYTDStreakwoa3Putt",2011
197,197,"Joe Durant",25,98,35,"BestYTDStreakwoa3Putt",2011
197,197,"John Mallinger",15,98,98,"BestYTDStreakwoa3Putt",2011
197,197,"Jimmy Walker",24,98,51,"BestYTDStreakwoa3Putt",2011
200,200,"Seung Yul Noh",6,97,16,"BestYTDStreakwoa3Putt",2011
201,201,"Charl Schwartzel",15,96,2,"BestYTDStreakwoa3Putt",2011
202,202,"Rich Beem",21,95,3,"BestYTDStreakwoa3Putt",2011
202,202,"Kris Blanks",29,95,81,"BestYTDStreakwoa3Putt",2011
202,202,"Matt Every",5,95,95,"BestYTDStreakwoa3Putt",2011
202,202,"Dustin Johnson",21,95,7,"BestYTDStreakwoa3Putt",2011
202,202,"Will Ma Kenzie",14,95,13,"BestYTDStreakwoa3Putt",2011
207,207,"Paul Casey",15,94,7,"BestYTDStreakwoa3Putt",2011
207,207,"Scott Gutschewski",23,94,94,"BestYTDStreakwoa3Putt",2011
207,207,"Tom Lehman",5,94,NA,"BestYTDStreakwoa3Putt",2011
207,207,"Geoff Ogilvy",21,94,19,"BestYTDStreakwoa3Putt",2011
207,207,"Chez Reavie",27,94,13,"BestYTDStreakwoa3Putt",2011
212,212,"Phil Mickelson",21,93,30,"BestYTDStreakwoa3Putt",2011
213,213,"Hiroyuki Fujita",7,92,12,"BestYTDStreakwoa3Putt",2011
213,213,"Scott Gordon",19,92,3,"BestYTDStreakwoa3Putt",2011
213,213,"Anders Hansen",7,92,30,"BestYTDStreakwoa3Putt",2011
213,213,"Colt Knost",27,92,36,"BestYTDStreakwoa3Putt",2011
213,213,"Jamie Lovemark",9,92,2,"BestYTDStreakwoa3Putt",2011
213,213,"Michael Thompson",25,92,NA,"BestYTDStreakwoa3Putt",2011
219,219,"Ricky Barnes",23,91,3,"BestYTDStreakwoa3Putt",2011
219,219,"Garth Mulroy",4,91,NA,"BestYTDStreakwoa3Putt",2011
219,219,"Michael Sim",19,91,7,"BestYTDStreakwoa3Putt",2011
222,222,"Todd Fischer",3,90,4,"BestYTDStreakwoa3Putt",2011
222,222,"Peter Uihlein",5,90,5,"BestYTDStreakwoa3Putt",2011
224,224,"Tommy Gainey",34,88,28,"BestYTDStreakwoa3Putt",2011
224,224,"Tom Pernice Jr",12,88,14,"BestYTDStreakwoa3Putt",2011
224,224,"Jhonattan Vegas",25,88,88,"BestYTDStreakwoa3Putt",2011
227,227,"Mark Brooks",5,87,59,"BestYTDStreakwoa3Putt",2011
228,228,"DJ Brigman",23,86,10,"BestYTDStreakwoa3Putt",2011
228,228,"WC Liang",2,86,21,"BestYTDStreakwoa3Putt",2011
228,228,"Mike Weir",15,86,19,"BestYTDStreakwoa3Putt",2011
231,231,"Johan Edfors",2,84,11,"BestYTDStreakwoa3Putt",2011
231,231,"Adam Hadwin",5,84,12,"BestYTDStreakwoa3Putt",2011
231,231,"Roland Thatcher",22,84,59,"BestYTDStreakwoa3Putt",2011
234,234,"Raphael Jacquelin",2,83,9,"BestYTDStreakwoa3Putt",2011
234,234,"Zack Miller",30,83,5,"BestYTDStreakwoa3Putt",2011
234,234,"Sam Saunders",8,83,1,"BestYTDStreakwoa3Putt",2011
234,234,"Tiger Woods",9,83,83,"BestYTDStreakwoa3Putt",2011
238,238,"Fred Couples",5,82,20,"BestYTDStreakwoa3Putt",2011
239,239,"Harrison Frazar",19,81,40,"BestYTDStreakwoa3Putt",2011
240,240,"Marco Dawson",3,80,80,"BestYTDStreakwoa3Putt",2011
240,240,"Matteo Manassero",8,80,36,"BestYTDStreakwoa3Putt",2011
242,242,"Alex Aragon",2,79,28,"BestYTDStreakwoa3Putt",2011
243,243,"Dicky Pride",8,78,28,"BestYTDStreakwoa3Putt",2011
243,243,"Mike Small",6,78,7,"BestYTDStreakwoa3Putt",2011
243,243,"DJ Trahan",30,78,26,"BestYTDStreakwoa3Putt",2011
243,243,"Boo Weekley",23,78,3,"BestYTDStreakwoa3Putt",2011
247,247,"John Daly",18,77,14,"BestYTDStreakwoa3Putt",2011
247,247,"Gregory Havret",3,77,7,"BestYTDStreakwoa3Putt",2011
249,249,"Mark Calcavecchia",6,76,6,"BestYTDStreakwoa3Putt",2011
249,249,"Will Strickler",19,76,16,"BestYTDStreakwoa3Putt",2011
251,251,"Peter Tomasulo",12,73,55,"BestYTDStreakwoa3Putt",2011
252,252,"SSP Chawrasia",1,72,72,"BestYTDStreakwoa3Putt",2011
252,252,"Do Hoon Kim",1,72,72,"BestYTDStreakwoa3Putt",2011
252,252,"Martin Flores",2,72,72,"BestYTDStreakwoa3Putt",2011
252,252,"Erick Justesen",1,72,72,"BestYTDStreakwoa3Putt",2011
256,256,"Simon Dyson",3,71,8,"BestYTDStreakwoa3Putt",2011
256,256,"Marcus Fraser",1,71,NA,"BestYTDStreakwoa3Putt",2011
256,256,"Junggon Hwang",1,71,NA,"BestYTDStreakwoa3Putt",2011
259,259,"Tom Byrum",1,70,1,"BestYTDStreakwoa3Putt",2011
259,259,"Tom Gillis",19,70,15,"BestYTDStreakwoa3Putt",2011
259,259,"Morgan Hoffmann",4,70,22,"BestYTDStreakwoa3Putt",2011
262,262,"Notah Begay III",4,69,19,"BestYTDStreakwoa3Putt",2011
262,262,"Jason Dufner",23,69,16,"BestYTDStreakwoa3Putt",2011
264,264,"Brett Quigley",10,68,50,"BestYTDStreakwoa3Putt",2011
265,265,"Yuta Ikeda",9,67,7,"BestYTDStreakwoa3Putt",2011
265,265,"Miguel Angel Jimenez",7,67,15,"BestYTDStreakwoa3Putt",2011
267,267,"Will Claxton",1,65,NA,"BestYTDStreakwoa3Putt",2011
267,267,"Justin Hicks",23,65,41,"BestYTDStreakwoa3Putt",2011
267,267,"Scott Verplank",15,65,21,"BestYTDStreakwoa3Putt",2011
270,270,"Derek Lamely",26,64,45,"BestYTDStreakwoa3Putt",2011
271,271,"Billy Andrade",3,63,1,"BestYTDStreakwoa3Putt",2011
271,271,"Sangmoon Bae",2,63,12,"BestYTDStreakwoa3Putt",2011
273,273,"Martin Trainer",1,62,62,"BestYTDStreakwoa3Putt",2011
274,274,"Len Mattiace",5,61,18,"BestYTDStreakwoa3Putt",2011
274,274,"Carl Paulson",11,61,34,"BestYTDStreakwoa3Putt",2011
274,274,"Jordan Spieth",1,61,1,"BestYTDStreakwoa3Putt",2011
274,274,"Matt Weibring",5,61,14,"BestYTDStreakwoa3Putt",2011
278,278,"Peter Lonard",2,60,3,"BestYTDStreakwoa3Putt",2011
278,278,"Alexander Noren",4,60,54,"BestYTDStreakwoa3Putt",2011
278,278,"Jose Maria Olazabal",6,60,10,"BestYTDStreakwoa3Putt",2011
281,281,"Edoardo Molinari",12,59,16,"BestYTDStreakwoa3Putt",2011
282,282,"Michael Allen",5,58,18,"BestYTDStreakwoa3Putt",2011
282,282,"Thomas Bjorn",5,58,NA,"BestYTDStreakwoa3Putt",2011
284,284,"Craig Bowden",4,57,15,"BestYTDStreakwoa3Putt",2011
284,284,"Mathew Goggin",1,57,57,"BestYTDStreakwoa3Putt",2011
284,284,"Hennie Otto",1,57,57,"BestYTDStreakwoa3Putt",2011
287,287,"Jason Gore",6,56,2,"BestYTDStreakwoa3Putt",2011
288,288,"Robert Damron",3,55,52,"BestYTDStreakwoa3Putt",2011
288,288,"Richard Green",4,55,35,"BestYTDStreakwoa3Putt",2011
290,290,"Russell Henley",1,54,13,"BestYTDStreakwoa3Putt",2011
290,290,"Brad Lardon",2,54,1,"BestYTDStreakwoa3Putt",2011
290,290,"Mark OMeara",3,54,6,"BestYTDStreakwoa3Putt",2011
293,293,"Thomas Aiken",4,53,9,"BestYTDStreakwoa3Putt",2011
293,293,"Steve Allan",1,53,13,"BestYTDStreakwoa3Putt",2011
293,293,"Steve Jones",1,53,2,"BestYTDStreakwoa3Putt",2011
293,293,"Skip Kendall",6,53,35,"BestYTDStreakwoa3Putt",2011
293,293,"Charles Warren",10,53,53,"BestYTDStreakwoa3Putt",2011
298,298,"Rhys Davies",2,52,7,"BestYTDStreakwoa3Putt",2011
298,298,"Matthew Millar",1,52,6,"BestYTDStreakwoa3Putt",2011
298,298,"Anthony Paolucci",2,52,10,"BestYTDStreakwoa3Putt",2011
298,298,"Eugene Wong",2,52,1,"BestYTDStreakwoa3Putt",2011
302,302,"Fulton Allem",2,51,10,"BestYTDStreakwoa3Putt",2011
302,302,"Erik Compton",6,51,14,"BestYTDStreakwoa3Putt",2011
302,302,"Jin Jeong",4,51,27,"BestYTDStreakwoa3Putt",2011
302,302,"Ted Purdy",6,51,14,"BestYTDStreakwoa3Putt",2011
302,302,"Chris Smith",4,51,26,"BestYTDStreakwoa3Putt",2011
302,302,"Jerod Turner",5,51,16,"BestYTDStreakwoa3Putt",2011
308,308,"Robert Rock",2,50,NA,"BestYTDStreakwoa3Putt",2011
308,308,"Andre Stolz",2,50,36,"BestYTDStreakwoa3Putt",2011
308,308,"Kevin Tway",4,50,20,"BestYTDStreakwoa3Putt",2011
311,311,"Corey Pavin",4,49,17,"BestYTDStreakwoa3Putt",2011
312,312,"Craig Barlow",5,48,31,"BestYTDStreakwoa3Putt",2011
312,312,"Kenneth Ferrie",1,48,1,"BestYTDStreakwoa3Putt",2011
312,312,"Fred Funk",7,48,33,"BestYTDStreakwoa3Putt",2011
315,315,"Marcel Siem",1,47,6,"BestYTDStreakwoa3Putt",2011
316,316,"Tim Clark",4,46,10,"BestYTDStreakwoa3Putt",2011
316,316,"Stephen Gallacher",3,46,24,"BestYTDStreakwoa3Putt",2011
318,318,"Bob May",2,45,18,"BestYTDStreakwoa3Putt",2011
319,319,"Brad Fritsch",1,43,18,"BestYTDStreakwoa3Putt",2011
319,319,"Mark Hensby",6,43,30,"BestYTDStreakwoa3Putt",2011
319,319,"Matt Hill",2,43,10,"BestYTDStreakwoa3Putt",2011
319,319,"Billy Hurley III",3,43,9,"BestYTDStreakwoa3Putt",2011
319,319,"Jonathan Randolph",1,43,16,"BestYTDStreakwoa3Putt",2011
324,324,"Joe Affrunti",6,42,1,"BestYTDStreakwoa3Putt",2011
324,324,"David Chung",2,42,7,"BestYTDStreakwoa3Putt",2011
326,326,"Simon Khan",1,41,30,"BestYTDStreakwoa3Putt",2011
326,326,"Kenichi Kuboya",1,41,15,"BestYTDStreakwoa3Putt",2011
326,326,"Willie Wood",2,41,41,"BestYTDStreakwoa3Putt",2011
329,329,"Gary Boyd",1,40,2,"BestYTDStreakwoa3Putt",2011
329,329,"Darren Clarke",3,40,27,"BestYTDStreakwoa3Putt",2011
329,329,"Robert Gamez",9,40,3,"BestYTDStreakwoa3Putt",2011
332,332,"Brian Bateman",1,39,6,"BestYTDStreakwoa3Putt",2011
332,332,"Gregory Bourdy",2,39,19,"BestYTDStreakwoa3Putt",2011
332,332,"Parker McLachlin",3,39,NA,"BestYTDStreakwoa3Putt",2011
335,335,"Glen Day",2,37,23,"BestYTDStreakwoa3Putt",2011
335,335,"Tetsuji Hiratsuka",2,37,2,"BestYTDStreakwoa3Putt",2011
335,335,"Marty Jertson",2,37,14,"BestYTDStreakwoa3Putt",2011
338,338,"Mark Anderson",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Kurt Barnes",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Scott Barr",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Olin Browne",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Alex Carpenter",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Keith Clearwater",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Jeff Coston",1,36,36,"BestYTDStreakwoa3Putt",2011
338,338,"Graham DeLaet",2,36,3,"BestYTDStreakwoa3Putt",2011
338,338,"Dave Eichelberger",1,36,36,"BestYTDStreakwoa3Putt",2011
