"GIRPuttingAvg35_RANKTHISWEEK_2016","GIRPuttingAvg35_RANKLASTWEEK_2016","GIRPuttingAvg35_PLAYERNAME_2016","GIRPuttingAvg35_ROUNDS_2016","GIRPuttingAvg35_PctMADE_2016","GIRPuttingAvg35_ATTEMPTS_2016","GIRPuttingAvg35_PUTTSMADE_2016","stat_name","year"
1,1,"DJ Trahan",23,1.18,17,2,"GIRPuttingAvg35",2016
2,2,"Charley Hoffman",49,1.11,81,9,"GIRPuttingAvg35",2016
3,3,"Brian Gay",22,0.95,21,2,"GIRPuttingAvg35",2016
3,5,"Ben Martin",48,0.95,105,10,"GIRPuttingAvg35",2016
5,4,"Cameron Percy",22,0.94,32,3,"GIRPuttingAvg35",2016
6,27,"JB Holmes",39,0.85,59,5,"GIRPuttingAvg35",2016
7,6,"JJ Henry",44,0.82,110,9,"GIRPuttingAvg35",2016
8,7,"Michael Kim",62,0.81,111,9,"GIRPuttingAvg35",2016
9,19,"Rory McIlroy",37,0.79,38,3,"GIRPuttingAvg35",2016
10,8,"Shane Lowry",35,0.77,39,3,"GIRPuttingAvg35",2016
11,9,"Jason Day",36,0.75,53,4,"GIRPuttingAvg35",2016
12,10,"Ryan Moore",40,0.74,54,4,"GIRPuttingAvg35",2016
13,40,"Jason Gore",51,0.7,71,5,"GIRPuttingAvg35",2016
13,12,"Jordan Spieth",34,0.7,57,4,"GIRPuttingAvg35",2016
15,14,"Wes Roach",33,0.68,44,3,"GIRPuttingAvg35",2016
15,48,"Tim Wilkinson",40,0.68,44,3,"GIRPuttingAvg35",2016
17,11,"William McGirt",54,0.67,105,7,"GIRPuttingAvg35",2016
18,13,"Derek Fathauer",58,0.66,76,5,"GIRPuttingAvg35",2016
19,16,"Carl Pettersson",31,0.65,46,3,"GIRPuttingAvg35",2016
20,48,"Ian Poulter",37,0.64,47,3,"GIRPuttingAvg35",2016
20,19,"Brett Stegmaier",57,0.64,109,7,"GIRPuttingAvg35",2016
22,22,"KJ Choi",47,0.62,81,5,"GIRPuttingAvg35",2016
22,15,"Patton Kizzire",57,0.62,129,8,"GIRPuttingAvg35",2016
24,16,"Mark Wilson",42,0.61,82,5,"GIRPuttingAvg35",2016
25,22,"Brendon Todd",43,0.6,67,4,"GIRPuttingAvg35",2016
26,19,"Jhonattan Vegas",49,0.59,85,5,"GIRPuttingAvg35",2016
26,27,"Bernd Wiesberger",23,0.59,34,2,"GIRPuttingAvg35",2016
28,31,"Marc Leishman",41,0.58,52,3,"GIRPuttingAvg35",2016
28,16,"Kyle Reifers",63,0.58,103,6,"GIRPuttingAvg35",2016
28,47,"Adam Scott",39,0.58,52,3,"GIRPuttingAvg35",2016
31,27,"DA Points",32,0.57,35,2,"GIRPuttingAvg35",2016
31,27,"Michael Thompson",46,0.57,53,3,"GIRPuttingAvg35",2016
33,34,"Jon Curran",55,0.56,89,5,"GIRPuttingAvg35",2016
33,25,"Kevin Kisner",49,0.56,72,4,"GIRPuttingAvg35",2016
33,34,"Brooks Koepka",39,0.56,71,4,"GIRPuttingAvg35",2016
33,77,"Boo Weekley",53,0.56,90,5,"GIRPuttingAvg35",2016
37,38,"Russell Knox",48,0.55,73,4,"GIRPuttingAvg35",2016
38,53,"Charles Howell III",63,0.54,129,7,"GIRPuttingAvg35",2016
38,40,"Hudson Swafford",52,0.54,93,5,"GIRPuttingAvg35",2016
38,24,"Dawie van der Walt",48,0.54,74,4,"GIRPuttingAvg35",2016
38,25,"Gary Woodland",45,0.54,92,5,"GIRPuttingAvg35",2016
42,42,"Jason Dufner",53,0.53,75,4,"GIRPuttingAvg35",2016
42,42,"Pat Perez",28,0.53,38,2,"GIRPuttingAvg35",2016
42,38,"Justin Thomas",53,0.53,75,4,"GIRPuttingAvg35",2016
45,32,"Robert Allenby",35,0.51,59,3,"GIRPuttingAvg35",2016
45,71,"Justin Rose",35,0.51,59,3,"GIRPuttingAvg35",2016
47,48,"Shane Bertsch",30,0.5,40,2,"GIRPuttingAvg35",2016
47,48,"Dicky Pride",33,0.5,40,2,"GIRPuttingAvg35",2016
47,34,"John Senden",48,0.5,100,5,"GIRPuttingAvg35",2016
50,34,"Brian Stuard",24,0.49,41,2,"GIRPuttingAvg35",2016
51,42,"Tom Hoge",47,0.48,42,2,"GIRPuttingAvg35",2016
51,42,"Colt Knost",56,0.48,84,4,"GIRPuttingAvg35",2016
51,89,"Kevin Streelman",46,0.48,62,3,"GIRPuttingAvg35",2016
54,72,"Tony Finau",49,0.47,85,4,"GIRPuttingAvg35",2016
55,53,"Scott Pinckney",53,0.46,109,5,"GIRPuttingAvg35",2016
55,59,"Rory Sabbatini",40,0.46,65,3,"GIRPuttingAvg35",2016
57,56,"Zac Blair",56,0.45,88,4,"GIRPuttingAvg35",2016
57,32,"Sam Saunders",40,0.45,44,2,"GIRPuttingAvg35",2016
57,46,"Vijay Singh",42,0.45,66,3,"GIRPuttingAvg35",2016
60,62,"Ben Crane",48,0.44,91,4,"GIRPuttingAvg35",2016
60,52,"David Toms",38,0.44,68,3,"GIRPuttingAvg35",2016
62,59,"Stuart Appleby",39,0.43,70,3,"GIRPuttingAvg35",2016
62,63,"John Huh",51,0.43,92,4,"GIRPuttingAvg35",2016
62,61,"DH Lee",35,0.43,46,2,"GIRPuttingAvg35",2016
62,53,"Jeff Overton",51,0.43,94,4,"GIRPuttingAvg35",2016
62,56,"Steve Wheatcroft",53,0.43,94,4,"GIRPuttingAvg35",2016
67,66,"Zach Johnson",42,0.42,72,3,"GIRPuttingAvg35",2016
68,100,"Jason Kokrak",52,0.41,98,4,"GIRPuttingAvg35",2016
68,56,"Henrik Stenson",30,0.41,49,2,"GIRPuttingAvg35",2016
68,68,"Jimmy Walker",43,0.41,73,3,"GIRPuttingAvg35",2016
71,68,"Sung Kang",51,0.4,100,4,"GIRPuttingAvg35",2016
72,63,"Daniel Berger",52,0.39,77,3,"GIRPuttingAvg35",2016
72,72,"Freddie Jacobson",54,0.39,76,3,"GIRPuttingAvg35",2016
72,72,"Matt Kuchar",46,0.39,76,3,"GIRPuttingAvg35",2016
72,68,"George McNeill",33,0.39,51,2,"GIRPuttingAvg35",2016
72,72,"Steve Stricker",25,0.39,51,2,"GIRPuttingAvg35",2016
77,63,"Luke Donald",49,0.38,80,3,"GIRPuttingAvg35",2016
78,130,"Jonas Blixt",46,0.37,82,3,"GIRPuttingAvg35",2016
78,174,"Chad Collins",45,0.37,54,2,"GIRPuttingAvg35",2016
80,82,"Miguel Angel Carballo",24,0.36,28,1,"GIRPuttingAvg35",2016
80,77,"Bill Haas",42,0.36,84,3,"GIRPuttingAvg35",2016
80,77,"Hiroshi Iwata",51,0.36,56,2,"GIRPuttingAvg35",2016
80,66,"Rob Oppenheim",37,0.36,56,2,"GIRPuttingAvg35",2016
84,82,"Ricky Barnes",57,0.35,86,3,"GIRPuttingAvg35",2016
84,82,"Matt Every",34,0.35,57,2,"GIRPuttingAvg35",2016
84,81,"Brian Harman",60,0.35,115,4,"GIRPuttingAvg35",2016
84,89,"Billy Horschel",45,0.35,86,3,"GIRPuttingAvg35",2016
88,94,"Ken Duke",26,0.34,29,1,"GIRPuttingAvg35",2016
88,72,"Rickie Fowler",42,0.34,87,3,"GIRPuttingAvg35",2016
88,94,"Smylie Kaufman",57,0.34,88,3,"GIRPuttingAvg35",2016
88,94,"Peter Malnati",53,0.34,89,3,"GIRPuttingAvg35",2016
92,77,"Harris English",51,0.33,91,3,"GIRPuttingAvg35",2016
92,89,"David Hearn",55,0.33,91,3,"GIRPuttingAvg35",2016
92,121,"Mark Hubbard",73,0.33,122,4,"GIRPuttingAvg35",2016
92,82,"Martin Laird",46,0.33,90,3,"GIRPuttingAvg35",2016
92,99,"Lucas Lee",22,0.33,30,1,"GIRPuttingAvg35",2016
92,155,"Steve Marino",40,0.33,61,2,"GIRPuttingAvg35",2016
92,82,"Sean OHair",45,0.33,90,3,"GIRPuttingAvg35",2016
92,94,"Kyle Stanley",57,0.33,91,3,"GIRPuttingAvg35",2016
92,94,"Nick Taylor",57,0.33,90,3,"GIRPuttingAvg35",2016
101,89,"Alex Cejka",47,0.32,63,2,"GIRPuttingAvg35",2016
101,82,"Erik Compton",45,0.32,62,2,"GIRPuttingAvg35",2016
101,89,"Luke List",51,0.32,94,3,"GIRPuttingAvg35",2016
101,100,"Seung Yul Noh",54,0.32,94,3,"GIRPuttingAvg35",2016
101,100,"Louis Oosthuizen",25,0.32,31,1,"GIRPuttingAvg35",2016
106,82,"Angel Cabrera",42,0.31,64,2,"GIRPuttingAvg35",2016
106,140,"Roberto Castro",55,0.31,96,3,"GIRPuttingAvg35",2016
108,100,"Jamie Donaldson",28,0.3,66,2,"GIRPuttingAvg35",2016
108,105,"Brandt Snedeker",47,0.3,67,2,"GIRPuttingAvg35",2016
110,111,"Brice Garnett",29,0.29,35,1,"GIRPuttingAvg35",2016
110,111,"Padraig Harrington",38,0.29,69,2,"GIRPuttingAvg35",2016
110,105,"Will Ma Kenzie",54,0.29,70,2,"GIRPuttingAvg35",2016
110,111,"Bryce Molder",50,0.29,68,2,"GIRPuttingAvg35",2016
110,111,"Chez Reavie",56,0.29,69,2,"GIRPuttingAvg35",2016
110,111,"Darron Stiles",28,0.29,34,1,"GIRPuttingAvg35",2016
116,119,"Billy Hurley III",22,0.28,36,1,"GIRPuttingAvg35",2016
116,111,"Shawn Stefani",45,0.28,72,2,"GIRPuttingAvg35",2016
118,119,"Tyler Aldridge",53,0.27,73,2,"GIRPuttingAvg35",2016
118,121,"Charlie Beljan",26,0.27,37,1,"GIRPuttingAvg35",2016
118,105,"Retief Goosen",37,0.27,74,2,"GIRPuttingAvg35",2016
118,121,"Russell Henley",42,0.27,74,2,"GIRPuttingAvg35",2016
118,104,"Harold Varner III",58,0.27,112,3,"GIRPuttingAvg35",2016
118,121,"Will Wilcox",47,0.27,75,2,"GIRPuttingAvg35",2016
124,111,"Derek Ernst",36,0.26,38,1,"GIRPuttingAvg35",2016
124,125,"Dustin Johnson",37,0.26,39,1,"GIRPuttingAvg35",2016
124,105,"David Lingmerth",54,0.26,76,2,"GIRPuttingAvg35",2016
124,105,"Robert Streb",51,0.26,76,2,"GIRPuttingAvg35",2016
128,105,"Robert Garrigus",34,0.25,40,1,"GIRPuttingAvg35",2016
128,125,"Si Woo Kim",63,0.25,118,3,"GIRPuttingAvg35",2016
128,111,"Scott Langley",41,0.25,79,2,"GIRPuttingAvg35",2016
131,130,"Bronson Burgoon",53,0.24,84,2,"GIRPuttingAvg35",2016
131,130,"Jim Herman",55,0.24,84,2,"GIRPuttingAvg35",2016
131,133,"Andy Sullivan",25,0.24,42,1,"GIRPuttingAvg35",2016
134,133,"Andres Gonzales",46,0.23,86,2,"GIRPuttingAvg35",2016
134,125,"Kelly Kraft",35,0.23,44,1,"GIRPuttingAvg35",2016
134,125,"Andrew Loupe",50,0.23,86,2,"GIRPuttingAvg35",2016
134,137,"Troy Merritt",41,0.23,44,1,"GIRPuttingAvg35",2016
134,174,"Ollie Schniederjans",23,0.23,44,1,"GIRPuttingAvg35",2016
134,174,"Vaughn Taylor",30,0.23,44,1,"GIRPuttingAvg35",2016
134,137,"Bubba Watson",30,0.23,43,1,"GIRPuttingAvg35",2016
141,133,"Graham DeLaet",50,0.22,91,2,"GIRPuttingAvg35",2016
141,137,"Whee Kim",54,0.22,89,2,"GIRPuttingAvg35",2016
141,140,"Greg Owen",56,0.22,93,2,"GIRPuttingAvg35",2016
141,125,"Daniel Summerhays",55,0.22,91,2,"GIRPuttingAvg35",2016
145,143,"Charl Schwartzel",29,0.21,48,1,"GIRPuttingAvg35",2016
145,140,"Webb Simpson",34,0.21,47,1,"GIRPuttingAvg35",2016
147,133,"Phil Mickelson",37,0.2,51,1,"GIRPuttingAvg35",2016
148,148,"Keegan Bradley",40,0.19,53,1,"GIRPuttingAvg35",2016
148,143,"Lucas Glover",53,0.19,105,2,"GIRPuttingAvg35",2016
148,174,"Justin Hicks",26,0.19,52,1,"GIRPuttingAvg35",2016
148,145,"Patrick Rodgers",49,0.19,103,2,"GIRPuttingAvg35",2016
152,148,"Chad Campbell",54,0.18,110,2,"GIRPuttingAvg35",2016
152,145,"Adam Hadwin",53,0.18,109,2,"GIRPuttingAvg35",2016
152,145,"Matt Jones",45,0.18,57,1,"GIRPuttingAvg35",2016
152,150,"Spencer Levin",62,0.18,111,2,"GIRPuttingAvg35",2016
156,174,"Ernie Els",34,0.17,60,1,"GIRPuttingAvg35",2016
156,150,"Jamie Lovemark",57,0.17,116,2,"GIRPuttingAvg35",2016
158,155,"Thomas Aiken",42,0.16,63,1,"GIRPuttingAvg35",2016
158,158,"Rhein Gibson",36,0.16,64,1,"GIRPuttingAvg35",2016
158,150,"Francesco Molinari",36,0.16,62,1,"GIRPuttingAvg35",2016
158,155,"Geoff Ogilvy",37,0.16,62,1,"GIRPuttingAvg35",2016
158,158,"Scott Piercy",45,0.16,62,1,"GIRPuttingAvg35",2016
158,150,"Patrick Reed",53,0.16,64,1,"GIRPuttingAvg35",2016
164,150,"Danny Lee",53,0.15,65,1,"GIRPuttingAvg35",2016
165,162,"Aaron Baddeley",51,0.14,69,1,"GIRPuttingAvg35",2016
165,158,"Chesson Hadley",51,0.14,71,1,"GIRPuttingAvg35",2016
167,167,"Chris Kirk",51,0.13,77,1,"GIRPuttingAvg35",2016
167,161,"Hunter Mahan",43,0.13,76,1,"GIRPuttingAvg35",2016
167,162,"Carlos Ortiz",47,0.13,79,1,"GIRPuttingAvg35",2016
170,168,"Scott Brown",59,0.12,85,1,"GIRPuttingAvg35",2016
170,174,"James Hahn",45,0.12,86,1,"GIRPuttingAvg35",2016
170,168,"Ryan Palmer",46,0.12,82,1,"GIRPuttingAvg35",2016
170,162,"Brendan Steele",48,0.12,81,1,"GIRPuttingAvg35",2016
170,174,"Cameron Tringale",47,0.12,81,1,"GIRPuttingAvg35",2016
170,162,"Camilo Villegas",50,0.12,85,1,"GIRPuttingAvg35",2016
176,172,"Blayne Barber",44,0.11,89,1,"GIRPuttingAvg35",2016
176,168,"Kevin Chappell",49,0.11,92,1,"GIRPuttingAvg35",2016
176,168,"Fabian Gomez",49,0.11,93,1,"GIRPuttingAvg35",2016
176,162,"Chris Stroud",52,0.11,88,1,"GIRPuttingAvg35",2016
180,173,"Tyrone Van Aswegen",67,0.09,108,1,"GIRPuttingAvg35",2016
181,174,"Byeong Hun An",23,0,24,NA,"GIRPuttingAvg35",2016
181,174,"Abraham Ancer",26,0,24,NA,"GIRPuttingAvg35",2016
181,174,"Jason Bohn",37,0,42,NA,"GIRPuttingAvg35",2016
181,174,"Steven Bowditch",40,0,61,NA,"GIRPuttingAvg35",2016
181,174,"Paul Casey",39,0,52,NA,"GIRPuttingAvg35",2016
181,174,"Stewart Cink",45,0,86,NA,"GIRPuttingAvg35",2016
181,174,"Brendon de Jonge",55,0,90,NA,"GIRPuttingAvg35",2016
181,174,"Matthew Fitzpatrick",23,0,32,NA,"GIRPuttingAvg35",2016
181,174,"Sergio Garcia",28,0,32,NA,"GIRPuttingAvg35",2016
181,174,"Branden Grace",31,0,39,NA,"GIRPuttingAvg35",2016
181,174,"Emiliano Grillo",47,0,67,NA,"GIRPuttingAvg35",2016
181,174,"Luke Guthrie",31,0,38,NA,"GIRPuttingAvg35",2016
181,174,"Morgan Hoffmann",43,0,67,NA,"GIRPuttingAvg35",2016
181,174,"Jerry Kelly",44,0,58,NA,"GIRPuttingAvg35",2016
181,174,"Anirban Lahiri",44,0,61,NA,"GIRPuttingAvg35",2016
181,174,"Andrew Landry",24,0,15,NA,"GIRPuttingAvg35",2016
181,174,"Justin Leonard",28,0,26,NA,"GIRPuttingAvg35",2016
181,174,"Davis Love III",40,0,68,NA,"GIRPuttingAvg35",2016
181,174,"Hideki Matsuyama",40,0,44,NA,"GIRPuttingAvg35",2016
181,174,"Graeme McDowell",33,0,41,NA,"GIRPuttingAvg35",2016
181,174,"Kevin Na",52,0,69,NA,"GIRPuttingAvg35",2016
181,174,"Henrik Norlander",41,0,52,NA,"GIRPuttingAvg35",2016
181,174,"Martin Piller",37,0,53,NA,"GIRPuttingAvg35",2016
181,174,"Andres Romero",22,0,30,NA,"GIRPuttingAvg35",2016
181,174,"Cameron Smith",45,0,49,NA,"GIRPuttingAvg35",2016
181,174,"Scott Stallings",46,0,77,NA,"GIRPuttingAvg35",2016
181,174,"Johnson Wagner",44,0,69,NA,"GIRPuttingAvg35",2016
