"Last5EventsScoring_RANKTHISWEEK_2015","Last5EventsScoring_RANKLASTWEEK_2015","Last5EventsScoring_PLAYERNAME_2015","Last5EventsScoring_EVENTS_2015","Last5EventsScoring_RATING_2015","stat_name","year"
194,194,"Kiradech Aphibarnrat",2,7.7,"Last5EventsScoring",2015
194,194,"Sangmoon Bae",5,7.7,"Last5EventsScoring",2015
194,194,"KJ Choi",3,7.7,"Last5EventsScoring",2015
194,194,"Martin Flores",3,7.7,"Last5EventsScoring",2015
194,194,"Scott Gutschewski",1,7.7,"Last5EventsScoring",2015
194,194,"Bill Haas",5,7.7,"Last5EventsScoring",2015
194,194,"James Hahn",3,7.7,"Last5EventsScoring",2015
194,194,"Brian Harman",3,7.7,"Last5EventsScoring",2015
194,194,"Max Homa",2,7.7,"Last5EventsScoring",2015
194,194,"Charles Howell III",5,7.7,"Last5EventsScoring",2015
194,194,"John Huh",2,7.7,"Last5EventsScoring",2015
194,194,"SJ Park",1,7.7,"Last5EventsScoring",2015
194,194,"Patrick Rodgers",2,7.7,"Last5EventsScoring",2015
194,194,"Josh Teater",2,7.7,"Last5EventsScoring",2015
194,194,"Bo Van Pelt",1,7.7,"Last5EventsScoring",2015
209,209,"Ryan Armour",2,7.6,"Last5EventsScoring",2015
209,209,"Eric Axley",1,7.6,"Last5EventsScoring",2015
209,209,"Jason Dufner",4,7.6,"Last5EventsScoring",2015
209,209,"Ernie Els",3,7.6,"Last5EventsScoring",2015
209,209,"Derek Fathauer",2,7.6,"Last5EventsScoring",2015
209,209,"Billy Horschel",3,7.6,"Last5EventsScoring",2015
209,209,"Jeff Maggert",1,7.6,"Last5EventsScoring",2015
209,209,"John Merrick",2,7.6,"Last5EventsScoring",2015
209,209,"Seung Yul Noh",4,7.6,"Last5EventsScoring",2015
209,209,"Sean OHair",4,7.6,"Last5EventsScoring",2015
209,209,"Scott Pinckney",3,7.6,"Last5EventsScoring",2015
209,209,"Ian Poulter",3,7.6,"Last5EventsScoring",2015
209,209,"Patrick Reed",5,7.6,"Last5EventsScoring",2015
209,209,"Webb Simpson",5,7.6,"Last5EventsScoring",2015
209,209,"Zack Sucher",2,7.6,"Last5EventsScoring",2015
209,209,"Nick Taylor",4,7.6,"Last5EventsScoring",2015
209,209,"Mark Wilson",3,7.6,"Last5EventsScoring",2015
209,209,"Chris Wood",1,7.6,"Last5EventsScoring",2015
227,227,"Byeong Hun An",2,7.5,"Last5EventsScoring",2015
227,227,"Cameron Beckman",2,7.5,"Last5EventsScoring",2015
227,227,"Zac Blair",3,7.5,"Last5EventsScoring",2015
227,227,"Sebastian Cappelen",1,7.5,"Last5EventsScoring",2015
227,227,"Glen Day",2,7.5,"Last5EventsScoring",2015
227,227,"Ken Duke",2,7.5,"Last5EventsScoring",2015
227,227,"Joost Luiten",2,7.5,"Last5EventsScoring",2015
227,227,"Bill Lunde",2,7.5,"Last5EventsScoring",2015
227,227,"Will Ma Kenzie",1,7.5,"Last5EventsScoring",2015
227,227,"Parker McLachlin",1,7.5,"Last5EventsScoring",2015
227,227,"Phil Mickelson",5,7.5,"Last5EventsScoring",2015
227,227,"Ryan Palmer",4,7.5,"Last5EventsScoring",2015
227,227,"Andrew Putnam",1,7.5,"Last5EventsScoring",2015
227,227,"Shawn Stefani",4,7.5,"Last5EventsScoring",2015
227,227,"Gary Woodland",3,7.5,"Last5EventsScoring",2015
242,242,"Billy Hurley III",2,7.4,"Last5EventsScoring",2015
242,242,"Mikko Ilonen",2,7.4,"Last5EventsScoring",2015
242,242,"Hiroshi Iwata",1,7.4,"Last5EventsScoring",2015
242,242,"Kevin Kisner",4,7.4,"Last5EventsScoring",2015
242,242,"Martin Laird",1,7.4,"Last5EventsScoring",2015
242,242,"Hunter Mahan",4,7.4,"Last5EventsScoring",2015
242,242,"Ben Martin",4,7.4,"Last5EventsScoring",2015
242,242,"Maverick McNealy",2,7.4,"Last5EventsScoring",2015
242,242,"Shaun Micheel",1,7.4,"Last5EventsScoring",2015
242,242,"Scott Piercy",4,7.4,"Last5EventsScoring",2015
242,242,"Adam Scott",2,7.4,"Last5EventsScoring",2015
242,242,"Kevin Tway",1,7.4,"Last5EventsScoring",2015
242,242,"Scott Vincent",1,7.4,"Last5EventsScoring",2015
242,242,"Jimmy Walker",3,7.4,"Last5EventsScoring",2015
242,242,"Bernd Wiesberger",1,7.4,"Last5EventsScoring",2015
257,257,"Arjun Atwal",2,7.3,"Last5EventsScoring",2015
257,257,"Michael Block",1,7.3,"Last5EventsScoring",2015
257,257,"Steve Flesch",1,7.3,"Last5EventsScoring",2015
257,257,"Tommy Gainey",2,7.3,"Last5EventsScoring",2015
257,257,"Charley Hoffman",4,7.3,"Last5EventsScoring",2015
257,257,"Morgan Hoffmann",4,7.3,"Last5EventsScoring",2015
257,257,"Pablo Larrazabal",1,7.3,"Last5EventsScoring",2015
257,257,"Bryce Molder",3,7.3,"Last5EventsScoring",2015
257,257,"Francesco Molinari",3,7.3,"Last5EventsScoring",2015
257,257,"Jeff Overton",3,7.3,"Last5EventsScoring",2015
257,257,"Brandt Snedeker",4,7.3,"Last5EventsScoring",2015
268,268,"Jason Allred",1,7.2,"Last5EventsScoring",2015
268,268,"Greg Chalmers",2,7.2,"Last5EventsScoring",2015
268,268,"Jamie Donaldson",1,7.2,"Last5EventsScoring",2015
268,268,"Stephen Gallacher",1,7.2,"Last5EventsScoring",2015
268,268,"Retief Goosen",2,7.2,"Last5EventsScoring",2015
268,268,"Chesson Hadley",3,7.2,"Last5EventsScoring",2015
268,268,"Todd Hamilton",1,7.2,"Last5EventsScoring",2015
268,268,"JJ Henry",2,7.2,"Last5EventsScoring",2015
268,268,"Brandt Jobe",1,7.2,"Last5EventsScoring",2015
268,268,"Troy Kelly",1,7.2,"Last5EventsScoring",2015
268,268,"Chris Kirk",3,7.2,"Last5EventsScoring",2015
268,268,"Steve Lowery",1,7.2,"Last5EventsScoring",2015
268,268,"Cory Renfrew",1,7.2,"Last5EventsScoring",2015
268,268,"Kevin Streelman",3,7.2,"Last5EventsScoring",2015
282,282,"Thomas Bjorn",2,7.1,"Last5EventsScoring",2015
282,282,"Rafa Cabrera Bello",2,7.1,"Last5EventsScoring",2015
282,282,"Alexander Noren",1,7.1,"Last5EventsScoring",2015
282,282,"Koumei Oda",4,7.1,"Last5EventsScoring",2015
282,282,"DJ Trahan",2,7.1,"Last5EventsScoring",2015
282,282,"Richy Werenski",1,7.1,"Last5EventsScoring",2015
288,288,"Fabian Gomez",4,7,"Last5EventsScoring",2015
288,288,"Lee McCoy",1,7,"Last5EventsScoring",2015
288,288,"Chris Riley",1,7,"Last5EventsScoring",2015
288,288,"Scott Stallings",2,7,"Last5EventsScoring",2015
288,288,"Tom Watson",1,7,"Last5EventsScoring",2015
288,288,"Chris Williams",1,7,"Last5EventsScoring",2015
294,294,"Mark Hubbard",1,6.9,"Last5EventsScoring",2015
294,294,"Gunn Yang",1,6.9,"Last5EventsScoring",2015
296,296,"Brian Gaffney",1,6.8,"Last5EventsScoring",2015
296,296,"Troy Merritt",5,6.8,"Last5EventsScoring",2015
296,296,"Byron Smith",2,6.8,"Last5EventsScoring",2015
299,299,"Colin Montgomerie",1,6.7,"Last5EventsScoring",2015
300,300,"Thomas Birdsey",1,6.5,"Last5EventsScoring",2015
300,300,"Andrew Dodt",1,6.5,"Last5EventsScoring",2015
300,300,"Dicky Pride",1,6.5,"Last5EventsScoring",2015
300,300,"Oliver Wilson",1,6.5,"Last5EventsScoring",2015
304,304,"Thongchai Jaidee",1,6.4,"Last5EventsScoring",2015
304,304,"David Lipsky",2,6.4,"Last5EventsScoring",2015
304,304,"James Morrison",1,6.4,"Last5EventsScoring",2015
304,304,"Nicholas Thompson",1,6.4,"Last5EventsScoring",2015
308,308,"WC Liang",2,6.3,"Last5EventsScoring",2015
308,308,"Gary Stal",2,6.3,"Last5EventsScoring",2015
308,308,"Danie van Tonder",1,6.3,"Last5EventsScoring",2015
311,311,"Steven Jeffress",1,6.2,"Last5EventsScoring",2015
312,312,"Nick Cullen",1,6,"Last5EventsScoring",2015
313,313,"Padraig Harrington",1,5.8,"Last5EventsScoring",2015
314,314,"Matt Every",1,5.5,"Last5EventsScoring",2015
315,315,"Daniel Miernicki",1,5.4,"Last5EventsScoring",2015
316,316,"Hiroyuki Fujita",1,4.4,"Last5EventsScoring",2015
