"FirstTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2012","FirstTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2012","FirstTeeEarlyPar5ScoringAverage_PLAYERNAME_2012","FirstTeeEarlyPar5ScoringAverage_ROUNDS_2012","FirstTeeEarlyPar5ScoringAverage_AVG_2012","FirstTeeEarlyPar5ScoringAverage_TOTALSTROKES_2012","FirstTeeEarlyPar5ScoringAverage_TOTALHOLES_2012","stat_name","year"
68,68,"Kevin Streelman",89,4.65,349,75,"FirstTeeEarlyPar5ScoringAverage",2012
68,68,"Roland Thatcher",55,4.65,251,54,"FirstTeeEarlyPar5ScoringAverage",2012
68,68,"Michael Thompson",80,4.65,363,78,"FirstTeeEarlyPar5ScoringAverage",2012
68,68,"DJ Trahan",73,4.65,200,43,"FirstTeeEarlyPar5ScoringAverage",2012
68,68,"Jhonattan Vegas",77,4.65,423,91,"FirstTeeEarlyPar5ScoringAverage",2012
68,68,"Johnson Wagner",88,4.65,456,98,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Blake Adams",107,4.66,480,103,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Jonathan Byrd",69,4.66,312,67,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Angel Cabrera",54,4.66,275,59,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Chris DiMarco",83,4.66,354,76,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"James Driscoll",83,4.66,396,85,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Bill Haas",79,4.66,345,74,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"JB Holmes",90,4.66,373,80,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Richard Lee",71,4.66,270,58,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Ryan Palmer",81,4.66,429,92,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Andres Romero",68,4.66,275,59,"FirstTeeEarlyPar5ScoringAverage",2012
77,77,"Vijay Singh",99,4.66,527,113,"FirstTeeEarlyPar5ScoringAverage",2012
88,88,"Greg Chalmers",88,4.67,481,103,"FirstTeeEarlyPar5ScoringAverage",2012
88,88,"Harrison Frazar",56,4.67,252,54,"FirstTeeEarlyPar5ScoringAverage",2012
88,88,"Tommy Gainey",98,4.67,252,54,"FirstTeeEarlyPar5ScoringAverage",2012
88,88,"John Huh",99,4.67,588,126,"FirstTeeEarlyPar5ScoringAverage",2012
88,88,"Matt Jones",53,4.67,210,45,"FirstTeeEarlyPar5ScoringAverage",2012
88,88,"John Merrick",83,4.67,327,70,"FirstTeeEarlyPar5ScoringAverage",2012
94,94,"Mathew Goggin",65,4.68,304,65,"FirstTeeEarlyPar5ScoringAverage",2012
94,94,"Ian Poulter",57,4.68,187,40,"FirstTeeEarlyPar5ScoringAverage",2012
94,94,"Webb Simpson",77,4.68,192,41,"FirstTeeEarlyPar5ScoringAverage",2012
94,94,"Steve Stricker",73,4.68,187,40,"FirstTeeEarlyPar5ScoringAverage",2012
98,98,"Keegan Bradley",90,4.69,291,62,"FirstTeeEarlyPar5ScoringAverage",2012
98,98,"David Hearn",95,4.69,506,108,"FirstTeeEarlyPar5ScoringAverage",2012
98,98,"Freddie Jacobson",61,4.69,305,65,"FirstTeeEarlyPar5ScoringAverage",2012
98,98,"Robert Karlsson",54,4.69,314,67,"FirstTeeEarlyPar5ScoringAverage",2012
98,98,"Troy Kelly",68,4.69,239,51,"FirstTeeEarlyPar5ScoringAverage",2012
98,98,"Jeff Maggert",83,4.69,408,87,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Gary Christian",91,4.7,362,77,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Martin Flores",95,4.7,461,98,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Tim Herron",88,4.7,376,80,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Dustin Johnson",70,4.7,207,44,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Martin Laird",77,4.7,395,84,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"John Mallinger",74,4.7,254,54,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Justin Rose",69,4.7,315,67,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Brandt Snedeker",81,4.7,268,57,"FirstTeeEarlyPar5ScoringAverage",2012
104,104,"Steve Wheatcroft",56,4.7,221,47,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Tim Clark",60,4.71,226,48,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Ben Curtis",62,4.71,240,51,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Graeme McDowell",55,4.71,245,52,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Kevin Na",80,4.71,391,83,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Sean OHair",84,4.71,424,90,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Carl Pettersson",92,4.71,429,91,"FirstTeeEarlyPar5ScoringAverage",2012
113,113,"Boo Weekley",74,4.71,367,78,"FirstTeeEarlyPar5ScoringAverage",2012
120,120,"Miguel Angel Carballo",73,4.72,387,82,"FirstTeeEarlyPar5ScoringAverage",2012
120,120,"Bobby Gates",87,4.72,382,81,"FirstTeeEarlyPar5ScoringAverage",2012
120,120,"Jerry Kelly",84,4.72,472,100,"FirstTeeEarlyPar5ScoringAverage",2012
123,123,"Roberto Castro",92,4.73,464,98,"FirstTeeEarlyPar5ScoringAverage",2012
123,123,"Graham DeLaet",79,4.73,331,70,"FirstTeeEarlyPar5ScoringAverage",2012
123,123,"Ryuji Imada",78,4.73,397,84,"FirstTeeEarlyPar5ScoringAverage",2012
123,123,"Brandt Jobe",57,4.73,374,79,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Mark Anderson",75,4.74,403,85,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Gavin Coles",72,4.74,351,74,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Ernie Els",80,4.74,256,54,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Kevin Kisner",69,4.74,237,50,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Marc Leishman",84,4.74,436,92,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Bryce Molder",83,4.74,403,85,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Louis Oosthuizen",65,4.74,365,77,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"John Rollins",81,4.74,270,57,"FirstTeeEarlyPar5ScoringAverage",2012
127,127,"Kevin Stadler",85,4.74,289,61,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Stuart Appleby",75,4.75,152,32,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Ken Duke",104,4.75,551,116,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Harris English",98,4.75,499,105,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Nathan Green",73,4.75,304,64,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Zach Johnson",95,4.75,380,80,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Colt Knost",79,4.75,323,68,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Jason Kokrak",79,4.75,252,53,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Derek Lamely",64,4.75,271,57,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Rocco Mediate",70,4.75,304,64,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Chez Reavie",83,4.75,442,93,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Vaughn Taylor",81,4.75,299,63,"FirstTeeEarlyPar5ScoringAverage",2012
136,136,"Cameron Tringale",88,4.75,503,106,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Cameron Beckman",81,4.76,295,62,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Tommy Biershenk",74,4.76,381,80,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Erik Compton",81,4.76,300,63,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Brian Davis",91,4.76,324,68,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Marco Dawson",60,4.76,319,67,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Jason Day",57,4.76,257,54,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Chris Kirk",93,4.76,476,100,"FirstTeeEarlyPar5ScoringAverage",2012
148,148,"Mark Wilson",84,4.76,581,122,"FirstTeeEarlyPar5ScoringAverage",2012
156,156,"JJ Henry",93,4.77,548,115,"FirstTeeEarlyPar5ScoringAverage",2012
156,156,"David Mathis",83,4.77,310,65,"FirstTeeEarlyPar5ScoringAverage",2012
156,156,"Billy Mayfair",90,4.77,253,53,"FirstTeeEarlyPar5ScoringAverage",2012
159,159,"Arjun Atwal",79,4.78,378,79,"FirstTeeEarlyPar5ScoringAverage",2012
159,159,"Tom Gillis",75,4.78,478,100,"FirstTeeEarlyPar5ScoringAverage",2012
159,159,"Tom Pernice Jr",62,4.78,172,36,"FirstTeeEarlyPar5ScoringAverage",2012
159,159,"Ted Potter Jr",77,4.78,378,79,"FirstTeeEarlyPar5ScoringAverage",2012
159,159,"Heath Slocum",93,4.78,440,92,"FirstTeeEarlyPar5ScoringAverage",2012
159,159,"Brendan Steele",77,4.78,445,93,"FirstTeeEarlyPar5ScoringAverage",2012
165,165,"Robert Allenby",76,4.79,436,91,"FirstTeeEarlyPar5ScoringAverage",2012
165,165,"Alexandre Rocha",62,4.79,316,66,"FirstTeeEarlyPar5ScoringAverage",2012
167,167,"Jason Bohn",81,4.8,331,69,"FirstTeeEarlyPar5ScoringAverage",2012
167,167,"Hunter Haas",69,4.8,331,69,"FirstTeeEarlyPar5ScoringAverage",2012
167,167,"Justin Leonard",79,4.8,389,81,"FirstTeeEarlyPar5ScoringAverage",2012
167,167,"Davis Love III",64,4.8,144,30,"FirstTeeEarlyPar5ScoringAverage",2012
167,167,"Charlie Wi",86,4.8,394,82,"FirstTeeEarlyPar5ScoringAverage",2012
172,172,"Sung Kang",75,4.81,385,80,"FirstTeeEarlyPar5ScoringAverage",2012
172,172,"Nick OHern",78,4.81,361,75,"FirstTeeEarlyPar5ScoringAverage",2012
172,172,"YE Yang",64,4.81,298,62,"FirstTeeEarlyPar5ScoringAverage",2012
175,175,"Scott Stallings",78,4.82,371,77,"FirstTeeEarlyPar5ScoringAverage",2012
176,176,"Daniel Chopra",55,4.83,198,41,"FirstTeeEarlyPar5ScoringAverage",2012
176,176,"Trevor Immelman",76,4.83,406,84,"FirstTeeEarlyPar5ScoringAverage",2012
176,176,"George McNeill",85,4.83,517,107,"FirstTeeEarlyPar5ScoringAverage",2012
176,176,"Ryan Moore",89,4.83,343,71,"FirstTeeEarlyPar5ScoringAverage",2012
180,180,"David Toms",60,4.84,339,70,"FirstTeeEarlyPar5ScoringAverage",2012
181,181,"Brendon Todd",78,4.85,252,52,"FirstTeeEarlyPar5ScoringAverage",2012
182,182,"JJ Killeen",101,4.86,369,76,"FirstTeeEarlyPar5ScoringAverage",2012
182,182,"Kyle Thompson",51,4.86,175,36,"FirstTeeEarlyPar5ScoringAverage",2012
184,184,"Matt Every",80,4.87,375,77,"FirstTeeEarlyPar5ScoringAverage",2012
185,185,"Stephen Ames",54,4.88,195,40,"FirstTeeEarlyPar5ScoringAverage",2012
186,186,"Michael Bradley",63,4.89,406,83,"FirstTeeEarlyPar5ScoringAverage",2012
186,186,"Chad Campbell",84,4.89,391,80,"FirstTeeEarlyPar5ScoringAverage",2012
188,188,"Stephen Gangluff",57,4.91,211,43,"FirstTeeEarlyPar5ScoringAverage",2012
189,189,"Stewart Cink",71,4.92,369,75,"FirstTeeEarlyPar5ScoringAverage",2012
190,190,"Billy Hurley III",70,4.95,436,88,"FirstTeeEarlyPar5ScoringAverage",2012
191,191,"Charl Schwartzel",56,4.98,219,44,"FirstTeeEarlyPar5ScoringAverage",2012
