"PowerRating_RANKTHISWEEK_2005","PowerRating_RANKLASTWEEK_2005","PowerRating_PLAYERNAME_2005","PowerRating_EVENTS_2005","PowerRating_RATING_2005","stat_name","year"
117,117,"Robin Freeman",2,6.7,"PowerRating",2005
117,117,"Bob Heintz",9,6.7,"PowerRating",2005
117,117,"David Howell",5,6.7,"PowerRating",2005
117,117,"Ryuji Imada",14,6.7,"PowerRating",2005
117,117,"JL Lewis",17,6.7,"PowerRating",2005
117,117,"DA Points",14,6.7,"PowerRating",2005
117,117,"Mike Springer",2,6.7,"PowerRating",2005
117,117,"Vaughn Taylor",19,6.7,"PowerRating",2005
127,127,"Michael Allen",14,6.6,"PowerRating",2005
127,127,"Brian Bateman",17,6.6,"PowerRating",2005
127,127,"Neil Cheetham",1,6.6,"PowerRating",2005
127,127,"Danny Ellis",4,6.6,"PowerRating",2005
127,127,"Frank Lickliter II",17,6.6,"PowerRating",2005
127,127,"Steve Lowery",17,6.6,"PowerRating",2005
127,127,"Scott McCarron",14,6.6,"PowerRating",2005
127,127,"Carl Pettersson",20,6.6,"PowerRating",2005
127,127,"John Senden",22,6.6,"PowerRating",2005
127,127,"Patrick Sheehan",20,6.6,"PowerRating",2005
137,137,"Arjun Atwal",16,6.5,"PowerRating",2005
137,137,"Woody Austin",20,6.5,"PowerRating",2005
137,137,"Marc Cayeux",1,6.5,"PowerRating",2005
137,137,"Bernhard Langer",10,6.5,"PowerRating",2005
137,137,"Carl Paulson",6,6.5,"PowerRating",2005
137,137,"Tom Pernice Jr",21,6.5,"PowerRating",2005
137,137,"Mike Small",1,6.5,"PowerRating",2005
144,144,"Chad Campbell",18,6.4,"PowerRating",2005
144,144,"Padraig Harrington",10,6.4,"PowerRating",2005
144,144,"Andrew Magee",13,6.4,"PowerRating",2005
144,144,"Don Yrene",1,6.4,"PowerRating",2005
148,148,"Rich Barcelo",1,6.3,"PowerRating",2005
148,148,"Justin Bolli",10,6.3,"PowerRating",2005
148,148,"Mark Calcavecchia",18,6.3,"PowerRating",2005
148,148,"Ben Crane",16,6.3,"PowerRating",2005
148,148,"Stephen Gangluff",1,6.3,"PowerRating",2005
148,148,"Jyoti Randhawa",2,6.3,"PowerRating",2005
148,148,"David Toms",15,6.3,"PowerRating",2005
155,155,"Todd Hamilton",14,6.2,"PowerRating",2005
155,155,"Mike Standly",1,6.2,"PowerRating",2005
155,155,"Ted Tryba",1,6.2,"PowerRating",2005
155,155,"Grant Waite",3,6.2,"PowerRating",2005
159,159,"Briny Baird",18,6.1,"PowerRating",2005
159,159,"Thomas Bjorn",1,6.1,"PowerRating",2005
159,159,"Joe Durant",15,6.1,"PowerRating",2005
159,159,"Rocco Mediate",15,6.1,"PowerRating",2005
159,159,"Tim Petrovic",16,6.1,"PowerRating",2005
159,159,"Joey Sindelar",23,6.1,"PowerRating",2005
165,165,"Tom Gillis",12,6,"PowerRating",2005
165,165,"Shaun Micheel",11,6,"PowerRating",2005
165,165,"Andre Stolz",3,6,"PowerRating",2005
168,168,"Rich Beem",7,5.9,"PowerRating",2005
168,168,"Hunter Haas",13,5.9,"PowerRating",2005
168,168,"Freddie Jacobson",12,5.9,"PowerRating",2005
168,168,"Brad Lardon",2,5.9,"PowerRating",2005
168,168,"John Morgan",2,5.9,"PowerRating",2005
168,168,"Craig Perks",6,5.9,"PowerRating",2005
174,174,"Tommy Armour III",22,5.8,"PowerRating",2005
174,174,"KJ Choi",12,5.8,"PowerRating",2005
174,174,"Spencer Levin",3,5.8,"PowerRating",2005
174,174,"Brian Nosler",1,5.8,"PowerRating",2005
174,174,"Joe Ogilvie",17,5.8,"PowerRating",2005
174,174,"Hideto Tanihara",6,5.8,"PowerRating",2005
180,180,"Kenneth Ferrie",2,5.7,"PowerRating",2005
180,180,"Bradley Hughes",6,5.7,"PowerRating",2005
180,180,"Mario Tiziani",11,5.7,"PowerRating",2005
183,183,"Paul Azinger",10,5.6,"PowerRating",2005
183,183,"Kazuhiko Hosokawa",1,5.6,"PowerRating",2005
183,183,"Billy Mayfair",26,5.6,"PowerRating",2005
183,183,"Ian Poulter",6,5.6,"PowerRating",2005
183,183,"Jay Williamson",11,5.6,"PowerRating",2005
183,183,"Simon Yates",1,5.6,"PowerRating",2005
189,189,"Jeff Brehaut",12,5.5,"PowerRating",2005
189,189,"Steve Flesch",11,5.5,"PowerRating",2005
189,189,"Kent Jones",17,5.5,"PowerRating",2005
189,189,"Jeff Maggert",13,5.5,"PowerRating",2005
189,189,"Jose Maria Olazabal",11,5.5,"PowerRating",2005
189,189,"David Peoples",4,5.5,"PowerRating",2005
195,195,"Stephen Ames",15,5.4,"PowerRating",2005
195,195,"Aaron Baddeley",16,5.4,"PowerRating",2005
195,195,"Glen Day",13,5.4,"PowerRating",2005
195,195,"Richard Johnson",9,5.4,"PowerRating",2005
195,195,"Paul McGinley",3,5.4,"PowerRating",2005
195,195,"Kevin Sutherland",18,5.4,"PowerRating",2005
201,201,"Cameron Beckman",16,5.3,"PowerRating",2005
201,201,"Tim Clark",16,5.3,"PowerRating",2005
201,201,"Ryan Dillon",1,5.3,"PowerRating",2005
201,201,"PH Horgan III",1,5.3,"PowerRating",2005
201,201,"Shigeki Maruyama",21,5.3,"PowerRating",2005
206,206,"Alex Cejka",13,5.2,"PowerRating",2005
206,206,"Stewart Cink",18,5.2,"PowerRating",2005
206,206,"Bill Glasson",6,5.2,"PowerRating",2005
206,206,"Lee Janzen",10,5.2,"PowerRating",2005
206,206,"Tom Lehman",12,5.2,"PowerRating",2005
206,206,"Thomas Levet",6,5.2,"PowerRating",2005
206,206,"Darron Stiles",13,5.2,"PowerRating",2005
206,206,"Bob Tway",15,5.2,"PowerRating",2005
214,214,"Billy Andrade",16,5.1,"PowerRating",2005
214,214,"Ben Curtis",8,5.1,"PowerRating",2005
214,214,"Steve Elkington",13,5.1,"PowerRating",2005
214,214,"Brent Geiberger",10,5.1,"PowerRating",2005
214,214,"Dudley Hart",17,5.1,"PowerRating",2005
214,214,"Arron Oberholser",12,5.1,"PowerRating",2005
214,214,"Paul Sheehan",1,5.1,"PowerRating",2005
214,214,"Bob Sowards",2,5.1,"PowerRating",2005
214,214,"Steve Stricker",10,5.1,"PowerRating",2005
223,223,"Bob Burns",5,5,"PowerRating",2005
223,223,"Brian Davis",15,5,"PowerRating",2005
223,223,"Jerry Kelly",17,5,"PowerRating",2005
223,223,"Charlie Wi",11,5,"PowerRating",2005
223,223,"Garrett Willis",3,5,"PowerRating",2005
228,228,"Stephen Dodd",2,4.9,"PowerRating",2005
228,228,"Kevin Johnson",1,4.9,"PowerRating",2005
228,228,"David Lundstrom",1,4.9,"PowerRating",2005
228,228,"Greg Meyer",1,4.9,"PowerRating",2005
232,232,"Bart Bryant",18,4.8,"PowerRating",2005
232,232,"Steve Collins",1,4.8,"PowerRating",2005
232,232,"Glen Hnatiuk",7,4.8,"PowerRating",2005
232,232,"Tjaart van der Walt",9,4.8,"PowerRating",2005
236,236,"Michael Harris",2,4.7,"PowerRating",2005
236,236,"Thongchai Jaidee",2,4.7,"PowerRating",2005
236,236,"John Riegger",2,4.7,"PowerRating",2005
236,236,"Craig Stadler",4,4.7,"PowerRating",2005
236,236,"Hal Sutton",2,4.7,"PowerRating",2005
241,241,"Ahmad Bateman",1,4.6,"PowerRating",2005
241,241,"Luke Donald",11,4.6,"PowerRating",2005
241,241,"Tripp Isenhour",2,4.6,"PowerRating",2005
241,241,"Matt Kuchar",9,4.6,"PowerRating",2005
241,241,"Jim McGovern",1,4.6,"PowerRating",2005
241,241,"Jeff Sluman",20,4.6,"PowerRating",2005
241,241,"Mike Weir",9,4.6,"PowerRating",2005
248,248,"Matt Davidson",6,4.5,"PowerRating",2005
248,248,"Scott Dunlap",2,4.5,"PowerRating",2005
248,248,"Matt Gogel",11,4.5,"PowerRating",2005
248,248,"Donnie Hammond",1,4.5,"PowerRating",2005
248,248,"JP Hayes",9,4.5,"PowerRating",2005
248,248,"Kevin Na",15,4.5,"PowerRating",2005
248,248,"Craig Parry",8,4.5,"PowerRating",2005
248,248,"Phillip Price",12,4.5,"PowerRating",2005
248,248,"Rob Rashell",6,4.5,"PowerRating",2005
248,248,"Chris Starkjohann",2,4.5,"PowerRating",2005
258,258,"Bob Estes",20,4.4,"PowerRating",2005
258,258,"Jim Furyk",19,4.4,"PowerRating",2005
258,258,"Robert Gamez",17,4.4,"PowerRating",2005
258,258,"Brian Henninger",1,4.4,"PowerRating",2005
258,258,"Yasuharu Imano",1,4.4,"PowerRating",2005
258,258,"Justin Leonard",13,4.4,"PowerRating",2005
258,258,"Graeme McDowell",8,4.4,"PowerRating",2005
258,258,"Gene Sauers",2,4.4,"PowerRating",2005
258,258,"Hidemichi Tanaka",19,4.4,"PowerRating",2005
267,267,"Chris Anderson",7,4.3,"PowerRating",2005
267,267,"Peter Jacobsen",4,4.3,"PowerRating",2005
267,267,"Franklin Langham",13,4.3,"PowerRating",2005
267,267,"Akio Sadakata",1,4.3,"PowerRating",2005
271,271,"Colby Beckstrom",1,4.2,"PowerRating",2005
271,271,"Chris DiMarco",14,4.2,"PowerRating",2005
271,271,"Heath Slocum",21,4.2,"PowerRating",2005
274,274,"Notah Begay III",4,4.1,"PowerRating",2005
274,274,"Richard Green",6,4.1,"PowerRating",2005
274,274,"Duffy Waldorf",14,4.1,"PowerRating",2005
277,277,"Nick Price",9,4,"PowerRating",2005
278,278,"Danny Briggs",8,3.9,"PowerRating",2005
278,278,"Robert Damron",16,3.9,"PowerRating",2005
278,278,"Trevor Dodds",1,3.9,"PowerRating",2005
278,278,"Steve Jones",6,3.9,"PowerRating",2005
278,278,"Dick Mast",1,3.9,"PowerRating",2005
278,278,"Dean Wilson",17,3.9,"PowerRating",2005
284,284,"Chris Riley",7,3.8,"PowerRating",2005
285,285,"Doug Barron",11,3.7,"PowerRating",2005
285,285,"Guy Boros",3,3.7,"PowerRating",2005
285,285,"David Frost",2,3.7,"PowerRating",2005
285,285,"Paul Gow",12,3.7,"PowerRating",2005
285,285,"Mike Hulbert",1,3.7,"PowerRating",2005
285,285,"Kirk Triplett",8,3.7,"PowerRating",2005
285,285,"Scott Verplank",17,3.7,"PowerRating",2005
292,292,"Jose Coceres",7,3.6,"PowerRating",2005
292,292,"Todd Fischer",16,3.6,"PowerRating",2005
292,292,"Jay Haas",10,3.6,"PowerRating",2005
292,292,"Len Mattiace",10,3.6,"PowerRating",2005
292,292,"Mark OMeara",11,3.6,"PowerRating",2005
292,292,"Tom Scherrer",2,3.6,"PowerRating",2005
298,298,"Miguel Angel Jimenez",3,3.5,"PowerRating",2005
298,298,"Dicky Pride",2,3.5,"PowerRating",2005
300,300,"Paul Claxton",10,3.4,"PowerRating",2005
300,300,"Paul Goydos",9,3.4,"PowerRating",2005
300,300,"Gary Hallberg",1,3.4,"PowerRating",2005
300,300,"Skip Kendall",8,3.4,"PowerRating",2005
300,300,"Jason Knutzon",1,3.4,"PowerRating",2005
300,300,"Stephen Leaney",16,3.4,"PowerRating",2005
300,300,"Sean Murphy",1,3.4,"PowerRating",2005
307,307,"Blaine McCallister",5,3.3,"PowerRating",2005
307,307,"Ben Portie",1,3.3,"PowerRating",2005
307,307,"Euan Walters",2,3.3,"PowerRating",2005
307,307,"Mark Wilson",11,3.3,"PowerRating",2005
311,311,"Olin Browne",18,3.2,"PowerRating",2005
311,311,"Brad Fabel",1,3.2,"PowerRating",2005
311,311,"Jason Hartwick",1,3.2,"PowerRating",2005
311,311,"SK Ho",1,3.2,"PowerRating",2005
311,311,"Spike McRoy",4,3.2,"PowerRating",2005
311,311,"Omar Uresti",15,3.2,"PowerRating",2005
317,317,"Brad Faxon",12,3.1,"PowerRating",2005
317,317,"Brian Gay",18,3.1,"PowerRating",2005
317,317,"Nick Gilliam",1,3.1,"PowerRating",2005
317,317,"Tom Kite",4,3.1,"PowerRating",2005
317,317,"Larry Mize",8,3.1,"PowerRating",2005
317,317,"Nick OHern",6,3.1,"PowerRating",2005
317,317,"Dave Rummells",1,3.1,"PowerRating",2005
324,324,"John Cook",9,3,"PowerRating",2005
324,324,"John Ray Leary",1,3,"PowerRating",2005
324,324,"Esteban Toledo",2,3,"PowerRating",2005
327,327,"Warren Abery",1,2.9,"PowerRating",2005
327,327,"Tom Byrum",15,2.9,"PowerRating",2005
327,327,"Wayne Levi",1,2.9,"PowerRating",2005
330,330,"Scott Simpson",3,2.8,"PowerRating",2005
330,330,"Brandt Snedeker",1,2.8,"PowerRating",2005
330,330,"Brian Watts",1,2.8,"PowerRating",2005
333,333,"Craig Bowden",6,2.7,"PowerRating",2005
334,334,"Jim Carter",6,2.6,"PowerRating",2005
334,334,"Nick Faldo",2,2.6,"PowerRating",2005
336,336,"Mark Brooks",10,2.5,"PowerRating",2005
337,337,"Toru Taniguchi",2,2.4,"PowerRating",2005
338,338,"Fred Funk",20,2.2,"PowerRating",2005
338,338,"David Podas",1,2.2,"PowerRating",2005
338,338,"Loren Roberts",10,2.2,"PowerRating",2005
341,341,"Jaxon Brigman",2,2.1,"PowerRating",2005
341,341,"John Maginnes",1,2.1,"PowerRating",2005
343,343,"Gavin Coles",13,2,"PowerRating",2005
343,343,"Will Dodson",1,2,"PowerRating",2005
343,343,"Paul Holtby",1,2,"PowerRating",2005
346,346,"Steve Pate",1,1.9,"PowerRating",2005
347,347,"David Edwards",3,1.6,"PowerRating",2005
348,348,"Jeff Hart",9,1.5,"PowerRating",2005
348,348,"Corey Pavin",13,1.5,"PowerRating",2005
350,350,"Doug Tewell",1,1.1,"PowerRating",2005
351,351,"Scott Hoch",1,1,"PowerRating",2005
