"AverageDistanceofBirdieputtsmade_RANKTHISWEEK_2013","AverageDistanceofBirdieputtsmade_RANKLASTWEEK_2013","AverageDistanceofBirdieputtsmade_PLAYERNAME_2013","AverageDistanceofBirdieputtsmade_ROUNDS_2013","AverageDistanceofBirdieputtsmade_AVG_2013","AverageDistanceofBirdieputtsmade_TOTDISTFT_2013","AverageDistanceofBirdieputtsmade_TOTBIRDIEPUTTSMADE_2013","AverageDistanceofBirdieputtsmade_LONGESTMADEFT_2013","AverageDistanceofBirdieputtsmade_SHORTESTMADEFT_2013","stat_name","year"
111,111,"Bo Van Pelt",72,NA,1666.667,177,59,NA,"AverageDistanceofBirdieputtsmade",2013
116,116,"Ernie Els",63,NA,1405.75,151,56,NA,"AverageDistanceofBirdieputtsmade",2013
116,116,"James Hahn",78,NA,2106.75,225,47,NA,"AverageDistanceofBirdieputtsmade",2013
116,116,"David Mathis",71,NA,1748.417,187,49,NA,"AverageDistanceofBirdieputtsmade",2013
116,116,"Shawn Stefani",63,NA,1468,157,46,NA,"AverageDistanceofBirdieputtsmade",2013
116,116,"Steve Stricker",51,NA,1400,150,35,NA,"AverageDistanceofBirdieputtsmade",2013
116,116,"Daniel Summerhays",83,NA,2537.417,273,68,NA,"AverageDistanceofBirdieputtsmade",2013
122,122,"Will Claxton",67,NA,1399.333,151,30,NA,"AverageDistanceofBirdieputtsmade",2013
122,122,"Charley Hoffman",84,NA,2497,271,40,NA,"AverageDistanceofBirdieputtsmade",2013
122,122,"Webb Simpson",92,NA,2390.167,258,75,NA,"AverageDistanceofBirdieputtsmade",2013
122,122,"Vijay Singh",61,NA,1190.667,129,46,NA,"AverageDistanceofBirdieputtsmade",2013
122,122,"Kevin Streelman",86,NA,2129.75,230,57,NA,"AverageDistanceofBirdieputtsmade",2013
122,122,"Boo Weekley",100,NA,2596.75,282,62,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Roberto Castro",97,NA,2612.917,285,43,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Stewart Cink",71,NA,1766.417,193,44,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Jason Day",86,NA,1931.583,210,63,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Matt Every",89,NA,2740.5,300,46,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"John Huh",88,NA,2205.417,240,58,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Matt Jones",83,NA,2246.417,245,51,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Lee Westwood",70,NA,1596.5,174,54,NA,"AverageDistanceofBirdieputtsmade",2013
128,128,"Gary Woodland",94,NA,2759.167,302,53,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Scott Brown",65,NA,1480.25,163,48,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Brendon de Jonge",110,NA,2968,327,49,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Brad Fritsch",81,NA,2053.667,227,38,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Brian Gay",79,NA,1979.333,217,42,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Adam Scott",61,NA,1459.333,161,44,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Scott Stallings",79,NA,2110.333,232,49,NA,"AverageDistanceofBirdieputtsmade",2013
136,136,"Brendan Steele",86,NA,2248.75,248,43,NA,"AverageDistanceofBirdieputtsmade",2013
143,143,"Bud Cauley",67,NA,1605.917,179,40,NA,"AverageDistanceofBirdieputtsmade",2013
143,143,"Luke Donald",60,NA,1512.917,168,50,NA,"AverageDistanceofBirdieputtsmade",2013
143,143,"Fabian Gomez",65,NA,1642.667,183,44,NA,"AverageDistanceofBirdieputtsmade",2013
143,143,"Matt Kuchar",93,NA,2304.417,255,58,NA,"AverageDistanceofBirdieputtsmade",2013
143,143,"Eric Meierdierks",48,NA,952.333,106,38,NA,"AverageDistanceofBirdieputtsmade",2013
143,143,"Chris Stroud",88,NA,2325.75,259,47,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Jason Dufner",78,NA,1860.75,209,48,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Bobby Gates",49,NA,868.5,97,55,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Jerry Kelly",75,NA,1776.667,200,35,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Steve LeBrun",66,NA,1492.167,168,48,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Hunter Mahan",91,NA,2200.167,247,53,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Henrik Norlander",70,NA,1740.5,196,39,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Ian Poulter",59,NA,1101.333,123,44,NA,"AverageDistanceofBirdieputtsmade",2013
149,149,"Andres Romero",63,NA,1564.917,176,44,NA,"AverageDistanceofBirdieputtsmade",2013
157,157,"Ryan Moore",72,NA,1722.917,195,36,NA,"AverageDistanceofBirdieputtsmade",2013
157,157,"Rory Sabbatini",86,NA,2455.75,279,51,NA,"AverageDistanceofBirdieputtsmade",2013
159,159,"Charlie Beljan",62,NA,1565.083,179,43,NA,"AverageDistanceofBirdieputtsmade",2013
159,159,"Dustin Johnson",71,NA,1703.5,195,43,NA,"AverageDistanceofBirdieputtsmade",2013
159,159,"Robert Karlsson",56,NA,959.917,110,33,NA,"AverageDistanceofBirdieputtsmade",2013
159,159,"Luke List",65,NA,1445.083,165,41,NA,"AverageDistanceofBirdieputtsmade",2013
159,159,"Jimmy Walker",84,NA,2392.583,274,50,NA,"AverageDistanceofBirdieputtsmade",2013
164,164,"Nicolas Colsaerts",50,NA,925.333,107,36,NA,"AverageDistanceofBirdieputtsmade",2013
164,164,"Lucas Glover",65,NA,1455.833,168,48,NA,"AverageDistanceofBirdieputtsmade",2013
164,164,"Henrik Stenson",65,NA,1458.583,168,45,NA,"AverageDistanceofBirdieputtsmade",2013
164,164,"Josh Teater",86,NA,1983.25,228,49,NA,"AverageDistanceofBirdieputtsmade",2013
168,168,"Steven Bowditch",67,NA,1702.083,198,42,NA,"AverageDistanceofBirdieputtsmade",2013
168,168,"Greg Owen",73,NA,1726.167,202,39,NA,"AverageDistanceofBirdieputtsmade",2013
170,170,"Kevin Chappell",80,NA,1952.583,229,51,NA,"AverageDistanceofBirdieputtsmade",2013
170,170,"Rory McIlroy",56,NA,1400.5,164,35,NA,"AverageDistanceofBirdieputtsmade",2013
172,172,"Keegan Bradley",88,NA,2268.75,270,45,NA,"AverageDistanceofBirdieputtsmade",2013
172,172,"Tiger Woods",61,NA,1543.5,183,36,NA,"AverageDistanceofBirdieputtsmade",2013
174,174,"Pat Perez",69,NA,1852.167,222,29,NA,"AverageDistanceofBirdieputtsmade",2013
175,175,"Kyle Stanley",71,NA,1568.25,190,56,NA,"AverageDistanceofBirdieputtsmade",2013
175,175,"Vaughn Taylor",50,NA,1160.25,141,38,NA,"AverageDistanceofBirdieputtsmade",2013
177,177,"Justin Rose",62,NA,1426.167,176,30,NA,"AverageDistanceofBirdieputtsmade",2013
178,178,"Robert Garrigus",69,NA,1462.833,182,37,NA,"AverageDistanceofBirdieputtsmade",2013
178,178,"Rod Pampling",46,NA,868.167,109,30,NA,"AverageDistanceofBirdieputtsmade",2013
180,180,"Bubba Watson",76,NA,1809.25,230,71,NA,"AverageDistanceofBirdieputtsmade",2013
