"TenthTeeLateRound3ScoringAverage_RANKTHISWEEK_2006","TenthTeeLateRound3ScoringAverage_RANKLASTWEEK_2006","TenthTeeLateRound3ScoringAverage_PLAYERNAME_2006","TenthTeeLateRound3ScoringAverage__2006","TenthTeeLateRound3ScoringAverage_AVG_2006","TenthTeeLateRound3ScoringAverage_TOTALSTROKES_2006","TenthTeeLateRound3ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Mark Calcavecchia",NA,63,63,1,"TenthTeeLateRound3ScoringAverage",2006
1,1,"Billy Mayfair",NA,63,63,1,"TenthTeeLateRound3ScoringAverage",2006
3,3,"Ian Poulter",NA,65,65,1,"TenthTeeLateRound3ScoringAverage",2006
3,3,"Ted Purdy",NA,65,65,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Robert Allenby",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Marco Dawson",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Fred Funk",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Jerry Kelly",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Thomas Levet",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Kenny Perry",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
5,5,"Nick Watney",NA,66,66,1,"TenthTeeLateRound3ScoringAverage",2006
12,12,"Ben Crane",NA,67,134,2,"TenthTeeLateRound3ScoringAverage",2006
12,12,"JB Holmes",NA,67,134,2,"TenthTeeLateRound3ScoringAverage",2006
12,12,"Justin Rose",NA,67,67,1,"TenthTeeLateRound3ScoringAverage",2006
12,12,"John Senden",NA,67,134,2,"TenthTeeLateRound3ScoringAverage",2006
12,12,"Heath Slocum",NA,67,67,1,"TenthTeeLateRound3ScoringAverage",2006
17,17,"Justin Leonard",NA,67.5,135,2,"TenthTeeLateRound3ScoringAverage",2006
17,17,"Geoff Ogilvy",NA,67.5,135,2,"TenthTeeLateRound3ScoringAverage",2006
19,19,"Woody Austin",NA,68,136,2,"TenthTeeLateRound3ScoringAverage",2006
