"Par5BirdieorBetterLeaders_RANKTHISWEEK_2009","Par5BirdieorBetterLeaders_RANKLASTWEEK_2009","Par5BirdieorBetterLeaders_PLAYERNAME_2009","Par5BirdieorBetterLeaders_ROUNDS_2009","Par5BirdieorBetterLeaders_Pct_2009","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2009","Par5BirdieorBetterLeaders_PAR5HOLES_2009","stat_name","year"
69,69,"Brendon de Jonge",90,42.86,123,287,"Par5BirdieorBetterLeaders",2009
70,70,"Kevin Streelman",97,42.81,122,285,"Par5BirdieorBetterLeaders",2009
71,71,"Brian Gay",96,42.75,118,276,"Par5BirdieorBetterLeaders",2009
72,72,"Zach Johnson",94,42.7,117,274,"Par5BirdieorBetterLeaders",2009
73,73,"Steve Lowery",83,42.64,113,265,"Par5BirdieorBetterLeaders",2009
74,74,"Kenny Perry",92,42.6,118,277,"Par5BirdieorBetterLeaders",2009
75,75,"Vaughn Taylor",88,42.53,111,261,"Par5BirdieorBetterLeaders",2009
76,76,"Ryan Moore",89,42.5,119,280,"Par5BirdieorBetterLeaders",2009
77,77,"Jim Furyk",86,42.47,110,259,"Par5BirdieorBetterLeaders",2009
78,78,"Webb Simpson",94,42.42,126,297,"Par5BirdieorBetterLeaders",2009
79,79,"Aaron Baddeley",66,42.31,88,208,"Par5BirdieorBetterLeaders",2009
79,79,"Mathew Goggin",76,42.31,99,234,"Par5BirdieorBetterLeaders",2009
81,81,"Ben Crane",93,42.27,123,291,"Par5BirdieorBetterLeaders",2009
82,82,"Sergio Garcia",59,42.26,71,168,"Par5BirdieorBetterLeaders",2009
83,83,"Patrick Sheehan",51,42.24,68,161,"Par5BirdieorBetterLeaders",2009
84,84,"Greg Owen",97,42.18,124,294,"Par5BirdieorBetterLeaders",2009
85,85,"Kevin Sutherland",96,42.17,132,313,"Par5BirdieorBetterLeaders",2009
86,86,"Brett Quigley",92,42.07,122,290,"Par5BirdieorBetterLeaders",2009
87,87,"Justin Rose",71,41.98,89,212,"Par5BirdieorBetterLeaders",2009
88,88,"Matt Kuchar",82,41.89,111,265,"Par5BirdieorBetterLeaders",2009
89,89,"Bryce Molder",69,41.88,80,191,"Par5BirdieorBetterLeaders",2009
90,90,"Carl Pettersson",86,41.86,108,258,"Par5BirdieorBetterLeaders",2009
91,91,"Stewart Cink",79,41.83,87,208,"Par5BirdieorBetterLeaders",2009
92,92,"Mark Wilson",99,41.72,126,302,"Par5BirdieorBetterLeaders",2009
93,93,"Brad Adamonis",70,41.63,92,221,"Par5BirdieorBetterLeaders",2009
94,94,"Rod Pampling",72,41.59,94,226,"Par5BirdieorBetterLeaders",2009
95,95,"John Mallinger",90,41.52,120,289,"Par5BirdieorBetterLeaders",2009
96,96,"Michael Letzig",96,41.39,125,302,"Par5BirdieorBetterLeaders",2009
97,97,"Chad Campbell",90,41.24,113,274,"Par5BirdieorBetterLeaders",2009
98,98,"Paul Goydos",79,41.2,96,233,"Par5BirdieorBetterLeaders",2009
99,99,"Kris Blanks",60,41.05,78,190,"Par5BirdieorBetterLeaders",2009
100,100,"Vijay Singh",71,40.98,84,205,"Par5BirdieorBetterLeaders",2009
101,101,"Woody Austin",84,40.67,109,268,"Par5BirdieorBetterLeaders",2009
102,102,"Johnson Wagner",81,40.55,103,254,"Par5BirdieorBetterLeaders",2009
103,103,"Charlie Wi",92,40.48,117,289,"Par5BirdieorBetterLeaders",2009
104,104,"Scott McCarron",91,40.42,116,287,"Par5BirdieorBetterLeaders",2009
105,105,"Peter Tomasulo",61,40.21,78,194,"Par5BirdieorBetterLeaders",2009
106,106,"Chris Riley",77,40.17,92,229,"Par5BirdieorBetterLeaders",2009
107,107,"Joe Ogilvie",85,40.15,108,269,"Par5BirdieorBetterLeaders",2009
108,108,"Stuart Appleby",79,40.08,97,242,"Par5BirdieorBetterLeaders",2009
109,109,"Andres Romero",58,40,72,180,"Par5BirdieorBetterLeaders",2009
110,110,"Nathan Green",104,39.94,125,313,"Par5BirdieorBetterLeaders",2009
111,111,"Rich Beem",77,39.92,97,243,"Par5BirdieorBetterLeaders",2009
112,112,"David Toms",98,39.79,115,289,"Par5BirdieorBetterLeaders",2009
113,113,"Tim Herron",87,39.53,102,258,"Par5BirdieorBetterLeaders",2009
114,114,"Brian Vranesh",51,39.49,62,157,"Par5BirdieorBetterLeaders",2009
115,115,"JJ Henry",97,39.43,110,279,"Par5BirdieorBetterLeaders",2009
116,116,"Kirk Triplett",60,39.38,76,193,"Par5BirdieorBetterLeaders",2009
117,117,"Ian Poulter",59,39.33,70,178,"Par5BirdieorBetterLeaders",2009
118,118,"Ricky Barnes",67,39.27,75,191,"Par5BirdieorBetterLeaders",2009
119,119,"Rocco Mediate",79,39.26,95,242,"Par5BirdieorBetterLeaders",2009
120,120,"Parker McLachlin",71,39.24,93,237,"Par5BirdieorBetterLeaders",2009
121,121,"Ryan Palmer",78,39.13,99,253,"Par5BirdieorBetterLeaders",2009
122,122,"Ryuji Imada",85,39.1,104,266,"Par5BirdieorBetterLeaders",2009
122,122,"DA Points",99,39.1,122,312,"Par5BirdieorBetterLeaders",2009
124,124,"Jay Williamson",69,39.07,84,215,"Par5BirdieorBetterLeaders",2009
125,125,"James Nitties",86,39.04,98,251,"Par5BirdieorBetterLeaders",2009
126,126,"David Duval",56,38.98,69,177,"Par5BirdieorBetterLeaders",2009
127,127,"Chris DiMarco",97,38.95,111,285,"Par5BirdieorBetterLeaders",2009
128,128,"Bob Estes",78,38.93,95,244,"Par5BirdieorBetterLeaders",2009
129,129,"Kevin Stadler",65,38.92,79,203,"Par5BirdieorBetterLeaders",2009
130,130,"Jason Dufner",90,38.87,110,283,"Par5BirdieorBetterLeaders",2009
131,131,"Heath Slocum",95,38.85,108,278,"Par5BirdieorBetterLeaders",2009
132,132,"Darron Stiles",52,38.79,64,165,"Par5BirdieorBetterLeaders",2009
133,133,"John Merrick",91,38.73,110,284,"Par5BirdieorBetterLeaders",2009
134,134,"John Rollins",92,38.61,117,303,"Par5BirdieorBetterLeaders",2009
135,135,"Jason Gore",74,38.56,91,236,"Par5BirdieorBetterLeaders",2009
135,135,"Cliff Kresge",78,38.56,91,236,"Par5BirdieorBetterLeaders",2009
137,137,"Ben Curtis",63,38.35,79,206,"Par5BirdieorBetterLeaders",2009
138,138,"David Mathis",82,38.34,97,253,"Par5BirdieorBetterLeaders",2009
139,139,"Billy Mayfair",83,38.31,100,261,"Par5BirdieorBetterLeaders",2009
140,140,"Marc Leishman",91,38.29,103,269,"Par5BirdieorBetterLeaders",2009
141,141,"Will Ma Kenzie",69,38.05,86,226,"Par5BirdieorBetterLeaders",2009
142,142,"Robert Allenby",71,37.98,79,208,"Par5BirdieorBetterLeaders",2009
143,143,"Bill Lunde",83,37.96,93,245,"Par5BirdieorBetterLeaders",2009
144,144,"Steve Flesch",77,37.94,96,253,"Par5BirdieorBetterLeaders",2009
145,145,"Jeff Quinney",78,37.89,97,256,"Par5BirdieorBetterLeaders",2009
146,146,"Casey Wittenberg",71,37.67,84,223,"Par5BirdieorBetterLeaders",2009
147,147,"Chez Reavie",81,37.5,93,248,"Par5BirdieorBetterLeaders",2009
148,148,"Brandt Snedeker",81,37.45,94,251,"Par5BirdieorBetterLeaders",2009
149,149,"Colt Knost",71,37.33,84,225,"Par5BirdieorBetterLeaders",2009
150,150,"Steve Elkington",70,37.29,88,236,"Par5BirdieorBetterLeaders",2009
151,151,"KJ Choi",65,37.21,80,215,"Par5BirdieorBetterLeaders",2009
152,152,"Rick Price",54,37.16,68,183,"Par5BirdieorBetterLeaders",2009
153,153,"Tommy Armour III",58,37.1,69,186,"Par5BirdieorBetterLeaders",2009
154,154,"Joe Durant",62,37.07,76,205,"Par5BirdieorBetterLeaders",2009
155,155,"Cameron Beckman",87,37.02,97,262,"Par5BirdieorBetterLeaders",2009
156,156,"Jason Bohn",88,36.92,103,279,"Par5BirdieorBetterLeaders",2009
157,157,"Troy Matteson",95,36.91,110,298,"Par5BirdieorBetterLeaders",2009
158,158,"Michael Allen",73,36.71,87,237,"Par5BirdieorBetterLeaders",2009
159,159,"Jeff Maggert",79,36.67,88,240,"Par5BirdieorBetterLeaders",2009
160,160,"Aron Price",89,36.59,101,276,"Par5BirdieorBetterLeaders",2009
161,161,"Ken Duke",87,36.43,106,291,"Par5BirdieorBetterLeaders",2009
162,162,"Lee Janzen",74,36.32,85,234,"Par5BirdieorBetterLeaders",2009
163,163,"Derek Fathauer",63,36.18,72,199,"Par5BirdieorBetterLeaders",2009
164,164,"Jeff Klauk",97,35.69,111,311,"Par5BirdieorBetterLeaders",2009
165,165,"Richard Johnson",85,35.52,92,259,"Par5BirdieorBetterLeaders",2009
166,166,"Todd Hamilton",83,35.38,92,260,"Par5BirdieorBetterLeaders",2009
167,167,"Brian Bateman",55,35.23,62,176,"Par5BirdieorBetterLeaders",2009
168,168,"Kent Jones",73,34.93,80,229,"Par5BirdieorBetterLeaders",2009
169,169,"Peter Lonard",86,34.48,90,261,"Par5BirdieorBetterLeaders",2009
170,170,"Jarrod Lyle",65,34.47,71,206,"Par5BirdieorBetterLeaders",2009
171,171,"Bart Bryant",58,34.32,58,169,"Par5BirdieorBetterLeaders",2009
172,172,"Nick OHern",90,33.97,89,262,"Par5BirdieorBetterLeaders",2009
173,173,"Spencer Levin",75,33.91,79,233,"Par5BirdieorBetterLeaders",2009
174,174,"Glen Day",79,33.6,83,247,"Par5BirdieorBetterLeaders",2009
175,175,"Bob Heintz",59,33.15,60,181,"Par5BirdieorBetterLeaders",2009
176,176,"Corey Pavin",73,32.61,75,230,"Par5BirdieorBetterLeaders",2009
177,177,"Scott Sterling",51,32.08,51,159,"Par5BirdieorBetterLeaders",2009
178,178,"Mark Brooks",55,31.25,55,176,"Par5BirdieorBetterLeaders",2009
179,179,"Eric Axley",71,30.87,71,230,"Par5BirdieorBetterLeaders",2009
180,180,"Tom Lehman",55,30.67,50,163,"Par5BirdieorBetterLeaders",2009
181,181,"Greg Kraft",51,29.45,48,163,"Par5BirdieorBetterLeaders",2009
182,182,"Brendon Todd",53,28.57,46,161,"Par5BirdieorBetterLeaders",2009
183,183,"Marc Turnesa",77,27.9,65,233,"Par5BirdieorBetterLeaders",2009
184,184,"Brad Faxon",59,27.42,51,186,"Par5BirdieorBetterLeaders",2009
