"Approachesfrom175200yardsRgh_RANKTHISWEEK_2014","Approachesfrom175200yardsRgh_RANKLASTWEEK_2014","Approachesfrom175200yardsRgh_PLAYERNAME_2014","Approachesfrom175200yardsRgh_ROUNDS_2014","Approachesfrom175200yardsRgh_AVG_2014","Approachesfrom175200yardsRgh_TOTALDISTANCEFEET_2014","Approachesfrom175200yardsRgh_OFATTEMPTS_2014","Approachesfrom175200yardsRgh_RELATIVETOPAR_2014","stat_name","year"
1,1,"Chad Campbell",57,NA,1046.667,26,5,"Approachesfrom175200yardsRgh",2014
2,2,"Ted Potter Jr",68,NA,1020.25,25,1,"Approachesfrom175200yardsRgh",2014
3,3,"John Peterson",62,NA,1233.333,30,8,"Approachesfrom175200yardsRgh",2014
4,4,"Ryan Palmer",85,NA,1367.917,33,3,"Approachesfrom175200yardsRgh",2014
4,4,"Pat Perez",84,NA,2110.833,51,6,"Approachesfrom175200yardsRgh",2014
6,6,"Sergio Garcia",61,NA,881.333,21,-2,"Approachesfrom175200yardsRgh",2014
7,7,"Nick Watney",80,NA,1651.25,39,6,"Approachesfrom175200yardsRgh",2014
8,8,"Jamie Lovemark",64,NA,806.833,19,1,"Approachesfrom175200yardsRgh",2014
9,9,"James Hahn",82,NA,2044.583,48,0,"Approachesfrom175200yardsRgh",2014
9,9,"Jim Herman",62,NA,1277.833,30,6,"Approachesfrom175200yardsRgh",2014
11,11,"Nicholas Thompson",85,NA,1924.917,45,11,"Approachesfrom175200yardsRgh",2014
12,12,"Troy Matteson",62,NA,1333.583,31,9,"Approachesfrom175200yardsRgh",2014
13,13,"Kevin Na",94,NA,2339.333,53,8,"Approachesfrom175200yardsRgh",2014
13,13,"Kevin Stadler",90,NA,1899.25,43,7,"Approachesfrom175200yardsRgh",2014
13,13,"Kyle Stanley",87,NA,1676.833,38,10,"Approachesfrom175200yardsRgh",2014
16,16,"Richard Lee",80,NA,1514.083,34,8,"Approachesfrom175200yardsRgh",2014
17,17,"George McNeill",79,NA,2454.5,55,6,"Approachesfrom175200yardsRgh",2014
18,18,"Robert Garrigus",80,NA,2059.167,46,6,"Approachesfrom175200yardsRgh",2014
18,18,"Vijay Singh",83,NA,2462.667,55,22,"Approachesfrom175200yardsRgh",2014
20,20,"Dustin Johnson",58,NA,942.25,21,3,"Approachesfrom175200yardsRgh",2014
21,21,"Paul Casey",56,NA,1032.25,23,7,"Approachesfrom175200yardsRgh",2014
22,22,"Ricky Barnes",92,NA,2522,56,15,"Approachesfrom175200yardsRgh",2014
23,23,"Geoff Ogilvy",84,NA,1808,40,16,"Approachesfrom175200yardsRgh",2014
24,24,"Matt Jones",83,NA,1767.167,39,9,"Approachesfrom175200yardsRgh",2014
25,25,"Troy Merritt",62,NA,2061.667,45,12,"Approachesfrom175200yardsRgh",2014
26,26,"Briny Baird",50,NA,1239.5,27,6,"Approachesfrom175200yardsRgh",2014
26,26,"Ken Duke",80,NA,1743.833,38,13,"Approachesfrom175200yardsRgh",2014
26,26,"Ian Poulter",57,NA,1745.75,38,4,"Approachesfrom175200yardsRgh",2014
29,29,"Martin Flores",85,NA,2744.75,59,6,"Approachesfrom175200yardsRgh",2014
30,30,"Marc Leishman",81,NA,1909.75,41,12,"Approachesfrom175200yardsRgh",2014
31,31,"Zach Johnson",97,NA,2752.75,59,7,"Approachesfrom175200yardsRgh",2014
32,32,"Jhonattan Vegas",77,NA,2432.833,52,5,"Approachesfrom175200yardsRgh",2014
33,33,"Ernie Els",85,NA,2580.417,55,8,"Approachesfrom175200yardsRgh",2014
33,33,"Hudson Swafford",75,NA,1687.917,36,6,"Approachesfrom175200yardsRgh",2014
33,33,"Josh Teater",90,NA,2065,44,3,"Approachesfrom175200yardsRgh",2014
36,36,"Justin Rose",70,NA,2116.417,45,14,"Approachesfrom175200yardsRgh",2014
37,37,"Chesson Hadley",84,NA,2305.417,49,3,"Approachesfrom175200yardsRgh",2014
38,38,"Charles Howell III",106,NA,2937.333,62,11,"Approachesfrom175200yardsRgh",2014
39,39,"DA Points",75,NA,1899,40,9,"Approachesfrom175200yardsRgh",2014
40,40,"Bubba Watson",76,NA,1430.5,30,5,"Approachesfrom175200yardsRgh",2014
41,41,"Trevor Immelman",84,NA,2674.417,56,13,"Approachesfrom175200yardsRgh",2014
42,42,"Jeff Maggert",54,NA,1101,23,9,"Approachesfrom175200yardsRgh",2014
43,43,"Kevin Tway",64,NA,1583.583,33,5,"Approachesfrom175200yardsRgh",2014
44,44,"Steven Bowditch",93,NA,3470.583,72,14,"Approachesfrom175200yardsRgh",2014
44,44,"Freddie Jacobson",91,NA,2167.583,45,5,"Approachesfrom175200yardsRgh",2014
46,46,"Jason Dufner",57,NA,1162.75,24,6,"Approachesfrom175200yardsRgh",2014
47,47,"Seung Yul Noh",92,NA,3309.583,68,11,"Approachesfrom175200yardsRgh",2014
48,48,"Phil Mickelson",71,NA,2010.833,41,13,"Approachesfrom175200yardsRgh",2014
49,49,"Retief Goosen",94,NA,2950.583,60,16,"Approachesfrom175200yardsRgh",2014
50,50,"Ben Martin",80,NA,1825.5,37,5,"Approachesfrom175200yardsRgh",2014
51,51,"Matt Every",85,NA,2420.167,49,12,"Approachesfrom175200yardsRgh",2014
51,51,"Will Wilcox",51,NA,1086.917,22,9,"Approachesfrom175200yardsRgh",2014
53,53,"Tim Clark",75,NA,1636.833,33,8,"Approachesfrom175200yardsRgh",2014
53,53,"Jason Kokrak",65,NA,2032.833,41,5,"Approachesfrom175200yardsRgh",2014
55,55,"Gonzalo Fdez Castano",83,NA,2531.167,51,8,"Approachesfrom175200yardsRgh",2014
55,55,"Bo Van Pelt",83,NA,2084.583,42,6,"Approachesfrom175200yardsRgh",2014
57,57,"Erik Compton",88,NA,2892.083,58,18,"Approachesfrom175200yardsRgh",2014
57,57,"Brandt Snedeker",89,NA,1944.75,39,8,"Approachesfrom175200yardsRgh",2014
57,57,"Michael Thompson",74,NA,1693.167,34,7,"Approachesfrom175200yardsRgh",2014
60,60,"Chris Kirk",105,NA,2743.417,55,9,"Approachesfrom175200yardsRgh",2014
60,60,"Brian Stuard",91,NA,2147.583,43,8,"Approachesfrom175200yardsRgh",2014
62,62,"Carl Pettersson",91,NA,3106.25,62,17,"Approachesfrom175200yardsRgh",2014
63,63,"Robert Allenby",83,NA,2615,52,11,"Approachesfrom175200yardsRgh",2014
63,63,"Keegan Bradley",89,NA,1910.833,38,7,"Approachesfrom175200yardsRgh",2014
63,63,"Derek Ernst",80,NA,1408.083,28,4,"Approachesfrom175200yardsRgh",2014
63,63,"Scott Stallings",77,NA,2715.667,54,13,"Approachesfrom175200yardsRgh",2014
67,67,"Rickie Fowler",91,NA,2164.917,43,13,"Approachesfrom175200yardsRgh",2014
67,67,"Martin Kaymer",65,NA,1258.5,25,12,"Approachesfrom175200yardsRgh",2014
67,67,"Jimmy Walker",98,NA,2115.583,42,10,"Approachesfrom175200yardsRgh",2014
70,70,"Kevin Chappell",100,NA,2327.833,46,14,"Approachesfrom175200yardsRgh",2014
70,70,"Russell Knox",92,NA,2780.417,55,20,"Approachesfrom175200yardsRgh",2014
72,72,"Brian Harman",111,NA,3859.083,76,19,"Approachesfrom175200yardsRgh",2014
73,73,"John Merrick",87,NA,2032,40,15,"Approachesfrom175200yardsRgh",2014
74,74,"Jerry Kelly",80,NA,1936.917,38,3,"Approachesfrom175200yardsRgh",2014
75,75,"Brendon de Jonge",109,NA,3117.5,61,9,"Approachesfrom175200yardsRgh",2014
75,75,"Andres Romero",81,NA,2044.083,40,14,"Approachesfrom175200yardsRgh",2014
75,75,"Heath Slocum",71,NA,1328.5,26,8,"Approachesfrom175200yardsRgh",2014
78,78,"James Driscoll",71,NA,2914.417,57,21,"Approachesfrom175200yardsRgh",2014
78,78,"Harris English",95,NA,2456.667,48,12,"Approachesfrom175200yardsRgh",2014
78,78,"Davis Love III",74,NA,2351.917,46,10,"Approachesfrom175200yardsRgh",2014
78,78,"Brendan Steele",89,NA,2251.833,44,7,"Approachesfrom175200yardsRgh",2014
82,82,"Adam Scott",68,NA,1640.417,32,7,"Approachesfrom175200yardsRgh",2014
83,83,"Jason Bohn",81,NA,2316.5,45,10,"Approachesfrom175200yardsRgh",2014
83,83,"Brooks Koepka",56,NA,1133.5,22,2,"Approachesfrom175200yardsRgh",2014
85,85,"Ben Crane",81,NA,2115.833,41,12,"Approachesfrom175200yardsRgh",2014
86,86,"Morgan Hoffmann",103,NA,3360.083,65,14,"Approachesfrom175200yardsRgh",2014
86,86,"Jeff Overton",80,NA,2583.417,50,9,"Approachesfrom175200yardsRgh",2014
86,86,"Patrick Reed",92,NA,2997.167,58,3,"Approachesfrom175200yardsRgh",2014
89,89,"Shawn Stefani",60,NA,1709.167,33,6,"Approachesfrom175200yardsRgh",2014
90,90,"Stewart Cink",91,NA,2128.583,41,8,"Approachesfrom175200yardsRgh",2014
91,91,"Stuart Appleby",92,NA,2550.833,49,15,"Approachesfrom175200yardsRgh",2014
92,92,"Bud Cauley",56,NA,1045.333,20,8,"Approachesfrom175200yardsRgh",2014
92,92,"Cameron Tringale",111,NA,2666.083,51,12,"Approachesfrom175200yardsRgh",2014
94,94,"Jordan Spieth",102,NA,2674.417,51,13,"Approachesfrom175200yardsRgh",2014
95,95,"Kevin Streelman",79,NA,1154.667,22,6,"Approachesfrom175200yardsRgh",2014
96,96,"Robert Streb",75,NA,2262.583,43,9,"Approachesfrom175200yardsRgh",2014
97,97,"Charlie Beljan",76,NA,1684.833,32,14,"Approachesfrom175200yardsRgh",2014
98,98,"Sangmoon Bae",76,NA,2850.917,54,21,"Approachesfrom175200yardsRgh",2014
98,98,"John Senden",99,NA,2800.917,53,9,"Approachesfrom175200yardsRgh",2014
100,100,"Bronson La Cassie",51,NA,1061,20,7,"Approachesfrom175200yardsRgh",2014
101,101,"Aaron Baddeley",74,NA,2287,43,9,"Approachesfrom175200yardsRgh",2014
102,102,"Woody Austin",63,NA,2182.333,41,17,"Approachesfrom175200yardsRgh",2014
102,102,"Tyrone Van Aswegen",79,NA,2930.917,55,12,"Approachesfrom175200yardsRgh",2014
104,104,"Jim Renner",61,NA,2029.5,38,15,"Approachesfrom175200yardsRgh",2014
105,105,"Will Ma Kenzie",82,NA,2786.667,52,21,"Approachesfrom175200yardsRgh",2014
106,106,"Charley Hoffman",93,NA,1879.083,35,0,"Approachesfrom175200yardsRgh",2014
107,107,"Graham DeLaet",80,NA,1559.333,29,7,"Approachesfrom175200yardsRgh",2014
107,107,"Billy Hurley III",86,NA,2148.833,40,7,"Approachesfrom175200yardsRgh",2014
109,109,"Michael Putnam",106,NA,3607.417,67,19,"Approachesfrom175200yardsRgh",2014
110,110,"Matt Kuchar",91,NA,2587.25,48,10,"Approachesfrom175200yardsRgh",2014
110,110,"Mike Weir",69,NA,1779.5,33,5,"Approachesfrom175200yardsRgh",2014
112,112,"Luke Guthrie",85,NA,2592.333,48,1,"Approachesfrom175200yardsRgh",2014
