"Approachesfrom100125yards_RANKTHISWEEK_2008","Approachesfrom100125yards_RANKLASTWEEK_2008","Approachesfrom100125yards_PLAYERNAME_2008","Approachesfrom100125yards_ROUNDS_2008","Approachesfrom100125yards_AVG_2008","Approachesfrom100125yards_TOTALDISTANCEFEET_2008","Approachesfrom100125yards_OFATTEMPTS_2008","Approachesfrom100125yards_RELATIVETOPAR_2008","stat_name","year"
1,1,"Scott Verplank",82,NA,1620.75,99,-27,"Approachesfrom100125yards",2008
2,2,"Matt Kuchar",88,NA,1519.167,92,-17,"Approachesfrom100125yards",2008
3,3,"Phil Mickelson",80,NA,1116,67,-22,"Approachesfrom100125yards",2008
4,4,"Ryan Palmer",69,NA,1938,115,-20,"Approachesfrom100125yards",2008
5,5,"Justin Leonard",101,NA,2035.833,119,-35,"Approachesfrom100125yards",2008
6,6,"Paul Claxton",63,NA,1029.583,60,-13,"Approachesfrom100125yards",2008
6,6,"Rocco Mediate",87,NA,1750.833,102,-10,"Approachesfrom100125yards",2008
6,6,"Omar Uresti",74,NA,1559.667,91,-20,"Approachesfrom100125yards",2008
9,9,"Trevor Immelman",70,NA,1514.583,88,-17,"Approachesfrom100125yards",2008
10,10,"Alex Cejka",75,NA,1250.25,72,-13,"Approachesfrom100125yards",2008
11,11,"Angel Cabrera",55,NA,858.917,49,-8,"Approachesfrom100125yards",2008
11,11,"Mike Weir",88,NA,2016.25,115,-22,"Approachesfrom100125yards",2008
13,13,"Adam Scott",51,NA,737.667,42,-6,"Approachesfrom100125yards",2008
14,14,"Bob Estes",90,NA,2115,120,-20,"Approachesfrom100125yards",2008
14,14,"Jin Park",85,NA,1945.167,110,5,"Approachesfrom100125yards",2008
16,16,"Fred Couples",60,NA,1223.333,69,-9,"Approachesfrom100125yards",2008
17,17,"Woody Austin",109,NA,2314.417,129,-19,"Approachesfrom100125yards",2008
17,17,"Paul Casey",55,NA,949.5,53,-12,"Approachesfrom100125yards",2008
17,17,"David Toms",70,NA,1633.75,91,-19,"Approachesfrom100125yards",2008
17,17,"YE Yang",89,NA,2360,132,-14,"Approachesfrom100125yards",2008
21,21,"Lucas Glover",91,NA,2210.5,123,-25,"Approachesfrom100125yards",2008
21,21,"Geoff Ogilvy",65,NA,1222.917,68,-16,"Approachesfrom100125yards",2008
23,23,"Stuart Appleby",87,NA,1426.833,79,-17,"Approachesfrom100125yards",2008
23,23,"Chad Collins",72,NA,1413.417,78,-18,"Approachesfrom100125yards",2008
23,23,"Steve Stricker",75,NA,1193.667,66,-8,"Approachesfrom100125yards",2008
26,26,"Stephen Ames",83,NA,1804.75,99,-17,"Approachesfrom100125yards",2008
26,26,"Jim Furyk",95,NA,1859.167,102,-25,"Approachesfrom100125yards",2008
26,26,"Brian Gay",102,NA,2114.75,116,-11,"Approachesfrom100125yards",2008
26,26,"Jeff Gove",50,NA,1332.25,73,-6,"Approachesfrom100125yards",2008
26,26,"George McNeill",97,NA,2757.083,151,-22,"Approachesfrom100125yards",2008
31,31,"Jim McGovern",75,NA,1487.167,81,-7,"Approachesfrom100125yards",2008
32,32,"Johnson Wagner",83,NA,1803.917,98,-12,"Approachesfrom100125yards",2008
33,33,"Doug LaBelle II",65,NA,1461.833,79,-13,"Approachesfrom100125yards",2008
34,34,"John Huston",56,NA,1356.167,73,-19,"Approachesfrom100125yards",2008
34,34,"Camilo Villegas",79,NA,1411.667,76,-13,"Approachesfrom100125yards",2008
36,36,"Rich Beem",90,NA,2221.917,119,-9,"Approachesfrom100125yards",2008
36,36,"Ben Curtis",80,NA,2108.75,113,-13,"Approachesfrom100125yards",2008
36,36,"Scott Sterling",89,NA,2485.833,133,-20,"Approachesfrom100125yards",2008
39,39,"Marco Dawson",64,NA,1591.25,85,-8,"Approachesfrom100125yards",2008
39,39,"Joe Durant",92,NA,2133.75,114,-10,"Approachesfrom100125yards",2008
39,39,"David Duval",51,NA,975.167,52,-3,"Approachesfrom100125yards",2008
39,39,"Ernie Els",51,NA,844.333,45,-2,"Approachesfrom100125yards",2008
39,39,"Vaughn Taylor",103,NA,2816.083,150,-22,"Approachesfrom100125yards",2008
44,44,"Cameron Beckman",87,NA,2372.75,126,-16,"Approachesfrom100125yards",2008
44,44,"Craig Kanada",65,NA,1602.75,85,-21,"Approachesfrom100125yards",2008
44,44,"Nick Watney",96,NA,2377.667,126,-10,"Approachesfrom100125yards",2008
47,47,"Robert Gamez",79,NA,2248.833,119,-15,"Approachesfrom100125yards",2008
47,47,"Billy Mayfair",103,NA,2400.833,127,-23,"Approachesfrom100125yards",2008
47,47,"Jay Williamson",96,NA,2343.083,124,-22,"Approachesfrom100125yards",2008
50,50,"Robert Allenby",108,NA,2369.833,125,-20,"Approachesfrom100125yards",2008
51,51,"Tim Clark",90,NA,1961.583,103,-28,"Approachesfrom100125yards",2008
51,51,"Steve Elkington",84,NA,1772.917,93,-12,"Approachesfrom100125yards",2008
51,51,"Corey Pavin",69,NA,1394.25,73,-1,"Approachesfrom100125yards",2008
54,54,"Bart Bryant",81,NA,1918.167,100,-16,"Approachesfrom100125yards",2008
