"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2006","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2006","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2006","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2006","FirstTeeEarlyPar4ScoringAverage_AVG_2006","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2006","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2006","stat_name","year"
27,27,"David Branshaw",98,4.02,1427,355,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Olin Browne",108,4.02,1800,448,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Bart Bryant",87,4.02,1279,318,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Brent Geiberger",99,4.02,1541,383,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Trevor Immelman",86,4.02,885,220,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Bob May",65,4.02,759,189,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"David McKenzie",82,4.02,1061,264,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Arron Oberholser",82,4.02,1009,251,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Greg Owen",79,4.02,848,211,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Patrick Sheehan",104,4.02,1435,357,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Chris Smith",67,4.02,563,140,"FirstTeeEarlyPar4ScoringAverage",2006
27,27,"Omar Uresti",61,4.02,993,247,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Jason Bohn",104,4.03,1744,433,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"KJ Choi",93,4.03,1845,458,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Kris Cox",83,4.03,1156,287,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Chris DiMarco",83,4.03,1043,259,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Steve Flesch",119,4.03,1672,415,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Hunter Mahan",98,4.03,1334,331,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Shigeki Maruyama",94,4.03,1392,345,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Jeff Overton",95,4.03,1689,419,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Pat Perez",50,4.03,750,186,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Carl Pettersson",95,4.03,1610,400,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Ted Purdy",103,4.03,1274,316,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Adam Scott",70,4.03,698,173,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Charles Warren",93,4.03,1275,316,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Ron Whittaker",81,4.03,1184,294,"FirstTeeEarlyPar4ScoringAverage",2006
41,41,"Dean Wilson",115,4.03,1739,431,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Arjun Atwal",97,4.04,998,247,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Alex Cejka",93,4.04,1207,299,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"John Cook",67,4.04,1019,252,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Chris Couch",75,4.04,768,190,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Brian Davis",92,4.04,1183,293,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Harrison Frazar",95,4.04,1124,278,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Brian Gay",107,4.04,1274,315,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Jeff Gove",91,4.04,1108,274,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Padraig Harrington",54,4.04,553,137,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Ryuji Imada",105,4.04,1498,371,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Daisuke Maruyama",83,4.04,1079,267,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Troy Matteson",101,4.04,1213,300,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Rod Pampling",89,4.04,1191,295,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"John Senden",96,4.04,1368,339,"FirstTeeEarlyPar4ScoringAverage",2006
56,56,"Mark Wilson",79,4.04,1108,274,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Robert Allenby",79,4.05,1085,268,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Craig Barlow",77,4.05,1033,255,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Luke Donald",66,4.05,563,139,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Bob Estes",85,4.05,1049,259,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Retief Goosen",68,4.05,518,128,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Matt Hansen",68,4.05,924,228,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Brandt Jobe",91,4.05,1403,346,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Zach Johnson",98,4.05,1111,274,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Tom Lehman",70,4.05,859,212,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Thomas Levet",53,4.05,781,193,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Geoff Ogilvy",76,4.05,992,245,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Ryan Palmer",101,4.05,1506,372,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Tom Pernice Jr",108,4.05,1174,290,"FirstTeeEarlyPar4ScoringAverage",2006
71,71,"Bubba Watson",83,4.05,1049,259,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Woody Austin",107,4.06,1581,389,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Doug Barron",74,4.06,877,216,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Rich Beem",85,4.06,1326,327,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Mark Brooks",90,4.06,1145,282,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Stewart Cink",93,4.06,1201,296,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Tim Clark",80,4.06,946,233,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Nathan Green",108,4.06,1270,313,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Ryan Hietala",61,4.06,873,215,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Kent Jones",103,4.06,1718,423,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Frank Lickliter II",99,4.06,1229,303,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Davis Love III",85,4.06,1164,287,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Billy Mayfair",94,4.06,1368,337,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Brett Quigley",109,4.06,1105,272,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Vijay Singh",103,4.06,856,211,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"David Toms",76,4.06,630,155,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"DJ Trahan",92,4.06,1390,342,"FirstTeeEarlyPar4ScoringAverage",2006
85,85,"Scott Verplank",88,4.06,844,208,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Fred Funk",106,4.07,1617,397,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Lucas Glover",105,4.07,1371,337,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Bill Haas",99,4.07,1431,352,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Jonathan Kaye",95,4.07,1103,271,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Skip Kendall",72,4.07,855,210,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Shaun Micheel",96,4.07,1009,248,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"John Rollins",93,4.07,888,218,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Rory Sabbatini",84,4.07,1395,343,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Jerry Smith",94,4.07,1307,321,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Mike Sposa",68,4.07,953,234,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Kevin Sutherland",100,4.07,1322,325,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Nicholas Thompson",96,4.07,1222,300,"FirstTeeEarlyPar4ScoringAverage",2006
102,102,"Mike Weir",88,4.07,1167,287,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Michael Allen",84,4.08,1278,313,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Henrik Bjornstad",97,4.08,1396,342,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Mark Calcavecchia",94,4.08,1366,335,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Ben Curtis",86,4.08,1257,308,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Joe Durant",101,4.08,1241,304,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Danny Ellis",68,4.08,1082,265,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Robert Garrigus",85,4.08,1102,270,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Mathias Gronberg",92,4.08,1084,266,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Richard Johnson",94,4.08,1056,259,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Kenny Perry",73,4.08,1076,264,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"DA Points",82,4.08,1203,295,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Vaughn Taylor",88,4.08,1394,342,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Jimmy Walker",60,4.08,743,182,"FirstTeeEarlyPar4ScoringAverage",2006
115,115,"Nick Watney",97,4.08,1229,301,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Shane Bertsch",104,4.09,1422,348,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Greg Chalmers",71,4.09,1186,290,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Robert Damron",91,4.09,999,244,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Steve Elkington",52,4.09,528,129,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"John Engler Jr",69,4.09,696,170,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Brad Faxon",78,4.09,1415,346,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"John Huston",74,4.09,1036,253,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Steve Jones",83,4.09,1276,312,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Justin Leonard",83,4.09,1085,265,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Will Ma Kenzie",91,4.09,940,230,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Tim Petrovic",95,4.09,1570,384,"FirstTeeEarlyPar4ScoringAverage",2006
129,129,"Camilo Villegas",95,4.09,966,236,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Tommy Armour III",65,4.1,907,221,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Chad Campbell",91,4.1,1173,286,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Todd Fischer",101,4.1,1362,332,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Robert Gamez",94,4.1,1702,415,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"JP Hayes",55,4.1,640,156,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"JJ Henry",96,4.1,1360,332,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Charles Howell III",96,4.1,1633,398,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Jerry Kelly",100,4.1,1073,262,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Bernhard Langer",77,4.1,983,240,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Stephen Leaney",84,4.1,1202,293,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Len Mattiace",59,4.1,598,146,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Ian Poulter",53,4.1,598,146,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Kirk Triplett",58,4.1,750,183,"FirstTeeEarlyPar4ScoringAverage",2006
141,141,"Duffy Waldorf",96,4.1,1325,323,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Stuart Appleby",83,4.11,797,194,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"James Driscoll",80,4.11,1098,267,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Mathew Goggin",72,4.11,967,235,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Dudley Hart",83,4.11,1197,291,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"David Howell",52,4.11,732,178,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"JL Lewis",57,4.11,760,185,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Jeff Maggert",81,4.11,982,239,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Mark OMeara",52,4.11,797,194,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Paul Stankowski",70,4.11,920,224,"FirstTeeEarlyPar4ScoringAverage",2006
155,155,"Roger Tambellini",64,4.11,609,148,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Billy Andrade",78,4.12,1224,297,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Jeff Brehaut",100,4.12,1290,313,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Carlos Franco",86,4.12,1154,280,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Jason Gore",86,4.12,1344,326,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Tim Herron",82,4.12,1285,312,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Steve Lowery",99,4.12,1565,380,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Jon Mills",68,4.12,969,235,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Ryan Moore",68,4.12,786,191,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Jose Maria Olazabal",62,4.12,998,242,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Tag Ridings",103,4.12,1247,303,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Joey Sindelar",90,4.12,1196,290,"FirstTeeEarlyPar4ScoringAverage",2006
165,165,"Heath Slocum",96,4.12,1568,381,"FirstTeeEarlyPar4ScoringAverage",2006
177,177,"Ben Crane",85,4.13,1314,318,"FirstTeeEarlyPar4ScoringAverage",2006
177,177,"Paul Goydos",72,4.13,1021,247,"FirstTeeEarlyPar4ScoringAverage",2006
177,177,"Jason Schultz",77,4.13,835,202,"FirstTeeEarlyPar4ScoringAverage",2006
177,177,"Wes Short Jr",96,4.13,1387,336,"FirstTeeEarlyPar4ScoringAverage",2006
181,181,"Alex Aragon",63,4.14,886,214,"FirstTeeEarlyPar4ScoringAverage",2006
181,181,"Aaron Baddeley",78,4.14,935,226,"FirstTeeEarlyPar4ScoringAverage",2006
181,181,"Michael Connell",51,4.14,435,105,"FirstTeeEarlyPar4ScoringAverage",2006
181,181,"Ernie Els",69,4.14,547,132,"FirstTeeEarlyPar4ScoringAverage",2006
181,181,"Todd Hamilton",72,4.14,1377,333,"FirstTeeEarlyPar4ScoringAverage",2006
181,181,"Hidemichi Tanaka",74,4.14,828,200,"FirstTeeEarlyPar4ScoringAverage",2006
187,187,"Sergio Garcia",59,4.15,788,190,"FirstTeeEarlyPar4ScoringAverage",2006
188,188,"Fred Couples",52,4.16,774,186,"FirstTeeEarlyPar4ScoringAverage",2006
188,188,"John Daly",51,4.16,982,236,"FirstTeeEarlyPar4ScoringAverage",2006
188,188,"Sean OHair",100,4.16,1893,455,"FirstTeeEarlyPar4ScoringAverage",2006
191,191,"Larry Mize",53,4.17,750,180,"FirstTeeEarlyPar4ScoringAverage",2006
191,191,"Vance Veazey",59,4.17,934,224,"FirstTeeEarlyPar4ScoringAverage",2006
193,193,"David Duval",71,4.18,1392,333,"FirstTeeEarlyPar4ScoringAverage",2006
194,194,"JB Holmes",81,4.19,1153,275,"FirstTeeEarlyPar4ScoringAverage",2006
194,194,"Lee Janzen",79,4.19,1098,262,"FirstTeeEarlyPar4ScoringAverage",2006
196,196,"Peter Lonard",77,4.22,1279,303,"FirstTeeEarlyPar4ScoringAverage",2006
