"LatePar5ScoringAverage_RANKTHISWEEK_2016","LatePar5ScoringAverage_RANKLASTWEEK_2016","LatePar5ScoringAverage_PLAYERNAME_2016","LatePar5ScoringAverage_ROUNDS_2016","LatePar5ScoringAverage_AVG_2016","LatePar5ScoringAverage_TOTALSTROKES_2016","LatePar5ScoringAverage_TOTALHOLES_2016","stat_name","year"
47,26,"Geoff Ogilvy",37,4.6,276,60,"LatePar5ScoringAverage",2016
47,45,"Johnson Wagner",44,4.6,359,78,"LatePar5ScoringAverage",2016
54,68,"Blayne Barber",44,4.61,332,72,"LatePar5ScoringAverage",2016
54,68,"Kevin Chappell",49,4.61,438,95,"LatePar5ScoringAverage",2016
54,49,"Brooks Koepka",39,4.61,355,77,"LatePar5ScoringAverage",2016
54,49,"Scott Piercy",45,4.61,304,66,"LatePar5ScoringAverage",2016
54,45,"Ian Poulter",37,4.61,249,54,"LatePar5ScoringAverage",2016
54,49,"Will Wilcox",47,4.61,364,79,"LatePar5ScoringAverage",2016
54,49,"Gary Woodland",45,4.61,318,69,"LatePar5ScoringAverage",2016
61,56,"Jason Dufner",53,4.62,379,82,"LatePar5ScoringAverage",2016
61,56,"Matthew Fitzpatrick",23,4.62,171,37,"LatePar5ScoringAverage",2016
61,56,"John Huh",51,4.62,439,95,"LatePar5ScoringAverage",2016
61,56,"William McGirt",54,4.62,337,73,"LatePar5ScoringAverage",2016
61,68,"Vijay Singh",42,4.62,254,55,"LatePar5ScoringAverage",2016
66,56,"Chad Campbell",54,4.63,398,86,"LatePar5ScoringAverage",2016
66,49,"Derek Fathauer",58,4.63,551,119,"LatePar5ScoringAverage",2016
66,68,"Sergio Garcia",28,4.63,227,49,"LatePar5ScoringAverage",2016
66,68,"Charley Hoffman",49,4.63,491,106,"LatePar5ScoringAverage",2016
66,68,"Mark Hubbard",73,4.63,519,112,"LatePar5ScoringAverage",2016
66,33,"Francesco Molinari",36,4.63,250,54,"LatePar5ScoringAverage",2016
66,56,"Jeff Overton",51,4.63,366,79,"LatePar5ScoringAverage",2016
66,49,"Brett Stegmaier",57,4.63,431,93,"LatePar5ScoringAverage",2016
74,56,"Daniel Berger",52,4.64,399,86,"LatePar5ScoringAverage",2016
74,56,"Jim Herman",55,4.64,408,88,"LatePar5ScoringAverage",2016
74,68,"Justin Hicks",26,4.64,181,39,"LatePar5ScoringAverage",2016
74,80,"Billy Horschel",45,4.64,311,67,"LatePar5ScoringAverage",2016
74,80,"Matt Kuchar",46,4.64,283,61,"LatePar5ScoringAverage",2016
74,85,"Scott Langley",41,4.64,343,74,"LatePar5ScoringAverage",2016
74,111,"DA Points",32,4.64,255,55,"LatePar5ScoringAverage",2016
74,80,"Wes Roach",33,4.64,283,61,"LatePar5ScoringAverage",2016
74,80,"Charl Schwartzel",29,4.64,269,58,"LatePar5ScoringAverage",2016
83,56,"Harris English",51,4.65,395,85,"LatePar5ScoringAverage",2016
83,85,"Rory Sabbatini",40,4.65,265,57,"LatePar5ScoringAverage",2016
83,80,"Robert Streb",51,4.65,330,71,"LatePar5ScoringAverage",2016
83,85,"Brendon Todd",43,4.65,349,75,"LatePar5ScoringAverage",2016
87,90,"Aaron Baddeley",51,4.66,401,86,"LatePar5ScoringAverage",2016
87,68,"Paul Casey",39,4.66,354,76,"LatePar5ScoringAverage",2016
87,85,"Alex Cejka",47,4.66,326,70,"LatePar5ScoringAverage",2016
87,99,"Ernie Els",34,4.66,205,44,"LatePar5ScoringAverage",2016
87,99,"Danny Lee",53,4.66,517,111,"LatePar5ScoringAverage",2016
87,90,"Marc Leishman",41,4.66,275,59,"LatePar5ScoringAverage",2016
87,90,"Spencer Levin",62,4.66,466,100,"LatePar5ScoringAverage",2016
87,90,"Dicky Pride",33,4.66,233,50,"LatePar5ScoringAverage",2016
87,99,"John Senden",48,4.66,410,88,"LatePar5ScoringAverage",2016
96,99,"Stuart Appleby",39,4.67,243,52,"LatePar5ScoringAverage",2016
96,90,"JB Holmes",39,4.67,280,60,"LatePar5ScoringAverage",2016
96,85,"Sung Kang",51,4.67,458,98,"LatePar5ScoringAverage",2016
96,99,"Kevin Na",52,4.67,420,90,"LatePar5ScoringAverage",2016
96,99,"Rob Oppenheim",37,4.67,299,64,"LatePar5ScoringAverage",2016
96,99,"Pat Perez",28,4.67,196,42,"LatePar5ScoringAverage",2016
102,68,"Thomas Aiken",42,4.68,281,60,"LatePar5ScoringAverage",2016
102,111,"Bronson Burgoon",53,4.68,491,105,"LatePar5ScoringAverage",2016
102,90,"Luke Donald",49,4.68,365,78,"LatePar5ScoringAverage",2016
102,90,"Derek Ernst",36,4.68,290,62,"LatePar5ScoringAverage",2016
102,107,"Adam Hadwin",53,4.68,370,79,"LatePar5ScoringAverage",2016
102,107,"Zach Johnson",42,4.68,309,66,"LatePar5ScoringAverage",2016
102,90,"Cameron Smith",45,4.68,323,69,"LatePar5ScoringAverage",2016
102,68,"Tim Wilkinson",40,4.68,295,63,"LatePar5ScoringAverage",2016
110,111,"Miguel Angel Carballo",24,4.69,230,49,"LatePar5ScoringAverage",2016
110,107,"Chad Collins",45,4.69,300,64,"LatePar5ScoringAverage",2016
110,111,"Chez Reavie",56,4.69,380,81,"LatePar5ScoringAverage",2016
110,128,"Ollie Schniederjans",23,4.69,150,32,"LatePar5ScoringAverage",2016
110,111,"Mark Wilson",42,4.69,277,59,"LatePar5ScoringAverage",2016
115,111,"Scott Brown",59,4.7,536,114,"LatePar5ScoringAverage",2016
115,120,"KJ Choi",47,4.7,465,99,"LatePar5ScoringAverage",2016
115,130,"Robert Garrigus",34,4.7,202,43,"LatePar5ScoringAverage",2016
115,99,"Hiroshi Iwata",51,4.7,437,93,"LatePar5ScoringAverage",2016
115,120,"Russell Knox",48,4.7,362,77,"LatePar5ScoringAverage",2016
115,120,"Henrik Norlander",41,4.7,301,64,"LatePar5ScoringAverage",2016
115,120,"Darron Stiles",28,4.7,174,37,"LatePar5ScoringAverage",2016
115,120,"Chris Stroud",52,4.7,395,84,"LatePar5ScoringAverage",2016
115,150,"Dawie van der Walt",48,4.7,395,84,"LatePar5ScoringAverage",2016
115,111,"Jhonattan Vegas",49,4.7,381,81,"LatePar5ScoringAverage",2016
125,111,"Brendon de Jonge",55,4.71,372,79,"LatePar5ScoringAverage",2016
125,161,"Jamie Donaldson",28,4.71,231,49,"LatePar5ScoringAverage",2016
125,120,"Martin Laird",46,4.71,306,65,"LatePar5ScoringAverage",2016
125,139,"DH Lee",35,4.71,259,55,"LatePar5ScoringAverage",2016
125,120,"Scott Pinckney",53,4.71,377,80,"LatePar5ScoringAverage",2016
125,130,"Sam Saunders",40,4.71,339,72,"LatePar5ScoringAverage",2016
125,111,"Cameron Tringale",47,4.71,419,89,"LatePar5ScoringAverage",2016
132,130,"Roberto Castro",55,4.72,514,109,"LatePar5ScoringAverage",2016
132,150,"Erik Compton",45,4.72,288,61,"LatePar5ScoringAverage",2016
132,130,"Brice Garnett",29,4.72,288,61,"LatePar5ScoringAverage",2016
132,150,"Chesson Hadley",51,4.72,472,100,"LatePar5ScoringAverage",2016
132,130,"Steve Stricker",25,4.72,184,39,"LatePar5ScoringAverage",2016
132,130,"DJ Trahan",23,4.72,217,46,"LatePar5ScoringAverage",2016
138,139,"Ben Crane",48,4.73,402,85,"LatePar5ScoringAverage",2016
138,139,"Ken Duke",26,4.73,194,41,"LatePar5ScoringAverage",2016
138,139,"Matt Every",34,4.73,279,59,"LatePar5ScoringAverage",2016
138,179,"Retief Goosen",37,4.73,293,62,"LatePar5ScoringAverage",2016
138,139,"Luke Guthrie",31,4.73,298,63,"LatePar5ScoringAverage",2016
138,120,"Tom Hoge",47,4.73,402,85,"LatePar5ScoringAverage",2016
138,107,"Matt Jones",45,4.73,345,73,"LatePar5ScoringAverage",2016
138,139,"Jerry Kelly",44,4.73,336,71,"LatePar5ScoringAverage",2016
138,150,"Michael Kim",62,4.73,416,88,"LatePar5ScoringAverage",2016
138,139,"Brandt Snedeker",47,4.73,378,80,"LatePar5ScoringAverage",2016
138,128,"Kevin Streelman",46,4.73,393,83,"LatePar5ScoringAverage",2016
149,139,"Emiliano Grillo",47,4.74,270,57,"LatePar5ScoringAverage",2016
149,150,"Bryce Molder",50,4.74,417,88,"LatePar5ScoringAverage",2016
149,161,"Ryan Moore",40,4.74,313,66,"LatePar5ScoringAverage",2016
152,130,"Graham DeLaet",50,4.75,484,102,"LatePar5ScoringAverage",2016
152,150,"Jason Gore",51,4.75,361,76,"LatePar5ScoringAverage",2016
152,130,"Hunter Mahan",43,4.75,290,61,"LatePar5ScoringAverage",2016
152,157,"Kyle Stanley",57,4.75,385,81,"LatePar5ScoringAverage",2016
152,139,"Vaughn Taylor",30,4.75,209,44,"LatePar5ScoringAverage",2016
152,157,"David Toms",38,4.75,337,71,"LatePar5ScoringAverage",2016
152,139,"Tyrone Van Aswegen",67,4.75,503,106,"LatePar5ScoringAverage",2016
159,161,"Tyler Aldridge",53,4.76,400,84,"LatePar5ScoringAverage",2016
159,161,"Keegan Bradley",40,4.76,300,63,"LatePar5ScoringAverage",2016
159,179,"Brian Harman",60,4.76,486,102,"LatePar5ScoringAverage",2016
159,150,"David Hearn",55,4.76,457,96,"LatePar5ScoringAverage",2016
159,161,"Kelly Kraft",35,4.76,343,72,"LatePar5ScoringAverage",2016
159,161,"Andrew Landry",24,4.76,176,37,"LatePar5ScoringAverage",2016
159,184,"Steve Marino",40,4.76,319,67,"LatePar5ScoringAverage",2016
159,184,"George McNeill",33,4.76,314,66,"LatePar5ScoringAverage",2016
159,179,"Greg Owen",56,4.76,381,80,"LatePar5ScoringAverage",2016
159,161,"Cameron Percy",22,4.76,200,42,"LatePar5ScoringAverage",2016
159,139,"Michael Thompson",46,4.76,319,67,"LatePar5ScoringAverage",2016
170,170,"Shane Bertsch",30,4.77,210,44,"LatePar5ScoringAverage",2016
170,170,"Russell Henley",42,4.77,391,82,"LatePar5ScoringAverage",2016
170,170,"Billy Hurley III",22,4.77,210,44,"LatePar5ScoringAverage",2016
170,170,"Whee Kim",54,4.77,372,78,"LatePar5ScoringAverage",2016
170,170,"Chris Kirk",51,4.77,358,75,"LatePar5ScoringAverage",2016
170,170,"Justin Leonard",28,4.77,248,52,"LatePar5ScoringAverage",2016
170,130,"Webb Simpson",34,4.77,224,47,"LatePar5ScoringAverage",2016
170,157,"Scott Stallings",46,4.77,386,81,"LatePar5ScoringAverage",2016
170,170,"Camilo Villegas",50,4.77,391,82,"LatePar5ScoringAverage",2016
179,184,"Ricky Barnes",57,4.78,382,80,"LatePar5ScoringAverage",2016
179,184,"Jonas Blixt",46,4.78,387,81,"LatePar5ScoringAverage",2016
179,179,"Brian Gay",22,4.78,153,32,"LatePar5ScoringAverage",2016
179,179,"Freddie Jacobson",54,4.78,497,104,"LatePar5ScoringAverage",2016
179,161,"Will Ma Kenzie",54,4.78,454,95,"LatePar5ScoringAverage",2016
179,170,"Nick Taylor",57,4.78,502,105,"LatePar5ScoringAverage",2016
185,184,"Jon Curran",55,4.79,383,80,"LatePar5ScoringAverage",2016
185,161,"David Lingmerth",54,4.79,359,75,"LatePar5ScoringAverage",2016
187,191,"Shane Lowry",35,4.8,293,61,"LatePar5ScoringAverage",2016
187,189,"Martin Piller",37,4.8,341,71,"LatePar5ScoringAverage",2016
187,170,"Shawn Stefani",45,4.8,317,66,"LatePar5ScoringAverage",2016
190,191,"Andres Gonzales",46,4.81,327,68,"LatePar5ScoringAverage",2016
190,191,"Carlos Ortiz",47,4.81,346,72,"LatePar5ScoringAverage",2016
192,191,"Robert Allenby",35,4.82,299,62,"LatePar5ScoringAverage",2016
192,189,"Zac Blair",56,4.82,419,87,"LatePar5ScoringAverage",2016
194,195,"Abraham Ancer",26,4.83,222,46,"LatePar5ScoringAverage",2016
194,195,"Rhein Gibson",36,4.83,343,71,"LatePar5ScoringAverage",2016
194,195,"Troy Merritt",41,4.83,372,77,"LatePar5ScoringAverage",2016
197,195,"Davis Love III",40,4.84,213,44,"LatePar5ScoringAverage",2016
197,200,"Brian Stuard",24,4.84,213,44,"LatePar5ScoringAverage",2016
197,199,"Bernd Wiesberger",23,4.84,218,45,"LatePar5ScoringAverage",2016
200,201,"Steven Bowditch",40,4.85,364,75,"LatePar5ScoringAverage",2016
201,201,"Anirban Lahiri",44,4.86,350,72,"LatePar5ScoringAverage",2016
202,203,"Andy Sullivan",25,4.87,219,45,"LatePar5ScoringAverage",2016
203,207,"Angel Cabrera",42,4.88,317,65,"LatePar5ScoringAverage",2016
204,204,"Louis Oosthuizen",25,4.89,215,44,"LatePar5ScoringAverage",2016
205,205,"Carl Pettersson",31,4.9,309,63,"LatePar5ScoringAverage",2016
206,206,"Lucas Lee",22,4.92,246,50,"LatePar5ScoringAverage",2016
207,208,"Charlie Beljan",26,4.97,189,38,"LatePar5ScoringAverage",2016
