"FirstTeeLateRound3ScoringAverage_RANKTHISWEEK_2011","FirstTeeLateRound3ScoringAverage_RANKLASTWEEK_2011","FirstTeeLateRound3ScoringAverage_PLAYERNAME_2011","FirstTeeLateRound3ScoringAverage__2011","FirstTeeLateRound3ScoringAverage_AVG_2011","FirstTeeLateRound3ScoringAverage_TOTALSTROKES_2011","FirstTeeLateRound3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
23,23,"Sung Kang",NA,69,138,2,"FirstTeeLateRound3ScoringAverage",2011
23,23,"Kevin Kisner",NA,69,69,1,"FirstTeeLateRound3ScoringAverage",2011
23,23,"Kevin Na",NA,69,552,8,"FirstTeeLateRound3ScoringAverage",2011
23,23,"Justin Rose",NA,69,345,5,"FirstTeeLateRound3ScoringAverage",2011
23,23,"Will Strickler",NA,69,69,1,"FirstTeeLateRound3ScoringAverage",2011
31,31,"Brendon de Jonge",NA,69.08,898,13,"FirstTeeLateRound3ScoringAverage",2011
32,32,"Freddie Jacobson",NA,69.2,692,10,"FirstTeeLateRound3ScoringAverage",2011
33,33,"Aaron Baddeley",NA,69.22,623,9,"FirstTeeLateRound3ScoringAverage",2011
34,34,"Blake Adams",NA,69.25,554,8,"FirstTeeLateRound3ScoringAverage",2011
35,35,"Dustin Johnson",NA,69.29,485,7,"FirstTeeLateRound3ScoringAverage",2011
36,36,"Zach Johnson",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2011
36,36,"Matt McQuillan",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2011
36,36,"John Merrick",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2011
39,39,"Chez Reavie",NA,69.5,417,6,"FirstTeeLateRound3ScoringAverage",2011
39,39,"DJ Trahan",NA,69.5,417,6,"FirstTeeLateRound3ScoringAverage",2011
39,39,"Charlie Wi",NA,69.5,278,4,"FirstTeeLateRound3ScoringAverage",2011
42,42,"Bill Haas",NA,69.55,765,11,"FirstTeeLateRound3ScoringAverage",2011
43,43,"Vijay Singh",NA,69.57,487,7,"FirstTeeLateRound3ScoringAverage",2011
44,44,"John Rollins",NA,69.63,557,8,"FirstTeeLateRound3ScoringAverage",2011
45,45,"Luke Donald",NA,69.73,767,11,"FirstTeeLateRound3ScoringAverage",2011
46,46,"Stephen Ames",NA,69.75,279,4,"FirstTeeLateRound3ScoringAverage",2011
46,46,"Jarrod Lyle",NA,69.75,279,4,"FirstTeeLateRound3ScoringAverage",2011
48,48,"Arjun Atwal",NA,69.8,349,5,"FirstTeeLateRound3ScoringAverage",2011
49,49,"Jim Herman",NA,69.83,419,6,"FirstTeeLateRound3ScoringAverage",2011
49,49,"Charles Howell III",NA,69.83,838,12,"FirstTeeLateRound3ScoringAverage",2011
49,49,"Justin Leonard",NA,69.83,419,6,"FirstTeeLateRound3ScoringAverage",2011
52,52,"Hunter Mahan",NA,69.88,559,8,"FirstTeeLateRound3ScoringAverage",2011
53,53,"Trevor Immelman",NA,69.89,629,9,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Cameron Beckman",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Alex Cejka",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2011
54,54,"David Duval",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Steve Flesch",NA,70,210,3,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Harrison Frazar",NA,70,210,3,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Richard Johnson",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Robert Karlsson",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Chris Kirk",NA,70,490,7,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Colt Knost",NA,70,210,3,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Scott McCarron",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Graeme McDowell",NA,70,210,3,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Shaun Micheel",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Joe Ogilvie",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Aron Price",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Nate Smith",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Scott Stallings",NA,70,420,6,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Vaughn Taylor",NA,70,700,10,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Jimmy Walker",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2011
54,54,"Dean Wilson",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2011
73,73,"Gary Woodland",NA,70.07,981,14,"FirstTeeLateRound3ScoringAverage",2011
74,74,"Billy Horschel",NA,70.17,421,6,"FirstTeeLateRound3ScoringAverage",2011
75,75,"Matt Kuchar",NA,70.18,772,11,"FirstTeeLateRound3ScoringAverage",2011
76,76,"Padraig Harrington",NA,70.2,351,5,"FirstTeeLateRound3ScoringAverage",2011
77,77,"Steve Elkington",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2011
77,77,"Brian Gay",NA,70.25,562,8,"FirstTeeLateRound3ScoringAverage",2011
79,79,"Tim Herron",NA,70.33,422,6,"FirstTeeLateRound3ScoringAverage",2011
79,79,"Ryan Palmer",NA,70.33,422,6,"FirstTeeLateRound3ScoringAverage",2011
79,79,"Kevin Streelman",NA,70.33,422,6,"FirstTeeLateRound3ScoringAverage",2011
82,82,"Jim Furyk",NA,70.36,774,11,"FirstTeeLateRound3ScoringAverage",2011
83,83,"Paul Goydos",NA,70.4,352,5,"FirstTeeLateRound3ScoringAverage",2011
83,83,"David Toms",NA,70.4,704,10,"FirstTeeLateRound3ScoringAverage",2011
83,83,"Bo Van Pelt",NA,70.4,352,5,"FirstTeeLateRound3ScoringAverage",2011
86,86,"Brendan Steele",NA,70.42,845,12,"FirstTeeLateRound3ScoringAverage",2011
87,87,"Brandt Jobe",NA,70.45,775,11,"FirstTeeLateRound3ScoringAverage",2011
88,88,"Shane Bertsch",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2011
88,88,"Kris Blanks",NA,70.5,705,10,"FirstTeeLateRound3ScoringAverage",2011
88,88,"Joe Durant",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2011
88,88,"JB Holmes",NA,70.5,423,6,"FirstTeeLateRound3ScoringAverage",2011
88,88,"Tim Petrovic",NA,70.5,423,6,"FirstTeeLateRound3ScoringAverage",2011
88,88,"Marc Turnesa",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2011
94,94,"KJ Choi",NA,70.56,635,9,"FirstTeeLateRound3ScoringAverage",2011
95,95,"David Hearn",NA,70.57,494,7,"FirstTeeLateRound3ScoringAverage",2011
95,95,"Kyle Stanley",NA,70.57,494,7,"FirstTeeLateRound3ScoringAverage",2011
95,95,"Johnson Wagner",NA,70.57,494,7,"FirstTeeLateRound3ScoringAverage",2011
98,98,"Nathan Green",NA,70.6,353,5,"FirstTeeLateRound3ScoringAverage",2011
98,98,"Kevin Stadler",NA,70.6,353,5,"FirstTeeLateRound3ScoringAverage",2011
100,100,"Greg Chalmers",NA,70.67,424,6,"FirstTeeLateRound3ScoringAverage",2011
100,100,"Hunter Haas",NA,70.67,636,9,"FirstTeeLateRound3ScoringAverage",2011
100,100,"Sean OHair",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2011
100,100,"Alexandre Rocha",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2011
100,100,"Michael Thompson",NA,70.67,424,6,"FirstTeeLateRound3ScoringAverage",2011
105,105,"Chris Couch",NA,70.71,495,7,"FirstTeeLateRound3ScoringAverage",2011
106,106,"Brian Davis",NA,70.73,778,11,"FirstTeeLateRound3ScoringAverage",2011
106,106,"Adam Scott",NA,70.73,778,11,"FirstTeeLateRound3ScoringAverage",2011
106,106,"John Senden",NA,70.73,778,11,"FirstTeeLateRound3ScoringAverage",2011
109,109,"Ben Martin",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2011
110,110,"Davis Love III",NA,70.78,637,9,"FirstTeeLateRound3ScoringAverage",2011
111,111,"Spencer Levin",NA,70.79,991,14,"FirstTeeLateRound3ScoringAverage",2011
112,112,"Ernie Els",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2011
112,112,"Garrett Willis",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2011
112,112,"YE Yang",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2011
115,115,"Rickie Fowler",NA,70.82,779,11,"FirstTeeLateRound3ScoringAverage",2011
116,116,"Scott Piercy",NA,70.83,425,6,"FirstTeeLateRound3ScoringAverage",2011
117,117,"Geoff Ogilvy",NA,70.86,496,7,"FirstTeeLateRound3ScoringAverage",2011
118,118,"Keegan Bradley",NA,70.88,567,8,"FirstTeeLateRound3ScoringAverage",2011
118,118,"Bubba Watson",NA,70.88,567,8,"FirstTeeLateRound3ScoringAverage",2011
120,120,"Cameron Tringale",NA,70.89,638,9,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Fabian Gomez",NA,71,284,4,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Charley Hoffman",NA,71,213,3,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Jerry Kelly",NA,71,497,7,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Bio Kim",NA,71,71,1,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Marc Leishman",NA,71,284,4,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Nick OHern",NA,71,710,10,"FirstTeeLateRound3ScoringAverage",2011
121,121,"Heath Slocum",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2011
128,128,"David Mathis",NA,71.2,356,5,"FirstTeeLateRound3ScoringAverage",2011
129,129,"DA Points",NA,71.22,641,9,"FirstTeeLateRound3ScoringAverage",2011
130,130,"Carl Pettersson",NA,71.25,570,8,"FirstTeeLateRound3ScoringAverage",2011
131,131,"Camilo Villegas",NA,71.29,499,7,"FirstTeeLateRound3ScoringAverage",2011
132,132,"Robert Allenby",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2011
132,132,"Troy Matteson",NA,71.33,642,9,"FirstTeeLateRound3ScoringAverage",2011
132,132,"Rod Pampling",NA,71.33,428,6,"FirstTeeLateRound3ScoringAverage",2011
132,132,"Michael Putnam",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2011
132,132,"Brandt Snedeker",NA,71.33,856,12,"FirstTeeLateRound3ScoringAverage",2011
132,132,"Boo Weekley",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2011
138,138,"Jeff Overton",NA,71.38,571,8,"FirstTeeLateRound3ScoringAverage",2011
139,139,"William McGirt",NA,71.42,857,12,"FirstTeeLateRound3ScoringAverage",2011
140,140,"Lucas Glover",NA,71.45,786,11,"FirstTeeLateRound3ScoringAverage",2011
141,141,"Stuart Appleby",NA,71.5,286,4,"FirstTeeLateRound3ScoringAverage",2011
141,141,"Derek Lamely",NA,71.5,143,2,"FirstTeeLateRound3ScoringAverage",2011
141,141,"Bill Lunde",NA,71.5,429,6,"FirstTeeLateRound3ScoringAverage",2011
141,141,"Martin Piller",NA,71.5,143,2,"FirstTeeLateRound3ScoringAverage",2011
145,145,"Jhonattan Vegas",NA,71.57,501,7,"FirstTeeLateRound3ScoringAverage",2011
146,146,"Steven Bowditch",NA,71.6,358,5,"FirstTeeLateRound3ScoringAverage",2011
147,147,"Ricky Barnes",NA,71.63,573,8,"FirstTeeLateRound3ScoringAverage",2011
148,148,"Phil Mickelson",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2011
148,148,"Rory Sabbatini",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2011
150,150,"Jason Dufner",NA,71.7,717,10,"FirstTeeLateRound3ScoringAverage",2011
151,151,"Kent Jones",NA,71.71,502,7,"FirstTeeLateRound3ScoringAverage",2011
152,152,"Michael Connell",NA,71.8,359,5,"FirstTeeLateRound3ScoringAverage",2011
153,153,"Chris Stroud",NA,71.88,575,8,"FirstTeeLateRound3ScoringAverage",2011
154,154,"Rich Beem",NA,72,72,1,"FirstTeeLateRound3ScoringAverage",2011
154,154,"Matt Bettencourt",NA,72,432,6,"FirstTeeLateRound3ScoringAverage",2011
154,154,"Jason Bohn",NA,72,360,5,"FirstTeeLateRound3ScoringAverage",2011
154,154,"DJ Brigman",NA,72,72,1,"FirstTeeLateRound3ScoringAverage",2011
154,154,"JP Hayes",NA,72,144,2,"FirstTeeLateRound3ScoringAverage",2011
154,154,"Troy Merritt",NA,72,72,1,"FirstTeeLateRound3ScoringAverage",2011
154,154,"Ryan Moore",NA,72,576,8,"FirstTeeLateRound3ScoringAverage",2011
154,154,"Mark Wilson",NA,72,432,6,"FirstTeeLateRound3ScoringAverage",2011
162,162,"Billy Mayfair",NA,72.11,649,9,"FirstTeeLateRound3ScoringAverage",2011
163,163,"Robert Garrigus",NA,72.25,578,8,"FirstTeeLateRound3ScoringAverage",2011
163,163,"Alex Prugh",NA,72.25,289,4,"FirstTeeLateRound3ScoringAverage",2011
165,165,"Stewart Cink",NA,72.33,434,6,"FirstTeeLateRound3ScoringAverage",2011
165,165,"Ben Crane",NA,72.33,434,6,"FirstTeeLateRound3ScoringAverage",2011
167,167,"Sergio Garcia",NA,72.4,724,10,"FirstTeeLateRound3ScoringAverage",2011
168,168,"JJ Henry",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2011
168,168,"Lee Janzen",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2011
168,168,"Roland Thatcher",NA,72.5,145,2,"FirstTeeLateRound3ScoringAverage",2011
171,171,"Chris Riley",NA,72.57,508,7,"FirstTeeLateRound3ScoringAverage",2011
172,172,"Chris DiMarco",NA,72.6,363,5,"FirstTeeLateRound3ScoringAverage",2011
173,173,"Charl Schwartzel",NA,72.71,509,7,"FirstTeeLateRound3ScoringAverage",2011
174,174,"Ryuji Imada",NA,72.75,291,4,"FirstTeeLateRound3ScoringAverage",2011
175,175,"Tom Gillis",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2011
175,175,"Rocco Mediate",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2011
177,177,"Ian Poulter",NA,73.2,366,5,"FirstTeeLateRound3ScoringAverage",2011
177,177,"Tag Ridings",NA,73.2,366,5,"FirstTeeLateRound3ScoringAverage",2011
177,177,"Josh Teater",NA,73.2,366,5,"FirstTeeLateRound3ScoringAverage",2011
180,180,"Chad Campbell",NA,73.25,586,8,"FirstTeeLateRound3ScoringAverage",2011
181,181,"James Driscoll",NA,73.33,220,3,"FirstTeeLateRound3ScoringAverage",2011
181,181,"Justin Hicks",NA,73.33,220,3,"FirstTeeLateRound3ScoringAverage",2011
183,183,"Jim Renner",NA,74,74,1,"FirstTeeLateRound3ScoringAverage",2011
183,183,"Paul Stankowski",NA,74,222,3,"FirstTeeLateRound3ScoringAverage",2011
185,185,"Joseph Bramlett",NA,76.5,153,2,"FirstTeeLateRound3ScoringAverage",2011
