"YTDSubParRoundsStreak_RANKTHISWEEK_2012","YTDSubParRoundsStreak_RANKLASTWEEK_2012","YTDSubParRoundsStreak_PLAYERNAME_2012","YTDSubParRoundsStreak__2012","YTDSubParRoundsStreak_VALUE_2012","stat_name","year"
71,71,"Richard Lee",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Bryce Molder",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Ryan Moore",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Geoff Ogilvy",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Louis Oosthuizen",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Tim Petrovic",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Dicky Pride",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Chez Reavie",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Kyle Reifers",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Alexandre Rocha",NA,6,"YTDSubParRoundsStreak",2012
71,71,"John Senden",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Kevin Streelman",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Chris Stroud",NA,6,"YTDSubParRoundsStreak",2012
71,71,"DJ Trahan",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Cameron Tringale",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Duffy Waldorf",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Jimmy Walker",NA,6,"YTDSubParRoundsStreak",2012
71,71,"Lee Westwood",NA,6,"YTDSubParRoundsStreak",2012
107,107,"Mark Anderson",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Sangmoon Bae",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Ricky Barnes",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Tommy Biershenk",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Keegan Bradley",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Scott Brown",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Chad Campbell",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Miguel Angel Carballo",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Roberto Castro",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Alex Cejka",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Gavin Coles",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Erik Compton",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Brian Davis",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Graham DeLaet",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Chris DiMarco",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Ken Duke",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Scott Dunlap",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Bob Estes",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Paul Goydos",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Padraig Harrington",NA,5,"YTDSubParRoundsStreak",2012
107,107,"JJ Henry",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Charley Hoffman",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Ryuji Imada",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Zach Johnson",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Jason Kokrak",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Jamie Lovemark",NA,5,"YTDSubParRoundsStreak",2012
107,107,"John Mallinger",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Rocco Mediate",NA,5,"YTDSubParRoundsStreak",2012
107,107,"John Merrick",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Zack Miller",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Garth Mulroy",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Nick OHern",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Joe Ogilvie",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Greg Owen",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Ian Poulter",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Patrick Reed",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Webb Simpson",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Kevin Stadler",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Brendan Steele",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Daniel Summerhays",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Roland Thatcher",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Camilo Villegas",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Nick Watney",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Boo Weekley",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Charlie Wi",NA,5,"YTDSubParRoundsStreak",2012
107,107,"Garrett Willis",NA,5,"YTDSubParRoundsStreak",2012
107,107,"YE Yang",NA,5,"YTDSubParRoundsStreak",2012
154,154,"Thomas Aiken",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Robert Allenby",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Stephen Ames",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Arjun Atwal",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Woody Austin",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Cameron Beckman",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Shane Bertsch",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Thomas Bjorn",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Kris Blanks",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Steven Bowditch",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Jonathan Byrd",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Greg Chalmers",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Gary Christian",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Glen Day",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Joe Durant",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Matt Every",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Tom Gillis",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Jason Gore",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Nathan Green",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Hunter Hamrick",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Brian Harman",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Billy Horschel",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Billy Hurley III",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Ryo Ishikawa",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Sung Kang",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Skip Kendall",NA,4,"YTDSubParRoundsStreak",2012
154,154,"JJ Killeen",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Colt Knost",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Spencer Levin",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Davis Love III",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Hunter Mahan",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Len Mattiace",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Billy Mayfair",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Francesco Molinari",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Ryan Palmer",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Rod Pampling",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Pat Perez",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Brett Quigley",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Kyle Stanley",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Shawn Stefani",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Kyle Thompson",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Peter Tomasulo",NA,4,"YTDSubParRoundsStreak",2012
154,154,"David Toms",NA,4,"YTDSubParRoundsStreak",2012
154,154,"Marc Turnesa",NA,4,"YTDSubParRoundsStreak",2012
198,198,"Eric Axley",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Aaron Baddeley",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Briny Baird",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Matt Bettencourt",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Guy Boros",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Michael Bradley",NA,3,"YTDSubParRoundsStreak",2012
198,198,"KJ Choi",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Stewart Cink",NA,3,"YTDSubParRoundsStreak",2012
198,198,"John Daly",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Marco Dawson",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Jamie Donaldson",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Marcus Fraser",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Robert Gamez",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Stephen Gangluff",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Mathias Gronberg",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Luke Guthrie",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Hunter Haas",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Lee Janzen",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Brandt Jobe",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Matt Jones",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Robert Karlsson",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Martin Kaymer",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Hank Kuehne",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Derek Lamely",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Marc Leishman",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Justin Leonard",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Edward Loar",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Jarrod Lyle",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Graeme McDowell",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Alexander Noren",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Tom Pernice Jr",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Jonathan Randolph",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Robert Rock",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Andres Romero",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Gene Sauers",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Patrick Sheehan",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Vaughn Taylor",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Jhonattan Vegas",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Steve Wheatcroft",NA,3,"YTDSubParRoundsStreak",2012
198,198,"Gary Woodland",NA,3,"YTDSubParRoundsStreak",2012
238,238,"Steven Alker",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Rich Beem",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Joseph Bramlett",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Mark Brooks",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Bart Bryant",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Rafa Cabrera Bello",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Mark Calcavecchia",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Alejandro Canizares",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Paul Casey",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Albin Choi",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Darren Clarke",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Chad Collins",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Robert Damron",NA,2,"YTDSubParRoundsStreak",2012
238,238,"David Duval",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Tadd Fujikawa",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Lucas Glover",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Branden Grace",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Todd Hamilton",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Jim Herman",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Randall Hutchison",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Freddie Jacobson",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Miguel Angel Jimenez",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Richard Johnson",NA,2,"YTDSubParRoundsStreak",2012
238,238,"KT Kim",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Anthony Kim",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Kelly Kraft",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Doug LaBelle II",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Neal Lancaster",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Tom Lehman",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Frank Lickliter II",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Peter Lonard",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Steve Lowery",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Joost Luiten",NA,2,"YTDSubParRoundsStreak",2012
238,238,"David Lynn",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Will Ma Kenzie",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Shaun Micheel",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Dustin Morris",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Toshinori Muto",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Arron Oberholser",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Thorbjorn Olesen",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Hennie Otto",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Juvic Pagunsan",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Carl Paulson",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Corey Pavin",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Kenny Perry",NA,2,"YTDSubParRoundsStreak",2012
238,238,"John Peterson",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Ted Purdy",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Fran Quinn",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Jeff Quinney",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Joey Snyder III",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Jordan Spieth",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Paul Stankowski",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Kevin Sutherland",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Derek Tolan",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Omar Uresti",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Scott Verplank",NA,2,"YTDSubParRoundsStreak",2012
238,238,"Willie Wood",NA,2,"YTDSubParRoundsStreak",2012
