"Par3Performance_RANKTHISWEEK_2009","Par3Performance_RANKLASTWEEK_2009","Par3Performance_PLAYERNAME_2009","Par3Performance_ROUNDS_2009","Par3Performance_STATUS_2009","Par3Performance_PAR3AVG_2009","Par3Performance_TOTALPAR_2009","stat_name","year"
167,167,"Woody Austin",84,40,3.12,1026,"Par3Performance",2009
167,167,"Troy Matteson",95,40,3.1,1164,"Par3Performance",2009
167,167,"Parker McLachlin",71,40,3.14,861,"Par3Performance",2009
170,170,"Jonathan Byrd",89,41,3.11,1086,"Par3Performance",2009
170,170,"Kent Jones",73,41,3.14,891,"Par3Performance",2009
170,170,"Ted Purdy",101,41,3.1,1221,"Par3Performance",2009
173,173,"Heath Slocum",95,42,3.11,1170,"Par3Performance",2009
174,174,"Charles Howell III",99,43,3.11,1203,"Par3Performance",2009
174,174,"Peter Tomasulo",61,43,3.17,750,"Par3Performance",2009
176,176,"Andres Romero",58,44,3.2,672,"Par3Performance",2009
176,176,"Marc Turnesa",77,44,3.14,933,"Par3Performance",2009
176,176,"Boo Weekley",79,44,3.14,924,"Par3Performance",2009
179,179,"Stuart Appleby",79,45,3.14,948,"Par3Performance",2009
180,180,"Adam Scott",53,52,3.25,618,"Par3Performance",2009
180,180,"Nicholas Thompson",96,52,3.13,1179,"Par3Performance",2009
182,182,"Glen Day",79,53,3.16,975,"Par3Performance",2009
182,182,"Carl Pettersson",86,53,3.15,1026,"Par3Performance",2009
184,184,"John Rollins",92,56,3.15,1119,"Par3Performance",2009
