"PercentageofAvailablePurseWon_RANKTHISWEEK_2016","PercentageofAvailablePurseWon_RANKLASTWEEK_2016","PercentageofAvailablePurseWon_PLAYERNAME_2016","PercentageofAvailablePurseWon_EVENTS_2016","PercentageofAvailablePurseWon_Pct_2016","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2016","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2016","stat_name","year"
79,99,"Danny Lee",16,0.9,1035744,115600000,"PercentageofAvailablePurseWon",2016
79,73,"David Toms",11,0.9,598002,66500000,"PercentageofAvailablePurseWon",2016
81,80,"Bernhard Langer",1,0.89,89000,1e+07,"PercentageofAvailablePurseWon",2016
82,75,"Jonas Blixt",16,0.88,875586,99600000,"PercentageofAvailablePurseWon",2016
82,82,"Marc Leishman",12,0.88,778586,88600000,"PercentageofAvailablePurseWon",2016
84,83,"Ryan Palmer",12,0.87,654945,74900000,"PercentageofAvailablePurseWon",2016
84,83,"Greg Yates",1,0.87,52959,6100000,"PercentageofAvailablePurseWon",2016
86,77,"Si Woo Kim",19,0.86,1017262,118500000,"PercentageofAvailablePurseWon",2016
87,77,"Scott Brown",17,0.85,896766,105400000,"PercentageofAvailablePurseWon",2016
87,85,"James Morrison",1,0.85,72000,8500000,"PercentageofAvailablePurseWon",2016
89,86,"Russell Henley",14,0.84,734959,87600000,"PercentageofAvailablePurseWon",2016
90,90,"Aaron Baddeley",15,0.81,729233,89800000,"PercentageofAvailablePurseWon",2016
90,90,"Thorbjorn Olesen",2,0.81,146000,1.8e+07,"PercentageofAvailablePurseWon",2016
92,92,"Tommy Fleetwood",1,0.8,68000,8500000,"PercentageofAvailablePurseWon",2016
92,122,"Lucas Glover",16,0.8,800388,99600000,"PercentageofAvailablePurseWon",2016
92,92,"David Howell",1,0.8,68000,8500000,"PercentageofAvailablePurseWon",2016
92,92,"Chez Reavie",16,0.8,810599,1.01e+08,"PercentageofAvailablePurseWon",2016
92,86,"Cameron Tringale",14,0.8,722177,90800000,"PercentageofAvailablePurseWon",2016
97,95,"John Huh",16,0.78,770168,98300000,"PercentageofAvailablePurseWon",2016
97,95,"Troy Merritt",14,0.78,728190,92800000,"PercentageofAvailablePurseWon",2016
97,95,"Jaco Van Zyl",1,0.78,74500,9500000,"PercentageofAvailablePurseWon",2016
97,95,"Harold Varner III",18,0.78,870094,111500000,"PercentageofAvailablePurseWon",2016
101,99,"KT Kim",2,0.77,138000,1.8e+07,"PercentageofAvailablePurseWon",2016
102,88,"Patrick Rodgers",16,0.76,736714,9.7e+07,"PercentageofAvailablePurseWon",2016
103,109,"Daniel Summerhays",15,0.75,735261,97700000,"PercentageofAvailablePurseWon",2016
104,103,"Scott Hend",3,0.74,184850,2.5e+07,"PercentageofAvailablePurseWon",2016
104,88,"Shane Lowry",10,0.74,578505,77700000,"PercentageofAvailablePurseWon",2016
106,77,"Bryson DeChambeau",5,0.73,259600,35700000,"PercentageofAvailablePurseWon",2016
107,104,"Brice Garnett",9,0.72,369364,51500000,"PercentageofAvailablePurseWon",2016
108,105,"Steve Stricker",8,0.71,369157,51800000,"PercentageofAvailablePurseWon",2016
109,107,"Ryan Blaum",1,0.68,42160,6200000,"PercentageofAvailablePurseWon",2016
109,101,"Jamie Donaldson",8,0.68,425638,6.3e+07,"PercentageofAvailablePurseWon",2016
111,109,"Thomas Pieters",3,0.67,162346,24300000,"PercentageofAvailablePurseWon",2016
112,111,"Jon Curran",18,0.66,726533,110600000,"PercentageofAvailablePurseWon",2016
113,106,"Zac Blair",18,0.65,737893,114400000,"PercentageofAvailablePurseWon",2016
113,119,"Gary Woodland",12,0.65,524590,80700000,"PercentageofAvailablePurseWon",2016
115,113,"Gonzalo Fdez Castano",2,0.64,65600,10300000,"PercentageofAvailablePurseWon",2016
115,113,"Paul Peterson",1,0.64,44508,7e+06,"PercentageofAvailablePurseWon",2016
115,113,"Bernd Wiesberger",7,0.64,364760,57200000,"PercentageofAvailablePurseWon",2016
118,119,"Paul Dunne",3,0.63,125666,2e+07,"PercentageofAvailablePurseWon",2016
118,180,"Retief Goosen",10,0.63,390985,62400000,"PercentageofAvailablePurseWon",2016
118,107,"Will Wilcox",16,0.63,631015,100100000,"PercentageofAvailablePurseWon",2016
121,127,"Miguel Angel Jimenez",1,0.61,52000,8500000,"PercentageofAvailablePurseWon",2016
121,122,"Sean OHair",14,0.61,538250,88700000,"PercentageofAvailablePurseWon",2016
121,132,"Johnson Wagner",14,0.61,500143,82200000,"PercentageofAvailablePurseWon",2016
121,127,"Chris Wood",5,0.61,265450,43800000,"PercentageofAvailablePurseWon",2016
121,127,"Xinjun Zhang",1,0.61,52000,8500000,"PercentageofAvailablePurseWon",2016
126,111,"Padraig Harrington",11,0.6,425872,71500000,"PercentageofAvailablePurseWon",2016
126,122,"Kyle Reifers",19,0.6,706456,117400000,"PercentageofAvailablePurseWon",2016
126,132,"Nick Watney",5,0.6,189880,31700000,"PercentageofAvailablePurseWon",2016
129,113,"Chad Collins",16,0.59,581429,98400000,"PercentageofAvailablePurseWon",2016
129,132,"Brian Harman",18,0.59,676817,114400000,"PercentageofAvailablePurseWon",2016
129,113,"Sung Kang",16,0.59,590921,99600000,"PercentageofAvailablePurseWon",2016
129,167,"Francesco Molinari",10,0.59,371813,62800000,"PercentageofAvailablePurseWon",2016
129,136,"Andy Sullivan",7,0.59,331734,56700000,"PercentageofAvailablePurseWon",2016
134,138,"Zecheng Dou",1,0.58,49000,8500000,"PercentageofAvailablePurseWon",2016
134,122,"Martin Laird",13,0.58,468157,80900000,"PercentageofAvailablePurseWon",2016
134,119,"Luke List",17,0.58,597348,102800000,"PercentageofAvailablePurseWon",2016
137,127,"Ricky Barnes",18,0.57,623464,108700000,"PercentageofAvailablePurseWon",2016
137,127,"Derek Fathauer",18,0.57,613458,1.08e+08,"PercentageofAvailablePurseWon",2016
137,132,"Adam Hadwin",16,0.57,571953,99600000,"PercentageofAvailablePurseWon",2016
137,143,"Nathan Holman",1,0.57,54000,9500000,"PercentageofAvailablePurseWon",2016
137,113,"Webb Simpson",10,0.57,377838,66100000,"PercentageofAvailablePurseWon",2016
137,136,"Brett Stegmaier",19,0.57,674873,118500000,"PercentageofAvailablePurseWon",2016
137,138,"Boo Weekley",17,0.57,581986,101500000,"PercentageofAvailablePurseWon",2016
144,145,"Tyrrell Hatton",1,0.56,47500,8500000,"PercentageofAvailablePurseWon",2016
144,145,"Alexander Noren",1,0.56,47500,8500000,"PercentageofAvailablePurseWon",2016
146,148,"Justin Leonard",8,0.55,274044,49500000,"PercentageofAvailablePurseWon",2016
146,143,"Scott Stallings",17,0.55,558713,102300000,"PercentageofAvailablePurseWon",2016
148,138,"Chad Campbell",18,0.54,618705,114400000,"PercentageofAvailablePurseWon",2016
148,149,"George Coetzee",2,0.54,68112,12500000,"PercentageofAvailablePurseWon",2016
148,149,"Victor Dubuisson",3,0.54,156500,2.9e+07,"PercentageofAvailablePurseWon",2016
148,149,"Marcus Fraser",2,0.54,102500,1.9e+07,"PercentageofAvailablePurseWon",2016
148,138,"Martin Kaymer",6,0.54,275009,50900000,"PercentageofAvailablePurseWon",2016
148,174,"John Senden",15,0.54,521637,96200000,"PercentageofAvailablePurseWon",2016
148,222,"Tim Wilkinson",11,0.54,348317,64600000,"PercentageofAvailablePurseWon",2016
155,154,"Wu Ashun",1,0.53,44791,8500000,"PercentageofAvailablePurseWon",2016
155,154,"Nick Cullen",1,0.53,44791,8500000,"PercentageofAvailablePurseWon",2016
155,154,"Trevor Fisher Jr",1,0.53,44791,8500000,"PercentageofAvailablePurseWon",2016
155,149,"Colt Knost",15,0.53,503943,95700000,"PercentageofAvailablePurseWon",2016
155,154,"WC Liang",1,0.53,44791,8500000,"PercentageofAvailablePurseWon",2016
155,138,"Steve Marino",14,0.53,446393,84200000,"PercentageofAvailablePurseWon",2016
155,154,"DJ Trahan",7,0.53,209353,39300000,"PercentageofAvailablePurseWon",2016
162,145,"Ian Poulter",10,0.52,347155,66700000,"PercentageofAvailablePurseWon",2016
162,161,"Jordan Zunic",1,0.52,49750,9500000,"PercentageofAvailablePurseWon",2016
164,164,"Kristoffer Broberg",1,0.51,48500,9500000,"PercentageofAvailablePurseWon",2016
164,164,"Thongchai Jaidee",6,0.51,240386,46900000,"PercentageofAvailablePurseWon",2016
164,164,"Trey Mullinax",2,0.51,49635,9800000,"PercentageofAvailablePurseWon",2016
167,167,"Gregory Bourdy",1,0.5,15112,3e+06,"PercentageofAvailablePurseWon",2016
167,167,"Daisuke Kataoka",1,0.5,28742,5800000,"PercentageofAvailablePurseWon",2016
167,154,"Spencer Levin",19,0.5,610267,121400000,"PercentageofAvailablePurseWon",2016
167,161,"Martin Piller",12,0.5,353827,71200000,"PercentageofAvailablePurseWon",2016
167,149,"Tyrone Van Aswegen",20,0.5,612554,121500000,"PercentageofAvailablePurseWon",2016
172,172,"Danie van Tonder",1,0.49,41375,8500000,"PercentageofAvailablePurseWon",2016
173,174,"Yi Cao",1,0.48,41000,8500000,"PercentageofAvailablePurseWon",2016
173,174,"Steven Jeffress",1,0.48,40750,8500000,"PercentageofAvailablePurseWon",2016
173,174,"Jerry Kelly",12,0.48,348158,72100000,"PercentageofAvailablePurseWon",2016
173,167,"Anirban Lahiri",13,0.48,469120,97300000,"PercentageofAvailablePurseWon",2016
173,174,"Marc Warren",1,0.48,40375,8500000,"PercentageofAvailablePurseWon",2016
178,180,"Hudson Swafford",17,0.47,498522,107100000,"PercentageofAvailablePurseWon",2016
179,184,"Joe Affrunti",2,0.46,64909,1.4e+07,"PercentageofAvailablePurseWon",2016
179,167,"Blayne Barber",16,0.46,461614,99500000,"PercentageofAvailablePurseWon",2016
179,172,"David Hearn",18,0.46,532220,114900000,"PercentageofAvailablePurseWon",2016
182,174,"Hiroshi Iwata",18,0.45,511382,113100000,"PercentageofAvailablePurseWon",2016
183,186,"Tom Hoge",15,0.44,391152,89200000,"PercentageofAvailablePurseWon",2016
184,180,"Ben Martin",14,0.43,392849,90700000,"PercentageofAvailablePurseWon",2016
184,180,"Nick Taylor",17,0.43,451869,104200000,"PercentageofAvailablePurseWon",2016
186,184,"Stuart Appleby",13,0.42,344669,82300000,"PercentageofAvailablePurseWon",2016
186,154,"Bud Cauley",6,0.42,154016,36400000,"PercentageofAvailablePurseWon",2016
186,187,"SSP Chawrasia",2,0.42,65580,15500000,"PercentageofAvailablePurseWon",2016
186,187,"Mark Hubbard",20,0.42,510915,121500000,"PercentageofAvailablePurseWon",2016
186,187,"Richard Lee",2,0.42,65230,15500000,"PercentageofAvailablePurseWon",2016
191,196,"Robert Streb",16,0.41,464828,114400000,"PercentageofAvailablePurseWon",2016
192,192,"James Driscoll",1,0.4,24800,6200000,"PercentageofAvailablePurseWon",2016
192,191,"Jason Gore",15,0.4,387315,96100000,"PercentageofAvailablePurseWon",2016
192,192,"Yusaku Miyazato",2,0.4,61234,15300000,"PercentageofAvailablePurseWon",2016
195,237,"Chesson Hadley",16,0.39,392010,99300000,"PercentageofAvailablePurseWon",2016
195,196,"Seung Yul Noh",17,0.39,392330,100900000,"PercentageofAvailablePurseWon",2016
195,187,"Cameron Smith",14,0.39,365703,93700000,"PercentageofAvailablePurseWon",2016
198,201,"Dean Burmester",1,0.38,11400,3e+06,"PercentageofAvailablePurseWon",2016
199,192,"Tyler Aldridge",18,0.37,399928,108400000,"PercentageofAvailablePurseWon",2016
199,192,"Bronson Burgoon",17,0.37,377547,101900000,"PercentageofAvailablePurseWon",2016
199,204,"Danny Chia",2,0.37,56890,15500000,"PercentageofAvailablePurseWon",2016
199,204,"Andrew Dodt",2,0.37,57915,15500000,"PercentageofAvailablePurseWon",2016
199,196,"Matt Jones",15,0.37,373504,102200000,"PercentageofAvailablePurseWon",2016
204,207,"Keegan Bradley",14,0.36,335951,93700000,"PercentageofAvailablePurseWon",2016
204,207,"Stewart Cink",14,0.36,314798,88400000,"PercentageofAvailablePurseWon",2016
204,207,"Luke Guthrie",11,0.36,230507,64500000,"PercentageofAvailablePurseWon",2016
204,196,"Morgan Hoffmann",15,0.36,339168,93200000,"PercentageofAvailablePurseWon",2016
204,207,"Satoshi Kodaira",2,0.36,51958,14300000,"PercentageofAvailablePurseWon",2016
204,204,"Jeff Overton",17,0.36,375252,1.05e+08,"PercentageofAvailablePurseWon",2016
204,207,"Andres Romero",8,0.36,164250,4.6e+07,"PercentageofAvailablePurseWon",2016
204,201,"Vijay Singh",13,0.36,317006,87200000,"PercentageofAvailablePurseWon",2016
204,196,"Kyle Stanley",17,0.36,366962,102400000,"PercentageofAvailablePurseWon",2016
204,207,"Hunter Stewart",7,0.36,149977,42200000,"PercentageofAvailablePurseWon",2016
204,213,"Chris Stroud",17,0.36,374122,104600000,"PercentageofAvailablePurseWon",2016
204,215,"Camilo Villegas",16,0.36,359999,100400000,"PercentageofAvailablePurseWon",2016
216,201,"Greg Owen",18,0.35,405652,115300000,"PercentageofAvailablePurseWon",2016
217,213,"Michael Kim",18,0.34,367522,108200000,"PercentageofAvailablePurseWon",2016
218,228,"Scott Langley",13,0.33,257168,78600000,"PercentageofAvailablePurseWon",2016
218,218,"Cameron Percy",7,0.33,130033,39500000,"PercentageofAvailablePurseWon",2016
220,221,"Nick Mason",1,0.32,18661,5800000,"PercentageofAvailablePurseWon",2016
221,215,"Steven Bowditch",14,0.31,312160,99600000,"PercentageofAvailablePurseWon",2016
221,218,"Ernie Els",10,0.31,213943,68500000,"PercentageofAvailablePurseWon",2016
223,218,"Thomas Aiken",13,0.3,246390,81900000,"PercentageofAvailablePurseWon",2016
223,215,"Davis Love III",11,0.3,222421,73200000,"PercentageofAvailablePurseWon",2016
223,222,"Rob Oppenheim",11,0.3,194269,64700000,"PercentageofAvailablePurseWon",2016
226,222,"Whee Kim",18,0.29,320553,109500000,"PercentageofAvailablePurseWon",2016
227,226,"Tim Clark",7,0.28,110360,4e+07,"PercentageofAvailablePurseWon",2016
228,225,"Ben Crane",17,0.27,293393,108100000,"PercentageofAvailablePurseWon",2016
229,229,"Jorge Fernandez Valdes",1,0.26,7705,3e+06,"PercentageofAvailablePurseWon",2016
229,229,"Brandon Hagy",2,0.26,33226,12600000,"PercentageofAvailablePurseWon",2016
229,226,"Will Ma Kenzie",17,0.26,268289,101700000,"PercentageofAvailablePurseWon",2016
229,229,"Ryan Ruffels",6,0.26,100802,38900000,"PercentageofAvailablePurseWon",2016
229,243,"Dawie van der Walt",16,0.26,250278,96700000,"PercentageofAvailablePurseWon",2016
234,233,"Larry Mize",1,0.25,24900,1e+07,"PercentageofAvailablePurseWon",2016
234,233,"Marc Turnesa",5,0.25,69390,27300000,"PercentageofAvailablePurseWon",2016
236,237,"Angel Cabrera",13,0.24,206677,87700000,"PercentageofAvailablePurseWon",2016
236,229,"Brendon de Jonge",19,0.24,282112,117400000,"PercentageofAvailablePurseWon",2016
236,237,"Benjamin Taylor",1,0.24,16968,7e+06,"PercentageofAvailablePurseWon",2016
239,233,"George McNeill",13,0.23,179894,78400000,"PercentageofAvailablePurseWon",2016
239,243,"Curtis Reed",1,0.23,14012,6200000,"PercentageofAvailablePurseWon",2016
239,233,"Michael Thompson",14,0.23,191021,83100000,"PercentageofAvailablePurseWon",2016
242,237,"JJ Henry",14,0.22,197603,90400000,"PercentageofAvailablePurseWon",2016
242,245,"Hunter Mahan",14,0.22,217625,97400000,"PercentageofAvailablePurseWon",2016
242,245,"Prayad Marksaeng",1,0.22,15540,7e+06,"PercentageofAvailablePurseWon",2016
242,237,"Sam Saunders",15,0.22,204119,91100000,"PercentageofAvailablePurseWon",2016
242,237,"Mark Wilson",13,0.22,171846,78900000,"PercentageofAvailablePurseWon",2016
247,249,"Matt Atkins",1,0.21,11970,5700000,"PercentageofAvailablePurseWon",2016
247,249,"Ben Leong",1,0.21,14630,7e+06,"PercentageofAvailablePurseWon",2016
249,251,"Shane Bertsch",9,0.2,105492,53500000,"PercentageofAvailablePurseWon",2016
249,251,"Erik Compton",16,0.2,194407,97900000,"PercentageofAvailablePurseWon",2016
249,272,"Robert Garrigus",11,0.2,127171,64600000,"PercentageofAvailablePurseWon",2016
249,245,"Kelly Kraft",12,0.2,138915,71200000,"PercentageofAvailablePurseWon",2016
249,251,"Scott Pinckney",18,0.2,221366,111100000,"PercentageofAvailablePurseWon",2016
254,255,"Arie Ahmad Irawan",1,0.19,13230,7e+06,"PercentageofAvailablePurseWon",2016
254,255,"Mardan Mamat",1,0.19,13440,7e+06,"PercentageofAvailablePurseWon",2016
254,255,"Henrik Norlander",13,0.19,146177,7.7e+07,"PercentageofAvailablePurseWon",2016
254,255,"Jin Park",1,0.19,11968,6400000,"PercentageofAvailablePurseWon",2016
254,255,"Hideto Tanihara",1,0.19,11252,5800000,"PercentageofAvailablePurseWon",2016
259,245,"Jonathan Byrd",6,0.18,58655,33500000,"PercentageofAvailablePurseWon",2016
259,255,"Matt Every",14,0.18,158452,90200000,"PercentageofAvailablePurseWon",2016
259,262,"Billy Mayfair",3,0.18,23681,13300000,"PercentageofAvailablePurseWon",2016
259,255,"Shawn Stefani",16,0.18,168351,95100000,"PercentageofAvailablePurseWon",2016
263,264,"Michael Bradley",5,0.17,45729,27300000,"PercentageofAvailablePurseWon",2016
263,267,"Derek Ernst",12,0.17,123245,7.1e+07,"PercentageofAvailablePurseWon",2016
263,264,"Tim Herron",7,0.17,67842,39300000,"PercentageofAvailablePurseWon",2016
263,264,"Michael Putnam",7,0.17,65600,39500000,"PercentageofAvailablePurseWon",2016
263,267,"Steve Wheatcroft",16,0.17,165884,98400000,"PercentageofAvailablePurseWon",2016
268,267,"Steve Flesch",3,0.16,21054,13300000,"PercentageofAvailablePurseWon",2016
268,262,"Andres Gonzales",17,0.16,170068,103300000,"PercentageofAvailablePurseWon",2016
268,267,"Ryo Ishikawa",6,0.16,62102,38200000,"PercentageofAvailablePurseWon",2016
268,251,"Ollie Schniederjans",7,0.16,68584,42200000,"PercentageofAvailablePurseWon",2016
272,271,"Greg Chalmers",5,0.15,44791,30400000,"PercentageofAvailablePurseWon",2016
273,272,"Frank Lickliter II",4,0.14,28985,20300000,"PercentageofAvailablePurseWon",2016
273,272,"Rory Sabbatini",14,0.14,119213,84300000,"PercentageofAvailablePurseWon",2016
275,275,"Cameron Beckman",7,0.13,52855,39200000,"PercentageofAvailablePurseWon",2016
275,275,"Mark Hensby",2,0.13,10944,8700000,"PercentageofAvailablePurseWon",2016
275,275,"Carlos Ortiz",17,0.13,138104,104700000,"PercentageofAvailablePurseWon",2016
278,278,"John Rollins",5,0.12,31888,2.6e+07,"PercentageofAvailablePurseWon",2016
279,280,"Ken Duke",9,0.11,61335,55200000,"PercentageofAvailablePurseWon",2016
279,280,"Brian Gay",8,0.11,57419,50300000,"PercentageofAvailablePurseWon",2016
279,280,"John Merrick",7,0.11,42188,38400000,"PercentageofAvailablePurseWon",2016
279,278,"DA Points",11,0.11,70534,65600000,"PercentageofAvailablePurseWon",2016
283,304,"Matt Dobyns",5,0.1,29101,2.8e+07,"PercentageofAvailablePurseWon",2016
283,280,"DH Lee",13,0.1,73474,7.7e+07,"PercentageofAvailablePurseWon",2016
283,284,"Wes Roach",12,0.1,70530,69800000,"PercentageofAvailablePurseWon",2016
286,285,"Fred Funk",4,0.09,18661,20700000,"PercentageofAvailablePurseWon",2016
286,285,"Rhein Gibson",13,0.09,68127,77500000,"PercentageofAvailablePurseWon",2016
286,285,"Billy Hurley III",8,0.09,39313,45400000,"PercentageofAvailablePurseWon",2016
286,285,"Tim Petrovic",3,0.09,11286,12800000,"PercentageofAvailablePurseWon",2016
286,285,"Adam Svensson",2,0.09,7705,8700000,"PercentageofAvailablePurseWon",2016
291,290,"Eric Axley",3,0.08,9861,12800000,"PercentageofAvailablePurseWon",2016
291,290,"Austin Connelly",3,0.08,15050,18800000,"PercentageofAvailablePurseWon",2016
291,290,"Lucas Lee",9,0.08,41253,51400000,"PercentageofAvailablePurseWon",2016
291,290,"Rod Pampling",8,0.08,34468,45800000,"PercentageofAvailablePurseWon",2016
295,294,"Miguel Angel Carballo",11,0.07,44433,63300000,"PercentageofAvailablePurseWon",2016
