"Approaches200yardsRghRTP_RANKTHISWEEK_2013","Approaches200yardsRghRTP_RANKLASTWEEK_2013","Approaches200yardsRghRTP_PLAYERNAME_2013","Approaches200yardsRghRTP_ROUNDS_2013","Approaches200yardsRghRTP_AVGRTP_2013","stat_name","year"
1,1,"Adam Scott",61,-0.619,"Approaches200yardsRghRTP",2013
2,2,"Rory McIlroy",56,-0.483,"Approaches200yardsRghRTP",2013
3,3,"Webb Simpson",92,-0.378,"Approaches200yardsRghRTP",2013
4,4,"Jason Kokrak",78,-0.354,"Approaches200yardsRghRTP",2013
5,5,"Charles Howell III",87,-0.346,"Approaches200yardsRghRTP",2013
6,6,"Steve Stricker",51,-0.333,"Approaches200yardsRghRTP",2013
7,7,"Aaron Baddeley",68,-0.319,"Approaches200yardsRghRTP",2013
8,8,"Ryan Palmer",79,-0.31,"Approaches200yardsRghRTP",2013
9,9,"Charley Hoffman",84,-0.304,"Approaches200yardsRghRTP",2013
10,10,"Ernie Els",63,-0.3,"Approaches200yardsRghRTP",2013
11,11,"Josh Teater",86,-0.275,"Approaches200yardsRghRTP",2013
12,12,"Bubba Watson",76,-0.267,"Approaches200yardsRghRTP",2013
13,13,"Harris English",95,-0.264,"Approaches200yardsRghRTP",2013
14,14,"Ben Crane",62,-0.25,"Approaches200yardsRghRTP",2013
14,14,"Tag Ridings",69,-0.25,"Approaches200yardsRghRTP",2013
14,14,"Kevin Streelman",86,-0.25,"Approaches200yardsRghRTP",2013
14,14,"Lee Westwood",70,-0.25,"Approaches200yardsRghRTP",2013
18,18,"Keegan Bradley",88,-0.243,"Approaches200yardsRghRTP",2013
19,19,"Ian Poulter",59,-0.227,"Approaches200yardsRghRTP",2013
20,20,"Jimmy Walker",84,-0.21,"Approaches200yardsRghRTP",2013
21,21,"Matt Every",89,-0.204,"Approaches200yardsRghRTP",2013
22,22,"Jason Dufner",78,-0.2,"Approaches200yardsRghRTP",2013
23,23,"Peter Hanson",45,-0.192,"Approaches200yardsRghRTP",2013
24,24,"Sean OHair",56,-0.185,"Approaches200yardsRghRTP",2013
25,25,"Robert Garrigus",69,-0.184,"Approaches200yardsRghRTP",2013
26,26,"Russell Henley",80,-0.176,"Approaches200yardsRghRTP",2013
27,27,"Hunter Mahan",91,-0.171,"Approaches200yardsRghRTP",2013
27,27,"Shawn Stefani",63,-0.171,"Approaches200yardsRghRTP",2013
29,29,"Luke List",65,-0.17,"Approaches200yardsRghRTP",2013
30,30,"Charlie Beljan",62,-0.167,"Approaches200yardsRghRTP",2013
30,30,"DH Lee",65,-0.167,"Approaches200yardsRghRTP",2013
30,30,"Cameron Percy",68,-0.167,"Approaches200yardsRghRTP",2013
30,30,"Kevin Stadler",83,-0.167,"Approaches200yardsRghRTP",2013
34,34,"Jason Day",86,-0.162,"Approaches200yardsRghRTP",2013
35,35,"Matt Kuchar",93,-0.159,"Approaches200yardsRghRTP",2013
36,36,"Brad Fritsch",81,-0.158,"Approaches200yardsRghRTP",2013
36,36,"Martin Kaymer",61,-0.158,"Approaches200yardsRghRTP",2013
36,36,"Bo Van Pelt",72,-0.158,"Approaches200yardsRghRTP",2013
39,39,"Kyle Stanley",71,-0.156,"Approaches200yardsRghRTP",2013
40,40,"Billy Horschel",96,-0.15,"Approaches200yardsRghRTP",2013
41,41,"William McGirt",75,-0.149,"Approaches200yardsRghRTP",2013
42,42,"Matt Jones",83,-0.146,"Approaches200yardsRghRTP",2013
43,43,"Bill Haas",85,-0.139,"Approaches200yardsRghRTP",2013
43,43,"Charl Schwartzel",69,-0.139,"Approaches200yardsRghRTP",2013
