"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2010","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2010","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2010","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2010","FirstTeeEarlyPar4ScoringAverage_AVG_2010","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2010","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2010","stat_name","year"
1,1,"Chris Riley",73,3.92,996,254,"FirstTeeEarlyPar4ScoringAverage",2010
1,1,"Dean Wilson",54,3.92,744,190,"FirstTeeEarlyPar4ScoringAverage",2010
3,3,"Rory McIlroy",54,3.94,859,218,"FirstTeeEarlyPar4ScoringAverage",2010
3,3,"Jeev Milkha Singh",59,3.94,824,209,"FirstTeeEarlyPar4ScoringAverage",2010
3,3,"Kevin Sutherland",86,3.94,980,249,"FirstTeeEarlyPar4ScoringAverage",2010
6,6,"Paul Casey",64,3.96,708,179,"FirstTeeEarlyPar4ScoringAverage",2010
6,6,"Joe Durant",67,3.96,970,245,"FirstTeeEarlyPar4ScoringAverage",2010
6,6,"John Rollins",81,3.96,1078,272,"FirstTeeEarlyPar4ScoringAverage",2010
6,6,"Chris Stroud",90,3.96,1149,290,"FirstTeeEarlyPar4ScoringAverage",2010
10,10,"Stephen Ames",75,3.97,1247,314,"FirstTeeEarlyPar4ScoringAverage",2010
10,10,"Graham DeLaet",88,3.97,1253,316,"FirstTeeEarlyPar4ScoringAverage",2010
10,10,"Bryce Molder",84,3.97,912,230,"FirstTeeEarlyPar4ScoringAverage",2010
10,10,"Kevin Na",94,3.97,1255,316,"FirstTeeEarlyPar4ScoringAverage",2010
10,10,"Pat Perez",90,3.97,1430,360,"FirstTeeEarlyPar4ScoringAverage",2010
10,10,"Charlie Wi",95,3.97,1220,307,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Chad Collins",87,3.98,1213,305,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Chris Couch",66,3.98,828,208,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Ben Crane",85,3.98,1581,397,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Luke Donald",71,3.98,697,175,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Ernie Els",72,3.98,843,212,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Brian Gay",101,3.98,1793,450,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Bill Haas",87,3.98,1048,263,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"JJ Henry",92,3.98,1631,410,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"JB Holmes",100,3.98,1438,361,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Freddie Jacobson",83,3.98,1433,360,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Matt Kuchar",97,3.98,1214,305,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Scott McCarron",90,3.98,1261,317,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Cameron Percy",73,3.98,907,228,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Rory Sabbatini",79,3.98,1314,330,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Michael Sim",64,3.98,832,209,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Nicholas Thompson",88,3.98,984,247,"FirstTeeEarlyPar4ScoringAverage",2010
16,16,"Boo Weekley",88,3.98,1257,316,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Ricky Barnes",103,3.99,1463,367,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Angel Cabrera",64,3.99,591,148,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Chris DiMarco",88,3.99,1588,398,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Steve Elkington",74,3.99,962,241,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Retief Goosen",75,3.99,1041,261,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Paul Goydos",78,3.99,1022,256,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Charley Hoffman",85,3.99,1038,260,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Jerry Kelly",99,3.99,1306,327,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Carl Pettersson",99,3.99,1336,335,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Justin Rose",78,3.99,1160,291,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Vijay Singh",75,3.99,1057,265,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Heath Slocum",97,3.99,1371,344,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Kevin Streelman",90,3.99,1352,339,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Steve Stricker",73,3.99,731,183,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Brian Stuard",81,3.99,913,229,"FirstTeeEarlyPar4ScoringAverage",2010
33,33,"Brett Wetterich",54,3.99,838,210,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Briny Baird",87,4,1412,353,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Greg Chalmers",93,4,1315,329,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Stewart Cink",84,4,1207,302,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Tim Clark",88,4,1339,335,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Brendon de Jonge",114,4,1407,352,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Tom Gillis",97,4,1654,413,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Cliff Kresge",50,4,893,223,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Michael Letzig",84,4,1355,339,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"James Nitties",92,4,1181,295,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Sean OHair",84,4,892,223,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Greg Owen",69,4,764,191,"FirstTeeEarlyPar4ScoringAverage",2010
49,49,"Webb Simpson",98,4,1149,287,"FirstTeeEarlyPar4ScoringAverage",2010
