"ReverseBounceBack_RANKTHISWEEK_2013","ReverseBounceBack_RANKLASTWEEK_2013","ReverseBounceBack_PLAYERNAME_2013","ReverseBounceBack_ROUNDS_2013","ReverseBounceBack_PctUNDERTHENOVERPAR_2013","ReverseBounceBack_TOTALUNDERTHENOVERPAR_2013","ReverseBounceBack_UNDERPAR_2013","stat_name","year"
26,26,"Dicky Pride",71,14.08,29,206,"ReverseBounceBack",2013
27,27,"Doug LaBelle II",72,14.1,33,234,"ReverseBounceBack",2013
28,28,"Stuart Appleby",88,14.13,39,276,"ReverseBounceBack",2013
29,29,"Troy Matteson",68,14.14,28,198,"ReverseBounceBack",2013
30,30,"Sergio Garcia",65,14.22,32,225,"ReverseBounceBack",2013
30,30,"Justin Rose",62,14.22,33,232,"ReverseBounceBack",2013
32,32,"Jordan Spieth",82,14.29,45,315,"ReverseBounceBack",2013
32,32,"Andrew Svoboda",46,14.29,19,133,"ReverseBounceBack",2013
32,32,"Nicholas Thompson",99,14.29,48,336,"ReverseBounceBack",2013
35,35,"Jimmy Walker",84,14.33,43,300,"ReverseBounceBack",2013
36,36,"Bo Van Pelt",72,14.35,33,230,"ReverseBounceBack",2013
37,37,"Geoff Ogilvy",57,14.45,25,173,"ReverseBounceBack",2013
38,38,"Jim Furyk",80,14.5,38,262,"ReverseBounceBack",2013
39,39,"Brian Davis",91,14.51,47,324,"ReverseBounceBack",2013
40,40,"Henrik Stenson",65,14.53,34,234,"ReverseBounceBack",2013
41,41,"Bob Estes",66,14.55,31,213,"ReverseBounceBack",2013
42,42,"Tim Clark",64,14.74,28,190,"ReverseBounceBack",2013
43,43,"Billy Horschel",96,14.8,53,358,"ReverseBounceBack",2013
44,44,"Brandt Snedeker",79,14.84,46,310,"ReverseBounceBack",2013
45,45,"Hunter Mahan",91,15,45,300,"ReverseBounceBack",2013
46,46,"Matt Jones",83,15.07,44,292,"ReverseBounceBack",2013
47,47,"James Hahn",78,15.15,40,264,"ReverseBounceBack",2013
48,48,"William McGirt",75,15.16,37,244,"ReverseBounceBack",2013
49,49,"George McNeill",68,15.18,34,224,"ReverseBounceBack",2013
50,50,"Nick Watney",88,15.23,46,302,"ReverseBounceBack",2013
51,51,"Erik Compton",74,15.48,37,239,"ReverseBounceBack",2013
52,52,"Charl Schwartzel",69,15.53,41,264,"ReverseBounceBack",2013
53,53,"Zach Johnson",84,15.57,45,289,"ReverseBounceBack",2013
54,54,"Robert Streb",75,15.58,36,231,"ReverseBounceBack",2013
55,55,"Peter Hanson",45,15.6,22,141,"ReverseBounceBack",2013
56,56,"Cameron Percy",68,15.69,32,204,"ReverseBounceBack",2013
57,57,"Adam Scott",61,15.7,35,223,"ReverseBounceBack",2013
57,57,"Kevin Stadler",83,15.7,46,293,"ReverseBounceBack",2013
59,59,"Keegan Bradley",88,15.72,50,318,"ReverseBounceBack",2013
60,60,"Webb Simpson",92,15.79,51,323,"ReverseBounceBack",2013
61,61,"Chris Kirk",89,15.84,54,341,"ReverseBounceBack",2013
62,62,"Daniel Summerhays",83,15.88,47,296,"ReverseBounceBack",2013
63,63,"Jeff Maggert",63,15.92,32,201,"ReverseBounceBack",2013
64,64,"Trevor Immelman",73,15.93,29,182,"ReverseBounceBack",2013
65,65,"Scott Piercy",78,15.95,41,257,"ReverseBounceBack",2013
66,66,"Sangmoon Bae",83,16.14,51,316,"ReverseBounceBack",2013
67,67,"Steve LeBrun",66,16.16,32,198,"ReverseBounceBack",2013
67,67,"Shawn Stefani",63,16.16,32,198,"ReverseBounceBack",2013
69,69,"Alistair Presnell",59,16.17,27,167,"ReverseBounceBack",2013
70,70,"Jerry Kelly",75,16.33,40,245,"ReverseBounceBack",2013
71,71,"Rory McIlroy",56,16.43,35,213,"ReverseBounceBack",2013
72,72,"Brian Gay",79,16.47,41,249,"ReverseBounceBack",2013
73,73,"Kevin Chappell",80,16.55,46,278,"ReverseBounceBack",2013
73,73,"Kevin Streelman",86,16.55,48,290,"ReverseBounceBack",2013
75,75,"Morgan Hoffmann",64,16.6,40,241,"ReverseBounceBack",2013
76,76,"Nicolas Colsaerts",50,16.67,22,132,"ReverseBounceBack",2013
76,76,"Brad Fritsch",81,16.67,45,270,"ReverseBounceBack",2013
76,76,"Charley Hoffman",84,16.67,53,318,"ReverseBounceBack",2013
76,76,"Brendan Steele",86,16.67,45,270,"ReverseBounceBack",2013
76,76,"DJ Trahan",48,16.67,26,156,"ReverseBounceBack",2013
76,76,"Boo Weekley",100,16.67,57,342,"ReverseBounceBack",2013
82,82,"Fabian Gomez",65,16.75,35,209,"ReverseBounceBack",2013
83,83,"Jim Herman",59,16.76,31,185,"ReverseBounceBack",2013
84,84,"Chris Stroud",88,16.78,50,298,"ReverseBounceBack",2013
85,85,"Camilo Villegas",79,16.79,44,262,"ReverseBounceBack",2013
86,86,"Ryan Palmer",79,16.94,51,301,"ReverseBounceBack",2013
87,87,"Stephen Ames",49,16.99,26,153,"ReverseBounceBack",2013
88,88,"Jonas Blixt",76,17.03,39,229,"ReverseBounceBack",2013
89,89,"Jason Dufner",78,17.05,45,264,"ReverseBounceBack",2013
90,90,"Ricky Barnes",74,17.06,36,211,"ReverseBounceBack",2013
90,90,"Justin Hicks",79,17.06,43,252,"ReverseBounceBack",2013
92,92,"Jason Day",86,17.08,48,281,"ReverseBounceBack",2013
93,93,"Graham DeLaet",94,17.1,59,345,"ReverseBounceBack",2013
94,94,"Matt Every",89,17.13,56,327,"ReverseBounceBack",2013
95,95,"Freddie Jacobson",63,17.17,34,198,"ReverseBounceBack",2013
96,96,"Martin Flores",83,17.2,48,279,"ReverseBounceBack",2013
97,97,"Tag Ridings",69,17.22,36,209,"ReverseBounceBack",2013
98,98,"Carl Pettersson",82,17.25,44,255,"ReverseBounceBack",2013
99,99,"Jeff Overton",78,17.28,47,272,"ReverseBounceBack",2013
100,100,"Brian Harman",89,17.33,48,277,"ReverseBounceBack",2013
101,101,"John Rollins",77,17.34,43,248,"ReverseBounceBack",2013
102,102,"Graeme McDowell",53,17.36,25,144,"ReverseBounceBack",2013
103,103,"JJ Henry",83,17.43,42,241,"ReverseBounceBack",2013
104,104,"Brandt Jobe",62,17.49,32,183,"ReverseBounceBack",2013
105,105,"John Huh",88,17.54,50,285,"ReverseBounceBack",2013
106,106,"James Driscoll",76,17.65,45,255,"ReverseBounceBack",2013
107,107,"Josh Teater",86,17.67,50,283,"ReverseBounceBack",2013
108,108,"Tom Gillis",69,17.71,34,192,"ReverseBounceBack",2013
109,109,"Jin Park",52,17.76,27,152,"ReverseBounceBack",2013
110,110,"Rickie Fowler",75,17.8,47,264,"ReverseBounceBack",2013
111,111,"Andres Romero",63,17.84,38,213,"ReverseBounceBack",2013
112,112,"Bobby Gates",49,17.89,22,123,"ReverseBounceBack",2013
113,113,"Dustin Johnson",71,17.94,47,262,"ReverseBounceBack",2013
114,114,"Stewart Cink",71,17.95,42,234,"ReverseBounceBack",2013
115,115,"Ben Kohles",75,18.02,40,222,"ReverseBounceBack",2013
115,115,"Lee Williams",62,18.02,31,172,"ReverseBounceBack",2013
117,117,"Angel Cabrera",73,18.03,44,244,"ReverseBounceBack",2013
118,118,"Jason Bohn",70,18.04,46,255,"ReverseBounceBack",2013
119,119,"Darron Stiles",51,18.06,26,144,"ReverseBounceBack",2013
120,120,"Steven Bowditch",67,18.1,42,232,"ReverseBounceBack",2013
120,120,"Seung Yul Noh",71,18.1,40,221,"ReverseBounceBack",2013
122,122,"David Toms",49,18.12,27,149,"ReverseBounceBack",2013
123,123,"Patrick Reed",83,18.21,53,291,"ReverseBounceBack",2013
124,124,"Pat Perez",69,18.22,45,247,"ReverseBounceBack",2013
125,125,"Rory Sabbatini",86,18.32,59,322,"ReverseBounceBack",2013
126,126,"Harris English",95,18.36,65,354,"ReverseBounceBack",2013
127,127,"Luke Guthrie",82,18.37,52,283,"ReverseBounceBack",2013
128,128,"David Mathis",71,18.45,38,206,"ReverseBounceBack",2013
129,129,"Kyle Stanley",71,18.47,41,222,"ReverseBounceBack",2013
130,130,"Michael Bradley",56,18.54,28,151,"ReverseBounceBack",2013
131,131,"Ryo Ishikawa",72,18.64,41,220,"ReverseBounceBack",2013
131,131,"DA Points",87,18.64,55,295,"ReverseBounceBack",2013
133,133,"Eric Meierdierks",48,18.71,26,139,"ReverseBounceBack",2013
134,134,"Scott Gardiner",61,18.82,35,186,"ReverseBounceBack",2013
135,135,"Chad Campbell",78,18.83,45,239,"ReverseBounceBack",2013
136,136,"Russell Henley",80,18.86,53,281,"ReverseBounceBack",2013
137,137,"Will Claxton",67,18.89,34,180,"ReverseBounceBack",2013
138,138,"Robert Karlsson",56,18.99,30,158,"ReverseBounceBack",2013
139,139,"David Lingmerth",68,19.15,45,235,"ReverseBounceBack",2013
139,139,"Chez Reavie",72,19.15,45,235,"ReverseBounceBack",2013
141,141,"Vijay Singh",61,19.19,33,172,"ReverseBounceBack",2013
142,142,"Aaron Baddeley",68,19.2,43,224,"ReverseBounceBack",2013
143,143,"Henrik Norlander",70,19.21,44,229,"ReverseBounceBack",2013
144,144,"Ken Duke",87,19.22,54,281,"ReverseBounceBack",2013
145,145,"John Senden",79,19.28,48,249,"ReverseBounceBack",2013
146,146,"Justin Bolli",59,19.32,34,176,"ReverseBounceBack",2013
147,147,"Martin Laird",68,19.34,41,212,"ReverseBounceBack",2013
148,148,"Bubba Watson",76,19.4,52,268,"ReverseBounceBack",2013
149,149,"DH Lee",65,19.46,43,221,"ReverseBounceBack",2013
150,150,"John Merrick",79,19.48,52,267,"ReverseBounceBack",2013
151,151,"Phil Mickelson",78,19.5,63,323,"ReverseBounceBack",2013
152,152,"Gary Woodland",94,19.88,65,327,"ReverseBounceBack",2013
153,153,"Justin Leonard",86,20,58,290,"ReverseBounceBack",2013
154,154,"Scott Stallings",79,20.08,52,259,"ReverseBounceBack",2013
155,155,"Lucas Glover",65,20.1,42,209,"ReverseBounceBack",2013
156,156,"Martin Kaymer",61,20.11,37,184,"ReverseBounceBack",2013
157,157,"Scott Langley",79,20.26,46,227,"ReverseBounceBack",2013
158,158,"Marc Leishman",77,20.34,48,236,"ReverseBounceBack",2013
159,159,"Rod Pampling",46,20.74,28,135,"ReverseBounceBack",2013
160,160,"Robert Garrigus",69,20.83,50,240,"ReverseBounceBack",2013
160,160,"Aaron Watkins",46,20.83,30,144,"ReverseBounceBack",2013
162,162,"Charlie Beljan",62,20.9,42,201,"ReverseBounceBack",2013
163,163,"David Lynn",70,21.33,45,211,"ReverseBounceBack",2013
164,164,"Johnson Wagner",64,21.47,35,163,"ReverseBounceBack",2013
165,165,"Vaughn Taylor",50,21.56,36,167,"ReverseBounceBack",2013
166,166,"Mike Weir",60,21.62,40,185,"ReverseBounceBack",2013
167,167,"Charlie Wi",75,21.74,55,253,"ReverseBounceBack",2013
168,168,"YE Yang",56,21.76,37,170,"ReverseBounceBack",2013
169,169,"Greg Owen",73,21.89,51,233,"ReverseBounceBack",2013
170,170,"Michael Thompson",66,21.93,41,187,"ReverseBounceBack",2013
171,171,"Ernie Els",63,22.05,43,195,"ReverseBounceBack",2013
172,172,"Padraig Harrington",52,22.22,32,144,"ReverseBounceBack",2013
173,173,"Luke List",65,22.34,44,197,"ReverseBounceBack",2013
174,174,"Tim Herron",45,22.63,31,137,"ReverseBounceBack",2013
175,175,"Robert Allenby",58,23.49,39,166,"ReverseBounceBack",2013
176,176,"Tommy Gainey",84,23.51,63,268,"ReverseBounceBack",2013
177,177,"Derek Ernst",58,23.53,40,170,"ReverseBounceBack",2013
178,178,"Bud Cauley",67,23.7,50,211,"ReverseBounceBack",2013
179,179,"Ben Curtis",59,23.93,39,163,"ReverseBounceBack",2013
180,180,"Sean OHair",56,26.22,43,164,"ReverseBounceBack",2013
