"LateRound2ScoringAverage_RANKTHISWEEK_2005","LateRound2ScoringAverage_RANKLASTWEEK_2005","LateRound2ScoringAverage_PLAYERNAME_2005","LateRound2ScoringAverage__2005","LateRound2ScoringAverage_AVG_2005","LateRound2ScoringAverage_TOTALSTROKES_2005","LateRound2ScoringAverage_TOTALROUNDS_2005","stat_name","year"
1,1,"Phil Mickelson",NA,68.73,756,11,"LateRound2ScoringAverage",2005
2,2,"Tiger Woods",NA,68.76,1169,17,"LateRound2ScoringAverage",2005
3,3,"Ben Crane",NA,68.86,482,7,"LateRound2ScoringAverage",2005
4,4,"Justin Rose",NA,69,759,11,"LateRound2ScoringAverage",2005
5,5,"Vijay Singh",NA,69.08,829,12,"LateRound2ScoringAverage",2005
5,5,"Scott Verplank",NA,69.08,829,12,"LateRound2ScoringAverage",2005
7,7,"John Senden",NA,69.2,1038,15,"LateRound2ScoringAverage",2005
8,8,"Nick Watney",NA,69.29,970,14,"LateRound2ScoringAverage",2005
9,9,"Mark Wilson",NA,69.33,832,12,"LateRound2ScoringAverage",2005
10,10,"Arron Oberholser",NA,69.4,694,10,"LateRound2ScoringAverage",2005
10,10,"Steve Stricker",NA,69.4,694,10,"LateRound2ScoringAverage",2005
12,12,"Zach Johnson",NA,69.41,1180,17,"LateRound2ScoringAverage",2005
13,13,"Joey Sindelar",NA,69.53,1043,15,"LateRound2ScoringAverage",2005
14,14,"Dudley Hart",NA,69.55,765,11,"LateRound2ScoringAverage",2005
15,15,"Mathias Gronberg",NA,69.57,487,7,"LateRound2ScoringAverage",2005
16,16,"Justin Leonard",NA,69.58,835,12,"LateRound2ScoringAverage",2005
17,17,"Robert Damron",NA,69.64,975,14,"LateRound2ScoringAverage",2005
18,18,"Ted Purdy",NA,69.77,907,13,"LateRound2ScoringAverage",2005
19,19,"Arjun Atwal",NA,69.8,698,10,"LateRound2ScoringAverage",2005
19,19,"Kevin Sutherland",NA,69.8,1047,15,"LateRound2ScoringAverage",2005
21,21,"Tim Clark",NA,69.82,768,11,"LateRound2ScoringAverage",2005
21,21,"Tag Ridings",NA,69.82,768,11,"LateRound2ScoringAverage",2005
23,23,"Kenny Perry",NA,69.86,978,14,"LateRound2ScoringAverage",2005
24,24,"Paul Gow",NA,69.88,559,8,"LateRound2ScoringAverage",2005
25,25,"Steve Elkington",NA,70,770,11,"LateRound2ScoringAverage",2005
25,25,"Fred Funk",NA,70,840,12,"LateRound2ScoringAverage",2005
25,25,"Sergio Garcia",NA,70,560,8,"LateRound2ScoringAverage",2005
25,25,"Tim Herron",NA,70,700,10,"LateRound2ScoringAverage",2005
29,29,"Steve Allan",NA,70.06,1121,16,"LateRound2ScoringAverage",2005
30,30,"Woody Austin",NA,70.08,841,12,"LateRound2ScoringAverage",2005
30,30,"Neal Lancaster",NA,70.08,911,13,"LateRound2ScoringAverage",2005
30,30,"Sean OHair",NA,70.08,841,12,"LateRound2ScoringAverage",2005
30,30,"Hidemichi Tanaka",NA,70.08,911,13,"LateRound2ScoringAverage",2005
34,34,"Brandt Jobe",NA,70.1,701,10,"LateRound2ScoringAverage",2005
35,35,"Todd Fischer",NA,70.11,1332,19,"LateRound2ScoringAverage",2005
35,35,"Jim Furyk",NA,70.11,631,9,"LateRound2ScoringAverage",2005
37,37,"Glen Hnatiuk",NA,70.13,561,8,"LateRound2ScoringAverage",2005
37,37,"Bradley Hughes",NA,70.13,561,8,"LateRound2ScoringAverage",2005
39,39,"Jeff Sluman",NA,70.15,912,13,"LateRound2ScoringAverage",2005
40,40,"Chad Campbell",NA,70.2,1053,15,"LateRound2ScoringAverage",2005
41,41,"Aaron Baddeley",NA,70.23,913,13,"LateRound2ScoringAverage",2005
42,42,"Stewart Cink",NA,70.25,1124,16,"LateRound2ScoringAverage",2005
43,43,"Jose Maria Olazabal",NA,70.3,703,10,"LateRound2ScoringAverage",2005
44,44,"Olin Browne",NA,70.31,1125,16,"LateRound2ScoringAverage",2005
44,44,"Jonathan Kaye",NA,70.31,914,13,"LateRound2ScoringAverage",2005
46,46,"JL Lewis",NA,70.32,1336,19,"LateRound2ScoringAverage",2005
