"Top5FinalRoundPerformance_RANKTHISWEEK_2006","Top5FinalRoundPerformance_RANKLASTWEEK_2006","Top5FinalRoundPerformance_PLAYERNAME_2006","Top5FinalRoundPerformance_EVENTS_2006","Top5FinalRoundPerformance_PctTIMESIMPROVED_2006","Top5FinalRoundPerformance_OFTIMESIMPROVED_2006","stat_name","year"
1,NA,"Ryan Palmer",30,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Corey Pavin",23,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Tom Pernice Jr",33,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Carl Pettersson",28,100,2,"Top5FinalRoundPerformance",2006
1,NA,"John Rollins",28,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Rory Sabbatini",24,100,3,"Top5FinalRoundPerformance",2006
1,NA,"Adam Scott",19,100,5,"Top5FinalRoundPerformance",2006
1,NA,"Heath Slocum",30,100,2,"Top5FinalRoundPerformance",2006
1,NA,"Jerry Smith",29,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Vaughn Taylor",26,100,1,"Top5FinalRoundPerformance",2006
1,NA,"DJ Trahan",33,100,2,"Top5FinalRoundPerformance",2006
1,NA,"Omar Uresti",22,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Scott Verplank",25,100,2,"Top5FinalRoundPerformance",2006
1,NA,"Duffy Waldorf",28,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Bubba Watson",27,100,2,"Top5FinalRoundPerformance",2006
1,NA,"Brett Wetterich",25,100,1,"Top5FinalRoundPerformance",2006
1,NA,"Tiger Woods",15,100,9,"Top5FinalRoundPerformance",2006
49,NA,"Jim Furyk",24,87.5,7,"Top5FinalRoundPerformance",2006
50,NA,"Phil Mickelson",19,83.3,5,"Top5FinalRoundPerformance",2006
51,NA,"Stewart Cink",26,75,3,"Top5FinalRoundPerformance",2006
51,NA,"JJ Henry",28,75,3,"Top5FinalRoundPerformance",2006
53,NA,"John Cook",22,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Luke Donald",18,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Nathan Green",30,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Charles Howell III",30,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Zach Johnson",27,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Troy Matteson",32,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Geoff Ogilvy",20,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"Rod Pampling",24,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"John Senden",28,66.7,2,"Top5FinalRoundPerformance",2006
53,NA,"David Toms",22,66.7,2,"Top5FinalRoundPerformance",2006
63,NA,"Trevor Immelman",24,57.1,4,"Top5FinalRoundPerformance",2006
64,NA,"Billy Andrade",24,50,1,"Top5FinalRoundPerformance",2006
64,NA,"David Branshaw",29,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Bart Bryant",26,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Jonathan Byrd",20,50,1,"Top5FinalRoundPerformance",2006
64,NA,"KJ Choi",26,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Tim Clark",22,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Chris Couch",27,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Steve Flesch",33,50,2,"Top5FinalRoundPerformance",2006
64,NA,"Retief Goosen",18,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Tim Herron",27,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Charley Hoffman",29,50,1,"Top5FinalRoundPerformance",2006
64,NA,"JB Holmes",26,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Peter Lonard",22,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Greg Owen",24,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Chris Riley",27,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Justin Rose",28,50,2,"Top5FinalRoundPerformance",2006
64,NA,"Steve Stricker",17,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Camilo Villegas",29,50,1,"Top5FinalRoundPerformance",2006
64,NA,"Dean Wilson",34,50,1,"Top5FinalRoundPerformance",2006
83,NA,"Vijay Singh",27,44.4,4,"Top5FinalRoundPerformance",2006
84,NA,"Sergio Garcia",17,40,2,"Top5FinalRoundPerformance",2006
85,NA,"Stephen Ames",21,33.3,1,"Top5FinalRoundPerformance",2006
85,NA,"Ernie Els",18,33.3,1,"Top5FinalRoundPerformance",2006
85,NA,"Brett Quigley",33,33.3,1,"Top5FinalRoundPerformance",2006
88,NA,"Daniel Chopra",33,28.6,2,"Top5FinalRoundPerformance",2006
89,NA,"Shaun Micheel",29,25,1,"Top5FinalRoundPerformance",2006
89,NA,"Mike Weir",24,25,1,"Top5FinalRoundPerformance",2006
91,NA,"Robert Allenby",22,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Woody Austin",31,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Doug Barron",28,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Rich Beem",27,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Shane Bertsch",34,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Jason Bohn",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Mark Brooks",36,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Brian Davis",28,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Brad Faxon",26,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Harrison Frazar",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Brian Gay",31,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Brent Geiberger",30,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Lucas Glover",31,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Jeff Gove",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Bill Haas",30,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"David Howell",14,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Brandt Jobe",28,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Steve Jones",27,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Ian Leggatt",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Justin Leonard",26,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Hunter Mahan",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Daisuke Maruyama",25,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Larry Mize",18,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Joe Ogilvie",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Jesper Parnevik",24,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Ian Poulter",15,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Ted Purdy",33,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Patrick Sheehan",34,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Chris Smith",21,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Kevin Sutherland",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Bo Van Pelt",28,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Charles Warren",27,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Nick Watney",29,0,NA,"Top5FinalRoundPerformance",2006
91,NA,"Mark Wilson",24,0,NA,"Top5FinalRoundPerformance",2006
