"OnePuttPercentageRound2_RANKTHISWEEK_2015","OnePuttPercentageRound2_RANKLASTWEEK_2015","OnePuttPercentageRound2_PLAYERNAME_2015","OnePuttPercentageRound2__2015","OnePuttPercentageRound2_Pct_2015","OnePuttPercentageRound2_OF1PUTTS_2015","OnePuttPercentageRound2_OFHOLES_2015","stat_name","year"
34,34,"Tom Hoge",NA,42,189,450,"OnePuttPercentageRound2",2015
35,35,"Brian Davis",NA,41.98,204,486,"OnePuttPercentageRound2",2015
35,35,"Billy Hurley III",NA,41.98,204,486,"OnePuttPercentageRound2",2015
37,37,"Pat Perez",NA,41.88,196,468,"OnePuttPercentageRound2",2015
38,38,"Phil Mickelson",NA,41.81,143,342,"OnePuttPercentageRound2",2015
39,39,"Kevin Na",NA,41.78,188,450,"OnePuttPercentageRound2",2015
40,40,"Ryo Ishikawa",NA,41.77,203,486,"OnePuttPercentageRound2",2015
40,40,"Steve Wheatcroft",NA,41.77,203,486,"OnePuttPercentageRound2",2015
42,42,"Kevin Chappell",NA,41.67,195,468,"OnePuttPercentageRound2",2015
42,42,"Max Homa",NA,41.67,195,468,"OnePuttPercentageRound2",2015
42,42,"Brooks Koepka",NA,41.67,165,396,"OnePuttPercentageRound2",2015
42,42,"Nick Watney",NA,41.67,210,504,"OnePuttPercentageRound2",2015
42,42,"Will Wilcox",NA,41.67,120,288,"OnePuttPercentageRound2",2015
47,47,"Rory Sabbatini",NA,41.56,187,450,"OnePuttPercentageRound2",2015
48,48,"David Toms",NA,41.52,142,342,"OnePuttPercentageRound2",2015
49,49,"Henrik Stenson",NA,41.48,112,270,"OnePuttPercentageRound2",2015
50,50,"Jason Gore",NA,41.44,179,432,"OnePuttPercentageRound2",2015
50,50,"Hideki Matsuyama",NA,41.44,179,432,"OnePuttPercentageRound2",2015
52,52,"Luke Donald",NA,41.39,149,360,"OnePuttPercentageRound2",2015
53,53,"Blayne Barber",NA,41.33,186,450,"OnePuttPercentageRound2",2015
54,54,"Andres Romero",NA,41.3,171,414,"OnePuttPercentageRound2",2015
55,55,"Derek Fathauer",NA,41.24,193,468,"OnePuttPercentageRound2",2015
55,55,"Tim Wilkinson",NA,41.24,193,468,"OnePuttPercentageRound2",2015
57,57,"Tony Finau",NA,41.22,230,558,"OnePuttPercentageRound2",2015
58,58,"Justin Leonard",NA,41.16,163,396,"OnePuttPercentageRound2",2015
59,59,"Ryan Moore",NA,41.06,170,414,"OnePuttPercentageRound2",2015
60,60,"KJ Choi",NA,41.05,133,324,"OnePuttPercentageRound2",2015
61,61,"Colt Knost",NA,40.95,199,486,"OnePuttPercentageRound2",2015
61,61,"Danny Lee",NA,40.95,258,630,"OnePuttPercentageRound2",2015
63,63,"Lee Westwood",NA,40.87,103,252,"OnePuttPercentageRound2",2015
64,64,"Eric Axley",NA,40.83,147,360,"OnePuttPercentageRound2",2015
65,65,"Russell Henley",NA,40.82,169,414,"OnePuttPercentageRound2",2015
66,66,"Derek Ernst",NA,40.67,183,450,"OnePuttPercentageRound2",2015
67,67,"Dustin Johnson",NA,40.64,139,342,"OnePuttPercentageRound2",2015
68,68,"Patrick Reed",NA,40.6,190,468,"OnePuttPercentageRound2",2015
69,69,"Ian Poulter",NA,40.43,131,324,"OnePuttPercentageRound2",2015
70,70,"John Senden",NA,40.34,167,414,"OnePuttPercentageRound2",2015
71,71,"Jason Kokrak",NA,40.33,196,486,"OnePuttPercentageRound2",2015
72,72,"Carl Pettersson",NA,40.32,225,558,"OnePuttPercentageRound2",2015
73,73,"Camilo Villegas",NA,40.17,188,468,"OnePuttPercentageRound2",2015
74,74,"Russell Knox",NA,40.12,195,486,"OnePuttPercentageRound2",2015
74,74,"Louis Oosthuizen",NA,40.12,130,324,"OnePuttPercentageRound2",2015
76,76,"David Lingmerth",NA,40.08,202,504,"OnePuttPercentageRound2",2015
77,77,"Justin Rose",NA,40.06,137,342,"OnePuttPercentageRound2",2015
78,78,"Steven Alker",NA,39.95,151,378,"OnePuttPercentageRound2",2015
79,79,"Gary Woodland",NA,39.86,165,414,"OnePuttPercentageRound2",2015
80,80,"Martin Laird",NA,39.81,172,432,"OnePuttPercentageRound2",2015
81,81,"Erik Compton",NA,39.71,193,486,"OnePuttPercentageRound2",2015
81,81,"Bo Van Pelt",NA,39.71,193,486,"OnePuttPercentageRound2",2015
83,83,"Harris English",NA,39.68,200,504,"OnePuttPercentageRound2",2015
83,83,"Webb Simpson",NA,39.68,150,378,"OnePuttPercentageRound2",2015
85,85,"Matt Every",NA,39.65,157,396,"OnePuttPercentageRound2",2015
86,86,"Scott Brown",NA,39.63,214,540,"OnePuttPercentageRound2",2015
87,87,"Aaron Baddeley",NA,39.58,171,432,"OnePuttPercentageRound2",2015
88,88,"Andres Gonzales",NA,39.51,192,486,"OnePuttPercentageRound2",2015
89,89,"Hudson Swafford",NA,39.46,206,522,"OnePuttPercentageRound2",2015
90,90,"Rickie Fowler",NA,39.44,142,360,"OnePuttPercentageRound2",2015
90,90,"Chris Kirk",NA,39.44,142,360,"OnePuttPercentageRound2",2015
92,92,"Whee Kim",NA,39.39,156,396,"OnePuttPercentageRound2",2015
93,93,"Charles Howell III",NA,39.26,212,540,"OnePuttPercentageRound2",2015
93,93,"Brian Stuard",NA,39.26,212,540,"OnePuttPercentageRound2",2015
95,95,"Patrick Rodgers",NA,39.24,113,288,"OnePuttPercentageRound2",2015
96,96,"Charl Schwartzel",NA,39.2,127,324,"OnePuttPercentageRound2",2015
97,97,"Ben Crane",NA,39.17,141,360,"OnePuttPercentageRound2",2015
98,98,"Retief Goosen",NA,39.13,162,414,"OnePuttPercentageRound2",2015
99,99,"Kyle Reifers",NA,39.07,211,540,"OnePuttPercentageRound2",2015
100,100,"Brendon de Jonge",NA,38.89,217,558,"OnePuttPercentageRound2",2015
100,100,"Graham DeLaet",NA,38.89,133,342,"OnePuttPercentageRound2",2015
100,100,"Oscar Fraustro",NA,38.89,140,360,"OnePuttPercentageRound2",2015
100,100,"Tyrone Van Aswegen",NA,38.89,133,342,"OnePuttPercentageRound2",2015
104,104,"Shawn Stefani",NA,38.68,181,468,"OnePuttPercentageRound2",2015
105,105,"Mark Hubbard",NA,38.65,160,414,"OnePuttPercentageRound2",2015
106,106,"Roger Sloan",NA,38.6,132,342,"OnePuttPercentageRound2",2015
107,107,"James Hahn",NA,38.49,194,504,"OnePuttPercentageRound2",2015
108,108,"Alex Cejka",NA,38.48,187,486,"OnePuttPercentageRound2",2015
109,109,"SJ Park",NA,38.43,166,432,"OnePuttPercentageRound2",2015
110,110,"Padraig Harrington",NA,38.36,145,378,"OnePuttPercentageRound2",2015
110,110,"Ryan Palmer",NA,38.36,145,378,"OnePuttPercentageRound2",2015
112,112,"Ken Duke",NA,38.31,200,522,"OnePuttPercentageRound2",2015
113,113,"Chez Reavie",NA,38.3,131,342,"OnePuttPercentageRound2",2015
114,114,"Scott Langley",NA,38.27,186,486,"OnePuttPercentageRound2",2015
115,115,"Jonathan Randolph",NA,38.19,165,432,"OnePuttPercentageRound2",2015
116,116,"Gonzalo Fdez Castano",NA,38.07,185,486,"OnePuttPercentageRound2",2015
117,117,"Kevin Streelman",NA,38.03,178,468,"OnePuttPercentageRound2",2015
118,118,"Chad Campbell",NA,37.96,205,540,"OnePuttPercentageRound2",2015
118,118,"Robert Streb",NA,37.96,205,540,"OnePuttPercentageRound2",2015
120,120,"Brian Harman",NA,37.93,198,522,"OnePuttPercentageRound2",2015
121,121,"George McNeill",NA,37.86,184,486,"OnePuttPercentageRound2",2015
122,122,"Heath Slocum",NA,37.83,143,378,"OnePuttPercentageRound2",2015
123,123,"Seung Yul Noh",NA,37.78,136,360,"OnePuttPercentageRound2",2015
124,124,"Zach Johnson",NA,37.73,163,432,"OnePuttPercentageRound2",2015
124,124,"John Peterson",NA,37.73,163,432,"OnePuttPercentageRound2",2015
126,126,"Hunter Mahan",NA,37.68,156,414,"OnePuttPercentageRound2",2015
127,127,"Charlie Beljan",NA,37.56,169,450,"OnePuttPercentageRound2",2015
128,128,"Brice Garnett",NA,37.5,189,504,"OnePuttPercentageRound2",2015
129,129,"Daniel Berger",NA,37.46,209,558,"OnePuttPercentageRound2",2015
130,130,"Chris Stroud",NA,37.45,182,486,"OnePuttPercentageRound2",2015
131,131,"Michael Thompson",NA,37.39,175,468,"OnePuttPercentageRound2",2015
132,132,"Marc Leishman",NA,37.37,148,396,"OnePuttPercentageRound2",2015
133,133,"Adam Hadwin",NA,37.36,195,522,"OnePuttPercentageRound2",2015
134,134,"Adam Scott",NA,37.3,94,252,"OnePuttPercentageRound2",2015
135,135,"Jhonattan Vegas",NA,37.18,174,468,"OnePuttPercentageRound2",2015
136,136,"John Merrick",NA,36.97,173,468,"OnePuttPercentageRound2",2015
137,137,"Cameron Percy",NA,36.87,146,396,"OnePuttPercentageRound2",2015
138,138,"Chesson Hadley",NA,36.85,199,540,"OnePuttPercentageRound2",2015
139,139,"Kevin Kisner",NA,36.78,192,522,"OnePuttPercentageRound2",2015
140,140,"Johnson Wagner",NA,36.71,152,414,"OnePuttPercentageRound2",2015
141,141,"Jason Dufner",NA,36.67,132,360,"OnePuttPercentageRound2",2015
142,142,"Mark Wilson",NA,36.63,178,486,"OnePuttPercentageRound2",2015
143,143,"Angel Cabrera",NA,36.6,112,306,"OnePuttPercentageRound2",2015
144,144,"Andrew Svoboda",NA,36.59,191,522,"OnePuttPercentageRound2",2015
145,145,"Chad Collins",NA,36.57,158,432,"OnePuttPercentageRound2",2015
146,146,"Jonathan Byrd",NA,36.51,138,378,"OnePuttPercentageRound2",2015
147,147,"Spencer Levin",NA,36.48,197,540,"OnePuttPercentageRound2",2015
148,148,"Boo Weekley",NA,36.34,157,432,"OnePuttPercentageRound2",2015
149,149,"Jon Curran",NA,36.21,176,486,"OnePuttPercentageRound2",2015
150,150,"David Hearn",NA,36.11,195,540,"OnePuttPercentageRound2",2015
150,150,"Sam Saunders",NA,36.11,169,468,"OnePuttPercentageRound2",2015
152,152,"Billy Horschel",NA,36.01,175,486,"OnePuttPercentageRound2",2015
153,153,"Ben Martin",NA,35.9,168,468,"OnePuttPercentageRound2",2015
154,154,"Carlos Ortiz",NA,35.82,187,522,"OnePuttPercentageRound2",2015
155,155,"Scott Pinckney",NA,35.8,174,486,"OnePuttPercentageRound2",2015
156,156,"William McGirt",NA,35.74,193,540,"OnePuttPercentageRound2",2015
157,157,"JJ Henry",NA,35.63,186,522,"OnePuttPercentageRound2",2015
158,158,"DA Points",NA,35.56,160,450,"OnePuttPercentageRound2",2015
159,159,"Bubba Watson",NA,35.49,115,324,"OnePuttPercentageRound2",2015
160,160,"Byron Smith",NA,35.38,121,342,"OnePuttPercentageRound2",2015
161,161,"Paul Casey",NA,35.35,140,396,"OnePuttPercentageRound2",2015
162,162,"Michael Putnam",NA,35.19,171,486,"OnePuttPercentageRound2",2015
162,162,"Nicholas Thompson",NA,35.19,190,540,"OnePuttPercentageRound2",2015
164,164,"Scott Stallings",NA,35.09,120,342,"OnePuttPercentageRound2",2015
165,165,"Keegan Bradley",NA,35.02,145,414,"OnePuttPercentageRound2",2015
166,166,"Jim Furyk",NA,34.97,107,306,"OnePuttPercentageRound2",2015
167,167,"Bill Haas",NA,34.95,151,432,"OnePuttPercentageRound2",2015
168,168,"Sergio Garcia",NA,34.92,88,252,"OnePuttPercentageRound2",2015
169,169,"Robert Garrigus",NA,34.85,138,396,"OnePuttPercentageRound2",2015
170,170,"Alex Prugh",NA,34.62,162,468,"OnePuttPercentageRound2",2015
171,171,"Ernie Els",NA,34.26,111,324,"OnePuttPercentageRound2",2015
172,172,"Greg Owen",NA,34.21,117,342,"OnePuttPercentageRound2",2015
173,173,"Martin Flores",NA,34.1,178,522,"OnePuttPercentageRound2",2015
174,174,"Vijay Singh",NA,34.06,141,414,"OnePuttPercentageRound2",2015
175,175,"Jim Renner",NA,33.76,158,468,"OnePuttPercentageRound2",2015
176,176,"Geoff Ogilvy",NA,33.73,85,252,"OnePuttPercentageRound2",2015
177,177,"Bill Lunde",NA,33.68,97,288,"OnePuttPercentageRound2",2015
178,178,"Jim Herman",NA,33.54,163,486,"OnePuttPercentageRound2",2015
179,179,"Stewart Cink",NA,32.85,136,414,"OnePuttPercentageRound2",2015
180,180,"Lucas Glover",NA,32.48,152,468,"OnePuttPercentageRound2",2015
181,181,"Francesco Molinari",NA,32.14,81,252,"OnePuttPercentageRound2",2015
182,182,"Davis Love III",NA,31.79,103,324,"OnePuttPercentageRound2",2015
183,183,"Roberto Castro",NA,31.48,85,270,"OnePuttPercentageRound2",2015
184,184,"Robert Allenby",NA,30.95,117,378,"OnePuttPercentageRound2",2015
