"Approach125150yardsRTPScore_RANKTHISWEEK_2014","Approach125150yardsRTPScore_RANKLASTWEEK_2014","Approach125150yardsRTPScore_PLAYERNAME_2014","Approach125150yardsRTPScore_ROUNDS_2014","Approach125150yardsRTPScore_AVGRTP_2014","stat_name","year"
1,1,"Rory McIlroy",66,-0.269,"Approach125150yardsRTPScore",2014
2,2,"Ryan Moore",86,-0.243,"Approach125150yardsRTPScore",2014
3,3,"Jim Furyk",84,-0.235,"Approach125150yardsRTPScore",2014
4,4,"Matt Kuchar",91,-0.232,"Approach125150yardsRTPScore",2014
5,5,"Robert Garrigus",80,-0.229,"Approach125150yardsRTPScore",2014
6,6,"Jason Day",54,-0.222,"Approach125150yardsRTPScore",2014
7,7,"Martin Flores",85,-0.214,"Approach125150yardsRTPScore",2014
8,8,"Billy Hurley III",86,-0.197,"Approach125150yardsRTPScore",2014
9,9,"Bill Haas",107,-0.195,"Approach125150yardsRTPScore",2014
10,10,"Chad Campbell",57,-0.193,"Approach125150yardsRTPScore",2014
11,11,"Jeff Overton",80,-0.19,"Approach125150yardsRTPScore",2014
12,12,"Hideki Matsuyama",82,-0.189,"Approach125150yardsRTPScore",2014
13,13,"Troy Merritt",62,-0.186,"Approach125150yardsRTPScore",2014
14,14,"Tim Clark",75,-0.184,"Approach125150yardsRTPScore",2014
14,14,"Spencer Levin",59,-0.184,"Approach125150yardsRTPScore",2014
14,14,"Webb Simpson",87,-0.184,"Approach125150yardsRTPScore",2014
17,17,"Andrew Svoboda",77,-0.182,"Approach125150yardsRTPScore",2014
18,18,"Brendon Todd",108,-0.178,"Approach125150yardsRTPScore",2014
19,19,"Graham DeLaet",80,-0.177,"Approach125150yardsRTPScore",2014
20,20,"Robert Allenby",83,-0.176,"Approach125150yardsRTPScore",2014
20,20,"Sergio Garcia",61,-0.176,"Approach125150yardsRTPScore",2014
20,20,"Matt Jones",83,-0.176,"Approach125150yardsRTPScore",2014
23,23,"KJ Choi",80,-0.172,"Approach125150yardsRTPScore",2014
24,24,"Tyrone Van Aswegen",79,-0.169,"Approach125150yardsRTPScore",2014
25,25,"Graeme McDowell",66,-0.168,"Approach125150yardsRTPScore",2014
26,26,"Jordan Spieth",102,-0.167,"Approach125150yardsRTPScore",2014
27,27,"Martin Kaymer",65,-0.165,"Approach125150yardsRTPScore",2014
28,28,"Morgan Hoffmann",103,-0.164,"Approach125150yardsRTPScore",2014
29,29,"Freddie Jacobson",91,-0.161,"Approach125150yardsRTPScore",2014
29,29,"Justin Rose",70,-0.161,"Approach125150yardsRTPScore",2014
29,29,"Adam Scott",68,-0.161,"Approach125150yardsRTPScore",2014
32,32,"Ryan Palmer",85,-0.16,"Approach125150yardsRTPScore",2014
33,33,"Michael Putnam",106,-0.158,"Approach125150yardsRTPScore",2014
33,33,"John Senden",99,-0.158,"Approach125150yardsRTPScore",2014
35,35,"Sangmoon Bae",76,-0.154,"Approach125150yardsRTPScore",2014
35,35,"Ken Duke",80,-0.154,"Approach125150yardsRTPScore",2014
37,37,"David Hearn",97,-0.153,"Approach125150yardsRTPScore",2014
37,37,"Chris Kirk",105,-0.153,"Approach125150yardsRTPScore",2014
37,37,"David Toms",64,-0.153,"Approach125150yardsRTPScore",2014
40,40,"Seung Yul Noh",92,-0.152,"Approach125150yardsRTPScore",2014
41,41,"Ted Potter Jr",68,-0.151,"Approach125150yardsRTPScore",2014
42,42,"Luke Donald",57,-0.145,"Approach125150yardsRTPScore",2014
43,43,"Tim Wilkinson",86,-0.143,"Approach125150yardsRTPScore",2014
44,44,"Russell Knox",92,-0.141,"Approach125150yardsRTPScore",2014
45,45,"Kevin Na",94,-0.14,"Approach125150yardsRTPScore",2014
45,45,"Brendan Steele",89,-0.14,"Approach125150yardsRTPScore",2014
47,47,"Jason Kokrak",65,-0.139,"Approach125150yardsRTPScore",2014
47,47,"David Lingmerth",80,-0.139,"Approach125150yardsRTPScore",2014
47,47,"Bo Van Pelt",83,-0.139,"Approach125150yardsRTPScore",2014
50,50,"Jason Bohn",81,-0.138,"Approach125150yardsRTPScore",2014
50,50,"Zach Johnson",97,-0.138,"Approach125150yardsRTPScore",2014
52,52,"Danny Lee",84,-0.137,"Approach125150yardsRTPScore",2014
53,53,"Billy Horschel",92,-0.136,"Approach125150yardsRTPScore",2014
53,53,"Kevin Kisner",85,-0.136,"Approach125150yardsRTPScore",2014
55,55,"Paul Casey",56,-0.135,"Approach125150yardsRTPScore",2014
55,55,"Ben Curtis",77,-0.135,"Approach125150yardsRTPScore",2014
55,55,"George McNeill",79,-0.135,"Approach125150yardsRTPScore",2014
58,58,"Sean OHair",77,-0.134,"Approach125150yardsRTPScore",2014
59,59,"Marc Leishman",81,-0.133,"Approach125150yardsRTPScore",2014
59,59,"Mike Weir",69,-0.133,"Approach125150yardsRTPScore",2014
61,61,"JB Holmes",86,-0.131,"Approach125150yardsRTPScore",2014
62,62,"Erik Compton",88,-0.13,"Approach125150yardsRTPScore",2014
63,63,"Boo Weekley",73,-0.129,"Approach125150yardsRTPScore",2014
64,64,"Scott Stallings",77,-0.127,"Approach125150yardsRTPScore",2014
65,65,"Jerry Kelly",80,-0.124,"Approach125150yardsRTPScore",2014
66,66,"Chesson Hadley",84,-0.123,"Approach125150yardsRTPScore",2014
66,66,"Justin Hicks",103,-0.123,"Approach125150yardsRTPScore",2014
