"DrivingPct240260AllDrives_RANKTHISWEEK_2005","DrivingPct240260AllDrives_RANKLASTWEEK_2005","DrivingPct240260AllDrives_PLAYERNAME_2005","DrivingPct240260AllDrives_ROUNDS_2005","DrivingPct240260AllDrives_Pct_2005","DrivingPct240260AllDrives_TOTALDRIVESFOR240260_2005","DrivingPct240260AllDrives_TOTALDRIVESOVERALL_2005","DrivingPct240260AllDrives_RELATIVETOPAR_2005","stat_name","year"
1,1,"Corey Pavin",77,36.66,312,851,0.042,"DrivingPct240260AllDrives",2005
2,2,"Jeff Hart",63,34.96,279,798,0.079,"DrivingPct240260AllDrives",2005
3,3,"Gavin Coles",70,28.89,256,886,0.082,"DrivingPct240260AllDrives",2005
4,4,"Loren Roberts",54,27.91,187,670,0.037,"DrivingPct240260AllDrives",2005
5,5,"Fred Funk",102,27.85,318,1142,0.066,"DrivingPct240260AllDrives",2005
6,6,"Mark Brooks",72,27.78,240,864,0.146,"DrivingPct240260AllDrives",2005
7,7,"Tom Byrum",83,25.28,268,1060,0.082,"DrivingPct240260AllDrives",2005
8,8,"Jay Haas",54,24.08,131,544,0.031,"DrivingPct240260AllDrives",2005
9,9,"Brad Faxon",75,23.12,184,796,0.098,"DrivingPct240260AllDrives",2005
10,10,"Brian Gay",101,22.57,290,1285,0.134,"DrivingPct240260AllDrives",2005
11,11,"Jim Carter",62,22.32,169,757,0.112,"DrivingPct240260AllDrives",2005
12,12,"John Cook",72,21.95,178,811,0.067,"DrivingPct240260AllDrives",2005
13,13,"Jose Coceres",56,21.35,158,740,0.101,"DrivingPct240260AllDrives",2005
14,14,"Kirk Triplett",55,20.49,126,615,0.111,"DrivingPct240260AllDrives",2005
15,15,"Jeff Sluman",94,20.31,238,1172,0.059,"DrivingPct240260AllDrives",2005
16,16,"Steve Jones",56,19.81,127,641,0.299,"DrivingPct240260AllDrives",2005
17,17,"Scott Verplank",87,19.72,181,918,-0.066,"DrivingPct240260AllDrives",2005
18,18,"Danny Briggs",70,19.67,168,854,0.155,"DrivingPct240260AllDrives",2005
19,19,"Omar Uresti",84,19.53,200,1024,0.16,"DrivingPct240260AllDrives",2005
20,20,"Chris Riley",67,19.49,114,585,0.088,"DrivingPct240260AllDrives",2005
21,21,"Stephen Leaney",89,19.43,203,1045,0.084,"DrivingPct240260AllDrives",2005
22,22,"Robert Damron",89,18.86,208,1103,0.096,"DrivingPct240260AllDrives",2005
23,23,"Larry Mize",54,18.69,120,642,0.233,"DrivingPct240260AllDrives",2005
24,24,"Kevin Na",88,18.59,205,1103,0.156,"DrivingPct240260AllDrives",2005
25,25,"Paul Claxton",79,18.57,171,921,0.187,"DrivingPct240260AllDrives",2005
26,26,"Jay Williamson",53,18.42,119,646,0.076,"DrivingPct240260AllDrives",2005
27,27,"Todd Fischer",99,18.26,222,1216,0.126,"DrivingPct240260AllDrives",2005
28,28,"Bob Estes",92,18.24,201,1102,0.095,"DrivingPct240260AllDrives",2005
29,29,"Mike Weir",71,18.21,120,659,0.075,"DrivingPct240260AllDrives",2005
30,30,"Olin Browne",99,18.17,210,1156,-0.01,"DrivingPct240260AllDrives",2005
31,31,"Skip Kendall",80,17.81,174,977,0.132,"DrivingPct240260AllDrives",2005
32,32,"Stewart Cink",98,17.74,176,992,0.006,"DrivingPct240260AllDrives",2005
33,33,"Rob Rashell",65,17.44,132,757,0.091,"DrivingPct240260AllDrives",2005
34,34,"Franklin Langham",91,17.4,185,1063,0.103,"DrivingPct240260AllDrives",2005
35,35,"Duffy Waldorf",86,17.17,170,990,0.094,"DrivingPct240260AllDrives",2005
36,36,"Mark OMeara",66,17.06,122,715,0.189,"DrivingPct240260AllDrives",2005
37,37,"Jim Furyk",94,16.97,169,996,-0.059,"DrivingPct240260AllDrives",2005
37,37,"Robert Gamez",91,16.97,189,1114,0.169,"DrivingPct240260AllDrives",2005
39,39,"Thomas Levet",54,16.9,85,503,0.259,"DrivingPct240260AllDrives",2005
40,40,"Dean Wilson",86,16.79,185,1102,0.168,"DrivingPct240260AllDrives",2005
41,41,"Ian Poulter",62,16.73,84,502,0.25,"DrivingPct240260AllDrives",2005
42,42,"Arron Oberholser",65,16.34,116,710,0.069,"DrivingPct240260AllDrives",2005
43,43,"Heath Slocum",103,16.33,205,1255,0.029,"DrivingPct240260AllDrives",2005
44,44,"Doug Barron",70,16.15,145,898,0.055,"DrivingPct240260AllDrives",2005
45,45,"Aaron Baddeley",84,16.1,169,1050,0.178,"DrivingPct240260AllDrives",2005
45,45,"Matt Kuchar",60,16.1,124,770,0.073,"DrivingPct240260AllDrives",2005
47,47,"Bart Bryant",91,16.09,171,1063,0.018,"DrivingPct240260AllDrives",2005
48,48,"Jerry Kelly",101,15.94,168,1054,0.077,"DrivingPct240260AllDrives",2005
49,49,"Billy Andrade",83,15.88,162,1020,0.093,"DrivingPct240260AllDrives",2005
49,49,"Brent Geiberger",61,15.88,115,724,0.148,"DrivingPct240260AllDrives",2005
51,51,"Bernhard Langer",67,15.79,99,627,0.03,"DrivingPct240260AllDrives",2005
52,52,"Steve Stricker",62,15.66,129,824,-0.008,"DrivingPct240260AllDrives",2005
53,53,"Dudley Hart",84,15.64,158,1010,0.032,"DrivingPct240260AllDrives",2005
54,54,"Steve Flesch",90,15.52,137,883,0.292,"DrivingPct240260AllDrives",2005
55,55,"Stephen Ames",82,15.38,131,852,0.092,"DrivingPct240260AllDrives",2005
56,56,"Matt Gogel",78,15.23,143,939,0.14,"DrivingPct240260AllDrives",2005
57,57,"Chris DiMarco",83,15.17,125,824,0.08,"DrivingPct240260AllDrives",2005
58,58,"Todd Hamilton",94,15.07,157,1042,0.07,"DrivingPct240260AllDrives",2005
59,59,"Len Mattiace",86,15.03,159,1058,0.321,"DrivingPct240260AllDrives",2005
60,60,"Luke Donald",67,15,84,560,0.024,"DrivingPct240260AllDrives",2005
61,61,"Charlie Wi",67,14.96,126,842,0.23,"DrivingPct240260AllDrives",2005
62,62,"Kevin Sutherland",89,14.89,154,1034,0.084,"DrivingPct240260AllDrives",2005
63,63,"Paul Azinger",66,14.88,121,813,0.149,"DrivingPct240260AllDrives",2005
64,64,"Chris Anderson",66,14.69,119,810,0.16,"DrivingPct240260AllDrives",2005
65,65,"Paul Gow",78,14.68,138,940,0.174,"DrivingPct240260AllDrives",2005
66,66,"Mark Wilson",74,14.66,129,880,0.07,"DrivingPct240260AllDrives",2005
67,67,"Jeff Maggert",79,14.47,121,836,0.198,"DrivingPct240260AllDrives",2005
68,68,"Ben Curtis",65,14.43,99,686,0.253,"DrivingPct240260AllDrives",2005
69,69,"Lee Janzen",75,14.34,118,823,0.195,"DrivingPct240260AllDrives",2005
70,70,"Glen Hnatiuk",59,14.31,100,699,0.1,"DrivingPct240260AllDrives",2005
71,71,"KJ Choi",78,14.3,108,755,-0.046,"DrivingPct240260AllDrives",2005
72,72,"Craig Perks",67,14.25,116,814,0.216,"DrivingPct240260AllDrives",2005
73,73,"Darron Stiles",78,14.15,137,968,0.044,"DrivingPct240260AllDrives",2005
74,74,"Joe Ogilvie",103,14.13,154,1090,0.084,"DrivingPct240260AllDrives",2005
75,75,"Ben Crane",78,14.11,127,900,0.102,"DrivingPct240260AllDrives",2005
76,76,"Matt Davidson",53,14.08,98,696,0.296,"DrivingPct240260AllDrives",2005
77,77,"Tom Lehman",69,13.94,97,696,-0.021,"DrivingPct240260AllDrives",2005
77,77,"Jose Maria Olazabal",55,13.94,80,574,0.138,"DrivingPct240260AllDrives",2005
79,79,"Shaun Micheel",81,13.8,122,884,0.172,"DrivingPct240260AllDrives",2005
80,80,"Shigeki Maruyama",99,13.74,163,1186,0.049,"DrivingPct240260AllDrives",2005
81,81,"Kent Jones",99,13.73,168,1224,0.113,"DrivingPct240260AllDrives",2005
82,82,"Bradley Hughes",52,13.64,93,682,0.172,"DrivingPct240260AllDrives",2005
83,83,"Cameron Beckman",96,13.58,159,1171,0.22,"DrivingPct240260AllDrives",2005
84,84,"Bill Glasson",54,13.52,83,614,0.313,"DrivingPct240260AllDrives",2005
85,85,"Glen Day",80,13.5,138,1022,0.145,"DrivingPct240260AllDrives",2005
86,86,"Tim Petrovic",97,13.47,149,1106,0.168,"DrivingPct240260AllDrives",2005
87,87,"Brian Bateman",98,13.43,159,1184,0.094,"DrivingPct240260AllDrives",2005
88,88,"Andrew Magee",82,13.28,130,979,0.185,"DrivingPct240260AllDrives",2005
89,89,"Hidemichi Tanaka",106,13.26,174,1312,0.086,"DrivingPct240260AllDrives",2005
90,90,"David Toms",87,13.21,117,886,0.111,"DrivingPct240260AllDrives",2005
91,91,"Phillip Price",77,13.18,116,880,0.207,"DrivingPct240260AllDrives",2005
92,92,"Tim Clark",92,13.17,118,896,0.085,"DrivingPct240260AllDrives",2005
92,92,"Bob Tway",87,13.17,121,919,0.05,"DrivingPct240260AllDrives",2005
94,94,"Padraig Harrington",50,13.12,74,564,0.041,"DrivingPct240260AllDrives",2005
95,95,"Hunter Haas",83,13.07,132,1010,0.182,"DrivingPct240260AllDrives",2005
96,96,"Tjaart van der Walt",56,13.03,98,752,0.143,"DrivingPct240260AllDrives",2005
97,97,"Mark Calcavecchia",92,13.02,138,1060,0.051,"DrivingPct240260AllDrives",2005
98,98,"Joey Sindelar",104,12.99,178,1370,0.045,"DrivingPct240260AllDrives",2005
99,99,"Chad Campbell",95,12.95,136,1050,0.022,"DrivingPct240260AllDrives",2005
100,100,"Alex Cejka",84,12.9,124,961,0.048,"DrivingPct240260AllDrives",2005
100,100,"Jonathan Kaye",77,12.9,116,899,0.026,"DrivingPct240260AllDrives",2005
102,102,"JP Hayes",63,12.87,95,738,0.063,"DrivingPct240260AllDrives",2005
103,103,"Steve Elkington",67,12.86,98,762,0,"DrivingPct240260AllDrives",2005
104,104,"Brian Davis",75,12.84,113,880,0.062,"DrivingPct240260AllDrives",2005
105,105,"Hideto Tanihara",50,12.78,80,626,0.15,"DrivingPct240260AllDrives",2005
106,106,"Richard Johnson",50,12.66,81,640,0.062,"DrivingPct240260AllDrives",2005
107,107,"Tom Gillis",77,12.53,119,950,0.101,"DrivingPct240260AllDrives",2005
108,108,"Joey Snyder III",102,12.48,159,1274,0.069,"DrivingPct240260AllDrives",2005
109,109,"Rich Beem",66,12.41,83,669,0.12,"DrivingPct240260AllDrives",2005
110,110,"DA Points",94,12.38,142,1147,0.148,"DrivingPct240260AllDrives",2005
111,111,"John Senden",101,12.25,154,1257,0.097,"DrivingPct240260AllDrives",2005
112,112,"Jason Allred",75,12.19,107,878,0.14,"DrivingPct240260AllDrives",2005
113,113,"Justin Bolli",65,12.17,100,822,0.08,"DrivingPct240260AllDrives",2005
114,114,"Vaughn Taylor",99,12.1,151,1248,0.099,"DrivingPct240260AllDrives",2005
115,115,"Rocco Mediate",73,11.93,108,905,0.102,"DrivingPct240260AllDrives",2005
116,116,"Woody Austin",100,11.89,150,1262,0.113,"DrivingPct240260AllDrives",2005
117,117,"Justin Leonard",78,11.87,90,758,0.156,"DrivingPct240260AllDrives",2005
118,118,"Carl Pettersson",109,11.8,153,1297,0.124,"DrivingPct240260AllDrives",2005
119,119,"Briny Baird",98,11.79,146,1238,0.055,"DrivingPct240260AllDrives",2005
120,120,"Scott McCarron",78,11.77,99,841,0.121,"DrivingPct240260AllDrives",2005
121,121,"Jeff Brehaut",71,11.76,103,876,-0.01,"DrivingPct240260AllDrives",2005
122,122,"Billy Mayfair",114,11.69,165,1412,0.012,"DrivingPct240260AllDrives",2005
123,123,"Patrick Sheehan",114,11.65,156,1339,0.192,"DrivingPct240260AllDrives",2005
124,124,"Tommy Armour III",103,11.59,147,1268,0.15,"DrivingPct240260AllDrives",2005
125,125,"Michael Long",72,11.55,103,892,0.087,"DrivingPct240260AllDrives",2005
125,125,"Pat Perez",89,11.55,118,1022,0.076,"DrivingPct240260AllDrives",2005
127,127,"Adam Scott",72,11.54,84,728,0.036,"DrivingPct240260AllDrives",2005
128,128,"Jason Bohn",91,11.5,130,1130,0.046,"DrivingPct240260AllDrives",2005
129,129,"Michael Allen",90,11.44,123,1075,0.057,"DrivingPct240260AllDrives",2005
130,130,"Brett Quigley",96,11.24,132,1174,0.03,"DrivingPct240260AllDrives",2005
131,131,"Jesper Parnevik",84,11.22,105,936,0.19,"DrivingPct240260AllDrives",2005
132,132,"Justin Rose",99,11.14,137,1230,0.066,"DrivingPct240260AllDrives",2005
133,133,"John Huston",90,11.08,122,1101,0.205,"DrivingPct240260AllDrives",2005
134,134,"Joe Durant",81,11.03,105,952,0.01,"DrivingPct240260AllDrives",2005
135,135,"Ryuji Imada",78,11.02,102,926,0.088,"DrivingPct240260AllDrives",2005
136,136,"Zach Johnson",96,11,128,1164,0.141,"DrivingPct240260AllDrives",2005
137,137,"Bo Van Pelt",112,10.98,142,1293,0.042,"DrivingPct240260AllDrives",2005
138,138,"DJ Trahan",81,10.9,107,982,0.131,"DrivingPct240260AllDrives",2005
139,139,"Peter Lonard",85,10.89,100,918,0.06,"DrivingPct240260AllDrives",2005
140,140,"Geoff Ogilvy",97,10.81,112,1036,0.009,"DrivingPct240260AllDrives",2005
141,141,"Freddie Jacobson",72,10.75,83,772,0.241,"DrivingPct240260AllDrives",2005
142,142,"Mark Hensby",70,10.52,73,694,0.055,"DrivingPct240260AllDrives",2005
143,143,"DJ Brigman",76,10.51,90,856,0.267,"DrivingPct240260AllDrives",2005
144,144,"Neal Lancaster",95,10.5,125,1190,0.128,"DrivingPct240260AllDrives",2005
144,144,"Tom Pernice Jr",111,10.5,129,1229,0.093,"DrivingPct240260AllDrives",2005
146,146,"Nick Watney",91,10.47,116,1108,0.095,"DrivingPct240260AllDrives",2005
147,147,"JL Lewis",98,10.46,118,1128,0.127,"DrivingPct240260AllDrives",2005
148,148,"Jonathan Byrd",103,10.34,135,1306,0.111,"DrivingPct240260AllDrives",2005
149,149,"Davis Love III",80,10.24,80,781,0.013,"DrivingPct240260AllDrives",2005
150,150,"James Driscoll",73,10.16,88,866,0.227,"DrivingPct240260AllDrives",2005
151,151,"Arjun Atwal",65,10.12,86,850,-0.058,"DrivingPct240260AllDrives",2005
151,151,"Mario Tiziani",67,10.12,85,840,0.212,"DrivingPct240260AllDrives",2005
153,153,"Robert Allenby",95,10.11,102,1009,0.02,"DrivingPct240260AllDrives",2005
154,154,"Ted Purdy",122,10.03,140,1396,0.121,"DrivingPct240260AllDrives",2005
155,155,"Tag Ridings",93,9.65,112,1161,0.125,"DrivingPct240260AllDrives",2005
156,156,"Frank Lickliter II",100,9.62,115,1196,0.009,"DrivingPct240260AllDrives",2005
157,157,"Ryan Palmer",101,9.6,108,1125,0.157,"DrivingPct240260AllDrives",2005
158,158,"Daniel Chopra",108,9.59,123,1283,0.171,"DrivingPct240260AllDrives",2005
159,159,"Kenny Perry",82,9.58,80,835,0.05,"DrivingPct240260AllDrives",2005
160,160,"Lee Westwood",50,9.52,44,462,0.114,"DrivingPct240260AllDrives",2005
161,161,"Carlos Franco",78,9.51,89,936,0.135,"DrivingPct240260AllDrives",2005
162,162,"Steve Lowery",100,9.39,113,1203,0.088,"DrivingPct240260AllDrives",2005
163,163,"Dan Forsman",52,9.38,61,650,0.033,"DrivingPct240260AllDrives",2005
164,164,"Retief Goosen",71,9.3,56,602,-0.179,"DrivingPct240260AllDrives",2005
165,165,"Sean OHair",103,9.24,110,1190,0.1,"DrivingPct240260AllDrives",2005
166,166,"JJ Henry",102,9.17,110,1200,0.118,"DrivingPct240260AllDrives",2005
167,167,"Will Ma Kenzie",75,8.97,85,948,0.212,"DrivingPct240260AllDrives",2005
168,168,"Steve Allan",102,8.96,110,1227,0.173,"DrivingPct240260AllDrives",2005
168,168,"Charles Howell III",95,8.96,90,1004,0.011,"DrivingPct240260AllDrives",2005
170,170,"Bob Heintz",67,8.89,77,866,0.117,"DrivingPct240260AllDrives",2005
171,171,"Tim Herron",100,8.86,95,1072,0.032,"DrivingPct240260AllDrives",2005
172,172,"Rory Sabbatini",81,8.83,74,838,0.23,"DrivingPct240260AllDrives",2005
173,173,"Brandt Jobe",96,8.75,99,1132,0.121,"DrivingPct240260AllDrives",2005
173,173,"Rod Pampling",89,8.75,85,971,0.259,"DrivingPct240260AllDrives",2005
175,175,"John Elliott",58,8.68,62,714,0.387,"DrivingPct240260AllDrives",2005
176,176,"Tiger Woods",76,8.66,67,774,0.015,"DrivingPct240260AllDrives",2005
177,177,"John Rollins",97,8.62,99,1149,0.192,"DrivingPct240260AllDrives",2005
178,178,"Dennis Paulson",63,8.57,67,782,0.224,"DrivingPct240260AllDrives",2005
179,179,"Hunter Mahan",103,8.5,110,1294,0,"DrivingPct240260AllDrives",2005
180,180,"Mathias Gronberg",60,8.46,66,780,0.091,"DrivingPct240260AllDrives",2005
181,181,"Brendan Jones",81,8.4,85,1012,0.047,"DrivingPct240260AllDrives",2005
182,182,"Marco Dawson",82,8.36,91,1088,0.077,"DrivingPct240260AllDrives",2005
183,183,"Stuart Appleby",84,8.16,72,882,0.139,"DrivingPct240260AllDrives",2005
184,184,"Kevin Stadler",96,8.12,93,1146,0.204,"DrivingPct240260AllDrives",2005
185,185,"Greg Owen",84,8.06,79,980,-0.038,"DrivingPct240260AllDrives",2005
186,186,"Roland Thatcher",75,7.89,74,938,0.122,"DrivingPct240260AllDrives",2005
187,187,"Phil Mickelson",81,7.88,55,698,-0.055,"DrivingPct240260AllDrives",2005
188,188,"Brenden Pappas",51,7.87,54,686,0.13,"DrivingPct240260AllDrives",2005
189,189,"Scott Gutschewski",86,7.73,77,996,0.052,"DrivingPct240260AllDrives",2005
190,190,"Lucas Glover",88,7.69,84,1092,0.274,"DrivingPct240260AllDrives",2005
191,191,"Charles Warren",89,7.34,82,1117,0.232,"DrivingPct240260AllDrives",2005
192,192,"Hank Kuehne",84,7.24,75,1036,0.147,"DrivingPct240260AllDrives",2005
193,193,"Craig Barlow",81,7.16,63,880,0.159,"DrivingPct240260AllDrives",2005
194,194,"John Daly",78,7.14,56,784,0.214,"DrivingPct240260AllDrives",2005
195,195,"Harrison Frazar",105,6.78,88,1298,0.125,"DrivingPct240260AllDrives",2005
196,196,"Fred Couples",72,6.63,40,603,-0.15,"DrivingPct240260AllDrives",2005
197,197,"David Hearn",68,6.59,56,850,0.179,"DrivingPct240260AllDrives",2005
198,198,"Scott Hend",75,6.57,59,898,0.288,"DrivingPct240260AllDrives",2005
199,199,"Sergio Garcia",73,6.42,47,732,0.021,"DrivingPct240260AllDrives",2005
200,200,"Chris Smith",93,6.17,73,1184,0.123,"DrivingPct240260AllDrives",2005
201,201,"Brett Wetterich",76,5.54,52,938,0.212,"DrivingPct240260AllDrives",2005
202,202,"Vijay Singh",111,4.9,60,1224,0.017,"DrivingPct240260AllDrives",2005
