"VictoryLeaders_RANKTHISWEEK_2008","VictoryLeaders_RANKLASTWEEK_2008","VictoryLeaders_PLAYERNAME_2008","VictoryLeaders_EVENTS_2008","VictoryLeaders_VICTORIES_2008","stat_name","year"
38,38,"Peter Baker",1,NA,"VictoryLeaders",2008
38,38,"Rich Barcelo",0,NA,"VictoryLeaders",2008
38,38,"Craig Barlow",15,NA,"VictoryLeaders",2008
38,38,"Ricky Barnes",0,NA,"VictoryLeaders",2008
38,38,"Brian Bateman",18,NA,"VictoryLeaders",2008
38,38,"Nick Beach",0,NA,"VictoryLeaders",2008
38,38,"Rich Beem",29,NA,"VictoryLeaders",2008
38,38,"Notah Begay III",9,NA,"VictoryLeaders",2008
38,38,"Charlie Beljan",1,NA,"VictoryLeaders",2008
38,38,"Camilo Benedetti",0,NA,"VictoryLeaders",2008
38,38,"Yohann Benson",1,NA,"VictoryLeaders",2008
38,38,"Ryan Benzel",1,NA,"VictoryLeaders",2008
38,38,"David Berganio Jr",1,NA,"VictoryLeaders",2008
38,38,"Oskar Bergman",0,NA,"VictoryLeaders",2008
38,38,"Brian Bergstol",1,NA,"VictoryLeaders",2008
38,38,"Travis Bertoni",1,NA,"VictoryLeaders",2008
38,38,"Shane Bertsch",29,NA,"VictoryLeaders",2008
38,38,"Jon Bevan",1,NA,"VictoryLeaders",2008
38,38,"Henrik Bjornstad",1,NA,"VictoryLeaders",2008
38,38,"Ronnie Black",2,NA,"VictoryLeaders",2008
38,38,"Adam Bland",1,NA,"VictoryLeaders",2008
38,38,"Ryan Blaum",1,NA,"VictoryLeaders",2008
38,38,"Jonas Blixt",0,NA,"VictoryLeaders",2008
38,38,"Rohan Blizard",1,NA,"VictoryLeaders",2008
38,38,"Adam Blyth",1,NA,"VictoryLeaders",2008
38,38,"Jason Bohn",15,NA,"VictoryLeaders",2008
38,38,"Justin Bolli",28,NA,"VictoryLeaders",2008
38,38,"Andrew Bonhomme",0,NA,"VictoryLeaders",2008
38,38,"Matthew Borchert",0,NA,"VictoryLeaders",2008
38,38,"Guy Boros",6,NA,"VictoryLeaders",2008
38,38,"Jeffrey Bors",1,NA,"VictoryLeaders",2008
38,38,"Gregory Bourdy",1,NA,"VictoryLeaders",2008
38,38,"Casey Bourque",1,NA,"VictoryLeaders",2008
38,38,"Gary Boyd",1,NA,"VictoryLeaders",2008
38,38,"George Bradford",1,NA,"VictoryLeaders",2008
38,38,"Michael Bradley",14,NA,"VictoryLeaders",2008
38,38,"David Branshaw",0,NA,"VictoryLeaders",2008
38,38,"Ryan Brehm",1,NA,"VictoryLeaders",2008
38,38,"Danny Briggs",1,NA,"VictoryLeaders",2008
38,38,"DJ Brigman",1,NA,"VictoryLeaders",2008
38,38,"Josh Broadaway",0,NA,"VictoryLeaders",2008
38,38,"Mark Brooks",17,NA,"VictoryLeaders",2008
38,38,"Mark Brown",3,NA,"VictoryLeaders",2008
38,38,"Brandon Brown",0,NA,"VictoryLeaders",2008
38,38,"Olin Browne",27,NA,"VictoryLeaders",2008
38,38,"Bart Bryant",23,NA,"VictoryLeaders",2008
38,38,"Brad Bryant",1,NA,"VictoryLeaders",2008
38,38,"Andrew Buckle",15,NA,"VictoryLeaders",2008
38,38,"Kelvin Burgin",1,NA,"VictoryLeaders",2008
38,38,"Bob Burns",7,NA,"VictoryLeaders",2008
38,38,"Rodney Butcher",0,NA,"VictoryLeaders",2008
38,38,"Jonathan Byrd",27,NA,"VictoryLeaders",2008
38,38,"Tom Byrum",12,NA,"VictoryLeaders",2008
38,38,"Angel Cabrera",17,NA,"VictoryLeaders",2008
38,38,"Mark Calcavecchia",25,NA,"VictoryLeaders",2008
38,38,"Chad Campbell",28,NA,"VictoryLeaders",2008
38,38,"Michael Campbell",6,NA,"VictoryLeaders",2008
38,38,"Peter Campbell",1,NA,"VictoryLeaders",2008
38,38,"Rafael Campos",1,NA,"VictoryLeaders",2008
38,38,"Ariel Canete",1,NA,"VictoryLeaders",2008
38,38,"Alejandro Canizares",16,NA,"VictoryLeaders",2008
38,38,"Brian Carroll",1,NA,"VictoryLeaders",2008
38,38,"Paul Casey",16,NA,"VictoryLeaders",2008
38,38,"Roberto Castro",1,NA,"VictoryLeaders",2008
38,38,"Santiago Cavanagh",2,NA,"VictoryLeaders",2008
38,38,"Alex Cejka",25,NA,"VictoryLeaders",2008
38,38,"Brandel Chamblee",1,NA,"VictoryLeaders",2008
38,38,"Kevin Chappell",2,NA,"VictoryLeaders",2008
38,38,"Garrett Chaussard",1,NA,"VictoryLeaders",2008
38,38,"SSP Chawrasia",1,NA,"VictoryLeaders",2008
38,38,"Danny Chia",1,NA,"VictoryLeaders",2008
38,38,"Alex Ching",1,NA,"VictoryLeaders",2008
38,38,"Jay Choi",1,NA,"VictoryLeaders",2008
38,38,"Gary Christian",0,NA,"VictoryLeaders",2008
38,38,"Bobby Clampett",1,NA,"VictoryLeaders",2008
38,38,"Michael Clark II",1,NA,"VictoryLeaders",2008
38,38,"Tim Clark",27,NA,"VictoryLeaders",2008
38,38,"Darren Clarke",2,NA,"VictoryLeaders",2008
38,38,"Paul Claxton",23,NA,"VictoryLeaders",2008
38,38,"Keith Clearwater",2,NA,"VictoryLeaders",2008
38,38,"Ryan Cobb",0,NA,"VictoryLeaders",2008
38,38,"Jose Coceres",13,NA,"VictoryLeaders",2008
38,38,"Russ Cochran",1,NA,"VictoryLeaders",2008
38,38,"Gavin Coles",16,NA,"VictoryLeaders",2008
38,38,"Bobby Collins",1,NA,"VictoryLeaders",2008
38,38,"Chad Collins",24,NA,"VictoryLeaders",2008
38,38,"Wil Collins",0,NA,"VictoryLeaders",2008
38,38,"Erik Compton",1,NA,"VictoryLeaders",2008
38,38,"John Cook",0,NA,"VictoryLeaders",2008
38,38,"Fred Couples",18,NA,"VictoryLeaders",2008
38,38,"Mike Cowan",0,NA,"VictoryLeaders",2008
38,38,"Kris Cox",8,NA,"VictoryLeaders",2008
38,38,"Jordan Cox",1,NA,"VictoryLeaders",2008
38,38,"Ben Crane",25,NA,"VictoryLeaders",2008
38,38,"Ben Crenshaw",1,NA,"VictoryLeaders",2008
38,38,"Tiago Cruz",0,NA,"VictoryLeaders",2008
38,38,"Josh Cunliffe",1,NA,"VictoryLeaders",2008
38,38,"Jeff Curl",0,NA,"VictoryLeaders",2008
38,38,"Ben Curtis",22,NA,"VictoryLeaders",2008
38,38,"Jeff Cuzzort",1,NA,"VictoryLeaders",2008
38,38,"John Daly",17,NA,"VictoryLeaders",2008
38,38,"Robert Damron",8,NA,"VictoryLeaders",2008
38,38,"Brian Davis",34,NA,"VictoryLeaders",2008
38,38,"Marco Dawson",21,NA,"VictoryLeaders",2008
38,38,"Glen Day",19,NA,"VictoryLeaders",2008
38,38,"Jason Day",28,NA,"VictoryLeaders",2008
38,38,"Brad Dean",1,NA,"VictoryLeaders",2008
38,38,"Stuart Deane",2,NA,"VictoryLeaders",2008
38,38,"Chip Deason",1,NA,"VictoryLeaders",2008
38,38,"Bryan DeCorso",1,NA,"VictoryLeaders",2008
38,38,"Graham DeLaet",0,NA,"VictoryLeaders",2008
38,38,"Daniel DeLeon",0,NA,"VictoryLeaders",2008
38,38,"Jay Delsing",8,NA,"VictoryLeaders",2008
38,38,"Todd Demsey",25,NA,"VictoryLeaders",2008
38,38,"Chris Devlin",1,NA,"VictoryLeaders",2008
38,38,"Casey DeVoll",0,NA,"VictoryLeaders",2008
38,38,"Bubba Dickerson",1,NA,"VictoryLeaders",2008
38,38,"Ryan Dillon",1,NA,"VictoryLeaders",2008
38,38,"Chris DiMarco",29,NA,"VictoryLeaders",2008
38,38,"Robert Dinwiddie",1,NA,"VictoryLeaders",2008
38,38,"Trevor Dodds",2,NA,"VictoryLeaders",2008
38,38,"Luke Donald",11,NA,"VictoryLeaders",2008
38,38,"Nick Dougherty",8,NA,"VictoryLeaders",2008
38,38,"John Douma",1,NA,"VictoryLeaders",2008
38,38,"Bradley Dredge",1,NA,"VictoryLeaders",2008
38,38,"Andrew Dresser",1,NA,"VictoryLeaders",2008
38,38,"James Drew",0,NA,"VictoryLeaders",2008
38,38,"James Driscoll",28,NA,"VictoryLeaders",2008
38,38,"Jason Dufner",16,NA,"VictoryLeaders",2008
38,38,"Eric Dugas",1,NA,"VictoryLeaders",2008
38,38,"Ken Duke",33,NA,"VictoryLeaders",2008
38,38,"Brian Duncan",0,NA,"VictoryLeaders",2008
38,38,"Scott Dunlap",1,NA,"VictoryLeaders",2008
38,38,"Joe Durant",28,NA,"VictoryLeaders",2008
38,38,"David Duval",20,NA,"VictoryLeaders",2008
38,38,"Doug Dvorak",1,NA,"VictoryLeaders",2008
38,38,"Simon Dyson",2,NA,"VictoryLeaders",2008
38,38,"Pelle Edberg",1,NA,"VictoryLeaders",2008
38,38,"Johan Edfors",2,NA,"VictoryLeaders",2008
38,38,"Reid Edstrom",1,NA,"VictoryLeaders",2008
38,38,"Joel Edwards",1,NA,"VictoryLeaders",2008
38,38,"Kent Eger",0,NA,"VictoryLeaders",2008
38,38,"Brad Elder",23,NA,"VictoryLeaders",2008
38,38,"Steve Elkington",25,NA,"VictoryLeaders",2008
38,38,"John Ellis",2,NA,"VictoryLeaders",2008
38,38,"Jamie Elson",1,NA,"VictoryLeaders",2008
38,38,"Sean English",1,NA,"VictoryLeaders",2008
38,38,"Jason Enloe",0,NA,"VictoryLeaders",2008
38,38,"Josh Esler",1,NA,"VictoryLeaders",2008
38,38,"Frank Esposito",1,NA,"VictoryLeaders",2008
38,38,"Bob Estes",28,NA,"VictoryLeaders",2008
38,38,"Jim Estes",1,NA,"VictoryLeaders",2008
38,38,"Matt Every",0,NA,"VictoryLeaders",2008
38,38,"Nick Faldo",0,NA,"VictoryLeaders",2008
38,38,"Niclas Fasth",10,NA,"VictoryLeaders",2008
38,38,"Derek Fathauer",1,NA,"VictoryLeaders",2008
38,38,"Scott Fawcett",0,NA,"VictoryLeaders",2008
38,38,"Brad Faxon",3,NA,"VictoryLeaders",2008
38,38,"Gonzalo Fdez Castano",1,NA,"VictoryLeaders",2008
38,38,"Rick Fehr",1,NA,"VictoryLeaders",2008
38,38,"Kenneth Ferrie",25,NA,"VictoryLeaders",2008
38,38,"Darren Fichardt",1,NA,"VictoryLeaders",2008
38,38,"Fernando Figueroa",1,NA,"VictoryLeaders",2008
38,38,"Tony Finau",1,NA,"VictoryLeaders",2008
38,38,"Richard Finch",2,NA,"VictoryLeaders",2008
38,38,"Ross Fisher",6,NA,"VictoryLeaders",2008
38,38,"Nick Flanagan",29,NA,"VictoryLeaders",2008
38,38,"Steve Flesch",29,NA,"VictoryLeaders",2008
38,38,"Kyle Flinton",1,NA,"VictoryLeaders",2008
38,38,"Martin Flores",0,NA,"VictoryLeaders",2008
38,38,"Raymond Floyd",1,NA,"VictoryLeaders",2008
38,38,"Robert Floyd",3,NA,"VictoryLeaders",2008
38,38,"Dan Forsman",11,NA,"VictoryLeaders",2008
38,38,"Alastair Forsyth",2,NA,"VictoryLeaders",2008
38,38,"Peter Fowler",1,NA,"VictoryLeaders",2008
38,38,"Rickie Fowler",2,NA,"VictoryLeaders",2008
38,38,"Benjamin Fox",1,NA,"VictoryLeaders",2008
38,38,"Philip Francis",1,NA,"VictoryLeaders",2008
38,38,"Carlos Franco",25,NA,"VictoryLeaders",2008
38,38,"Harrison Frazar",23,NA,"VictoryLeaders",2008
38,38,"Robin Freeman",2,NA,"VictoryLeaders",2008
38,38,"Cody Freeman",26,NA,"VictoryLeaders",2008
38,38,"Jonathan Fricke",0,NA,"VictoryLeaders",2008
38,38,"Steve Friesen",0,NA,"VictoryLeaders",2008
38,38,"Brad Fritsch",1,NA,"VictoryLeaders",2008
38,38,"David Frost",3,NA,"VictoryLeaders",2008
38,38,"Tadd Fujikawa",3,NA,"VictoryLeaders",2008
38,38,"Hiroyuki Fujita",1,NA,"VictoryLeaders",2008
38,38,"Keiichiro Fukabori",1,NA,"VictoryLeaders",2008
38,38,"Fred Funk",14,NA,"VictoryLeaders",2008
38,38,"Jim Furyk",26,NA,"VictoryLeaders",2008
38,38,"Tommy Gainey",24,NA,"VictoryLeaders",2008
38,38,"Jim Gallagher Jr",7,NA,"VictoryLeaders",2008
38,38,"Jeff Gallagher",0,NA,"VictoryLeaders",2008
38,38,"Robert Gamez",26,NA,"VictoryLeaders",2008
38,38,"Stephen Gangluff",1,NA,"VictoryLeaders",2008
38,38,"Scott Gardiner",0,NA,"VictoryLeaders",2008
38,38,"Robert Garrigus",29,NA,"VictoryLeaders",2008
38,38,"Philippe Gasnier",1,NA,"VictoryLeaders",2008
38,38,"Bob Gaus",1,NA,"VictoryLeaders",2008
38,38,"Brent Geiberger",12,NA,"VictoryLeaders",2008
38,38,"Tom Gillis",3,NA,"VictoryLeaders",2008
38,38,"Mike Gilmore",1,NA,"VictoryLeaders",2008
38,38,"Lucas Glover",26,NA,"VictoryLeaders",2008
38,38,"Mathew Goggin",27,NA,"VictoryLeaders",2008
38,38,"Brad Golden",0,NA,"VictoryLeaders",2008
38,38,"Jean Baptiste Gonnet",1,NA,"VictoryLeaders",2008
38,38,"Retief Goosen",18,NA,"VictoryLeaders",2008
38,38,"Jason Gore",33,NA,"VictoryLeaders",2008
38,38,"Jeff Gove",18,NA,"VictoryLeaders",2008
38,38,"Paul Gow",0,NA,"VictoryLeaders",2008
38,38,"Paul Goydos",25,NA,"VictoryLeaders",2008
38,38,"Wesley Graham",1,NA,"VictoryLeaders",2008
38,38,"Richard Green",9,NA,"VictoryLeaders",2008
38,38,"Nathan Green",30,NA,"VictoryLeaders",2008
38,38,"Mathias Gronberg",30,NA,"VictoryLeaders",2008
38,38,"Rob Grube",1,NA,"VictoryLeaders",2008
38,38,"Andrew Gruss",1,NA,"VictoryLeaders",2008
38,38,"Scott Gump",2,NA,"VictoryLeaders",2008
38,38,"Jay Haas",1,NA,"VictoryLeaders",2008
38,38,"Hunter Haas",1,NA,"VictoryLeaders",2008
38,38,"Bill Haas",31,NA,"VictoryLeaders",2008
38,38,"Anton Haig",2,NA,"VictoryLeaders",2008
38,38,"Todd Halpen",1,NA,"VictoryLeaders",2008
38,38,"Todd Hamilton",28,NA,"VictoryLeaders",2008
38,38,"Seungsu Han",0,NA,"VictoryLeaders",2008
38,38,"Anders Hansen",6,NA,"VictoryLeaders",2008
38,38,"Soren Hansen",9,NA,"VictoryLeaders",2008
38,38,"Peter Hanson",4,NA,"VictoryLeaders",2008
38,38,"Matt Harmon",1,NA,"VictoryLeaders",2008
38,38,"Jeff Hart",0,NA,"VictoryLeaders",2008
38,38,"Dudley Hart",22,NA,"VictoryLeaders",2008
38,38,"Brad Hauer",1,NA,"VictoryLeaders",2008
38,38,"Gregory Havret",2,NA,"VictoryLeaders",2008
38,38,"Kevin Hayashi",1,NA,"VictoryLeaders",2008
38,38,"JP Hayes",26,NA,"VictoryLeaders",2008
38,38,"David Hearn",2,NA,"VictoryLeaders",2008
38,38,"Scott Hebert",2,NA,"VictoryLeaders",2008
38,38,"Benjamin Hebert",1,NA,"VictoryLeaders",2008
38,38,"Peter Hedblom",1,NA,"VictoryLeaders",2008
38,38,"Wes Heffernan",1,NA,"VictoryLeaders",2008
38,38,"Mike Heinen",7,NA,"VictoryLeaders",2008
38,38,"Bob Heintz",17,NA,"VictoryLeaders",2008
38,38,"Jimmy Henderson",1,NA,"VictoryLeaders",2008
38,38,"Nolan Henke",1,NA,"VictoryLeaders",2008
38,38,"JJ Henry",34,NA,"VictoryLeaders",2008
38,38,"Mark Hensby",26,NA,"VictoryLeaders",2008
38,38,"Jim Herman",0,NA,"VictoryLeaders",2008
38,38,"Tim Herron",28,NA,"VictoryLeaders",2008
38,38,"Justin Hicks",1,NA,"VictoryLeaders",2008
38,38,"Ryan Hietala",0,NA,"VictoryLeaders",2008
38,38,"Gabriel Hjertstedt",4,NA,"VictoryLeaders",2008
38,38,"Scott Hoch",1,NA,"VictoryLeaders",2008
38,38,"Charley Hoffman",29,NA,"VictoryLeaders",2008
38,38,"SS Hong",0,NA,"VictoryLeaders",2008
38,38,"PH Horgan III",1,NA,"VictoryLeaders",2008
38,38,"David Horsey",1,NA,"VictoryLeaders",2008
38,38,"Hidemasa Hoshino",1,NA,"VictoryLeaders",2008
38,38,"Jamie Howarth",1,NA,"VictoryLeaders",2008
38,38,"David Howell",3,NA,"VictoryLeaders",2008
38,38,"Charles Howell III",31,NA,"VictoryLeaders",2008
38,38,"Keith Huber",0,NA,"VictoryLeaders",2008
38,38,"Mike Hulbert",1,NA,"VictoryLeaders",2008
38,38,"Jeff Hull",1,NA,"VictoryLeaders",2008
38,38,"Barry Hume",1,NA,"VictoryLeaders",2008
38,38,"John Huston",18,NA,"VictoryLeaders",2008
38,38,"Daniel Im",1,NA,"VictoryLeaders",2008
38,38,"Tripp Isenhour",1,NA,"VictoryLeaders",2008
38,38,"Hiroshi Iwata",1,NA,"VictoryLeaders",2008
38,38,"Peter Jacobsen",1,NA,"VictoryLeaders",2008
38,38,"Freddie Jacobson",24,NA,"VictoryLeaders",2008
38,38,"Barry Jaeckel",1,NA,"VictoryLeaders",2008
38,38,"Thongchai Jaidee",0,NA,"VictoryLeaders",2008
38,38,"Lee Janzen",28,NA,"VictoryLeaders",2008
38,38,"Vince Jewell",2,NA,"VictoryLeaders",2008
38,38,"Miguel Angel Jimenez",8,NA,"VictoryLeaders",2008
38,38,"Brandt Jobe",19,NA,"VictoryLeaders",2008
38,38,"Kevin Johnson",0,NA,"VictoryLeaders",2008
38,38,"Mike Johnston",1,NA,"VictoryLeaders",2008
38,38,"Kent Jones",23,NA,"VictoryLeaders",2008
38,38,"Brendan Jones",5,NA,"VictoryLeaders",2008
38,38,"Matt Jones",31,NA,"VictoryLeaders",2008
38,38,"Pete Jordan",1,NA,"VictoryLeaders",2008
38,38,"Erick Justesen",0,NA,"VictoryLeaders",2008
38,38,"Shintaro Kai",1,NA,"VictoryLeaders",2008
38,38,"Roope Kakko",0,NA,"VictoryLeaders",2008
38,38,"Craig Kanada",23,NA,"VictoryLeaders",2008
38,38,"Robert Karlsson",8,NA,"VictoryLeaders",2008
38,38,"Peter Karmis",1,NA,"VictoryLeaders",2008
38,38,"Shingo Katayama",5,NA,"VictoryLeaders",2008
38,38,"Jonathan Kaye",8,NA,"VictoryLeaders",2008
38,38,"Martin Kaymer",8,NA,"VictoryLeaders",2008
38,38,"Jerry Kelly",31,NA,"VictoryLeaders",2008
38,38,"Troy Kelly",0,NA,"VictoryLeaders",2008
38,38,"Skip Kendall",6,NA,"VictoryLeaders",2008
38,38,"Simon Khan",1,NA,"VictoryLeaders",2008
38,38,"Hyung Tae Kim",0,NA,"VictoryLeaders",2008
38,38,"Kenny Kim",1,NA,"VictoryLeaders",2008
38,38,"James Kingston",5,NA,"VictoryLeaders",2008
38,38,"Chris Kirk",3,NA,"VictoryLeaders",2008
38,38,"Tom Kite",1,NA,"VictoryLeaders",2008
38,38,"Patton Kizzire",1,NA,"VictoryLeaders",2008
38,38,"Soren Kjeldsen",3,NA,"VictoryLeaders",2008
38,38,"Michael Knight",1,NA,"VictoryLeaders",2008
38,38,"Colt Knost",5,NA,"VictoryLeaders",2008
38,38,"Kenny Knox",1,NA,"VictoryLeaders",2008
38,38,"Jason Knutzon",1,NA,"VictoryLeaders",2008
38,38,"Mathew Kodama",1,NA,"VictoryLeaders",2008
38,38,"Matthew Kohn",1,NA,"VictoryLeaders",2008
38,38,"JT Kohut",3,NA,"VictoryLeaders",2008
38,38,"Brian Kontak",1,NA,"VictoryLeaders",2008
38,38,"Mikko Korhonen",0,NA,"VictoryLeaders",2008
38,38,"Brian Kortan",1,NA,"VictoryLeaders",2008
38,38,"Cliff Kresge",28,NA,"VictoryLeaders",2008
38,38,"Joel Kribel",1,NA,"VictoryLeaders",2008
38,38,"Matt Kuchar",27,NA,"VictoryLeaders",2008
38,38,"Trip Kuehne",1,NA,"VictoryLeaders",2008
38,38,"Doug LaBelle II",22,NA,"VictoryLeaders",2008
38,38,"Joe LaCava",0,NA,"VictoryLeaders",2008
38,38,"Martin Laird",29,NA,"VictoryLeaders",2008
38,38,"Chih Bing Lam",1,NA,"VictoryLeaders",2008
38,38,"Brad Lamb",1,NA,"VictoryLeaders",2008
38,38,"Derek Lamely",1,NA,"VictoryLeaders",2008
38,38,"Joey Lamielle",1,NA,"VictoryLeaders",2008
38,38,"Neal Lancaster",9,NA,"VictoryLeaders",2008
38,38,"Eric Landreville",1,NA,"VictoryLeaders",2008
38,38,"Bernhard Langer",2,NA,"VictoryLeaders",2008
38,38,"Franklin Langham",1,NA,"VictoryLeaders",2008
38,38,"Drew Laning",0,NA,"VictoryLeaders",2008
38,38,"Pablo Larrazabal",3,NA,"VictoryLeaders",2008
38,38,"Paul Lawrie",1,NA,"VictoryLeaders",2008
38,38,"Stephen Leaney",17,NA,"VictoryLeaders",2008
38,38,"Steve LeBrun",0,NA,"VictoryLeaders",2008
38,38,"DH Lee",1,NA,"VictoryLeaders",2008
38,38,"Won Joon Lee",0,NA,"VictoryLeaders",2008
38,38,"Danny Lee",2,NA,"VictoryLeaders",2008
38,38,"Richard Lee",0,NA,"VictoryLeaders",2008
38,38,"Ian Leggatt",5,NA,"VictoryLeaders",2008
38,38,"Tom Lehman",17,NA,"VictoryLeaders",2008
38,38,"Rick Leibovich",3,NA,"VictoryLeaders",2008
38,38,"Michael Letzig",29,NA,"VictoryLeaders",2008
38,38,"Thomas Levet",1,NA,"VictoryLeaders",2008
38,38,"Spencer Levin",1,NA,"VictoryLeaders",2008
38,38,"JL Lewis",16,NA,"VictoryLeaders",2008
38,38,"WC Liang",6,NA,"VictoryLeaders",2008
38,38,"Frank Lickliter II",32,NA,"VictoryLeaders",2008
38,38,"Jose Filipe Lima",1,NA,"VictoryLeaders",2008
38,38,"Wen Tang Lin",0,NA,"VictoryLeaders",2008
38,38,"Luke List",2,NA,"VictoryLeaders",2008
38,38,"Jonathan Lomas",1,NA,"VictoryLeaders",2008
38,38,"Peter Lonard",30,NA,"VictoryLeaders",2008
38,38,"David Long",1,NA,"VictoryLeaders",2008
38,38,"Jamie Lovemark",5,NA,"VictoryLeaders",2008
38,38,"Wen Teh Lu",0,NA,"VictoryLeaders",2008
38,38,"Santiago Luna",1,NA,"VictoryLeaders",2008
38,38,"David Lutterus",23,NA,"VictoryLeaders",2008
38,38,"Sandy Lyle",2,NA,"VictoryLeaders",2008
38,38,"Jarrod Lyle",1,NA,"VictoryLeaders",2008
38,38,"Andrew Magee",3,NA,"VictoryLeaders",2008
38,38,"Jeff Maggert",28,NA,"VictoryLeaders",2008
38,38,"Hunter Mahan",27,NA,"VictoryLeaders",2008
38,38,"Scott Mahlberg",1,NA,"VictoryLeaders",2008
38,38,"John Mallinger",29,NA,"VictoryLeaders",2008
38,38,"Eric Manning",1,NA,"VictoryLeaders",2008
38,38,"Major Manning",0,NA,"VictoryLeaders",2008
38,38,"Steve Marino",32,NA,"VictoryLeaders",2008
38,38,"Prayad Marksaeng",4,NA,"VictoryLeaders",2008
38,38,"Brad Martin",1,NA,"VictoryLeaders",2008
38,38,"Miguel Martinez",0,NA,"VictoryLeaders",2008
38,38,"Pablo Martin Benavides",3,NA,"VictoryLeaders",2008
38,38,"Jeff Martin",1,NA,"VictoryLeaders",2008
38,38,"Shigeki Maruyama",18,NA,"VictoryLeaders",2008
38,38,"Daisuke Maruyama",4,NA,"VictoryLeaders",2008
