"LateRound1ScoringAverage_RANKTHISWEEK_2015","LateRound1ScoringAverage_RANKLASTWEEK_2015","LateRound1ScoringAverage_PLAYERNAME_2015","LateRound1ScoringAverage__2015","LateRound1ScoringAverage_AVG_2015","LateRound1ScoringAverage_TOTALSTROKES_2015","LateRound1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
39,39,"Bryce Molder",NA,70.2,1053,15,"LateRound1ScoringAverage",2015
40,40,"Brandt Snedeker",NA,70.25,843,12,"LateRound1ScoringAverage",2015
41,41,"Russell Knox",NA,70.27,1054,15,"LateRound1ScoringAverage",2015
41,41,"Rory Sabbatini",NA,70.27,773,11,"LateRound1ScoringAverage",2015
41,41,"Henrik Stenson",NA,70.27,773,11,"LateRound1ScoringAverage",2015
41,41,"Will Wilcox",NA,70.27,773,11,"LateRound1ScoringAverage",2015
45,45,"David Toms",NA,70.3,703,10,"LateRound1ScoringAverage",2015
46,46,"Keegan Bradley",NA,70.33,633,9,"LateRound1ScoringAverage",2015
46,46,"Jonathan Randolph",NA,70.33,844,12,"LateRound1ScoringAverage",2015
46,46,"Sam Saunders",NA,70.33,1055,15,"LateRound1ScoringAverage",2015
46,46,"Brendan Steele",NA,70.33,633,9,"LateRound1ScoringAverage",2015
46,46,"Tyrone Van Aswegen",NA,70.33,844,12,"LateRound1ScoringAverage",2015
51,51,"Chris Kirk",NA,70.36,985,14,"LateRound1ScoringAverage",2015
52,52,"Alex Prugh",NA,70.38,915,13,"LateRound1ScoringAverage",2015
53,53,"Brian Stuard",NA,70.39,1267,18,"LateRound1ScoringAverage",2015
54,54,"Oscar Fraustro",NA,70.4,704,10,"LateRound1ScoringAverage",2015
55,55,"William McGirt",NA,70.43,986,14,"LateRound1ScoringAverage",2015
55,55,"Hudson Swafford",NA,70.43,986,14,"LateRound1ScoringAverage",2015
57,57,"Ian Poulter",NA,70.44,634,9,"LateRound1ScoringAverage",2015
58,58,"Jonas Blixt",NA,70.45,775,11,"LateRound1ScoringAverage",2015
59,59,"Jhonattan Vegas",NA,70.46,916,13,"LateRound1ScoringAverage",2015
60,60,"Daniel Berger",NA,70.47,1198,17,"LateRound1ScoringAverage",2015
61,61,"Russell Henley",NA,70.5,846,12,"LateRound1ScoringAverage",2015
61,61,"Seung Yul Noh",NA,70.5,705,10,"LateRound1ScoringAverage",2015
63,63,"Jason Bohn",NA,70.53,1058,15,"LateRound1ScoringAverage",2015
64,64,"SJ Park",NA,70.54,917,13,"LateRound1ScoringAverage",2015
65,65,"Johnson Wagner",NA,70.55,776,11,"LateRound1ScoringAverage",2015
66,66,"Spencer Levin",NA,70.56,1129,16,"LateRound1ScoringAverage",2015
66,66,"Cameron Tringale",NA,70.56,1129,16,"LateRound1ScoringAverage",2015
68,68,"Erik Compton",NA,70.63,1130,16,"LateRound1ScoringAverage",2015
69,69,"Scott Pinckney",NA,70.64,989,14,"LateRound1ScoringAverage",2015
69,69,"Shawn Stefani",NA,70.64,989,14,"LateRound1ScoringAverage",2015
71,71,"Jim Herman",NA,70.67,1060,15,"LateRound1ScoringAverage",2015
72,72,"Kevin Chappell",NA,70.69,919,13,"LateRound1ScoringAverage",2015
72,72,"Tom Hoge",NA,70.69,919,13,"LateRound1ScoringAverage",2015
74,74,"Byron Smith",NA,70.7,707,10,"LateRound1ScoringAverage",2015
75,75,"Geoff Ogilvy",NA,70.71,495,7,"LateRound1ScoringAverage",2015
76,76,"Hunter Mahan",NA,70.73,778,11,"LateRound1ScoringAverage",2015
76,76,"Carl Pettersson",NA,70.73,1061,15,"LateRound1ScoringAverage",2015
78,78,"Scott Piercy",NA,70.77,920,13,"LateRound1ScoringAverage",2015
79,79,"JJ Henry",NA,70.79,991,14,"LateRound1ScoringAverage",2015
79,79,"Colt Knost",NA,70.79,991,14,"LateRound1ScoringAverage",2015
81,81,"Bill Haas",NA,70.82,779,11,"LateRound1ScoringAverage",2015
81,81,"Adam Hadwin",NA,70.82,1204,17,"LateRound1ScoringAverage",2015
83,83,"Webb Simpson",NA,70.83,850,12,"LateRound1ScoringAverage",2015
84,84,"Greg Chalmers",NA,70.88,567,8,"LateRound1ScoringAverage",2015
84,84,"Kyle Reifers",NA,70.88,1205,17,"LateRound1ScoringAverage",2015
86,86,"Matt Every",NA,70.89,638,9,"LateRound1ScoringAverage",2015
86,86,"Brendon Todd",NA,70.89,638,9,"LateRound1ScoringAverage",2015
88,88,"Chesson Hadley",NA,70.92,851,12,"LateRound1ScoringAverage",2015
88,88,"Padraig Harrington",NA,70.92,922,13,"LateRound1ScoringAverage",2015
88,88,"Jerry Kelly",NA,70.92,922,13,"LateRound1ScoringAverage",2015
91,91,"KJ Choi",NA,71,568,8,"LateRound1ScoringAverage",2015
91,91,"Jason Gore",NA,71,781,11,"LateRound1ScoringAverage",2015
91,91,"Morgan Hoffmann",NA,71,923,13,"LateRound1ScoringAverage",2015
91,91,"Danny Lee",NA,71,1136,16,"LateRound1ScoringAverage",2015
91,91,"Davis Love III",NA,71,639,9,"LateRound1ScoringAverage",2015
91,91,"Adam Scott",NA,71,497,7,"LateRound1ScoringAverage",2015
97,97,"Nicholas Thompson",NA,71.07,995,14,"LateRound1ScoringAverage",2015
98,98,"Fabian Gomez",NA,71.08,924,13,"LateRound1ScoringAverage",2015
98,98,"Whee Kim",NA,71.08,853,12,"LateRound1ScoringAverage",2015
98,98,"Ryan Moore",NA,71.08,853,12,"LateRound1ScoringAverage",2015
101,101,"Robert Garrigus",NA,71.11,640,9,"LateRound1ScoringAverage",2015
102,102,"Ben Crane",NA,71.13,569,8,"LateRound1ScoringAverage",2015
102,102,"Jamie Donaldson",NA,71.13,569,8,"LateRound1ScoringAverage",2015
102,102,"John Huh",NA,71.13,1067,15,"LateRound1ScoringAverage",2015
105,105,"Kevin Kisner",NA,71.15,925,13,"LateRound1ScoringAverage",2015
105,105,"Scott Langley",NA,71.15,925,13,"LateRound1ScoringAverage",2015
105,105,"Sean OHair",NA,71.15,925,13,"LateRound1ScoringAverage",2015
108,108,"Lee Westwood",NA,71.17,427,6,"LateRound1ScoringAverage",2015
109,109,"Tony Finau",NA,71.18,1210,17,"LateRound1ScoringAverage",2015
109,109,"Cameron Percy",NA,71.18,783,11,"LateRound1ScoringAverage",2015
111,111,"George McNeill",NA,71.2,1068,15,"LateRound1ScoringAverage",2015
112,112,"Charles Howell III",NA,71.21,997,14,"LateRound1ScoringAverage",2015
112,112,"David Lingmerth",NA,71.21,997,14,"LateRound1ScoringAverage",2015
112,112,"Chris Stroud",NA,71.21,997,14,"LateRound1ScoringAverage",2015
115,115,"Michael Putnam",NA,71.23,926,13,"LateRound1ScoringAverage",2015
115,115,"Nick Watney",NA,71.23,926,13,"LateRound1ScoringAverage",2015
117,117,"Charley Hoffman",NA,71.25,855,12,"LateRound1ScoringAverage",2015
118,118,"Greg Owen",NA,71.3,713,10,"LateRound1ScoringAverage",2015
119,119,"Lucas Glover",NA,71.31,927,13,"LateRound1ScoringAverage",2015
120,120,"Scott Brown",NA,71.33,1070,15,"LateRound1ScoringAverage",2015
120,120,"Rickie Fowler",NA,71.33,642,9,"LateRound1ScoringAverage",2015
120,120,"Jeff Overton",NA,71.33,1070,15,"LateRound1ScoringAverage",2015
123,123,"Robert Streb",NA,71.36,999,14,"LateRound1ScoringAverage",2015
124,124,"Angel Cabrera",NA,71.4,714,10,"LateRound1ScoringAverage",2015
124,124,"Brooks Koepka",NA,71.4,714,10,"LateRound1ScoringAverage",2015
124,124,"Heath Slocum",NA,71.4,714,10,"LateRound1ScoringAverage",2015
124,124,"Jimmy Walker",NA,71.4,1071,15,"LateRound1ScoringAverage",2015
128,128,"Blayne Barber",NA,71.43,1000,14,"LateRound1ScoringAverage",2015
128,128,"Ken Duke",NA,71.43,1000,14,"LateRound1ScoringAverage",2015
128,128,"Derek Fathauer",NA,71.43,1000,14,"LateRound1ScoringAverage",2015
131,131,"Jon Curran",NA,71.46,929,13,"LateRound1ScoringAverage",2015
131,131,"Jim Renner",NA,71.46,929,13,"LateRound1ScoringAverage",2015
133,133,"Billy Horschel",NA,71.47,1215,17,"LateRound1ScoringAverage",2015
134,134,"Steven Alker",NA,71.5,715,10,"LateRound1ScoringAverage",2015
134,134,"Eric Axley",NA,71.5,715,10,"LateRound1ScoringAverage",2015
134,134,"Charlie Beljan",NA,71.5,858,12,"LateRound1ScoringAverage",2015
134,134,"Dustin Johnson",NA,71.5,572,8,"LateRound1ScoringAverage",2015
134,134,"Carlos Ortiz",NA,71.5,1144,16,"LateRound1ScoringAverage",2015
134,134,"Kevin Streelman",NA,71.5,715,10,"LateRound1ScoringAverage",2015
140,140,"Justin Rose",NA,71.55,787,11,"LateRound1ScoringAverage",2015
141,141,"Louis Oosthuizen",NA,71.56,644,9,"LateRound1ScoringAverage",2015
141,141,"Roger Sloan",NA,71.56,644,9,"LateRound1ScoringAverage",2015
143,143,"Max Homa",NA,71.57,1002,14,"LateRound1ScoringAverage",2015
144,144,"James Hahn",NA,71.58,859,12,"LateRound1ScoringAverage",2015
145,145,"Troy Merritt",NA,71.62,931,13,"LateRound1ScoringAverage",2015
146,146,"Brian Davis",NA,71.64,1003,14,"LateRound1ScoringAverage",2015
146,146,"Ernie Els",NA,71.64,788,11,"LateRound1ScoringAverage",2015
146,146,"Camilo Villegas",NA,71.64,788,11,"LateRound1ScoringAverage",2015
146,146,"Tim Wilkinson",NA,71.64,1003,14,"LateRound1ScoringAverage",2015
150,150,"Gonzalo Fdez Castano",NA,71.67,860,12,"LateRound1ScoringAverage",2015
151,151,"Sangmoon Bae",NA,71.73,1076,15,"LateRound1ScoringAverage",2015
151,151,"Andres Gonzales",NA,71.73,1076,15,"LateRound1ScoringAverage",2015
153,153,"Roberto Castro",NA,71.75,574,8,"LateRound1ScoringAverage",2015
154,154,"Robert Allenby",NA,71.77,933,13,"LateRound1ScoringAverage",2015
154,154,"Andrew Svoboda",NA,71.77,933,13,"LateRound1ScoringAverage",2015
156,156,"Boo Weekley",NA,71.82,790,11,"LateRound1ScoringAverage",2015
157,157,"John Senden",NA,71.83,862,12,"LateRound1ScoringAverage",2015
158,158,"Zac Blair",NA,71.84,1365,19,"LateRound1ScoringAverage",2015
159,159,"Marc Leishman",NA,71.85,934,13,"LateRound1ScoringAverage",2015
159,159,"Nick Taylor",NA,71.85,934,13,"LateRound1ScoringAverage",2015
161,161,"Ben Martin",NA,71.88,1222,17,"LateRound1ScoringAverage",2015
162,162,"Chez Reavie",NA,71.89,647,9,"LateRound1ScoringAverage",2015
163,163,"Luke Donald",NA,72,720,10,"LateRound1ScoringAverage",2015
163,163,"Matt Jones",NA,72,864,12,"LateRound1ScoringAverage",2015
163,163,"Justin Leonard",NA,72,720,10,"LateRound1ScoringAverage",2015
163,163,"Francesco Molinari",NA,72,360,5,"LateRound1ScoringAverage",2015
163,163,"DA Points",NA,72,864,12,"LateRound1ScoringAverage",2015
163,163,"Gary Woodland",NA,72,720,10,"LateRound1ScoringAverage",2015
169,169,"Steve Wheatcroft",NA,72.07,1009,14,"LateRound1ScoringAverage",2015
170,170,"Jason Dufner",NA,72.09,793,11,"LateRound1ScoringAverage",2015
171,171,"Steven Bowditch",NA,72.13,1082,15,"LateRound1ScoringAverage",2015
172,172,"Billy Hurley III",NA,72.2,1083,15,"LateRound1ScoringAverage",2015
172,172,"Bo Van Pelt",NA,72.2,1083,15,"LateRound1ScoringAverage",2015
174,174,"Scott Stallings",NA,72.29,506,7,"LateRound1ScoringAverage",2015
175,175,"Bill Lunde",NA,72.33,434,6,"LateRound1ScoringAverage",2015
176,176,"Retief Goosen",NA,72.4,724,10,"LateRound1ScoringAverage",2015
177,177,"Phil Mickelson",NA,72.43,507,7,"LateRound1ScoringAverage",2015
178,178,"John Merrick",NA,72.67,872,12,"LateRound1ScoringAverage",2015
179,179,"Brice Garnett",NA,72.69,945,13,"LateRound1ScoringAverage",2015
180,180,"Graham DeLaet",NA,72.75,582,8,"LateRound1ScoringAverage",2015
181,181,"Andres Romero",NA,72.82,801,11,"LateRound1ScoringAverage",2015
182,182,"Derek Ernst",NA,73.08,877,12,"LateRound1ScoringAverage",2015
183,183,"Charl Schwartzel",NA,73.25,586,8,"LateRound1ScoringAverage",2015
184,184,"Andrew Putnam",NA,73.29,1026,14,"LateRound1ScoringAverage",2015
