"Scramblingfrom2030yards_RANKTHISWEEK_2008","Scramblingfrom2030yards_RANKLASTWEEK_2008","Scramblingfrom2030yards_PLAYERNAME_2008","Scramblingfrom2030yards_ROUNDS_2008","Scramblingfrom2030yards_Pct_2008","Scramblingfrom2030yards_SUCCESSES_2008","Scramblingfrom2030yards_ATTEMPTS_2008","stat_name","year"
103,103,"Bo Van Pelt",101,50,43,86,"Scramblingfrom2030yards",2008
103,103,"Bubba Watson",97,50,40,80,"Scramblingfrom2030yards",2008
103,103,"Boo Weekley",86,50,36,72,"Scramblingfrom2030yards",2008
103,103,"Ron Whittaker",54,50,28,56,"Scramblingfrom2030yards",2008
115,115,"Jeff Overton",103,49.57,58,117,"Scramblingfrom2030yards",2008
116,116,"Sean OHair",81,49.41,42,85,"Scramblingfrom2030yards",2008
117,117,"Robert Gamez",79,49.37,39,79,"Scramblingfrom2030yards",2008
119,119,"Lee Janzen",89,49.33,37,75,"Scramblingfrom2030yards",2008
120,120,"Corey Pavin",69,49.32,36,73,"Scramblingfrom2030yards",2008
121,121,"Justin Bolli",87,49.3,35,71,"Scramblingfrom2030yards",2008
121,121,"Trevor Immelman",70,49.3,35,71,"Scramblingfrom2030yards",2008
121,121,"Heath Slocum",104,49.3,35,71,"Scramblingfrom2030yards",2008
124,124,"Jason Allred",63,49.28,34,69,"Scramblingfrom2030yards",2008
125,125,"Brenden Pappas",66,49.21,31,63,"Scramblingfrom2030yards",2008
126,126,"Mark Wilson",107,49.11,55,112,"Scramblingfrom2030yards",2008
127,127,"KJ Choi",74,49.09,27,55,"Scramblingfrom2030yards",2008
128,128,"Fred Couples",60,49.06,26,53,"Scramblingfrom2030yards",2008
129,129,"Johnson Wagner",83,48.86,43,88,"Scramblingfrom2030yards",2008
130,130,"Tim Clark",90,48.68,37,76,"Scramblingfrom2030yards",2008
130,130,"Davis Love III",78,48.68,37,76,"Scramblingfrom2030yards",2008
132,132,"Jonathan Byrd",88,48.65,36,74,"Scramblingfrom2030yards",2008
133,133,"Omar Uresti",74,48.53,33,68,"Scramblingfrom2030yards",2008
134,134,"Ryan Armour",87,48.48,48,99,"Scramblingfrom2030yards",2008
135,135,"Paul Claxton",63,48.21,27,56,"Scramblingfrom2030yards",2008
135,135,"Mathias Gronberg",87,48.21,54,112,"Scramblingfrom2030yards",2008
137,137,"Cliff Kresge",84,48.19,40,83,"Scramblingfrom2030yards",2008
138,138,"Brandt Jobe",52,48.08,25,52,"Scramblingfrom2030yards",2008
139,139,"John Rollins",94,48,36,75,"Scramblingfrom2030yards",2008
140,140,"Jimmy Walker",73,47.83,33,69,"Scramblingfrom2030yards",2008
141,141,"Nick Flanagan",89,47.67,41,86,"Scramblingfrom2030yards",2008
142,142,"Troy Matteson",94,47.25,43,91,"Scramblingfrom2030yards",2008
143,143,"Cody Freeman",66,47.22,34,72,"Scramblingfrom2030yards",2008
144,144,"Tim Petrovic",97,47.19,42,89,"Scramblingfrom2030yards",2008
145,145,"Pat Perez",93,47.06,32,68,"Scramblingfrom2030yards",2008
146,146,"Ian Poulter",51,46.94,23,49,"Scramblingfrom2030yards",2008
147,147,"Ryan Moore",72,46.91,38,81,"Scramblingfrom2030yards",2008
148,148,"Woody Austin",109,46.79,51,109,"Scramblingfrom2030yards",2008
149,149,"Jon Mills",95,46.75,36,77,"Scramblingfrom2030yards",2008
150,150,"Shane Bertsch",96,46.53,47,101,"Scramblingfrom2030yards",2008
150,150,"George McNeill",97,46.53,47,101,"Scramblingfrom2030yards",2008
152,152,"Jay Williamson",96,46.48,33,71,"Scramblingfrom2030yards",2008
153,153,"John Merrick",98,46.34,38,82,"Scramblingfrom2030yards",2008
154,154,"Jason Gore",94,46.32,44,95,"Scramblingfrom2030yards",2008
155,155,"Matt Jones",95,46.08,47,102,"Scramblingfrom2030yards",2008
156,156,"Chris Stroud",81,46.03,29,63,"Scramblingfrom2030yards",2008
157,157,"Charley Hoffman",94,45.98,40,87,"Scramblingfrom2030yards",2008
158,158,"Chad Campbell",94,45.88,39,85,"Scramblingfrom2030yards",2008
159,159,"Nicholas Thompson",113,45.79,49,107,"Scramblingfrom2030yards",2008
160,160,"Andres Romero",69,45.45,25,55,"Scramblingfrom2030yards",2008
161,161,"Brad Adamonis",87,45.36,44,97,"Scramblingfrom2030yards",2008
162,162,"Kenny Perry",97,45.33,34,75,"Scramblingfrom2030yards",2008
163,163,"Steve Elkington",84,45.12,37,82,"Scramblingfrom2030yards",2008
164,164,"Tom Scherrer",56,44.68,21,47,"Scramblingfrom2030yards",2008
165,165,"Marco Dawson",64,44.62,29,65,"Scramblingfrom2030yards",2008
166,166,"Geoff Ogilvy",65,44.44,20,45,"Scramblingfrom2030yards",2008
167,167,"Hunter Mahan",87,44.16,34,77,"Scramblingfrom2030yards",2008
167,167,"Brett Rumford",72,44.16,34,77,"Scramblingfrom2030yards",2008
169,169,"Robert Allenby",108,43.9,36,82,"Scramblingfrom2030yards",2008
170,170,"Ryan Palmer",69,43.84,32,73,"Scramblingfrom2030yards",2008
171,171,"Peter Lonard",92,43.68,38,87,"Scramblingfrom2030yards",2008
172,172,"David Toms",70,43.55,27,62,"Scramblingfrom2030yards",2008
173,173,"Carlos Franco",73,43.37,36,83,"Scramblingfrom2030yards",2008
174,174,"Robert Garrigus",90,43.18,38,88,"Scramblingfrom2030yards",2008
175,175,"Jeff Maggert",86,43,43,100,"Scramblingfrom2030yards",2008
176,176,"Charles Warren",79,42.86,33,77,"Scramblingfrom2030yards",2008
177,177,"Rich Beem",90,42.31,33,78,"Scramblingfrom2030yards",2008
178,178,"Camilo Villegas",79,42.19,27,64,"Scramblingfrom2030yards",2008
179,179,"DJ Trahan",94,42.11,32,76,"Scramblingfrom2030yards",2008
180,180,"Todd Hamilton",92,41.84,41,98,"Scramblingfrom2030yards",2008
181,181,"Dustin Johnson",92,41.76,38,91,"Scramblingfrom2030yards",2008
182,182,"John Huston",56,41.67,20,48,"Scramblingfrom2030yards",2008
183,183,"Chez Reavie",102,41.46,34,82,"Scramblingfrom2030yards",2008
184,184,"Zach Johnson",85,41.18,28,68,"Scramblingfrom2030yards",2008
185,185,"Kevin Stadler",90,40.51,32,79,"Scramblingfrom2030yards",2008
186,186,"Kent Jones",68,39.34,24,61,"Scramblingfrom2030yards",2008
187,187,"Joe Durant",92,39.33,35,89,"Scramblingfrom2030yards",2008
188,188,"Travis Perkins",53,39.22,20,51,"Scramblingfrom2030yards",2008
189,189,"Jason Day",81,38.67,29,75,"Scramblingfrom2030yards",2008
190,190,"John Senden",93,38.46,30,78,"Scramblingfrom2030yards",2008
191,191,"Olin Browne",77,37.97,30,79,"Scramblingfrom2030yards",2008
192,192,"Alex Cejka",75,37.68,26,69,"Scramblingfrom2030yards",2008
193,193,"Michael Allen",91,37.33,28,75,"Scramblingfrom2030yards",2008
194,194,"Kyle Thompson",70,36.67,22,60,"Scramblingfrom2030yards",2008
195,195,"Billy Andrade",71,36.07,22,61,"Scramblingfrom2030yards",2008
196,196,"Tommy Gainey",60,34.09,15,44,"Scramblingfrom2030yards",2008
197,197,"Harrison Frazar",73,33.33,15,45,"Scramblingfrom2030yards",2008
