"DrivingPct300320Measured_RANKTHISWEEK_2011","DrivingPct300320Measured_RANKLASTWEEK_2011","DrivingPct300320Measured_PLAYERNAME_2011","DrivingPct300320Measured_ROUNDS_2011","DrivingPct300320Measured_Pct_2011","DrivingPct300320Measured_TOTALDRIVESFOR300320_2011","DrivingPct300320Measured_TOTALDRVSOVERALL_2011","DrivingPct300320Measured_RELATIVETOPAR_2011","stat_name","year"
1,1,"Martin Laird",77,43.38,59,136,4.12,"DrivingPct300320Measured",2011
2,2,"Bubba Watson",85,40.3,54,134,3.93,"DrivingPct300320Measured",2011
3,3,"Jimmy Walker",79,39.87,63,158,3.98,"DrivingPct300320Measured",2011
4,4,"Steven Bowditch",86,39.63,65,164,3.86,"DrivingPct300320Measured",2011
5,5,"Nick Watney",80,38.41,53,138,3.85,"DrivingPct300320Measured",2011
6,6,"Tag Ridings",87,37.04,60,162,4.13,"DrivingPct300320Measured",2011
7,7,"Chris Couch",73,36.99,54,146,3.96,"DrivingPct300320Measured",2011
8,8,"Bo Van Pelt",92,36.54,57,156,3.6,"DrivingPct300320Measured",2011
9,9,"Dustin Johnson",72,36.44,43,118,4.07,"DrivingPct300320Measured",2011
10,10,"Will Strickler",51,36.17,34,94,3.71,"DrivingPct300320Measured",2011
11,11,"Kyle Stanley",98,36.05,62,172,3.55,"DrivingPct300320Measured",2011
12,12,"Kevin Chappell",78,36.03,49,136,3.73,"DrivingPct300320Measured",2011
13,13,"Brandt Jobe",100,35.87,66,184,3.76,"DrivingPct300320Measured",2011
14,14,"Jim Herman",69,35.25,43,122,3.56,"DrivingPct300320Measured",2011
15,15,"Aaron Baddeley",77,35.07,47,134,4.11,"DrivingPct300320Measured",2011
16,16,"Robert Karlsson",61,34.69,34,98,3.94,"DrivingPct300320Measured",2011
16,16,"Josh Teater",104,34.69,68,196,3.78,"DrivingPct300320Measured",2011
18,18,"Phil Mickelson",79,34.62,45,130,3.8,"DrivingPct300320Measured",2011
18,18,"Scott Stallings",84,34.62,54,156,3.8,"DrivingPct300320Measured",2011
20,20,"David Duval",67,33.85,44,130,3.89,"DrivingPct300320Measured",2011
21,21,"Sergio Garcia",61,33.67,33,98,3.64,"DrivingPct300320Measured",2011
22,22,"Jason Day",76,33.61,41,122,3.9,"DrivingPct300320Measured",2011
23,23,"Webb Simpson",98,33.33,60,180,3.77,"DrivingPct300320Measured",2011
24,24,"Harrison Frazar",58,33,33,100,3.76,"DrivingPct300320Measured",2011
25,25,"Adam Scott",60,32.65,32,98,3.91,"DrivingPct300320Measured",2011
26,26,"Derek Lamely",65,32.54,41,126,3.66,"DrivingPct300320Measured",2011
27,27,"Camilo Villegas",69,32.5,39,120,3.69,"DrivingPct300320Measured",2011
28,28,"Marc Leishman",87,31.93,53,166,3.6,"DrivingPct300320Measured",2011
28,28,"John Rollins",85,31.93,53,166,3.6,"DrivingPct300320Measured",2011
30,30,"DJ Trahan",91,31.87,58,182,3.64,"DrivingPct300320Measured",2011
31,31,"Bobby Gates",82,31.76,47,148,3.66,"DrivingPct300320Measured",2011
32,32,"Davis Love III",70,31.67,38,120,3.76,"DrivingPct300320Measured",2011
33,33,"Keegan Bradley",91,31.61,55,174,3.76,"DrivingPct300320Measured",2011
34,34,"Scott Piercy",78,31.43,44,140,3.73,"DrivingPct300320Measured",2011
35,35,"Sean OHair",71,31.06,41,132,3.61,"DrivingPct300320Measured",2011
