"Back9Round5ScoringAverage_RANKTHISWEEK_2010","Back9Round5ScoringAverage_RANKLASTWEEK_2010","Back9Round5ScoringAverage_PLAYERNAME_2010","Back9Round5ScoringAverage__2010","Back9Round5ScoringAverage_AVG_2010","Back9Round5ScoringAverage_TOTALSTROKES_2010","Back9Round5ScoringAverage_TOTALROUNDS_2010","stat_name","year"
1,1,"Tim Clark",NA,31,31,1,"Back9Round5ScoringAverage",2010
1,1,"Alex Prugh",NA,31,31,1,"Back9Round5ScoringAverage",2010
3,3,"Chad Collins",NA,32,32,1,"Back9Round5ScoringAverage",2010
3,3,"Matt Jones",NA,32,32,1,"Back9Round5ScoringAverage",2010
3,3,"Derek Lamely",NA,32,32,1,"Back9Round5ScoringAverage",2010
3,3,"Troy Merritt",NA,32,32,1,"Back9Round5ScoringAverage",2010
3,3,"Kevin Na",NA,32,32,1,"Back9Round5ScoringAverage",2010
3,3,"Kevin Sutherland",NA,32,32,1,"Back9Round5ScoringAverage",2010
3,3,"Bubba Watson",NA,32,32,1,"Back9Round5ScoringAverage",2010
10,10,"Brian Davis",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Brendon de Jonge",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Joe Durant",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Brian Gay",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Bill Haas",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Charles Howell III",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Matt Kuchar",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"George McNeill",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"Brenden Pappas",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"David Toms",NA,33,33,1,"Back9Round5ScoringAverage",2010
10,10,"DJ Trahan",NA,33,33,1,"Back9Round5ScoringAverage",2010
21,21,"Ricky Barnes",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Matt Bettencourt",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Michael Bradley",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Chris Couch",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Freddie Jacobson",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Richard Johnson",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Greg Owen",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Pat Perez",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Jeff Quinney",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Brandt Snedeker",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Josh Teater",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Bo Van Pelt",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Mike Weir",NA,34,34,1,"Back9Round5ScoringAverage",2010
21,21,"Chris Wilson",NA,34,34,1,"Back9Round5ScoringAverage",2010
35,35,"Jason Bohn",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Greg Chalmers",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Martin Flores",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Paul Goydos",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"JP Hayes",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Billy Mayfair",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"John Merrick",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Ryan Moore",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Ryan Palmer",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Rod Pampling",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"John Senden",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Webb Simpson",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Kevin Stadler",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Vaughn Taylor",NA,35,35,1,"Back9Round5ScoringAverage",2010
35,35,"Garrett Willis",NA,35,35,1,"Back9Round5ScoringAverage",2010
50,50,"Ben Crane",NA,36,36,1,"Back9Round5ScoringAverage",2010
50,50,"Graham DeLaet",NA,36,36,1,"Back9Round5ScoringAverage",2010
50,50,"Chris DiMarco",NA,36,36,1,"Back9Round5ScoringAverage",2010
50,50,"Jason Dufner",NA,36,36,1,"Back9Round5ScoringAverage",2010
50,50,"Steve Elkington",NA,36,36,1,"Back9Round5ScoringAverage",2010
